id	map	pos_x	pos_y	pos_z	m_name_lang	
3781	530	3409.85	1486.26	182.837	"Tempest Keep - Atrium Exit Target"
3782	530	2867.93	1550.95	252.159	"Tempest Keep - Factory Exit Target"
3783	530	-3650.9	316.897	35.8528	"Black Temple - Exit Target"
3784	489	1528.2	1481.45	351.992	"CTF - Alliance - Anti-Cheat Teleport Target"
3785	489	930.716	1435.44	345.536	"CTF - Horde - Anti-Cheat Teleport Target"
3786	568	120.706	1759.19	42.7443	"Zul\'Aman - Entrance Target"
3787	530	6851.11	-7985.05	186.421	"Zul\'Aman - Exit Target"
3788	571	1221.63	-4864.75	41.2481	"Utgarde Keep - Exit Target"
3789	571	1242.55	-4857.47	217.783	"Utgarde Pinnacle - Exit Target"
3790	574	157.878	-84.7025	12.5537	"Utgarde Keep - Entrance Target"
3791	575	580.698	-327.796	110.141	"Utgarde Pinnacle - Entrance Target"
3792	451	16363.6	16266.8	69.496	"TEST - Brian Birmingham Target on New Record List"
3793	530	12885.3	-7336.42	65.4882	"Magisters\' Terrace - Exit Target"
3794	585	7.52409	0.545139	-2.79914	"Magisters\' Terrace - Entrance Target"
3795	580	1792.53	925.929	15.076	"Sunwell Raid - Entrance Target"
3796	530	12556.5	-6774.95	15.0719	"Sunwell Raid - Exit Target"
3797	451	9438.03	-9826.76	3E-06	"Clayton Teleporter"
3798	451	16050.4	16146.1	69.4442	"TEST - CSteele Teleporter Target"
3799	559	4054.57	2923.23	13.8179	"Arena - Nagrand - Teleport Target - Game On"
3800	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3801	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3802	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3803	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3804	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3805	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3806	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3807	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3808	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3809	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3810	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3811	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3812	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3813	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3814	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3815	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3816	572	1286.57	1667.4	39.602	"Arena - Undercity - Teleport Target - Game On"
3817	562	6238.89	264.155	0.894302	"Arena - Bladesedge - Teleport Target - Game On"
3818	451	-15828.3	-13045.9	153.739	"Scott Test Target"
3819	571	3896.74	6985.4	69.4879	"The Nexus - Exit Target"
3820	576	152.213	-5.50178	-16.6367	"The Nexus - Entrance Target"
3821	600	-517.15	-489.201	11.0179	"Drak\'Tharon - Entrance Target"
3822	571	4774.44	-2030.03	229.38	"Drak\'Tharon - Exit Target"
3823	559	4027.4	2974.3	12.0299	"Arena - Nagrand - Teleport Target - Game Off - Team 2"
3824	559	4085.63	2866.78	12.4085	"Arena - Nagrand - Teleport Target - Game Off - Team 1"
3825	599	1153.95	809.891	195.835	"Halls of Stone - Entrance Target"
3826	571	8921.17	-979.096	1039.16	"Halls of Stone - Exit Target"
3827	609	2419.91	-5620.48	420.644	"Acherus Halls of Command -> Heart of Acherus Target"
3828	609	2402.62	-5633.28	377.021	"Acherus Heart of Acherus -> Halls of Command Target"
3829	562	6293.12	288.76	4.992	"Arena - Bladesedge - Teleport Target - Game Off - T1"
3830	562	6183.51	234.143	4.96521	"Arena - Bladesedge - Teleport Target - Game Off - T2"
3831	572	1275.63	1744.73	31.6037	"Arena - Undercity - Teleport Target - Game Off - T1"
3832	572	1296.76	1583.99	31.6051	"Arena - Undercity - Teleport Target - Game Off - T2"
3833	1	-6161.97	-1331.44	-168.959	"Un\'goro Crate - Teleport from Sholazar"
3834	571	4884.94	5175.64	-83.7029	"Sholazar Basin - Teleport from Un\'Goro"
3835	571	9175.68	-1378.8	1103.57	"Ulduar 80 - Exit Target"
3836	602	1331.41	241.904	52.5046	"Ulduar 80 - Entrance Target"
3837	571	3817.4	2032.82	11.0133	"Azjol-Nerub Back Exit Target"
3838	571	3674.13	2168.61	35.8741	"Azjol-Nerub Front Exit Target"
3839	601	411.37	794.947	831.323	"Azjol-Nerub Front Entrance Target"
3840	0	2462.76	-5598.19	550.22	"Ebon Hold (E.K.) Top Return Target"
3841	0	2472.67	-5530.1	420.642	"Ebon Hold (E.K.) Top West Target"
3842	0	2462.76	-5598.19	550.22	"Ebon Hold (E.K.) Top Return Target"
3843	0	2397.37	-5581.06	420.643	"Ebon Hold (E.K.) Top South Target"
3844	0	2462.76	-5598.19	550.22	"Ebon Hold (E.K.) Top Return Target"
3845	0	2522.45	-5605.7	420.642	"Ebon Hold (E.K.) Top North Target"
3846	0	2462.76	-5598.19	550.22	"Ebon Hold (E.K.) Top Return Target"
3847	0	2448.02	-5655.82	420.643	"Ebon Hold (E.K.) Top East Target"
3848	0	2435.77	-5610.34	366.82	"Ebon Hold (E.K.) Middle -> Bottom Target"
3849	0	2435.77	-5610.34	366.82	"Ebon Hold (E.K.) Middle -> Bottom Target"
3850	0	2472.9	-5530.64	420.643	"Ebon Hold (E.K.) Bottom -> Middle Target"
3851	0	2415.16	-5733.04	153.922	"Ebon Hold (E.K.) Bottom -> Ground Target"
3852	1	-8756.6	-4457.02	-200.481	"CoT Stratholme - Exit Target"
3853	595	1431.47	555.038	36.2723	"CoT Stratholme - Entrance Target"
3854	1	-8756.6	-4457.02	-200.481	"CoT Stratholme - Exit Target"
3855	571	6150.45	-1073.46	402.761	"Storm Peaks - Goblin Teleporter: from Garm\'s Rise"
3856	571	6315.29	-1754.14	456.927	"Storm Peaks - Goblin Teleporter: from K3"
3857	533	3005.67	-3454.14	297.125	"Naxxramas - Entrance Teleport Target"
3858	533	3005.67	-3454.14	297.125	"Naxxramas - Entrance Teleport Target"
3859	533	3005.67	-3454.14	297.125	"Naxxramas - Entrance Teleport Target"
3860	533	3005.67	-3454.14	297.125	"Naxxramas - Entrance Teleport Target"
3861	571	3672.85	-1272.37	243.509	"Naxxramas - Exit Teleport Target"
3862	571	3672.85	-1272.37	243.509	"Naxxramas - Exit Teleport Target"
3863	571	3672.85	-1272.37	243.509	"Naxxramas - Exit Teleport Target"
3864	571	3672.85	-1272.37	243.509	"Naxxramas - Exit Teleport Target"
3865	604	1880.74	853.76	176.696	"Gundrak - Entrace Target A (Mammoth)"
3866	604	1882.32	631.027	176.696	"Gundrak - Entrace Target B (Snake)"
3867	608	1806.37	803.374	44.3647	"Violet Hold - Entrance Target"
3868	571	5682.51	489.276	652.299	"Violet Hold - Exit Target"
3869	571	3641.17	2031.15	2.59325	"Lower City - Exit Target"
3870	619	335.736	-1108.36	68.5133	"Lower City - Entrance Target"
3871	571	6717.32	-4645.55	450.017	"Gundrak - Exit Target A (Mammoth)"
3872	571	6955.24	-4416.92	450.447	"Gundrak - Exit Target B (Snake)"
3873	571	3817.4	2032.82	11.0133	"Azjol-Nerub Back Exit Target"
3874	571	3457.61	262.714	-114.047	"CoA Black - Exit Target"
3875	615	3228.34	394.577	62.1694	"CoA Black - Entrance Target"
3876	578	1056.96	986.421	361.07	"Nexus 80 - Entrance Target"
3877	571	5171.58	-1666.56	246.85	"Teleport to Reliquary of Agony (Target)"
3878	624	-507.946	-103.067	157	"Wintergrasp Raid - Teleport Target"
3879	571	5485.52	2840.14	420.037	"Wintergrasp Raid - Teleport Target - Exit"
3880	571	6717.32	-4645.55	450.017	"Gundrak - Exit Target A (Mammoth)"
3881	571	6955.24	-4416.92	450.447	"Gundrak - Exit Target B (Snake)"
3882	616	728.055	1329.03	275	"Eye of Eternity - Port In Loc"
3883	571	5147.21	2187.13	389.948	"Wintergrasp - Alliance Camp Teleport Target"
3884	571	5096.63	2290.43	368.485	"Wintergrasp - Teleport - Sunken Ring Teleport Target"
3885	571	5111.6	3472.37	368.485	"Wintergrasp - Teleport - Broken Temple Teleport Target"
3886	571	5034.76	3703.36	373.14	"Wintergrasp - Teleport - Horde Landing Target"
3887	571	4333.14	3224.62	390.135	"Wintergrasp - Teleport - SW Factory"
3888	571	4329.83	2408.27	391.457	"Wintergrasp - Teleport - SE Factory Teleport"
3889	617	1291.57	792.965	8.11463	"Arena - Dalaran Arena - Teleport Target"
3890	617	1291.57	792.965	8.11463	"Arena - Dalaran Arena - Teleport Target"
3891	617	1291.57	792.965	8.11463	"Arena - Dalaran Arena - Teleport Target"
3892	617	1291.57	792.965	8.11463	"Arena - Dalaran Arena - Teleport Target"
3893	617	1291.57	792.965	8.11463	"Arena - Dalaran Arena - Teleport Target"
3894	571	3733.68	3563.25	290.812	"Borean Tundra - Naxxanar Up Dest"
3895	571	3802.38	3585.95	49.5765	"Borean Tundra - Naxxanar Down Dest"
3896	571	3733.68	3563.25	290.812	"Borean Tundra - Naxxanar Up Dest"
3897	571	3733.68	3563.25	290.812	"Borean Tundra - Naxxanar Up Dest"
3898	571	3687.91	3577.28	473.342	"Borean Tundra - Naxxanar Up Alliance Dest"
3899	571	3734.14	3571.12	341.662	"Borean Tundra - Naxxanar Up Horde Dest"
3900	616	728.055	1329.03	275	"Eye of Eternity - Port In Loc"
3901	617	1233.2	771.044	15.4243	"Arena - Dalaran - Teleport Target - Game Off - Team 1"
3902	617	1351.99	812.996	15.4143	"Arena - Dalaran - Teleport Target - Game Off - Team 2"
3903	603	-879.548	-148.966	458.884	"Ulduar Raid - Entrance Target"
3904	571	9338.31	-1114.16	1245.15	"Ulduar Raid - Exit Target"
3905	571	4237.4	5260.82	71.2555	"Borean Tundra - Fizzcrank Airstrip - Teleporter Trigger - 02"
3906	618	763.365	-284.29	28.2767	"Arena - Orgrimmar - Teleport Target 3"
3907	1	-6161.97	-1331.44	-168.959	"Un\'goro Crate - Teleport from Sholazar"
3908	1	-6161.97	-1331.44	-168.959	"Un\'goro Crate - Teleport from Sholazar"
3909	571	4884.94	5175.64	-83.7029	"Sholazar Basin - Teleport from Un\'Goro"
3910	571	4884.94	5175.64	-83.7029	"Sholazar Basin - Teleport from Un\'Goro"
3911	571	4884.94	5175.64	-83.7029	"Sholazar Basin - Teleport from Un\'Goro"
3912	451	16740.1	-8266.17	0.506853	"Mini House Target"
3913	451	16803.1	-8299.01	-525.095	"Mega House Target"
3914	649	563.646	92.1233	395.208	"Argent Raid - Entrance Target"
3915	650	801.505	618.052	412.393	"Argent Dungeon - Entrance Target"
3916	571	8515.35	730.17	558.594	"Argent Raid - Exit Target"
3917	571	8577.85	792.042	558.581	"Argent Dungeon - Exit Target"
3918	628	1010.99	-228.439	27.4978	"Isle of Conquest - Lighthouse Target"
3919	649	563.771	139.972	397	"Argent Raid - Chest Teleport Target"
3920	632	4921.31	2177.36	638.733	"Icecrown Dungeon - Forge of Souls - Entrance Target"
3921	668	5239.46	1932.99	707.695	"Icecrown Dungeon - Halls of Reflection - Entrance Target"
3922	658	432.568	212.344	528.709	"Icecrown Dungeon - Pit of Saron - Entrance Target"
3923	571	5667.65	2007.45	798.041	"Icecrown Dungeon - Forge of Souls - Exit Target"
3924	571	5595.78	2013.27	798.041	"Icecrown Dungeon - Pit of Saron - Exit Target"
3925	571	5629.14	1976.46	802.642	"Icecrown Dungeon - Halls of Reflection - Exit Target"
3926	530	12556.5	-6774.95	15.0719	"Sunwell Raid - Exit Target"
3927	530	12556.5	-6774.95	15.0719	"Sunwell Raid - Exit Target"
3928	571	5788.36	2070.69	636.064	"Icecrown Raid - Exit Target"
3929	631	73.0174	2211.49	30.1157	"Icecrown Raid - Entrance Target"
3930	580	1766.94	683.09	71.1902	"Sunwell Raid - Quel\'Delar Port Destination"
3931	580	1766.94	683.09	71.1902	"Sunwell Raid - Quel\'Delar Port Destination"
3932	668	5239.46	1932.99	707.695	"Icecrown Dungeon - Halls of Reflection - Entrance Target"
3933	658	432.568	212.344	528.709	"Icecrown Dungeon - Pit of Saron - Entrance Target"
3934	631	4126.35	2769.23	350.963	"Icecrown Raid - Saurfang Teleport Target"
3935	631	-477.514	2211.34	541.113	"Icecrown Raid - Saurfang Teleport Back Target"
3936	631	529.302	-2124.49	840.857	"Icecrown Raid - Teleporter - To Frozen Throne - Target"
3937	668	5354.01	2053.53	707.695	"Icecrown Dungeon - Halls of Reflection - Player Bounce Target"
3938	668	5354.01	2053.53	707.695	"Icecrown Dungeon - Halls of Reflection - Player Bounce Target"
3939	631	-548.885	2211.26	539.291	"Icecrown Raid - Saurfang Teleport Target (Trapped)"
3940	724	3273.88	533.497	87.6648	"Ruby Sanctum - Entrance Target"
3941	571	3603.89	192.448	-109.762	"Ruby Sanctum - Exit Target"
3942	1	3948.62	-2818.22	618.747	"Hyjal - Teleport from Seat of the Prophets"
3943	1	4316.05	-3282.51	1035.53	"Hyjal - Teleport From Sulfuron Spire"
3944	726	2138.85	178.863	43.7	"Twin Peaks - Alliance Sploit Teleport Trigger Target"
3945	726	2138.85	178.863	43.7	"Twin Peaks - Alliance Sploit Teleport Trigger Target"
3946	726	2138.85	178.863	43.7	"Twin Peaks - Alliance Sploit Teleport Trigger Target"
3947	726	1555.94	346.375	1.76868	"Twin Peaks - Horde Sploit Teleport Trigger Target"
3948	726	1555.94	346.375	1.76868	"Twin Peaks - Horde Sploit Teleport Trigger Target"
3949	726	1555.94	346.375	1.76868	"Twin Peaks - Horde Sploit Teleport Trigger Target"
3950	659	1172.59	1094.79	119.232	"The Lost Isles - Volcanoth\'s Lair - Teleport Target - Phase 8+"
3951	566	1808.21	1539.49	1267.41	"Forcefield Target 000"
3952	566	2523.51	1596.58	1269.27	"Forcefield Target 001"
3953	0	-7571.14	-1324.96	245.538	"Blackrock Caverns - Exit Target (in Eastern Kingdoms)"
3954	0	-5592.83	5408.36	-1798.57	"Vashj\'ir - Throne of Tides Exit Target"
3955	645	209.903	1133.02	205.569	"Blackrock Caverns - Entrance Target"
3956	0	-4058.4	-3450.03	281.387	"Grim Batol Dungeon - Exit Target"
3957	670	-624.155	-189.365	272.04	"Grim Batol Dungeon - Entrance Target"
3958	646	1023.72	644.747	156.672	"Deepholm - Stonecore Exit Target"
3959	725	851.052	986.474	317.266	"Stonecore - Entrance Target"
3960	0	-5592.83	5408.36	-1798.57	"Vashj\'ir - Throne of Tides Exit Target"
3961	643	-601.151	809.526	244.809	"Throne of Tides - Entrance Target"
3962	0	3392.41	-3406.85	142.246	"Stratholme - Front Right Exit Target"
3963	0	3393.17	-3352.15	142.246	"Stratholme - Front Left Exit Target"
3964	0	-6547.88	-4443.24	332.079	"Badlands 4.x - Cliff Teleport Target"
3965	0	-6519.82	-4608.52	28.4842	"Badlands 4.x - Dock Teleport Target"
3966	0	-4892.19	-4235.68	827.759	"Twilight Bastion - Exit Target"
3967	671	-561.351	-531.174	890.593	"Twilight Bastion - Entrance Target"
3968	761	901.106	1341.41	27.6449	"Gilneas - Alliance - Anti-Cheat Teleport Target"
3969	761	1403.13	977.137	7.44215	"Gilneas - Horde - Anti-Cheat Teleport Target"
3970	644	-954.106	462.408	51.9705	"Halls of Origination - Entrance Target"
3971	1	-10210.5	-1837.61	20.1278	"Halls of Origination - Exit Target"
3972	1	-10679.7	-1307.1	17.3427	"Lost City of the Tol\'vir - Exit Target"
3973	0	-7538.8	-1196.29	477.76	"Blackwing Descent - Exit Target (in Eastern Kingdoms)"
3974	669	-345.872	-224.344	193.127	"Blackwing Descent - Entrance Target"
3975	1	-11513.3	-2309.88	608.393	"The Vortex Pinnacle - Exit Target (in Kalimdor)"
3976	657	-337.627	15.3073	626.979	"The Vortex Pinnacle - Entrance Target"
3977	732	-1268.03	1049.9	106.995	"Baradin Hold - Exit Teleport Target"
3978	755	-10700.4	-1312.69	17.6029	"Lost City of Tol\'vir - Entrance Target"
3979	30	942.93	-507.627	94.4662	"Alterac Valley - Alliance Entrance Target"
3980	30	-1504.52	-711.542	47.9798	"Alterac Valley - Horde Entrance Target"
3981	529	1313.9	1310.74	-9.01043	"Arathi Basin - Entrance Target - Alliance"
3982	529	684.014	681.22	-12.9159	"Arathi Basin - Entrance Target - Horde"
3983	628	1253.79	-767.483	48.9162	"Isle of Conquest - Horde Teleport Target"
3984	628	1253.79	-767.483	48.9162	"Isle of Conquest - Horde Teleport Target"
3985	628	1253.79	-767.483	48.9162	"Isle of Conquest - Horde Teleport Target"
3986	628	310.224	-832.547	48.9163	"Isle of Conquest - Alliance Teleport Target"
3987	628	310.224	-832.547	48.9163	"Isle of Conquest - Alliance Teleport Target"
3988	628	310.224	-832.547	48.9163	"Isle of Conquest - Alliance Teleport Target"
3989	757	158.236	1337.12	170.192	"Baradin Hold - Entrance Teleport Target"
3990	754	-305.42	816.58	199.489	"Skywall Raid - Entrance Target"
3991	1	-11351.5	48.4549	723.883	"Uldum - Skywall Raid Exit Target"
3992	349	495.81	17.8036	-96.3129	"Maraudon - Pristine Waters Entrance Target"
3993	0	-12412.5	232.731	0.928111	"Grom\'gol - Teleport Target from Gnomeregan"
3994	0	-12412.5	232.731	0.928111	"Grom\'gol - Teleport Target from Gnomeregan"
3995	0	-11916.2	-1209.47	92.2873	"Zul\'Gurub 4.1 - Exit Target"
3996	859	-11916	-1253.71	92.2921	"Zul\'Gurub 4.1 - Entrance Target"
3997	571	3896.74	6985.4	69.4879	"The Nexus - Exit Target"
3998	720	-547.313	318.42	115.473	"Firelands - Entrance Teleport Target"
3999	1	3994.61	-2959.75	1002.55	"Firelands - Exit Teleport Target"
4000	968	2523.51	1596.58	1269.27	"Netherstorm 2.0 - Forcefield Target 001"
4001	968	1808.21	1539.49	1267.41	"Netherstorm 2.0 - Forcefield Target 000"
4002	951	4217.19	7122.15	271.079	"Nexus Legendary - End target"
4003	939	3238.55	-4998.39	194.093	"CoT 4.3 - Well of Eternity - Entrance Target"
4004	938	3726.54	-400.181	110.834	"CoT 4.3 - End Time - Entrance Target"
4005	940	4927.03	315.03	100.157	"CoT 4.3 - Hour of Twilight - Entrance Target"
4006	967	-2298.73	-2392.64	87.4725	"CoT 4.3 - Dragon Soul - Entrance Target"
4007	1	-8599.41	-4015.61	-205.547	"CoT 4.3 - Well of Eternity - Exit Target (In Kalimdor)"
4008	1	-8304.37	-4461.43	-208.077	"CoT 4.3 - End Time - Exit Target (In Kalimdor)"
4009	1	-8291.52	-4561.34	-223.312	"CoT 4.3 - Hour of Twilight - Exit Target (In Kalimdor)"
4010	1	-8280.75	-4521.05	-219.09	"CoT 4.3 - Dragon Soul - Exit Target (In Kalimdor)"
4011	720	-534.33	313.962	115.501	"Firelands - Blizzcon 2011 - Target"
4012	0	1273.91	-2553.09	91.8393	"Scholomance - Stairs Exit Target 001"
4017	1010	2136.715	182.3594	43.65041	"CTF 3 - Alliance Entrance"
4018	1010	1555.514	346.2813	1.768689	"CTF 3 - Horde Entrance"
4019	1010	2172.911	331.0417	33.97865	"CTF3 - Alliance Graveyard (Base)"
4020	1010	1877.035	437.7413	-4.000171	"CTF3 - Alliance Graveyard (Center)"
4021	1010	1822.269	162.283	1.806442	"CTF3 - Horde Graveyard (Center)"
4022	1010	1560.49	212.6962	13.90441	"CTF3 - Horde Graveyard (Base)"
4023	870	957.8837	-2474.01	180.5047	"Jade Temple - Exit Target"
4024	960	953.3698	-2487.5	180.4306	"Jade Temple - Entrance Target"
4025	870	3631.288	2538.408	769.9122	"Shadowpan Hideout - Exit Target"
4026	959	3657.288	2551.917	766.9661	"Shadowpan Hideout - Entrance Target"
4027	1005	2208.066	-1255.969	428.1259	"Brewmaster Scenario 01 Graveyard"
4049	961	-732.1146	1266.127	116.108	"Stormstout Brewery - Entrance Target"
4052	870	2236.118	3131.976	379.6547	"Vale of Eternal Blossoms, Temp GY"
4053	962	722.0972	2108.085	402.978	"Great Wall - Entrance Target"
4054	870	958.7292	2144.353	296.1056	"Great Wall - Exit Target"
4057	998	1680.979	1147.543	18.30577	"Valley of Power - BG - Graveyard - Horde (Rectangle) 2"
4058	998	1892.877	1521.135	15.70675	"Valley of Power - BG - Graveyard - Alliance (Rectangle) 2"
4059	998	1784.625	1080.146	19.53926	"Valley of Power - BG - Start - Alliance (Rectangle) Start"
4060	998	1780.17	1590.781	23.32878	"Valley of Power - BG - Start - Horde (Rectangle) Start"
4061	727	611.2014	252.4479	329.0468	"STV Diamond Mine - BG - Start - Horde (Start)"
4062	727	871.0608	112.809	329.4362	"STV Diamond Mine - BG - Start - Alliance (Start)"
4064	870	-713.3559	1263.417	136.2227	"Stormstout Brewery - Exit Target"
4066	1014	4014.173	1776.214	884.9942	"Monk Scenario Graveyard"
4067	960	928.4583	-2561.451	181.0661	"Test Target loc"
4068	967	-1798.594	-2394.59	45.62267	"Wyrmrest Temple Base"
4069	967	-1804.431	-2387.54	341.3545	"Wyrmrest Temple Top"
4072	727	606.684	361.4601	344.0902	"STV Diamond Mine - BG - Graveyard - Waterfall"
4073	727	663.1962	94.78472	307.1229	"STV Diamond Mine - BG - Graveyard - Lava"
4074	727	899.9549	79.02778	364.7623	"STV Diamond Mine - BG - Graveyard - Diamond"
4075	727	793.0764	456.3229	358.7195	"STV Diamond Mine - BG - Graveyard - Troll"
4077	1001	820.743	607.8125	13.63888	"Scarlet Halls - Entrance Teleport Target"
4078	1004	1124.644	512.467	0.9895495	"Scarlet Monastery 5.0 - Entrance Teleport Target"
4083	1024	2009.54	-2040.325	221.0688	"Greenstone Village Start"
4093	870	3982.102	1111.207	497.2138	"Mogu\'shan Vaults - Exit Target"
4094	1008	3861.556	1045.111	490.0729	"Mogu\'shan Vaults - Entrance Target"
4095	870	2234.945	3138.788	372.8656	"Townlong Steppes, Temp GY"
4098	870	185.1563	1170.438	217.354	"Valley of the Four Winds, Fruited Fields GY"
4099	870	-192.6944	1921.635	152.6196	"Valley of the Four Winds, Stoneplow Fields GY"
4100	870	-583.5417	1316.342	148.7612	"Valley of the Four Winds, Thirsty Alley GY"
4101	870	-2344.241	842.7396	2.933034	"Krasarang Wilds - Kea Krak GY"
4102	870	-1256.168	785.2153	14.71907	"Krasarang Wilds - The Deepwild GY"
4103	870	-1205.472	94.21181	12.69035	"Krasarang Wilds - Dojani River GY"
4104	870	-1349.29	1969.875	17.1668	"Krasarang Wilds - The Forbidden Jungle GY"
4105	870	-391.5139	-759.3055	121.5143	"Valley of the Four Winds, Zhu Province GY"
4106	870	2412.79	3355.138	292.2504	"Townlong Steppes, Osul Mesa GY"
4107	870	-1286.847	4509.366	128.1826	"Dread Wastes, Dread Wastes, GY"
4108	1030	899.1042	2353.913	97.56212	"Scenario - Ancient Mogu Crypt - Start"
4109	1029	780.592	2354.83	90.05214	"Mogu Catacombs (Pristine) Safe Location"
