field0	field1	field2	field3	field4	field5	field6
4539	66068	0	0	0	0	0
4540	66069	0	0	100	5	1048576
4541	66070	0	0	100	0	664232
4542	66071	0	0	100	1	40
4543	66073	0	0	100	0	4
4544	66075	0	0	100	5	1048576
4545	66085	0	0	100	5	320
4546	66093	0	3	101	0	0
4549	66188	0	0	0	0	0
4550	66191	0	0	0	0	0
4551	66192	0	0	100	0	0
4552	66214	0	0	50	0	349524
4553	66216	0	0	0	0	0
4555	66228	0	5	101	0	0
4556	66271	0	0	100	0	16777216
4557	66291	0	1	101	0	0
4558	66292	0	1	101	0	0
4559	66293	0	1	101	0	0
4560	66294	0	1	101	0	0
4561	66295	0	1	101	0	0
4562	66309	0	10	101	0	0
4563	66321	0	500	101	0	0
4564	66327	0	0	100	0	4
4565	66331	0	10	101	0	0
4566	66334	0	0	101	1	245760
4567	66346	0	10	101	0	0
4569	66482	0	3	101	0	0
4570	66484	0	0	100	0	4
4572	66636	0	99	101	0	0
4574	66721	0	100	101	0	0
4575	66725	0	0	100	0	4
4576	66799	0	0	100	0	16
4581	66814	0	0	100	0	16
4582	66815	0	0	100	0	16
4583	66816	0	0	100	0	16
4584	66817	0	0	100	0	16
4585	66865	0	0	100	0	4
4586	66889	0	0	100	1	4
4587	67007	0	5	101	0	0
4595	67115	0	0	50	0	16
4596	67148	0	500	101	0	0
4597	67151	0	0	35	0	320
4598	67209	0	0	2	0	262144
4599	67210	0	0	100	1	272
4600	67228	0	0	100	0	65536
4616	67337	0	0	0	0	0
4617	67353	0	0	70	0	16
4618	67356	0	0	70	0	262144
4619	67361	0	0	70	0	262144
4620	67363	0	0	70	0	16384
4621	67365	0	0	70	0	262144
4622	67379	0	0	80	0	69904
4623	67381	0	0	80	0	69904
4624	67384	0	0	80	0	69904
4625	67386	0	0	70	0	65536
4626	67389	0	0	70	0	16384
4627	67392	0	0	80	0	69904
4633	67481	0	0	0	0	0
4634	67530	0	0	100	10	139944
4635	67534	0	0	100	0	34816
4639	67590	0	100	101	0	0
4643	67653	0	0	25	0	40
4644	67667	0	0	25	0	16384
4645	67670	0	0	25	0	65536
4646	67672	0	0	20	0	340
4647	67696	0	8	101	0	0
4648	67698	0	0	100	0	81920
4649	67702	0	0	35	0	332116
4650	67710	0	5	101	0	0
4651	67711	0	0	100	0	4
4652	67712	0	0	100	0	65536
4653	67713	0	5	101	0	0
4654	67716	0	0	0	0	0
4655	67720	0	0	100	0	4
4656	67721	0	9	101	0	0
4657	67723	0	8	101	0	0
4658	67726	0	0	100	0	16384
4659	67727	0	5	101	0	0
4660	67728	0	0	100	0	40
4661	67735	0	8	101	0	0
4662	67736	0	0	100	0	65536
4663	67737	0	5	101	0	0
4664	67738	0	0	100	0	20
4665	67739	0	8	101	0	0
4666	67740	0	0	100	0	16384
4667	67741	0	5	101	0	0
4668	67742	0	0	100	0	40
4669	67743	0	8	101	0	0
4670	67744	0	0	100	0	65536
4671	67746	0	5	101	0	0
4672	67747	0	0	100	0	20
4674	67750	0	8	101	0	0
4675	67752	0	0	100	0	81920
4676	67758	0	0	100	0	65536
4677	67759	0	5	101	0	0
4679	67771	0	0	35	0	332116
4681	67808	0	100	101	0	0
4689	67890	0	0	100	2	1048576
4708	68051	0	0	100	1	16
4710	68066	0	0	100	0	0
4711	68082	0	0	0	0	0
4725	68269	0	0	0	0	0
4726	68285	0	0	0	0	0
4728	68377	0	0	100	0	16777216
4730	68478	0	1	101	0	0
4731	68605	0	10	101	0	0
4733	68778	0	5	101	0	0
4734	68780	0	0	100	0	699048
4738	68786	0	30	101	0	0
4739	68802	0	0	100	0	0
4741	68882	0	0	0	0	0
4742	68895	0	0	0	0	0
4743	68959	0	0	100	0	4
4745	68971	0	99	101	0	0
4746	69000	0	99	101	0	0
4747	69003	0	99	101	0	0
4748	69007	0	99	101	0	0
4749	69023	0	0	101	0	664232
4750	69052	0	10	101	0	0
4751	69053	0	0	100	0	20
4752	69056	0	0	100	2	131072
4753	69060	0	0	100	0	664232
4754	69069	0	0	0	0	0
4755	69095	0	99	101	0	0
4756	69096	0	99	101	0	0
4757	69098	0	3	101	0	0
4758	69101	0	3	101	0	0
4759	69130	0	8	101	0	0
4760	69166	0	3	101	0	0
4765	69189	0	0	101	0	1747624
4766	69190	0	0	101	0	1747624
4767	69264	0	0	100	6	4
4768	69290	0	5	101	0	0
4769	69291	0	3	101	0	0
4771	69369	0	0	100	1	87376
4772	69383	0	0	100	0	69636
4773	69510	0	0	34	0	2
4774	69558	0	10	101	0	0
4775	69569	0	0	100	10	139944
4776	69571	0	0	100	0	664232
4777	69579	0	5	101	0	0
4778	69580	0	0	100	1	680
4779	69581	0	1	101	0	0
4780	69637	0	0	100	0	20
4781	69638	0	99	101	0	0
4782	69642	0	0	0	0	0
4783	69649	0	6	101	0	0
4784	69698	0	0	50	3	139944
4794	69732	0	0	100	0	2
4795	69739	0	0	25	0	81920
4796	69755	0	0	25	0	81920
4797	69762	0	0	101	0	81920
4798	69766	0	99	101	0	0
4799	69893	0	0	40	0	20
4800	69896	0	0	40	0	40
4801	69901	0	0	100	1	139936
4802	69902	0	5	101	0	0
4803	69926	0	0	100	10	139944
4804	70001	0	0	100	0	4
4805	70106	0	99	101	0	0
4806	70107	0	0	20	0	84
4810	70127	0	99	101	0	0
4812	70188	0	0	33	0	8
4813	70189	0	10	0	0	0
4819	70309	0	99	101	0	0
4822	70338	0	100	101	0	0
4823	70347	0	50	101	0	0
4825	70388	0	0	100	0	664232
4826	70392	0	10	101	0	0
4827	70393	0	5	101	0	0
4829	70423	0	0	101	0	34816
4830	70426	0	5	100	0	0
4833	70435	0	3	101	0	0
4836	70542	0	5	101	0	0
4837	70602	0	0	100	0	698912
4838	70652	0	0	100	0	17408
4840	70664	0	0	2	0	262144
4841	70672	0	10	100	0	8
4842	70674	0	0	101	0	332116
4843	70723	0	0	101	0	65536
4844	70727	0	0	5	0	64
4845	70730	0	0	5	0	262144
4846	70748	0	0	100	0	16384
4847	70749	0	0	100	0	4
4848	70751	0	5	101	0	0
4849	70756	0	0	100	0	81920
4850	70757	0	0	100	1	16384
4851	70761	0	0	100	0	16384
4853	70770	0	0	33	0	16384
4854	70782	0	4	101	0	0
4855	70803	0	0	13	0	87376
4856	70805	0	0	100	0	1024
4857	70806	0	0	100	1	81920
4858	70807	0	0	100	0	16384
4859	70808	0	0	100	0	16384
4860	70811	0	0	100	0	65536
4861	70830	0	0	100	0	1024
4862	70841	0	0	15	0	262144
4863	70844	0	0	100	0	1024
4864	70854	0	0	3	0	262144
4865	70871	0	0	101	0	69972
4866	70873	0	100	101	0	0
4868	70904	0	0	100	0	32768
4870	70953	0	20	101	0	0
4871	70964	0	5	101	0	0
4872	70995	0	25	101	0	0
4873	71003	0	0	100	0	40
4875	71039	0	0	100	0	4
4879	71069	0	0	101	2	0
4880	71072	0	0	100	2	16
4882	71127	0	10	101	0	0
4885	71157	0	99	101	0	0
4886	71158	0	0	100	0	4
4887	71162	0	0	101	3	0
4888	71165	0	0	0	3	0
4890	71168	0	0	100	0	69972
4891	71169	0	0	100	0	16777216
4892	71174	0	0	100	0	262144
4893	71175	0	5	101	0	0
4894	71176	0	0	100	0	262144
4895	71177	0	5	101	0	0
4896	71178	0	0	100	0	262144
4897	71180	0	0	100	1	65536
4898	71181	0	0	100	1	65536
4899	71182	0	0	100	1	65536
4900	71184	0	8	101	0	0
4901	71186	0	0	100	0	16
4902	71187	0	5	101	0	0
4903	71191	0	0	100	0	16384
4904	71192	0	3	101	0	0
4905	71194	0	0	100	0	16
4906	71197	0	3	101	0	0
4907	71198	0	0	100	0	262144
4908	71199	0	5	101	0	0
4909	71201	0	0	100	0	69972
4910	71204	0	5	101	0	0
4912	71214	0	0	100	0	16
4913	71216	0	3	101	0	0
4914	71217	0	0	100	0	16384
4915	71220	0	3	101	0	0
4917	71226	0	0	100	0	16
4918	71227	0	3	101	0	0
4919	71228	0	0	100	0	16
4920	71229	0	5	101	0	0
4921	71257	0	20	101	0	0
4922	71269	0	0	100	0	278528
4925	71320	0	0	100	0	664232
4926	71354	0	1	101	0	0
4927	71396	0	20	101	0	0
4928	71397	0	0	100	0	340
4929	71402	0	0	35	0	332116
4930	71404	0	0	10	0	340
4931	71406	0	0	100	0	20
4932	71432	0	8	101	0	0
4933	71489	0	0	0	0	0
4934	71494	0	0	101	0	4
4935	71519	0	0	35	0	340
4936	71540	0	0	35	0	332116
4937	71545	0	0	100	0	20
4938	71551	0	0	0	0	0
4939	71552	0	0	0	0	0
4940	71554	0	5	101	0	0
4941	71562	0	0	35	0	340
4942	71564	0	5	100	1	87380
4943	71567	0	0	100	0	278528
4944	71570	0	10	101	0	0
4945	71571	0	0	100	0	327680
4946	71572	0	10	101	0	0
4947	71573	0	0	100	0	327680
4948	71575	0	10	101	0	0
4949	71576	0	0	60	0	40
4950	71577	0	10	101	0	0
4951	71578	0	0	60	0	40
4952	71585	0	0	10	0	81920
4955	71592	0	0	100	2	1048576
4956	71600	0	10	101	0	0
4957	71602	0	0	10	0	65536
4958	71604	0	0	100	0	4
4959	71606	0	0	30	0	262144
4960	71611	0	0	30	0	278528
4961	71623	0	1	101	0	0
4965	71634	0	0	100	0	40
4966	71637	0	0	30	0	262144
4967	71640	0	0	100	0	40
4968	71642	0	0	30	0	278528
4969	71643	0	10	101	0	0
4970	71645	0	0	10	0	65536
4971	71736	0	0	100	0	20
4972	71737	0	0	100	0	20
4975	71756	0	20	100	0	65536
4976	71761	0	0	100	0	65536
4977	71770	0	0	100	0	4
4979	71787	0	0	100	2	1048576
4980	71801	0	0	100	1	20
4981	71835	0	0	4	0	320
4982	71836	0	0	5	0	320
4983	71845	0	0	2	0	65536
4984	71846	0	0	2	0	65536
4985	71854	0	3	101	0	0
4986	71865	0	0	1	0	278528
4987	71868	0	0	1	0	278528
4988	71871	0	0	37	0	20
4989	71873	0	0	37	0	20
4990	71875	0	0	100	0	20
4991	71876	0	0	3	0	20
4992	71877	0	0	100	0	20
4993	71878	0	0	3	0	20
4994	71879	0	0	0	0	0
4995	71880	0	0	100	0	20
4996	71892	0	0	100	0	20
4997	71903	0	0	100	0	20
4998	71905	0	10	101	0	0
5003	71929	0	0	100	0	664232
5004	71940	0	100	101	0	0
5005	71941	0	100	101	0	0
5007	71971	0	0	100	0	4
5008	71993	0	0	100	0	4
5009	72004	0	100	101	0	0
5012	72034	0	20	101	0	0
5013	72059	0	0	100	0	139944
5014	72087	0	2	101	0	0
5020	72120	0	100	101	0	0
5022	72122	0	0	100	0	4
5023	72132	0	3	101	0	0
5024	72133	0	5	101	0	0
5026	72151	0	0	101	0	69972
5027	72176	0	0	100	0	332116
5028	72178	0	0	100	0	349456
5029	72214	0	0	100	0	4
5030	72219	0	10	101	0	0
5031	72231	0	10	101	0	0
5032	72256	0	0	100	0	4
5033	72264	0	1	101	0	0
5037	72292	0	4	101	0	0
5038	72293	0	0	100	0	16777216
5042	72318	0	0	100	0	0
5044	72329	0	5	101	0	0
5046	72333	0	3	101	0	0
5049	72343	0	0	100	1	1048576
5050	72365	0	0	100	0	4
5051	72366	0	10	101	0	0
5052	72367	0	10	101	0	0
5053	72383	0	4	101	0	0
5054	72408	0	0	100	0	4
5055	72413	0	0	100	0	340
5056	72415	0	0	3	0	40
5057	72417	0	0	10	0	65536
5058	72419	0	0	10	0	16384
5060	72451	0	50	101	0	0
5063	72465	0	99	101	0	0
5064	72466	0	99	101	0	0
5073	72649	0	0	101	0	69972
5080	72679	0	99	101	0	0
5081	72756	0	50	101	0	0
5087	72888	0	0	100	0	131072
5088	72962	0	0	100	0	4
5089	72963	0	500	101	0	0
5093	72980	0	0	100	0	1048576
5094	72999	0	99	101	0	0
5095	73028	0	99	101	0	0
5098	73061	0	6	101	0	0
5104	73585	0	100	101	0	0
5105	73683	0	0	101	1	65536
5106	73685	0	0	101	1	16384
5116	73878	0	0	100	0	4
5117	73899	0	0	100	0	0
5120	74001	0	0	101	0	680
5121	74002	0	5	101	0	0
5122	74074	0	500	101	0	0
5135	74367	0	5	101	0	0
5136	74396	0	2	101	0	0
5138	74505	0	99	101	0	0
5139	74507	0	99	101	0	0
5140	74567	0	99	101	0	0
5141	74630	0	99	101	0	0
5142	74795	0	99	101	0	0
5143	74797	0	1	101	0	0
5145	74996	0	20	101	0	0
5146	74998	0	20	101	0	0
5147	75160	0	3	101	0	0
5148	75163	0	5	101	0	0
5149	75164	0	0	100	0	4
5151	75381	0	0	50	3	139944
5152	75416	0	25	101	0	0
5155	75455	0	0	35	0	332116
5156	75457	0	0	35	0	332116
5157	75465	0	0	10	0	327680
5158	75474	0	0	10	0	327680
5159	75475	0	0	100	0	40
5160	75481	0	0	100	0	40
5161	75490	0	0	100	0	16384
5162	75495	0	0	100	0	16384
5167	75886	0	99	101	0	0
5169	75888	0	99	101	0	0
5172	76139	0	0	30	0	69700
5173	76140	0	3	101	0	0
5174	76142	0	0	30	0	69700
5175	76145	0	0	30	0	86084
5176	76148	0	0	30	0	86084
5177	76243	0	0	100	1	16
5178	76384	0	1	101	0	0
5180	76613	0	0	100	0	65536
5181	76659	0	0	100	0	320
5184	76781	0	1	101	0	0
5185	76838	0	0	100	0	20
5186	76856	0	0	100	0	20
5188	77179	0	1	101	0	0
5189	77222	0	0	100	0	65536
5191	77485	0	0	100	0	16384
5193	77487	0	3	101	0	0
5197	77606	0	0	101	1	87040
5198	77608	0	0	101	1	65536
5199	77613	0	3	101	0	0
5200	77616	0	0	101	1	81920
5201	77661	0	5	101	0	0
5202	77755	0	0	10	0	262144
5203	77756	0	0	20	0	262144
5204	77757	0	0	30	0	262144
5207	77765	0	3	101	0	0
5209	77794	0	0	101	0	65536
5210	77795	0	0	101	0	65536
5211	77796	0	0	101	0	65536
5212	77797	0	0	101	0	65536
5213	77798	0	0	101	0	65536
5214	77800	0	0	101	1	16384
5215	77801	0	0	0	0	0
5216	78071	0	0	100	0	16384
5217	78072	0	3	100	1	17408
5218	78073	0	3	100	1	17408
5219	78074	0	0	100	0	16384
5220	78163	0	0	0	0	0
5221	78203	0	0	100	0	262144
5223	78228	0	0	100	0	139944
5224	78229	0	0	100	0	139944
5229	78932	0	0	100	1	0
5230	78933	0	0	0	0	0
5231	78957	0	0	0	0	0
5232	78964	0	0	0	0	0
5233	79095	0	0	100	0	4368
5234	79096	0	0	100	0	4368
5235	79097	0	0	100	0	4368
5236	79121	0	0	50	0	2
5237	79122	0	0	100	0	2
5239	79133	0	0	30	0	262144
5240	79134	0	0	75	0	262144
5241	79135	0	0	45	0	262144
5242	79190	0	0	0	0	0
5243	79191	0	0	0	0	0
5244	79194	0	0	0	0	0
5245	79197	0	0	0	0	0
5247	79383	0	0	0	0	0
5248	79432	0	0	0	0	0
5249	79433	0	0	0	0	0
5252	79575	0	0	0	0	0
5253	79576	0	0	0	0	0
5254	79621	0	10	101	0	0
5257	79683	0	2	100	1	65536
5258	79684	0	0	30	0	65536
5259	79801	0	0	0	0	0
5260	79802	0	0	0	0	0
5261	79803	0	0	0	0	0
5262	79804	0	0	0	0	0
5263	80128	0	0	50	0	16
5264	80129	0	0	100	0	16
5265	80316	0	0	100	0	17408
5266	80317	0	0	100	0	17408
5270	80398	0	0	100	0	87040
5275	80552	0	0	10	0	4
5276	80553	0	0	15	0	4
5279	80972	0	0	100	0	666280
5280	80973	0	0	100	0	16
5281	80974	0	0	100	0	699048
5282	80975	0	0	100	0	16
5283	81006	0	3	101	0	0
5284	81033	0	0	100	0	4112
5287	81141	0	0	101	1	69648
5288	81157	0	3	101	0	0
5290	81163	0	0	100	0	664232
5291	81164	0	0	100	0	664232
5292	81191	0	3	101	0	0
5293	81192	0	3	101	0	0
5294	81218	0	0	15	0	69648
5295	81228	0	0	30	0	69648
5296	81229	0	0	45	0	69648
5297	81230	0	0	32	0	69648
5298	81231	0	0	40	0	69648
5299	81248	0	0	0	0	0
5301	81274	0	0	100	0	16384
5302	81275	0	0	100	0	16384
5303	81277	0	99	101	0	0
5304	81292	0	2	100	1	65536
5305	81330	0	0	15	0	4
5306	81332	0	0	30	0	4
5307	81333	0	0	100	0	4
5308	81340	0	0	101	1	87040
5309	81208	0	0	100	0	16384
5311	12288	0	0	100	0	16
5312	81587	0	0	40	0	16384
5313	81588	0	0	60	0	16384
5314	81589	0	0	80	0	16384
5315	81590	0	0	100	0	16384
5316	81603	0	0	100	0	349184
5317	81604	0	0	100	0	349184
5318	81605	0	0	100	0	349184
5319	81606	0	0	100	0	349184
5321	81659	0	0	100	0	327680
5322	81660	0	5	101	0	0
5323	81661	0	5	101	0	0
5324	81662	0	0	100	0	65536
5325	81750	0	0	100	0	65536
5326	113	0	0	100	0	664232
5327	3356	0	3	101	0	0
5328	3436	0	0	10	0	40
5329	5416	0	3	101	0	0
5330	6268	0	0	100	1	20
5331	6866	0	0	5	0	4436
5332	6870	0	0	5	0	680
5333	6909	0	0	50	0	20
5334	7098	0	0	20	0	20
5335	7102	0	0	10	0	40
5336	7154	0	0	101	0	1
5337	7486	0	0	100	0	20
5338	7947	0	5	101	0	0
5339	7948	0	0	100	0	0
5340	7967	0	0	101	0	1
5341	8257	0	1	101	0	0
5342	8263	0	0	100	0	0
5343	8362	0	0	100	0	0
5344	8601	0	0	15	0	20
5345	9616	0	0	100	0	0
5346	11831	0	0	100	0	664232
5347	11971	0	5	101	0	0
5349	12251	0	3	101	0	0
5350	12947	0	0	15	0	20
5351	13444	0	5	101	0	0
5352	13585	0	0	50	3	139944
5353	14120	0	5	101	0	0
5354	14517	0	5	101	0	0
5355	14518	0	5	101	0	0
5356	15502	0	5	101	0	0
5357	15572	0	5	101	0	0
5358	16145	0	5	101	0	0
5359	16247	0	0	50	0	20
5360	16333	0	5	101	0	0
5361	16427	0	3	101	0	0
5362	16843	0	0	100	0	20
5363	16866	0	3	101	0	0
5364	18070	0	5	101	0	0
5365	18099	0	0	100	0	664232
5366	18270	0	100	101	0	0
5367	19514	0	0	50	3	139944
5368	20000	0	0	100	0	86290
5369	20667	0	10	101	0	0
5370	21055	0	5	101	0	0
5371	21067	0	3	101	0	0
5372	21081	0	5	101	0	0
5373	22412	0	3	101	0	0
5374	22857	0	0	100	0	40
5375	23333	0	0	100	0	34816
5376	23335	0	0	100	0	34816
5377	27991	0	5	101	0	0
5378	29901	0	7	101	0	0
5379	31976	0	0	100	0	139944
5380	32707	0	5	100	1	0
5382	34827	0	0	100	3	139944
5383	35147	0	5	101	0	0
5384	35201	0	1	101	0	0
5388	45985	0	0	100	0	8232
5389	48168	0	0	0	0	0
5391	49708	0	0	0	0	0
5393	51876	0	0	100	2	139944
5394	53618	0	20	101	0	0
5397	55640	0	0	35	0	344064
5398	55768	0	0	35	0	344064
5399	55776	0	0	20	0	340
5400	57599	0	0	0	0	0
5401	57601	0	0	0	0	0
5402	57807	0	5	101	0	0
5403	58461	0	5	101	0	0
5404	59350	0	20	101	0	0
5405	59608	0	5	101	0	0
5406	62194	0	5	101	0	0
5409	65048	0	0	0	0	0
5410	65211	0	5	101	0	0
5412	65457	0	3	101	0	0
5413	65753	0	1	101	0	0
5414	65762	0	0	100	0	4
5415	65936	0	5	101	0	0
5416	65964	0	100	101	0	0
5417	66049	0	0	100	0	0
5419	66080	0	0	101	0	69972
5420	66160	0	0	101	0	69972
5421	66208	0	10	101	0	0
5422	66212	0	10	101	0	0
5423	66266	0	100	101	0	0
5424	66392	0	0	100	1	5452796
5430	67367	0	0	100	0	4
5432	67887	0	5	101	0	0
5433	68121	0	0	100	0	2
5434	68177	0	0	101	0	1
5435	68189	0	20	101	0	0
5436	68283	0	0	100	0	0
5437	68380	0	10	101	0	0
5439	68613	0	6	101	0	0
5441	68803	0	5	101	0	0
5442	68903	0	4	101	0	0
5443	68908	0	4	101	0	0
5444	68940	0	4	101	0	0
5445	69228	0	0	101	0	65536
5446	69304	0	0	0	0	0
5448	69368	0	0	100	0	0
5449	69376	0	0	100	1	0
5452	69704	0	5	101	0	0
5453	69862	0	20	101	0	0
5454	69868	0	3	101	0	0
5455	69884	0	0	101	0	4
5456	70151	0	0	101	0	65536
5457	70152	0	0	0	0	0
5459	70456	0	0	100	1	664232
5460	70544	0	1	101	0	0
5461	70656	0	0	100	0	87376
5463	71442	0	1	101	0	0
5464	71502	0	1	101	0	0
5465	71792	0	10	101	0	0
5467	71923	0	0	0	0	0
5468	71924	0	0	0	0	0
5469	71976	0	0	0	0	0
5470	72112	0	3	101	0	0
5471	72188	0	1	101	0	0
5472	72190	0	5	101	0	0
5473	72520	0	0	101	0	65536
5474	72940	0	0	0	0	0
5475	73099	0	0	100	0	1024
5476	73133	0	3	101	0	0
5478	73179	0	1	101	0	0
5480	73392	0	0	100	1	0
5481	73394	0	0	0	0	0
5486	73658	0	1	101	0	0
5489	73692	0	10	101	0	0
5490	73718	0	0	100	0	65876
5491	73862	0	3	101	0	0
5492	73874	0	0	100	0	0
5494	74112	0	6	101	0	0
5495	74122	0	10	101	0	4
5497	74133	0	0	100	0	131072
5502	74309	0	0	101	0	65536
5503	74372	0	0	100	0	131072
5504	74373	0	0	101	0	131072
5505	74538	0	1	101	0	0
5506	74542	0	1	101	0	0
5507	74544	0	10	0	0	0
5508	74547	0	10	0	0	0
5509	74575	0	1	101	0	0
5511	74633	0	100	101	0	0
5512	74760	0	3	101	0	0
5514	74793	0	3	101	0	0
5515	74880	0	0	100	0	20
5516	74881	0	10	101	0	0
5517	74882	0	3	101	0	0
5519	74976	0	0	100	0	87312
5520	74981	0	0	100	0	4
5523	75060	0	0	100	1	4
5524	75062	0	0	100	0	664232
5526	75171	0	0	25	0	344064
5527	75174	0	0	30	0	344064
5528	75177	0	0	15	0	340
5530	75235	0	0	100	0	4
5532	75323	0	50	101	0	0
5533	75346	0	10	101	0	0
5536	75529	0	0	100	1	680
5537	75533	0	0	100	1	139264
5539	75609	0	10	101	0	0
5540	75610	0	100	101	0	0
5542	75678	0	5	0	0	0
5543	75697	0	100	101	0	0
5544	75773	0	0	100	0	4
5545	75809	0	0	100	0	1712808
5546	75842	0	0	100	0	4
5547	75846	0	100	101	0	0
5548	75930	0	1	101	0	0
5549	75962	0	1	101	0	0
5550	76005	0	10	101	0	0
5551	76014	0	0	100	20	139944
5552	76015	0	0	100	0	4
5553	76036	0	0	100	0	4
5554	76044	0	1	101	0	0
5555	76086	0	0	50	0	4
5556	76136	0	0	25	0	139944
5557	76165	0	0	100	0	8
5558	76167	0	0	100	0	1048576
5559	76190	0	0	100	0	4
5560	76207	0	0	100	0	1048576
5562	76314	0	0	100	0	139944
5563	76335	0	10	101	0	0
5564	76363	0	20	101	0	0
5565	76378	0	0	100	0	20
5566	76478	0	10	101	0	0
5567	76490	0	10	100	0	81936
5568	76507	0	10	101	0	0
5569	76509	0	0	100	0	664232
5570	76510	0	10	101	0	0
5572	76516	0	20	101	0	0
5573	76535	0	200	101	0	0
5575	76574	0	0	3	1	680
5576	76575	0	0	30	20	327952
5577	76616	0	0	100	0	0
5578	76617	0	6	101	0	0
5579	76621	0	100	101	0	0
5580	76622	0	5	101	0	0
5581	76679	0	0	100	0	4
5583	76703	0	5	101	0	0
5584	76715	0	99	101	0	0
5585	76727	0	0	0	0	0
5586	76788	0	3	101	0	0
5587	76790	0	0	100	0	139944
5588	76793	0	20	101	0	0
5589	76807	0	5	101	0	0
5590	76822	0	0	50	0	4
5591	76823	0	0	50	0	4
5592	76861	0	5	101	0	0
5593	76870	0	0	100	0	69904
5597	77080	0	10	101	0	0
5598	77119	0	8	101	0	0
5599	77224	0	5	101	0	0
5601	77262	0	10	101	0	0
5602	77353	0	15	101	0	0
5603	77460	0	99	101	0	0
5604	77466	0	99	101	0	0
5605	77468	0	20	101	0	0
5606	77471	0	0	100	0	139944
5607	77502	0	10	101	0	0
5608	77517	0	1	101	0	0
5609	77527	0	0	100	0	4
5610	77558	0	10	101	0	0
5612	77593	0	0	101	0	1
5613	77612	0	100	101	0	0
5614	77617	0	5	50	0	4
5615	77625	0	5	0	0	0
5616	77645	0	5	101	0	0
5617	77666	0	0	0	0	0
5618	77736	0	1	101	0	0
5619	77780	0	0	100	1	664232
5620	77786	0	0	100	0	664232
5622	77842	0	0	0	0	0
5623	77917	0	1	101	0	0
5624	77941	0	1	101	0	0
5625	77977	0	0	100	0	40
5626	77982	0	99	101	0	0
5628	78019	0	0	101	0	4
5629	78034	0	100	101	0	0
5630	78043	0	100	101	0	0
5632	78125	0	0	100	0	139944
5633	78127	0	10	101	0	0
5634	78137	0	0	100	0	4
5635	78144	0	0	100	4	139808
5636	78147	0	0	100	3	4
5637	78148	0	0	25	0	4194320
5639	78150	0	0	50	0	4
5640	78152	0	5	100	1	0
5641	78153	0	0	15	0	12582932
5642	78218	0	99	101	0	0
5643	78273	0	0	100	0	20
5644	78317	0	3	101	0	0
5645	78334	0	6	101	0	0
5646	78337	0	0	100	0	4
5647	78403	0	10	101	0	0
5648	78466	0	1	101	0	0
5649	78508	0	0	100	2	139936
5650	78515	0	0	100	0	4
5651	78646	0	0	100	0	139944
5652	78660	0	5	101	0	0
5653	78678	0	0	0	0	0
5655	78730	0	0	101	1	664232
5656	78733	0	0	0	0	0
5657	78835	0	0	100	0	168
5658	78859	0	5	101	0	0
5659	78908	0	0	100	0	0
5660	78920	0	0	0	0	0
5661	78929	0	0	0	0	0
5662	78949	0	100	101	0	0
5663	78954	0	0	100	0	0
5664	78963	0	0	3	0	16384
5665	78973	0	5	101	0	0
5666	79024	0	1	101	0	0
5667	79040	0	1	101	0	0
5668	79043	0	1	101	0	0
5669	79044	0	1	101	0	0
5670	79046	0	1	101	0	0
5672	79109	0	0	100	0	4
5673	79130	0	0	0	0	0
5674	79166	0	5	101	0	0
5679	79330	0	100	101	0	0
5680	79353	0	10	101	0	0
5681	79399	0	0	100	0	0
5682	79441	0	0	100	0	0
5683	79445	0	0	100	0	0
5684	79447	0	0	100	0	0
5687	79522	0	0	100	0	988156
5688	79560	0	5	101	0	0
5689	79561	0	20	101	0	0
5691	79563	0	0	100	0	40
5692	79625	0	0	70	0	40
5693	79627	0	5	101	0	0
5699	79729	0	0	100	0	139944
5700	79735	0	99	101	0	0
5701	79773	0	0	50	0	20
5702	79774	0	5	101	0	0
5703	79821	0	1	101	0	0
5704	79826	0	3	101	0	0
5705	79828	0	1	101	0	0
5706	79835	0	0	100	0	139944
5707	79840	0	5	101	0	0
5708	79849	0	0	100	0	8232
5709	79850	0	0	100	0	664232
5710	79865	0	0	100	0	40
5712	79877	0	0	100	5	20
5713	79892	0	0	100	3	139944
5715	79900	0	0	100	0	139944
5718	79926	0	0	100	0	0
5719	79927	0	0	100	10	139944
5720	79938	0	5	100	1	0
5721	79949	0	0	100	3	139944
5723	79962	0	0	100	0	20
5724	79967	0	0	100	3	680
5725	79972	0	0	100	0	20
5726	79975	0	1	101	0	0
5727	80011	0	100	100	0	87380
5728	80014	0	0	100	0	87380
5730	80021	0	20	101	0	0
5731	80028	0	10	101	0	0
5732	80084	0	5	101	0	0
5733	80086	0	0	100	0	4
5735	80127	0	50	101	0	0
5736	80174	0	5	101	0	0
5738	80218	0	4	101	0	0
5739	80221	0	20	101	0	0
5740	80222	0	0	100	0	4
5741	80295	0	0	100	0	65556
5742	80341	0	0	0	0	0
5743	80342	0	0	0	0	0
5744	80362	0	1	101	0	0
5745	80365	0	10	100	0	81936
5746	80390	0	0	0	0	0
5754	80533	0	1	101	0	0
5755	80546	0	1	101	0	0
5766	80627	0	150	101	0	0
5767	80659	0	0	0	0	0
5768	80660	0	0	100	0	332116
5770	80718	0	0	100	0	69904
5771	80856	0	20	101	0	0
5772	80924	0	20	101	0	0
5773	81068	0	1	101	0	0
5775	81082	0	1	101	0	0
5776	81095	0	0	100	0	4
5777	81109	0	3	101	0	0
