id	mapAreaId	area	unk	mapPointX	mapPointY	texture	width	height	offset_x	offset_y	hitRectTop	hitRectLeft	hitRectBottom	hitRectRight	
3156	606	5039	0	0	0	""	0	0	0	0	474	430	576	544
3157	606	4995	0	0	0	""	0	0	0	0	270	732	340	819
3158	683	5016	0	0	0	""	0	0	0	0	193	83	247	152
3159	683	5014	0	0	0	""	0	0	0	0	233	75	336	158
3160	683	4989	0	0	0	""	0	0	0	0	203	161	263	225
3161	683	4990	0	0	0	""	0	0	0	0	247	409	322	477
3162	683	5045	0	0	0	""	0	0	0	0	511	557	591	649
3163	683	4994	0	0	0	""	0	0	0	0	358	854	440	930
3164	683	4996	0	0	0	""	0	0	0	0	290	883	360	969
3165	683	5039	0	0	0	""	0	0	0	0	474	430	576	544
3166	683	4995	0	0	0	""	0	0	0	0	270	732	340	819
3167	9	221	0	0	0	""	0	0	0	0	479	430	551	488
3168	9	4835	0	0	0	""	0	0	0	0	95	474	158	522
3169	9	4878	0	0	0	""	0	0	0	0	490	510	564	563
3170	261	3099	0	0	0	""	0	0	0	0	459	243	527	316
3171	261	3098	0	0	0	""	0	0	0	0	191	299	251	368
3172	261	3446	0	0	0	""	0	0	0	0	81	663	121	727
3173	261	3426	0	0	0	""	0	0	0	0	123	682	177	752
3174	261	3454	0	0	0	""	0	0	0	0	573	337	627	427
3175	261	3428	0	0	0	""	0	0	0	0	552	170	625	248
3176	261	3447	0	0	0	""	0	0	0	0	389	667	444	717
3177	607	1717	0	0	0	""	0	0	0	0	574	329	648	431
3178	607	4853	0	0	0	""	0	0	0	0	428	359	495	441
3179	607	4854	0	0	0	""	0	0	0	0	408	478	463	551
3180	607	4857	0	0	0	""	0	0	0	0	546	435	583	467
3181	607	4846	0	0	0	""	0	0	0	0	210	423	248	454
3182	607	4852	0	0	0	""	0	0	0	0	304	351	362	404
3183	81	4939	0	0	0	""	0	0	0	0	376	294	432	350
3184	81	4934	0	0	0	""	0	0	0	0	247	501	310	573
3185	81	4927	0	0	0	""	0	0	0	0	283	734	323	798
3186	81	4944	0	0	0	""	0	0	0	0	287	357	353	419
3187	161	5388	0	0	0	""	0	0	0	0	494	319	540	353
3188	161	992	0	0	0	""	0	0	0	0	497	402	542	436
3189	161	977	0	0	0	""	0	0	0	0	134	638	176	681
3190	41	702	0	0	0	""	0	0	0	0	548	515	635	599
3191	41	257	0	0	0	""	0	0	0	0	162	541	195	579
3192	61	5588	0	0	0	""	0	0	0	0	293	164	346	220
3193	61	5041	0	0	0	""	0	0	0	0	429	721	519	849
3194	61	5075	0	0	0	""	0	0	0	0	588	824	627	872
3195	4	4982	0	0	0	"Orgrimmar"	259	165	309	0	22	396	91	515
3196	720	5697	0	0	0	""	0	0	0	0	394	756	434	800
3197	720	5671	0	0	0	""	0	0	0	0	89	320	149	371
3198	720	4945	0	0	0	""	0	0	0	0	296	666	373	766
3199	720	5500	0	0	0	""	0	0	0	0	293	575	342	620
3200	720	5670	0	0	0	""	0	0	0	0	39	241	102	312
3201	748	5697	0	0	0	""	0	0	0	0	394	756	434	800
3202	748	5671	0	0	0	""	0	0	0	0	89	320	149	371
3203	748	4945	0	0	0	""	0	0	0	0	296	666	373	766
3204	748	5670	0	0	0	""	0	0	0	0	39	241	102	312
3205	201	4382	0	0	0	""	0	0	0	0	280	757	363	874
3206	201	541	0	0	0	""	0	0	0	0	23	404	79	459
3207	281	2248	0	0	0	""	0	0	0	0	471	543	518	596
3208	281	1769	0	0	0	""	0	0	0	0	266	180	331	256
3209	640	5352	0	0	0	""	0	0	0	0	549	501	617	612
3210	640	5335	0	0	0	""	0	0	0	0	366	376	425	431
3211	640	5293	0	0	0	""	0	0	0	0	135	525	192	612
3212	640	5298	0	0	0	""	0	0	0	0	198	580	288	673
3213	640	5299	0	0	0	""	0	0	0	0	290	581	353	644
3214	545	4727	0	0	0	""	0	0	0	0	304	545	378	533
3215	545	4792	0	0	0	""	0	0	0	0	390	255	433	313
3216	678	4727	0	0	0	""	0	0	0	0	304	545	378	533
3217	679	4727	0	0	0	""	0	0	0	0	304	545	378	533
3218	544	4781	0	0	0	""	0	0	0	0	381	310	446	395
3219	544	4924	0	0	0	""	0	0	0	0	217	516	258	566
3220	681	4871	0	0	0	""	0	0	0	0	414	417	474	486
3221	681	4781	0	0	0	""	0	0	0	0	381	310	446	395
3222	681	4924	0	0	0	""	0	0	0	0	217	516	258	566
3223	682	4924	0	0	0	""	0	0	0	0	217	516	258	566
3224	682	4781	0	0	0	""	0	0	0	0	381	310	446	395
3225	709	5542	0	0	0	""	0	0	0	0	367	355	450	469
3226	709	5536	0	0	0	""	0	0	0	0	434	244	579	432
3227	709	5539	0	0	0	""	0	0	0	0	147	322	254	451
3228	709	5537	0	0	0	""	0	0	0	0	294	506	412	631
3229	709	5538	0	0	0	""	0	0	0	0	126	632	198	740
3230	709	5540	0	0	0	""	0	0	0	0	258	773	381	835
3231	709	5535	0	0	0	""	0	0	0	0	224	218	355	318
3232	709	5534	0	0	0	""	0	0	0	0	78	411	176	583
3234	34	576	0	0	0	""	0	0	0	0	202	845	269	904
3235	24	5604	0	0	0	""	0	0	0	0	330	333	363	375
3236	640	5300	0	0	0	""	0	0	0	0	136	659	191	738
3237	24	5603	0	0	0	""	0	0	0	0	423	586	464	647
3238	24	5099	0	0	0	""	0	0	0	0	0	0	0	0
3239	610	5058	0	0	0	""	0	0	0	0	418	594	411	651
3240	17	5497	0	0	0	""	0	0	0	0	197	849	283	958
3241	27	5495	0	0	0	""	0	0	0	0	188	243	267	355
3242	27	1537	0	0	0	""	0	0	0	0	127	540	240	682
3244	607	5385	0	0	0	""	0	0	0	0	0	0	0	0
3248	61	5591	5591	0	0	"RustmaulDiveSite"	234	203	527	465	601	546	700	645
3249	678	4755	4714	0	0	"GilneasCity"	282	263	483	210	415	264	695	546
3250	679	4755	4714	0	0	"GilneasCity"	282	263	483	210	415	264	695	546
3251	478	3958	3957	0	0	""	0	0	0	0	500	304	516	322
3252	808	5832	0	0	0	"TheWoodofStaves"	989	466	13	202	0	0	0	0
3253	808	5831	0	0	0	"Fe-FangVillage"	234	286	134	9	0	0	0	0
3254	808	5830	5946	0	0	"MorningBreezeVillage"	261	315	203	36	0	0	0	0
3255	808	5829	0	0	0	"RidgeofLaughingWinds"	313	321	183	198	0	0	0	0
3256	808	5945	0	0	0	"PoolofthePaw"	220	188	297	324	0	0	0	0
3257	808	5737	5944	0	0	"Pei-WuForest"	651	262	351	406	0	0	0	0
3258	808	5833	0	0	0	"SkyfireCrash-Site"	346	263	124	405	0	0	0	0
3259	808	5828	0	0	0	"MandoriVillage"	610	374	392	294	0	0	0	0
3260	808	5820	0	0	0	"TempleofFiveDawns"	607	461	395	182	0	0	0	0
3261	808	5825	5834	0	0	"TheDawningValley"	677	668	325	0	0	0	0	0
3262	808	5826	5860	0	0	"TheSingingPools"	372	475	545	12	0	0	0	0
3263	808	5827	5884	5882	5881	"TheRows"	385	373	504	295	0	0	0	0
