field0	field1	field2
522220	UI-EJ-BOSS-ELECTRON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522221	UI-EJ-BOSS-ELEMENTIUM MONSTROSITY.BLP	INTERFACE\ENCOUNTERJOURNAL\
522222	UI-EJ-BOSS-ERUDAX.BLP	INTERFACE\ENCOUNTERJOURNAL\
522223	UI-EJ-BOSS-FANDRAL STAGHELM.BLP	INTERFACE\ENCOUNTERJOURNAL\
522224	UI-EJ-BOSS-FELUDIUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522225	UI-EJ-BOSS-FOE REAPER 5000.BLP	INTERFACE\ENCOUNTERJOURNAL\
522226	UI-EJ-BOSS-FORGEMASTER THRONGUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522227	UI-EJ-BOSS-GENERAL UMBRISS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522228	UI-EJ-BOSS-GLUBTOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
522229	UI-EJ-BOSS-GRAND VIZIER ERTAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
522230	UI-EJ-BOSS-GRILEK.BLP	INTERFACE\ENCOUNTERJOURNAL\
522231	UI-EJ-BOSS-HALAZZI.BLP	INTERFACE\ENCOUNTERJOURNAL\
522232	UI-EJ-BOSS-HALFUS WYRMBREAKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
522233	UI-EJ-BOSS-HAZZARAH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522234	UI-EJ-BOSS-HELIX GEARBREAKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
522235	UI-EJ-BOSS-HEX LORD MALACRASS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522236	UI-EJ-BOSS-HIGH PRIEST VENOXIS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522237	UI-EJ-BOSS-HIGH PRIESTESS AZIL.BLP	INTERFACE\ENCOUNTERJOURNAL\
522238	UI-EJ-BOSS-HIGH PRIESTESS KILNARA.BLP	INTERFACE\ENCOUNTERJOURNAL\
522239	UI-EJ-BOSS-HIGH PROPHET BARIM.BLP	INTERFACE\ENCOUNTERJOURNAL\
522240	UI-EJ-BOSS-IGNACIOUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522241	UI-EJ-BOSS-ISISET.BLP	INTERFACE\ENCOUNTERJOURNAL\
522242	UI-EJ-BOSS-JANALAI.BLP	INTERFACE\ENCOUNTERJOURNAL\
522243	UI-EJ-BOSS-JINDO THE GODBREAKER.BLP	INTERFACE\ENCOUNTERJOURNAL\
522244	UI-EJ-BOSS-KARSH STEELBENDER.BLP	INTERFACE\ENCOUNTERJOURNAL\
522245	UI-EJ-BOSS-LADY NAZJAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522246	UI-EJ-BOSS-LOCKMAW.BLP	INTERFACE\ENCOUNTERJOURNAL\
522247	UI-EJ-BOSS-LORD GODFREY.BLP	INTERFACE\ENCOUNTERJOURNAL\
522248	UI-EJ-BOSS-LORD RHYOLITH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522249	UI-EJ-BOSS-LORD WALDEN.BLP	INTERFACE\ENCOUNTERJOURNAL\
522250	UI-EJ-BOSS-MAGMATRON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522251	UI-EJ-BOSS-MAGMAW.BLP	INTERFACE\ENCOUNTERJOURNAL\
522252	UI-EJ-BOSS-MALORIAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
522253	UI-EJ-BOSS-MINDBENDER GHURSHA.BLP	INTERFACE\ENCOUNTERJOURNAL\
522254	UI-EJ-BOSS-NALORAKK.BLP	INTERFACE\ENCOUNTERJOURNAL\
522255	UI-EJ-BOSS-NEFARIANBWD.BLP	INTERFACE\ENCOUNTERJOURNAL\
522256	UI-EJ-BOSS-NEZIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522257	UI-EJ-BOSS-ONYXIABWD.BLP	INTERFACE\ENCOUNTERJOURNAL\
522258	UI-EJ-BOSS-OZRUK.BLP	INTERFACE\ENCOUNTERJOURNAL\
522259	UI-EJ-BOSS-OZUMAT.BLP	INTERFACE\ENCOUNTERJOURNAL\
522261	UI-EJ-BOSS-RAGNAROS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522262	UI-EJ-BOSS-RAJH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522263	UI-EJ-BOSS-RENATAKI.BLP	INTERFACE\ENCOUNTERJOURNAL\
522265	UI-EJ-BOSS-ROHASH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522266	UI-EJ-BOSS-ROMOGG BONECRUSHER.BLP	INTERFACE\ENCOUNTERJOURNAL\
522267	UI-EJ-BOSS-SETESH.BLP	INTERFACE\ENCOUNTERJOURNAL\
522268	UI-EJ-BOSS-SHANNOX.BLP	INTERFACE\ENCOUNTERJOURNAL\
522269	UI-EJ-BOSS-SIAMAT.BLP	INTERFACE\ENCOUNTERJOURNAL\
522270	UI-EJ-BOSS-SINESTRA.BLP	INTERFACE\ENCOUNTERJOURNAL\
522271	UI-EJ-BOSS-SLABHIDE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522272	UI-EJ-BOSS-TEMPLE GUARDIAN ANHUUR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522273	UI-EJ-BOSS-TERRESTRA.BLP	INTERFACE\ENCOUNTERJOURNAL\
522274	UI-EJ-BOSS-THERALION.BLP	INTERFACE\ENCOUNTERJOURNAL\
522275	UI-EJ-BOSS-TOXITRON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522276	UI-EJ-BOSS-VALIONA DUNGEON.BLP	INTERFACE\ENCOUNTERJOURNAL\
522277	UI-EJ-BOSS-VALIONA RAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
522278	UI-EJ-BOSS-VANESSA VANCLEEF.BLP	INTERFACE\ENCOUNTERJOURNAL\
522279	UI-EJ-BOSS-WUSHOOLAY.BLP	INTERFACE\ENCOUNTERJOURNAL\
522280	UI-EJ-BOSS-ZANZIL THE OUTCAST.BLP	INTERFACE\ENCOUNTERJOURNAL\
522333	UI-EJ-BACKGROUND-BARADINHOLD.BLP	INTERFACE\ENCOUNTERJOURNAL\
522334	UI-EJ-BACKGROUND-BLACKROCKCAVERNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522335	UI-EJ-BACKGROUND-BLACKWINGDESCENT.BLP	INTERFACE\ENCOUNTERJOURNAL\
522336	UI-EJ-BACKGROUND-DEADMINES.BLP	INTERFACE\ENCOUNTERJOURNAL\
522337	UI-EJ-BACKGROUND-FIRELANDS1.BLP	INTERFACE\ENCOUNTERJOURNAL\
522338	UI-EJ-BACKGROUND-GRIMBATOL.BLP	INTERFACE\ENCOUNTERJOURNAL\
522339	UI-EJ-BACKGROUND-GRIMBATOLRAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
522340	UI-EJ-BACKGROUND-HALLSOFORIGINATION.BLP	INTERFACE\ENCOUNTERJOURNAL\
522341	UI-EJ-BACKGROUND-LOSTCITYOFTOLVIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522342	UI-EJ-BACKGROUND-SHADOWFANGKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
522343	UI-EJ-BACKGROUND-SKYWALLRAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
522344	UI-EJ-BACKGROUND-THESTONECORE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522345	UI-EJ-BACKGROUND-THEVORTEXPINNACLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522346	UI-EJ-BACKGROUND-THRONEOFTHETIDES.BLP	INTERFACE\ENCOUNTERJOURNAL\
522347	UI-EJ-BACKGROUND-ZULAMAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
522348	UI-EJ-BACKGROUND-ZULGURUB.BLP	INTERFACE\ENCOUNTERJOURNAL\
522349	UI-EJ-DUNGEONBUTTON-BARADINHOLD.BLP	INTERFACE\ENCOUNTERJOURNAL\
522350	UI-EJ-DUNGEONBUTTON-BLACKROCKCAVERNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
522351	UI-EJ-DUNGEONBUTTON-BLACKWINGDESCENT.BLP	INTERFACE\ENCOUNTERJOURNAL\
522352	UI-EJ-DUNGEONBUTTON-DEADMINES.BLP	INTERFACE\ENCOUNTERJOURNAL\
522353	UI-EJ-DUNGEONBUTTON-FIRELANDS1.BLP	INTERFACE\ENCOUNTERJOURNAL\
522354	UI-EJ-DUNGEONBUTTON-GRIMBATOL.BLP	INTERFACE\ENCOUNTERJOURNAL\
522355	UI-EJ-DUNGEONBUTTON-GRIMBATOLRAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
522356	UI-EJ-DUNGEONBUTTON-HALLSOFORIGINATION.BLP	INTERFACE\ENCOUNTERJOURNAL\
522357	UI-EJ-DUNGEONBUTTON-LOSTCITYOFTOLVIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
522358	UI-EJ-DUNGEONBUTTON-SHADOWFANGKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
522359	UI-EJ-DUNGEONBUTTON-SKYWALLRAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
522360	UI-EJ-DUNGEONBUTTON-THESTONECORE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522361	UI-EJ-DUNGEONBUTTON-THEVORTEXPINNACLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
522362	UI-EJ-DUNGEONBUTTON-THRONEOFTHETIDES.BLP	INTERFACE\ENCOUNTERJOURNAL\
522363	UI-EJ-DUNGEONBUTTON-ZULAMAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
522364	UI-EJ-DUNGEONBUTTON-ZULGURUB.BLP	INTERFACE\ENCOUNTERJOURNAL\
523205	UI-EJ-BOSS-GENERAL HUSAM.BLP	INTERFACE\ENCOUNTERJOURNAL\
523206	UI-EJ-BOSS-LUMBERING OAF.BLP	INTERFACE\ENCOUNTERJOURNAL\
523207	UI-EJ-BOSS-OCCUTHAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
523824	TALKTOMETRAINERCLASS.M2	INTERFACE\BUTTONS\
524050	INV_MISC_PETDRAGONWHELPTARECGOSA.BLP	INTERFACE\ICONS\
524305	ABILITY_RHYOLITH_VOLCANO.BLP	INTERFACE\ICONS\
524793	ABILITY_RHYOLITH_IMMOLATION.BLP	INTERFACE\ICONS\
524795	ABILITY_RHYOLITH_MAGMAFLOW_WAVE.BLP	INTERFACE\ICONS\
525023	SPELL_FIRE_RAGNAROS_LAVABOLT.BLP	INTERFACE\ICONS\
525024	SPELL_FIRE_RAGNAROS_MOLTENINFERNO.BLP	INTERFACE\ICONS\
525025	SPELL_FIRE_RAGNAROS_SPLITTINGBLOW.BLP	INTERFACE\ICONS\
525026	SPELL_FIRE_RAGNAROS_SUPERNOVA.BLP	INTERFACE\ICONS\
525286	DRUID_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
525287	DRUID_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
525288	MOLTENFEATHERS_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
525289	MOLTENFEATHERS_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
525290	MOLTENFEATHERS_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
525291	RHYOLITH_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
525292	RHYOLITH_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
525293	RHYOLITH_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
526401	UI-EJ-LOREBG-BARADINHOLD.BLP	INTERFACE\ENCOUNTERJOURNAL\
526402	UI-EJ-LOREBG-BLACKROCKCAVERNS.BLP	INTERFACE\ENCOUNTERJOURNAL\
526403	UI-EJ-LOREBG-BLACKWINGDESCENT.BLP	INTERFACE\ENCOUNTERJOURNAL\
526404	UI-EJ-LOREBG-DEADMINES.BLP	INTERFACE\ENCOUNTERJOURNAL\
526405	UI-EJ-LOREBG-FIRELANDS1.BLP	INTERFACE\ENCOUNTERJOURNAL\
526406	UI-EJ-LOREBG-GRIMBATOL.BLP	INTERFACE\ENCOUNTERJOURNAL\
526407	UI-EJ-LOREBG-GRIMBATOLRAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
526408	UI-EJ-LOREBG-HALLSOFORIGINATION.BLP	INTERFACE\ENCOUNTERJOURNAL\
526409	UI-EJ-LOREBG-LOSTCITYOFTOLVIR.BLP	INTERFACE\ENCOUNTERJOURNAL\
526410	UI-EJ-LOREBG-SHADOWFANGKEEP.BLP	INTERFACE\ENCOUNTERJOURNAL\
526411	UI-EJ-LOREBG-SKYWALLRAID.BLP	INTERFACE\ENCOUNTERJOURNAL\
526412	UI-EJ-LOREBG-THESTONECORE.BLP	INTERFACE\ENCOUNTERJOURNAL\
526413	UI-EJ-LOREBG-THRONEOFTHETIDES.BLP	INTERFACE\ENCOUNTERJOURNAL\
526414	UI-EJ-LOREBG-VORTEXPINNACLE.BLP	INTERFACE\ENCOUNTERJOURNAL\
526415	UI-EJ-LOREBG-ZULAMAN.BLP	INTERFACE\ENCOUNTERJOURNAL\
526416	UI-EJ-LOREBG-ZULGURUB.BLP	INTERFACE\ENCOUNTERJOURNAL\
527422	UI-EJ-LOREBG-DEFAULT.BLP	INTERFACE\ENCOUNTERJOURNAL\
528288	INV_PET_DIABLOBABYMURLOC.BLP	INTERFACE\ICONS\
530806	INV_KNIFE_1H_430OLDGOD_C_02.BLP	INTERFACE\ICONS\
531507	ABILITY_REWINDTIME.BLP	INTERFACE\ICONS\
533341	DARKMOON_COUNTER_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
533342	DARKMOON_COUNTER_NUMBERS.BLP	INTERFACE\UNITPOWERBARALT\
533343	DEATHWINGBLOOD_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
533344	DEATHWINGBLOOD_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
533345	DEATHWINGBLOOD_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
533346	DEATHWINGBLOOD_HORIZONTAL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
533347	DEATHWINGSLIME_COUNTER_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
533348	DEATHWINGSLIME_COUNTER_NUMBERS.BLP	INTERFACE\UNITPOWERBARALT\
533349	MUROZOND_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
533350	MUROZOND_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
533351	SPELLPUSH-FRAME.BLP	INTERFACE\UNITPOWERBARALT\
533447	DARKMOON.BLP	INTERFACE\PLAYERACTIONBARALT\
533449	DARKMOON_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
533450	DARKMOON_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
533451	DARKMOON_HORIZONTAL_FLASH.BLP	INTERFACE\UNITPOWERBARALT\
533452	DARKMOON_HORIZONTAL_FRAME.BLP	INTERFACE\UNITPOWERBARALT\
533453	DARKMOON_HORIZONTAL_SPARK.BLP	INTERFACE\UNITPOWERBARALT\
533963	DEATHWINGTENTACLE_HORIZONTAL_BGND.BLP	INTERFACE\UNITPOWERBARALT\
533964	DEATHWINGTENTACLE_HORIZONTAL_FILL.BLP	INTERFACE\UNITPOWERBARALT\
534036	ALLIANCE.BLP	INTERFACE\PLAYERACTIONBARALT\
534037	BAMBOO.BLP	INTERFACE\PLAYERACTIONBARALT\
534038	FANCY.BLP	INTERFACE\PLAYERACTIONBARALT\
534039	GENERICWOW.BLP	INTERFACE\PLAYERACTIONBARALT\
534040	HORDE.BLP	INTERFACE\PLAYERACTIONBARALT\
534041	MECHANICAL.BLP	INTERFACE\PLAYERACTIONBARALT\
534042	MECHANICAL2.BLP	INTERFACE\PLAYERACTIONBARALT\
534043	NATURAL.BLP	INTERFACE\PLAYERACTIONBARALT\
534044	STONE.BLP	INTERFACE\PLAYERACTIONBARALT\
534045	TREE.BLP	INTERFACE\PLAYERACTIONBARALT\
534046	WOOD.BLP	INTERFACE\PLAYERACTIONBARALT\
535045	SPELL_NATURE_WRATHV2.BLP	INTERFACE\ICONS\
535291	INV_MISC_DEMONSOUL.BLP	INTERFACE\ICONS\
535592	ABILITY_WARLOCK_HANDOFGULDAN.BLP	INTERFACE\ICONS\
535593	PALADIN_HOLY.BLP	INTERFACE\ICONS\
536053	UI-EJ-BOSS-ARCHBISHOP BENEDICTUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
536054	UI-EJ-BOSS-ASIRA DAWNSLAYER.BLP	INTERFACE\ENCOUNTERJOURNAL\
536055	UI-EJ-BOSS-CORRUPTED DEATHWING.BLP	INTERFACE\ENCOUNTERJOURNAL\
536056	UI-EJ-BOSS-DEATHWING.BLP	INTERFACE\ENCOUNTERJOURNAL\
536057	UI-EJ-BOSS-HAGARA.BLP	INTERFACE\ENCOUNTERJOURNAL\
536058	UI-EJ-BOSS-MORCHOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
536059	UI-EJ-BOSS-MUROZOND.BLP	INTERFACE\ENCOUNTERJOURNAL\
536060	UI-EJ-BOSS-PEROTHARN.BLP	INTERFACE\ENCOUNTERJOURNAL\
536061	UI-EJ-BOSS-WARLORD ZONOZZ.BLP	INTERFACE\ENCOUNTERJOURNAL\
536062	UI-EJ-BOSS-YORSAHJ THE UNSLEEPING.BLP	INTERFACE\ENCOUNTERJOURNAL\
536091	SPELLPUSH-FRAME-YSERA.BLP	INTERFACE\UNITPOWERBARALT\
537079	SPELL_PRIEST_VOIDSHIFT.BLP	INTERFACE\ICONS\
537253	SPELL_PRIEST_VOWOFUNITY.BLP	INTERFACE\ICONS\
538040	ABILITY_DEATHWING_BLOODCORRUPTION_EARTH.BLP	INTERFACE\ICONS\
538041	ABILITY_DEATHWING_FIERYGRIP.BLP	INTERFACE\ICONS\
538042	ABILITY_DEATHWING_GRASPING_TENDRILS.BLP	INTERFACE\ICONS\
538043	ABILITY_DEATHWING_SEALARMORBREACHTGA.BLP	INTERFACE\ICONS\
538440	ROGUE_LEECHING_POISON.BLP	INTERFACE\ICONS\
538515	SPELL_DRUID_MASSENTANGLEMENT.BLP	INTERFACE\ICONS\
538518	SPELL_NATURE_INSECT_SWARM2.BLP	INTERFACE\ICONS\
538563	ABILITY_MAGE_IMPROVEDPOLYMORPH.BLP	INTERFACE\ICONS\
538567	ABILITY_SHAMAN_FORTIFYINGWATERS.BLP	INTERFACE\ICONS\
538569	ABILITY_SHAMAN_HEALINGTIDE.BLP	INTERFACE\ICONS\
538571	ABILITY_SHAMAN_REPULSIONTOTEM.BLP	INTERFACE\ICONS\
538576	ABILITY_SHAMAN_WINDWALKTOTEM.BLP	INTERFACE\ICONS\
538767	ABILITY_DEATHKNIGHT_AOEDEATHGRIP.BLP	INTERFACE\ICONS\
538768	ABILITY_DEATHKNIGHT_DESECRATEDGROUND.BLP	INTERFACE\ICONS\
571321	WARLOCK_SPELLDRAIN.BLP	INTERFACE\ICONS\
571554	ABILITY_PALADIN_BLINDINGLIGHT2.BLP	INTERFACE\ICONS\
571558	ABILITY_PALADIN_SPEEDOFLIGHT.BLP	INTERFACE\ICONS\
571588	SPELL_DRUID_URSOLSVORTEX.BLP	INTERFACE\ICONS\
571738	UI-EJ-BACKGROUND-DRAGONSOUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
571739	UI-EJ-BACKGROUND-ENDTIME.BLP	INTERFACE\ENCOUNTERJOURNAL\
571740	UI-EJ-BACKGROUND-HOUROFTWILIGHT.BLP	INTERFACE\ENCOUNTERJOURNAL\
571741	UI-EJ-BACKGROUND-WELLOFETERNITY.BLP	INTERFACE\ENCOUNTERJOURNAL\
571742	UI-EJ-BOSS-ALIZABAL.BLP	INTERFACE\ENCOUNTERJOURNAL\
571743	UI-EJ-BOSS-ARCURION.BLP	INTERFACE\ENCOUNTERJOURNAL\
571744	UI-EJ-BOSS-BAINEBLOODHOOF.BLP	INTERFACE\ENCOUNTERJOURNAL\
571745	UI-EJ-BOSS-JAINAPROUDMOORE.BLP	INTERFACE\ENCOUNTERJOURNAL\
571746	UI-EJ-BOSS-MANNOROTH.BLP	INTERFACE\ENCOUNTERJOURNAL\
571747	UI-EJ-BOSS-QUEENAZSHARA.BLP	INTERFACE\ENCOUNTERJOURNAL\
571748	UI-EJ-BOSS-SYLVANASWINDRUNNER.BLP	INTERFACE\ENCOUNTERJOURNAL\
571749	UI-EJ-BOSS-TYRANDEWHISPERWIND.BLP	INTERFACE\ENCOUNTERJOURNAL\
571750	UI-EJ-BOSS-ULTRAXION.BLP	INTERFACE\ENCOUNTERJOURNAL\
571752	UI-EJ-BOSS-WARMASTERBLACKHORN.BLP	INTERFACE\ENCOUNTERJOURNAL\
571753	UI-EJ-DUNGEONBUTTON-DRAGONSOUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
571754	UI-EJ-DUNGEONBUTTON-ENDTIME.BLP	INTERFACE\ENCOUNTERJOURNAL\
571755	UI-EJ-DUNGEONBUTTON-HOUROFTWILIGHT.BLP	INTERFACE\ENCOUNTERJOURNAL\
571756	UI-EJ-DUNGEONBUTTON-WELLOFETERNITY.BLP	INTERFACE\ENCOUNTERJOURNAL\
571757	UI-EJ-LOREBG-DRAGONSOUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
571758	UI-EJ-LOREBG-ENDTIME.BLP	INTERFACE\ENCOUNTERJOURNAL\
571759	UI-EJ-LOREBG-HOUROFTWILIGHT.BLP	INTERFACE\ENCOUNTERJOURNAL\
571760	UI-EJ-LOREBG-WELLOFETERNITY.BLP	INTERFACE\ENCOUNTERJOURNAL\
572029	SPELL_DRUID_ASTRALSTORM.BLP	INTERFACE\ICONS\
572034	PANDARENRACIAL_INNERPEACE.BLP	INTERFACE\ICONS\
574549	UI_PANDAREN.M2	INTERFACE\GLUES\MODELS\UI_PANDAREN\
574568	ABILITY_MONK_BLACKOUTKICK.BLP	INTERFACE\ICONS\
574570	ABILITY_MONK_DPSSTANCE.BLP	INTERFACE\ICONS\
574572	ABILITY_MONK_JAB.BLP	INTERFACE\ICONS\
574573	ABILITY_MONK_PALMSTRIKE.BLP	INTERFACE\ICONS\
574575	ABILITY_MONK_ROUNDHOUSEKICK.BLP	INTERFACE\ICONS\
574577	ABILITY_MONK_STANDINGKICK.BLP	INTERFACE\ICONS\
574806	INV_PET_CHROMATICDRAGON.BLP	INTERFACE\ICONS\
575534	ABILITY_DEATHWING_ASSUALTASPECTS.BLP	INTERFACE\ICONS\
575535	ABILITY_DEATHWING_CATACLYSM.BLP	INTERFACE\ICONS\
575536	ABILITY_DEATHWING_SHRAPNEL.BLP	INTERFACE\ICONS\
575541	ABILITY_TETANUS.BLP	INTERFACE\ICONS\
575586	SPELL_NATURE_DOUBLEPOLYMORPH2.BLP	INTERFACE\ICONS\
575587	SPELL_NATURE_HEAVYPOLYMORPH1.BLP	INTERFACE\ICONS\
575589	SPELL_NATURE_SICKLYPOLYMORPH.BLP	INTERFACE\ICONS\
576309	SPELL_YORSAHJ_BLOODBOIL_BLACK.BLP	INTERFACE\ICONS\
576312	SPELL_YORSAHJ_BLOODBOIL_PURPLE.BLP	INTERFACE\ICONS\
576313	SPELL_YORSAHJ_BLOODBOIL_YELLOW.BLP	INTERFACE\ICONS\
576813	DSI_ACT1_1280.AVI	INTERFACE\CINEMATICS\
576814	DSI_ACT1_800.AVI	INTERFACE\CINEMATICS\
576815	DSI_ACT2_1280.AVI	INTERFACE\CINEMATICS\
576816	DSI_ACT2_800.AVI	INTERFACE\CINEMATICS\
576817	DSI_ACT3_1280.AVI	INTERFACE\CINEMATICS\
576818	DSI_ACT3_800.AVI	INTERFACE\CINEMATICS\
576955	DSI_ACT1.MP3	INTERFACE\CINEMATICS\
576956	DSI_ACT2.MP3	INTERFACE\CINEMATICS\
576957	DSI_ACT3.MP3	INTERFACE\CINEMATICS\
576958	DSI_ACT4_1280.AVI	INTERFACE\CINEMATICS\
576959	DSI_ACT4_800.AVI	INTERFACE\CINEMATICS\
577318	ABILITY_MOUNT_TYRAELMOUNT.BLP	INTERFACE\ICONS\
587634	LOOTFX_GREEN.M2	PARTICLES\
587741	TALKTOME_CHAT.M2	INTERFACE\BUTTONS\
587744	TALKTOME_GEARS.M2	INTERFACE\BUTTONS\
589068	SPELL_WARRIOR_WILDSTRIKE.BLP	INTERFACE\ICONS\
589118	WARRIOR_DISRUPTINGSHOUT.BLP	INTERFACE\ICONS\
592058	SURGE_OF_DARKNESS.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
603338	DARK_TIGER.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
603339	WHITE_TIGER.BLP	TEXTURES\SPELLACTIVATIONOVERLAYS\
603364	ABILITY_MOUNT_ONYXPANTHER.BLP	INTERFACE\ICONS\
606550	ABILITY_MONK_SOOTHINGMISTS.BLP	INTERFACE\ICONS\
606551	ABILITY_MONK_TIGERPALM.BLP	INTERFACE\ICONS\
607529	UI-EJ-BOSS-AEONUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607530	UI-EJ-BOSS-AGATHELOS THE RAGING.BLP	INTERFACE\ENCOUNTERJOURNAL\
607531	UI-EJ-BOSS-AGGEM THORNCURSE.BLP	INTERFACE\ENCOUNTERJOURNAL\
607532	UI-EJ-BOSS-AKUMAI.BLP	INTERFACE\ENCOUNTERJOURNAL\
607533	UI-EJ-BOSS-ALZZIN THE WILDSHAPER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607534	UI-EJ-BOSS-AMANITAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607535	UI-EJ-BOSS-AMBASSADOR FLAMELASH.BLP	INTERFACE\ENCOUNTERJOURNAL\
607536	UI-EJ-BOSS-AMBASSADOR HELLMAW.BLP	INTERFACE\ENCOUNTERJOURNAL\
607537	UI-EJ-BOSS-AMNENNAR THE COLDBRINGER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607538	UI-EJ-BOSS-ANCIENT STONE KEEPER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607540	UI-EJ-BOSS-ANOMALUS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607541	UI-EJ-BOSS-ANTUSUL.BLP	INTERFACE\ENCOUNTERJOURNAL\
607542	UI-EJ-BOSS-ANUBARAK.BLP	INTERFACE\ENCOUNTERJOURNAL\
607544	UI-EJ-BOSS-ANZU.BLP	INTERFACE\ENCOUNTERJOURNAL\
607546	UI-EJ-BOSS-ARCHAEDAS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607547	UI-EJ-BOSS-ARGENT CONFESSOR PALETRESS.BLP	INTERFACE\ENCOUNTERJOURNAL\
607548	UI-EJ-BOSS-AVATAR OF HAKKAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607549	UI-EJ-BOSS-BAELGAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607550	UI-EJ-BOSS-BAELOG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607551	UI-EJ-BOSS-BALNAZZAR.BLP	INTERFACE\ENCOUNTERJOURNAL\
607553	UI-EJ-BOSS-BARONESS ANASTARI.BLP	INTERFACE\ENCOUNTERJOURNAL\
607555	UI-EJ-BOSS-BLACKHEART THE INCITER.BLP	INTERFACE\ENCOUNTERJOURNAL\
607556	UI-EJ-BOSS-BLOOD GUARD PORUNG.BLP	INTERFACE\ENCOUNTERJOURNAL\
607558	UI-EJ-BOSS-BROGGOK.BLP	INTERFACE\ENCOUNTERJOURNAL\
