m_id	m_encounterId	m_itemId	m_difficulty	newField1
13220	644	37409	-2	-1
13221	644	37058	-31	-1
13222	644	37395	-2	-1
13223	644	37060	-31	-1
13224	644	37061	-31	-1
13225	644	37397	-2	-1
13226	644	37398	-2	-1
13227	644	37062	-31	-1
13228	644	37064	-31	-1
13229	644	37065	-31	-1
13230	644	37401	-2	-1
13231	644	37066	-31	-1
13232	644	37067	-31	-1
13233	644	37390	-2	-1
13234	644	37407	-2	-1
13235	679	59233	3	-1
13236	679	59234	3	-1
13237	679	65028	12	-1
13238	679	65064	12	-1
13239	679	65065	12	-1
13240	679	65067	12	-1
13241	679	65068	12	-1
13242	679	65069	12	-1
13243	679	59310	3	-1
13244	679	65070	12	-1
13245	679	65071	12	-1
13246	679	59311	3	-1
13247	679	65072	12	-1
13248	679	65073	12	-1
13249	679	59313	3	-1
13250	679	59314	3	-1
13251	679	65075	12	-1
13252	679	59221	3	-1
13253	679	59223	3	-1
13254	679	59224	3	-1
13255	679	59225	3	-1
13256	679	59355	3	-1
13257	679	59451	3	-1
13258	679	65021	12	-1
13433	728	30705	-1	-1
13434	728	30546	-1	-1
13435	728	30547	-1	-1
13436	728	30707	-1	-1
13437	728	30548	-1	-1
13438	728	30708	-1	-1
13439	728	30709	-1	-1
13440	728	30710	-1	-1
13441	728	29434	-1	-1
13455	440	6679	-1	-1
13456	694	82880	-1	-1
13457	694	82772	-1	-1
13458	694	82879	-1	-1
13459	695	82881	-1	-1
13460	695	82882	-1	-1
13461	695	82877	-1	-1
13462	696	82884	-1	-1
13463	696	82885	-1	-1
13464	696	82878	-1	-1
13465	697	82888	-1	-1
13466	697	82883	-1	-1
13467	697	82886	-1	-1
