m_id	m_mapId	m_posX	m_posY	m_posZ	field5	field6	field7	field8	field9	field10	field11	field12
6041	1	2658.79	-6172.76	138.062	0	0	0	0	21.98	15.56	15	4.706
6042	1	4616.18	-7033.97	153.713	0	0	0	0	26.73	16.18	15	0.9894
6044	1	2935.8	-5062.26	160.629	0	0	0	0	28.59	51.32	30	6.021
6045	1	2837.77	-5556.24	134.138	0	0	0	0	28.59	51.32	30	6.283
6046	1	2646.47	-6109.94	122.99	0	0	0	0	28.59	51.32	30	0.2969
6047	1	2984.73	-4931.22	164.084	0	0	0	0	28.59	51.32	30	5.617
6048	0	-3957.69	-6501.02	15.55	0	229	0	0	21.2	67.9	10	0.8178
6049	1	2903.8	-5294.88	137.08	0	0	0	0	28.59	51.32	30	6.052
6050	1	4645.34	-6976.07	149.314	0	0	0	0	35.18	50.43	30	5.758
6051	1	4624.24	-6248.38	138.228	0	0	0	0	28.59	51.32	30	1.068
6052	1	4678.23	-6315.48	140.175	0	0	0	0	28.59	51.32	30	0.2591
6053	1	4480.96	-5776.94	133.074	0	0	0	0	28.59	51.32	30	0.0969
6054	1	4455.78	-5669.59	144.126	0	0	0	0	37.01	53.19	30	0.4428
6055	1	3612.04	-4795.71	157.44	1	0	0	0	28.59	51.32	30	1.464
6056	1	3499.7	-4794.43	159.047	1	0	0	0	28.59	51.32	30	1.61
6057	1	4119.44	-5525.77	126.437	1	0	0	0	29.68	26.15	30	1.108
6058	1	3851.95	-5312.74	159.44	1	0	0	0	33.13	32.07	30	0.1588
6059	1	3791.97	-4939.84	145.011	1	0	0	0	28.59	51.32	30	0.6086
6060	0	-3965.6	-6420.18	219.308	0	229	0	0	41.56	16.59	12	0.1322
6061	0	-4021.98	-6375.24	372.822	0	229	0	353.528	0	0	0	0
6062	0	-4067.05	-6395.88	386.493	0	229	0	0	1.799	8.803	30	0.4721
6063	0	-13664.9	-300.91	817.556	0	0	0	0	45.75	43.06	5	5.793
6065	0	-6550.67	6145.2	-669.823	0	0	0	10	0	0	0	0
6066	0	-12158.7	-1465.04	141.195	0	0	0	0	20.46	66.57	30	0
6067	1	4163.99	-5419.07	100.974	1	0	0	0	35.83	47.89	30	1.033
6068	1	3732.72	-5233.37	853.518	1	0	0	0	39.82	49.27	30	0.8635
6069	0	-11992.1	-1659.93	356.569	0	0	0	0	13.26	1.794	10	6.141
6070	725	1221.91	1175.65	252.334	0	0	0	0	40.14	12.19	40.1	5.655
6071	1	5140.63	-1721.9	1336.02	0	0	416	10	0	0	0	0
6073	643	-651.878	807.446	270	0	0	0	0	6	54	48	0
6076	725	1107.95	880.764	287.377	0	0	0	0	35.77	94.76	93.57	0.1366
6077	1	7430.57	-271.91	5	0	0	0	28	0	0	0	0
6078	1	4911.14	-2742.38	1437.62	1	0	0	25	0	0	0	0
6079	0	-9464.74	-2827.24	652.841	0	0	0	6	0	0	0	0
6080	0	-11076.9	1526.82	432.327	0	0	0	0	2.682	4.812	15	0
6082	0	-9491.74	-2871.52	742.114	0	0	0	0	5.389	115.2	30	0
6083	0	-9682.55	-2968.83	522.102	0	0	0	0	5.389	115.2	30	4.68
6084	0	-9804.73	-3243.65	612.359	0	0	0	5	5.389	115.2	30	4.68
6085	0	-3920.54	-6474.41	164.443	0	238	0	0	6.871	7.578	15	0.09729
6086	669	811.076	-227.323	76.646	0	0	0	0	5	20	15	0
6087	1	3360.31	949.932	740.427	0	0	0	8	0	0	0	0
6088	1	3055.9	-510.38	205.639	0	0	0	0	7.571	4.944	6	5.565
6089	1	3049.9	-517.495	205.648	0	0	0	0	7.571	4.944	6	5.895
6090	1	3051.27	-526.071	205.639	0	0	0	0	7.571	4.944	6	0.06681
6091	1	2095.43	-1219.39	101.793	0	0	0	0	11.22	37.24	12	0.02146
6092	1	2088.04	-1191.27	103.704	0	0	0	0	17.89	58.9	12	4.708
6093	1	2094.24	-1163.2	101.793	0	0	0	0	11.22	37.24	12	0.02146
6094	0	-9663.89	-3219.72	110.477	0	240	0	20	0	0	0	0
6095	0	-9663.27	-3120.28	132.631	0	240	0	20	0	0	0	0
6096	0	-9784.72	-3149.44	145.724	0	240	0	20	0	0	0	0
6097	0	-9705.59	-3265.71	142.547	0	240	0	20	0	0	0	0
6098	1	4677.4	-6929.4	143.469	0	0	0	0	33.2	25.24	30	0.9537
6099	1	4692.22	-6389.3	818.933	0	0	0	0	33.2	25.24	30	1.771
6100	1	4488.19	-5984.08	105.459	0	0	0	0	33.2	25.24	30	1.713
6101	1	4488.06	-5852.55	120.522	0	0	0	0	33.2	25.24	30	1.658
6102	1	4411.92	-5627.66	167.625	0	0	0	0	33.2	25.24	30	2.696
6103	1	3408.84	-4811.18	151.615	1	0	0	0	25.86	35.67	30	1.825
6104	1	3102	-4852.55	143.794	1	0	0	0	25.86	35.67	30	1.825
6106	0	340.186	-4128	120	0	0	0	24	0	0	0	0
6108	0	-7569.29	-1331.2	250	0	0	0	0	17	3	12	0.1134
6110	0	-313.333	-2808.71	122.411	0	0	0	0	42	58	10	5.52
6111	1	3527.96	-6518.18	420.806	0	0	0	0	29.68	21.89	26	6.264
6112	0	-11034.7	249.543	276.269	0	0	0	394.185	5.908	5.22	5	0
6113	646	809.967	2004.97	325.473	0	0	0	0	22.33	204.6	178.8	0.2017
6114	0	-12001.5	-1685.55	322.836	0	0	0	0	31.56	20	10	5.293
6115	646	943.096	2031.26	317.24	0	0	0	0	133.1	28.11	178.8	4.364
6116	646	885.981	2036.39	322.121	0	0	0	0	115.3	19.43	178.8	4.927
6121	1	-1047.19	1684.63	601.386	0	0	0	9	0	0	0	0
6122	0	-5660.46	-4268.91	407.723	0	0	0	0	20	60	35	0.5944
6123	0	-5633.17	-4258.31	407.828	0	0	0	0	37	18	20	0.5944
6124	0	-5680.83	-4289.64	407.828	0	0	0	0	37	18	20	0.5944
6125	1	-7501.69	-1516.44	-265.917	0	0	0	0	6.635	5.578	9	0.2842
6126	646	800.878	-410.625	-611.477	0	0	0	0	200.2	206.3	102.9	6.213
6127	1	2961.62	-4970.7	166.082	1	0	0	0	25.86	35.67	30	1.224
6128	1	2636.81	-6063.08	100.355	0	0	0	0	32.38	35.35	30	4.853
6129	1	3701.26	-4838.12	145.134	1	0	0	0	25.86	35.67	30	2.395
6130	1	3938.92	-5239.98	125.663	1	0	0	0	25.86	35.67	30	2.579
6131	1	1175.26	-3390.94	919.055	0	0	0	0	8	8	11	0
6132	736	-4060.36	-6393.43	378.797	0	247	0	0	4.451	19.32	30	0.4134
6133	1	279.46	-3029.01	973.646	0	0	0	102.546	0	0	0	0
6134	1	-8703.45	-4075.99	404.702	0	0	0	0	8.361	11.29	13	0.1129
6135	1	-263.665	-3506.52	53.633	0	0	0	928.104	0	0	0	0
6136	646	1028.82	1889.75	308.262	0	0	0	10	0	0	0	0
6137	0	-3227.45	-2794.64	211.275	0	0	0	0	31.58	18.19	15	5.335
6138	0	-2860.79	-1451.22	860.578	0	0	0	12	0	0	0	0
6139	0	-6320.66	4174.98	-470	0	0	0	0	30.25	30	50	5.703
6140	0	-6618.21	4245	-465	0	0	0	0	30.25	30	50	0.1186
6141	0	-6548.63	4248	-470	0	0	0	0	30.25	30	50	0.02006
6142	0	-6334.26	4158.52	-460	0	0	0	0	15	5	20	5.639
6143	0	-6611.42	4218	-460	0	0	0	0	15	5	20	0.1186
6144	0	-6548.82	4227.85	-467	0	0	0	0	15	5	20	0.02006
6145	1	-709.559	-3977.04	208.445	0	0	0	15	0	0	0	0
6146	0	-4050.87	-6321.46	381.723	0	247	0	0	5.125	1.055	11	0.3689
6147	1	-350.517	-3885.85	16.007	0	0	0	15	0	0	0	0
6148	1	-615.359	-3964.91	140.784	0	0	0	30	0	0	0	0
6149	1	-134.189	-3804.51	132.492	0	0	0	30	0	0	0	0
6150	1	295.696	-3761.82	108.607	0	0	0	30	0	0	0	0
6151	1	-3900.83	1089.21	154.788	0	170	0	0	114.3	183.9	5	0
6152	1	-3753.72	1094	131.969	0	170	0	0	148.5	74.61	5	0
6153	1	759.304	-3780.78	165.468	0	0	0	30	0	0	0	0
6155	0	-1282.58	-2513.56	215.488	0	0	0	5	0	0	0	0
6156	1	876.743	-211.458	926.748	0	0	0	12	0	0	0	0
6157	0	-9203.97	-2773.07	903.833	0	0	0	0	1.373	14.04	10	0.1453
6158	0	-9202.17	-2772.16	903.833	0	0	0	0	1.37	14	10	0.145
6159	0	-9166	-2684.47	916.253	0	0	0	0	1.373	14.04	10	5.132
6160	0	-9157.31	-2697	887.275	0	0	0	0	1.37	14	10	5.097
6161	646	1744.79	1804.34	357.194	0	251	0	30	60.45	32.99	0	0
6163	0	-4038.42	-6314.72	387.064	0	0	0	0	4.83	1.743	10	0.8531
6164	1	1021	2050.82	130	0	0	0	0	60	27	30	0
6165	1	1019.8	2075	138	0	0	0	0	20	21	10	0.04363
6166	0	-12850.8	-440.759	130.154	0	0	0	0	7.245	5.319	7	0.4413
6167	0	-14925.9	357.191	7.542	0	0	0	0	11	18	5	0.2691
6168	0	-15025.9	266.828	751.938	0	0	0	0	11	18	5	0.01071
6169	0	-14924.6	123.759	751.969	0	0	0	0	11	18	5	1.638
6173	0	-13232.2	723.778	335.545	0	0	0	0	6.939	7.843	15	0
6175	646	150.179	1486.84	226.258	0	0	0	15	0	0	0	0
6176	646	107.222	1254.15	211.386	0	0	0	20	0	0	0	0
6177	670	-628.245	-172.524	272.161	0	0	0	0	19.6	8.166	20	0.2686
6179	0	-4042.39	-3444.45	295	0	0	0	0	12	24	32	0.3118
6181	646	1348.8	169.148	-568.513	0	0	0	192.426	0	0	0	0
6182	646	1719.61	414.809	-844.392	0	0	0	250.119	0	0	0	0
6183	646	1927.07	782.969	-135.102	0	0	0	377.862	0	0	0	0
6184	0	-8294.98	232.816	155.347	0	0	0	6	0	0	0	5.379
6185	1	-339.552	-1543.42	905.004	0	0	0	7	0	0	0	0
6186	1	-783.668	-1547.29	140.42	0	0	0	9	0	0	0	0
6187	1	-3183.42	-2274.47	963.777	0	0	0	5	0	0	0	0
6188	1	-3195.9	-2277.29	963.894	0	0	0	5	0	0	0	0
6189	1	-3219.53	-1662.41	999.087	0	0	0	0	20.07	20.84	80	5.516
6190	1	-2094.41	-3502.64	96.703	0	0	0	0	31.4	22.2	65	0.5005
6191	0	-10858	-2668.76	7.491	0	0	0	0	60.55	49.15	40	0.7121
6192	0	-10928.4	-3396.01	695.146	0	0	0	0	39.43	43.32	40	6.042
6193	0	-12716.1	-2817.87	184.613	0	0	0	0	39.64	15.79	30	6.271
6194	725	814.599	986.16	322.045	0	0	0	0	18.78	28.77	44.98	0
6196	646	1031.33	612.83	152.164	1	0	0	0	27.83	12.29	51.61	0.2058
6197	643	-660.953	807.432	244.753	0	0	0	0	25.72	60.99	110.4	6.259
6199	1	-4549.29	1838.46	871.251	0	0	0	18	52.67	20.53	14.19	3.56
6200	0	-5695.24	5351.76	-1283	0	0	0	0	196.8	173.4	11.71	0
6201	0	-5582.19	5396.9	-1797.17	0	0	0	0	10.23	24.04	43.04	5.549
6203	1	-3197.8	1893.23	493.338	0	0	0	5	0	0	0	0
6204	1	-3104.1	2558.8	502.849	0	0	0	8	52.67	20.53	14.19	3.56
6205	1	2287.65	-2545.7	983.287	0	170	0	0	33.66	86.24	35.59	0
6206	1	2261.6	-2577.94	128	0	170	0	0	28.89	33.72	20.59	0
6207	1	2257.36	-2495.67	127	0	170	0	0	29.53	33.87	20.59	0
6210	329	3377.07	-3425	148	0	0	0	0	50	50	16	0
6211	329	3375.44	-3341.5	148.5	0	0	0	0	50	30	16	0
6213	0	1876.23	-1331.6	599.412	0	0	0	225.159	0	0	0	0
6214	0	-8452.95	1147.02	190.518	1	0	0	0	17.46	9.863	12	0
6215	1	4546.95	-2592.34	1129.52	1	0	0	846.322	0	0	0	0
6216	646	265.634	1074	656.388	0	0	0	0	66.13	60.82	157.8	0.8422
6217	646	977.186	520.917	-493.348	0	0	0	0	2.332	34.18	20.88	0.805
6218	0	-8063.14	819.264	669.787	0	0	0	814.472	0	0	0	0
6219	0	-8049.08	963.698	798.465	0	0	0	998.965	0	0	0	0
6220	646	575.932	-780.554	144.855	0	0	0	0	39.54	31.5	10.9	0.7873
6221	646	673.66	-614.734	185.685	0	0	0	0	320	215	90	0.1905
6222	0	1069.34	1601.47	28.001	0	0	0	6	0	0	0	0
6223	0	-8715.83	328.24	101.102	0	0	0	0	6.87	1.236	10	0.8743
6224	0	-8714.88	325.748	124.114	0	0	0	0	5.934	8.998	4	0.3401
6225	646	1796.31	-764.045	-161.087	0	0	0	192.275	0	0	0	0
6226	646	2056.67	-840.729	-248.503	0	0	0	192.275	0	0	0	0
6227	646	1893.72	-178.259	-169.703	0	0	0	192.275	0	0	0	0
6228	646	2010.97	-847.743	-246.578	0	0	0	192.275	0	0	0	0
6229	230	982.037	-211.079	-617.893	0	0	0	0	0.6625	10.79	10	5.49
6230	0	984.373	670.884	778.702	0	266	0	0	1.98	6.921	8	0.044
6231	0	983.007	707.627	779.151	0	266	0	0	1.98	6.921	8	0.044
6234	349	297.439	-355.445	-128.311	0	0	0	0	80	10	30	0
6235	0	1345.82	-1282.6	565.174	0	268	0	25	0	0	0	0
6237	0	1832.32	-1901.72	126.944	0	0	0	161.578	0	0	0	0
6238	0	2342.11	-2055.04	163.242	0	0	0	331.024	0	0	0	0
6239	451	16746.1	16727.6	394.655	0	0	0	0	16.35	15.56	22.54	0
6241	734	-9132.12	1599.28	26.848	0	0	0	0	10	198.5	40	5.709
6242	0	-13224.8	236.24	334.796	0	0	0	0	19.6	6.783	10.29	5.786
6243	0	2746.94	-1650.74	126.649	0	0	0	0	3.624	27.18	10	0.9046
6244	0	3011.41	-1552.85	146.478	0	0	0	0	0.1865	33.23	10	6.123
6245	0	-4456.98	-6521.18	393.623	0	0	0	0	16.58	34.09	80	0.05472
6246	0	-1225.11	1788.53	20.208	0	274	0	0	64.36	37.53	22.14	0.9171
6249	0	1873.17	-3195.13	130.554	0	0	0	0	13.33	0.2045	4	5.576
6250	0	465.965	1489.28	135.565	0	0	0	0	43.41	15.63	30	5.795
6251	0	471.417	1501.52	135.521	0	0	0	0	16.91	10.06	30	5.795
6252	0	457.967	1476.56	149.241	0	0	0	0	16.23	12.99	10	5.795
6253	0	456.288	1469.27	129.009	0	0	0	0	34.63	23.52	10	5.795
6255	0	1095.49	1582.2	287.676	0	0	0	0	20.84	21.06	25	4.949
6256	0	-1154.69	1147.83	303.329	0	274	0	30	0	0	0	0
6257	0	-1233.41	1119.07	355.368	0	274	0	15	0	0	0	0
6258	0	-1313.51	1124.69	373.429	0	274	0	15	0	0	0	0
6259	0	-1394.04	1098.64	300.683	0	274	0	0	26.99	392.8	60	0
6263	1	1923.96	-4180.71	416.638	0	0	0	0	10.55	3.563	20	0.06286
6265	761	990.267	984.076	129.949	0	0	0	4	0	0	0	0
6266	761	1110.99	921.877	27.545	0	0	0	5	0	0	0	0
6267	761	966.826	1044.16	131.475	0	0	0	4	0	0	0	0
6268	761	1195.37	1020.52	797.874	0	0	0	4	0	0	0	0
6269	761	1064.07	1309.32	491.045	0	0	0	4	0	0	0	0
6272	0	-8453.79	348.099	120.886	0	0	0	0	19.83	5.214	40	0.6885
6274	754	-237.175	869.698	196.879	0	0	0	0	50.35	22.79	20.2	5.505
6275	754	-102.561	1002.24	196.898	0	0	0	0	50.35	22.79	20.2	5.492
6276	754	432.639	999.497	196.898	0	0	0	0	50.35	22.79	20.2	0.7664
6277	754	134.491	865.844	196.898	0	0	0	0	50.35	22.79	20.2	0.789
6278	754	134.043	762.328	196.898	0	0	0	0	50.35	22.79	20.2	5.453
6279	754	223.785	629.523	196.898	0	0	0	0	50.35	22.79	20.2	5.445
6280	754	-103.538	629.781	196.878	0	0	0	0	50.35	22.79	20.2	0.8079
6281	754	-425.174	817.578	-25	0	0	0	0	1105	1067	407.3	0
6282	0	2339.18	-5390.69	948.425	0	0	0	0	25.78	2.874	5	0.325
6284	1	-9259.67	-1551.79	-151.373	0	0	0	0	100.6	83.74	45.36	0
6285	1	-9261.13	-1552.56	753.993	0	0	0	0	100.6	83.74	45.36	0
6286	1	-9433.45	-1620.95	-169.261	0	0	0	0	65.53	36.93	88	0
6287	1	-9091.65	-1484.42	-169.261	0	0	0	0	66.52	37.86	88	0
6288	1	-9090.17	-1623.74	-169.261	0	0	0	0	54.66	38.27	88	0
6289	1	-9429.46	-1480.84	-169.261	0	0	0	0	65.53	36.93	88	0
6290	754	-234.385	764.297	196.878	0	0	0	0	50.35	22.79	20.2	0.7943
6293	0	-4423.14	-4502.56	204.086	0	283	0	0	30	30	100	5.262
6294	0	-4892.09	-6624.18	108.384	0	0	0	0	6.586	2.476	12	0.6624
6297	0	-4171.19	-4722.68	126.792	0	0	524	10	0	0	0	0
6298	0	-4805.61	-4825.15	196.287	0	0	524	15	0	0	0	0
6300	0	2999.26	-3465.67	158.395	0	0	0	0	6.987	5.288	10	6.205
6301	0	-807.054	1338.04	336.546	0	278	0	15	0	0	0	0
6304	0	-4439.26	-6520.25	407.134	0	0	0	0	16.58	34.09	80	0.05472
6306	0	-5176.01	723.844	287.397	0	0	0	0	43.44	5.488	32.61	6.19
6307	0	-5173.08	716.215	287.397	0	0	0	0	50.02	4.537	29.24	6.203
6308	0	-5173.31	706.38	287.397	0	0	0	0	34.21	4.264	29.24	6.19
6312	671	-1006.67	-806.2	438.593	0	0	0	0	75	37.5	50	2.236
6313	0	1668.09	-721.715	589.155	1	0	0	0	9.208	15.53	10	5.746
6314	0	945.431	-1448.39	633.995	0	0	0	0	12	12	10	0.02422
6315	0	-4592.81	3497.19	-100.3	0	0	0	0	46.75	36.97	6.043	0.887
6316	349	389.963	930.146	-130.926	0	0	0	0	50.9	159.1	23.78	0
6321	0	-6518.68	-4604.42	292.335	0	0	0	178.776	0	0	0	0
6322	0	-6551.28	-4446.46	332.829	0	0	0	178.776	0	0	0	0
6325	349	770.14	-598.754	-325.882	0	0	0	0	17.98	17.16	12.86	0
6326	349	1063.98	-471.121	-340.082	0	0	0	0	15.68	21.03	6.302	0
6327	0	-10283.2	-3953.09	-730.321	0	0	0	0	38	38	15	6.034
6328	0	-4572.6	-4134.44	330.193	0	0	0	55	0	0	0	0
6329	0	-3445.91	-4913.56	85.43	0	0	0	171.507	0	0	0	0
6330	0	-3474.14	-4830.04	795.859	0	0	0	0	2.807	6.185	6	0.0686
6332	0	-4607.51	-5223.72	98.845	0	0	0	680.967	22.8	9.39	0	0
6333	0	1444.34	1976.36	123.134	0	0	0	10	0	0	0	0
6334	0	-4269.9	-4826.49	107.232	0	0	0	14.304	0	0	0	0
6335	0	-4050.74	-4878.61	867.432	0	0	0	970.688	0	0	0	0
6336	0	-4006.98	-4992.26	793.542	0	0	0	654.544	0	0	0	0
6337	0	-239.354	1550.84	78	0	0	0	0	7.6	33	3	5.909
6338	0	2892.02	-808.873	163	0	0	0	0	29	40	8	5.105
6339	0	1270.56	-2570.14	97	0	0	0	0	6	10	10	2.047
6341	671	-575.898	-531.884	890.593	0	0	0	0	2.129	25.14	10	0
6342	0	3391.65	-3343.2	150	0	0	0	0	12	30	18	4.715
6343	0	3391.61	-3416	150	0	0	0	0	12	30	18	4.715
6344	0	3177.66	-4039.06	113	0	0	0	0	12	16	16	0
6345	0	-7188.39	-911.118	170	0	0	0	0	10	20	12	5.942
6346	0	-7528.58	-1221.98	289	0	0	0	0	15	16	8	5.237
6347	1	4245.68	737.858	-22	0	0	0	0	12	17	10	1.265
6348	1	-4468.95	-1674.34	85	0	0	0	0	10	14	10	1.435
6349	0	-5099.42	-4356.49	297.118	0	0	0	45	0	0	0	0
6350	36	-284.535	-521.066	485.532	0	0	0	0	40	120	10	0
6351	0	-4482.02	-4354.34	322.532	0	0	0	0	2.464	15.41	26.94	0
6352	0	-4484.99	-4354.37	322.629	0	0	0	0	2.464	15.41	26.94	0
6353	36	-232.023	-577.852	512.258	0	0	0	0	14.43	12.91	12.96	0
6354	0	-4899.67	-4222.36	827.764	0	0	0	0	6.022	46.16	60	5.321
6358	1	-1191.06	2887.12	93	0	0	0	0	18	48	18	1.664
6361	36	-96.151	-704.354	889.499	0	0	0	0	35.57	43.73	12.58	0
6362	1	-1463.21	2615.52	81	0	0	0	0	12	34	12	6.091
6363	1	-1370.56	2908.38	77	0	0	0	0	18	24	10	5.502
6364	0	-6077.45	-2955.82	214	0	0	0	0	14.8	24	20	0.05236
6365	1	-3786.12	938	165	0	0	0	0	32	28	20	6.267
6366	1	-3980.73	822.611	166	0	0	0	0	12	42	12	6.267
6367	1	-4070.75	820.833	62	0	0	0	0	8	11	14	1.077
6368	1	-3520.23	1114	165	0	0	0	0	26	24	20	6.272
6369	1	-3790	1247	168	0	0	0	0	44	30	20	6.25
6370	1	-4653.85	-2516.5	85	0	0	0	0	20	20	12	1.092
6371	1	-6806.07	-2890.23	12.5	0	0	0	0	16	50	16	0.03676
6372	0	-6633.56	-3765.21	268	0	0	0	0	21	24	16	0.1023
6373	530	-359.776	3069.86	-11	0	0	0	0	14	16	9	5.018
6374	530	-307.026	3063.66	2	0	0	0	0	30	15	12	4.89
6375	530	-295.24	3152.36	37	0	0	0	0	22	23.2	12	5.294
6376	530	-3362.51	5151.96	-91	0	0	0	0	30	30	24	1.567
6377	530	-3571.73	4942.61	-92	0	0	0	0	30	30	24	1.567
6378	530	-3362.2	4734.9	-91	0	0	0	0	30	30	24	1.567
6379	530	-3152.99	4942.87	-91	0	0	0	0	30	30	24	1.567
6380	0	-3299.49	-5119.87	67.426	0	0	0	0	2.074	17.39	6	0.6452
6381	530	716.83	6994.3	-62	0	0	0	0	24	30	28	1.538
6382	530	800.951	6929.12	-70	0	0	0	0	20	18	24	6.168
6383	530	765.019	6766.01	-62	0	0	0	0	24	20	20	1.538
6384	530	2878.16	1560.07	256	0	0	0	0	26	30	20	0.734
6385	530	3398.72	1495.11	188	0	0	0	0	26	30	20	5.641
6386	530	3305.28	1349.73	510	0	0	0	0	26	30	20	1.958
6388	530	12890.6	-7326.6	75	0	0	0	0	20	46	20	1.084
6389	1	-8404.51	-4076.54	-180	0	0	0	0	60	120	70	0.7121
6390	1	-8734.29	-4221.73	-190	0	0	0	0	60	120	60	5.425
6391	1	-8711.86	-4412.26	-194	0	0	0	0	60	75	90	5.09
6392	571	3888.06	6985.01	75	0	0	0	0	7.575	26.52	12	0.06037
6393	571	3876.68	6984.3	113	0	0	0	0	10	20	16	0.0422
6394	571	3863.42	6983.86	113	0	0	0	0	10	20	16	0.0422
6395	571	1216.56	-4885.73	47	0	0	0	0	46	66	20	0.2969
6396	571	1256.45	-4852.03	221	0	0	0	0	46	44	20	0.3224
6397	571	3717.94	2153.86	41	0	0	0	0	16	30	16	6.218
6398	571	3646.75	2044.63	6	0	0	0	0	24	46	20	1.182
6399	571	4774.58	-2046.05	236	0	0	0	0	34	42	16	6.27
6400	571	5682.34	489.469	660	0	0	0	0	17.5	8	18	0.8915
6401	571	6958.74	-4413.32	458	0	0	0	0	29	27	35	0.7854
6402	571	6713.43	-4649.76	458	0	0	0	0	29	27	35	0.7635
6403	571	8921.45	-999.24	1056	0	0	0	0	40	62	40	0.02364
6404	571	9162.57	-1365.95	1125	0	0	0	0	60	46	120	5.54
6405	571	8589.38	791.948	562	0	0	0	0	37	18	8	0
6406	571	5664.77	2010.88	807	0	0	0	0	22	18	20	5.411
6407	571	5599.6	2016.73	807	0	0	0	0	22	18	20	3.829
6408	571	5629.47	1983.31	810	0	0	0	0	22	34	24	4.618
6409	0	-5600.96	5414.73	-1792	0	0	0	0	36	36	32	5.561
6410	0	-4062.53	-3451.73	292	0	0	0	0	30	40	38	0.3275
6411	646	1023.93	644.056	173	1	0	0	0	50	58	36	4.921
6412	1	-10184.7	-1884.83	32	0	0	0	0	50	55	30	1.571
6413	1	-11507.1	-2303.76	616	0	0	0	0	30	40	24	0.6831
6414	1	-11032.2	-2100.16	172.884	0	0	0	0	3.762	59.78	28.16	0
6415	1	-11024.9	-2102.38	172.884	0	0	0	0	3.762	59.78	28.16	0
6416	1	-11015.8	-2102.47	172.884	0	0	0	0	3.762	59.78	28.16	0
6417	1	-11041.5	-2100.69	174.413	0	0	0	0	3.762	59.78	28.16	0
6418	0	-5599.97	-2293.62	415.48	0	0	0	30	0	0	0	0
6419	0	-5603.18	-2489.27	388.124	0	0	0	30	0	0	0	0
6420	0	-10289.4	-3979.95	-723.478	0	0	0	0	16.5	40	8	1.324
6422	33	-294.493	2305.47	906.103	0	0	0	0	9.513	11.23	2.933	5.901
6423	0	-3291.64	-4863.01	110.206	0	0	0	0	4.501	3.129	8	0.2039
6424	33	-254.116	2159.01	942.769	0	0	0	0	14.09	21.23	5.04	5.971
6425	33	-234.191	2211.57	973.452	0	0	0	0	9.349	4.914	4.85	6.081
6426	0	-6737.38	-3184.3	223.915	0	310	0	0	39.19	215.6	20	5.217
6427	0	-5112.39	788.09	287.383	0	0	0	0	45.11	3.42	6.65	0.02388
6428	0	-6644.27	-3105.75	351	0	310	0	0	64.82	58.68	20	0
6429	1	-8768.17	292.927	329.216	0	0	0	15	0	0	0	0
6431	33	-126.885	2165.81	155.678	0	0	0	0	6.262	11.64	14.06	5.898
6432	0	-3898.2	-5537.73	823.732	0	311	0	0	153.9	14.25	280	0
6433	648	933.563	3566.56	-164.902	0	179	0	0	71.08	10.44	101.6	0
6435	0	-4168.67	-5619.31	260.277	0	0	0	451.192	8.869	7.313	0	0
6436	648	2326.55	2457.2	171.072	0	184	0	0	16.42	46.58	10.14	5.429
6437	671	-319.861	-637.628	888.107	0	0	0	0	33	17.61	10	0
6438	648	2304.6	2468.68	136.584	0	184	0	15	0	0	0	0
6439	648	2395.9	2371.06	0.889134	0	184	0	10	0	0	0	0
6440	0	-9762.88	-3880.78	220.371	0	0	0	0	24.55	29.56	12	6.278
6441	33	-121.354	2162.89	155.678	0	0	0	0	4.9	12.32	12.28	5.867
6442	671	-713.155	-683.655	831.889	0	0	0	0	15.51	28.72	10	0
6443	0	-10074.5	-2809.78	241.395	0	0	0	0	18.74	17.81	12	6.125
6444	671	-1162.05	-703.656	841.332	0	0	0	0	24.49	9.848	10	0
6447	761	868	1350	276.449	0	0	0	538.516	40	100	76.78	6.255
6448	761	1425	999	739.786	0	0	0	424.679	40	100	64.14	0
6449	719	4689.72	-2478.59	775.84	1	0	0	156.259	0	0	0	0
6450	719	4727.83	-2424.87	797.289	1	0	0	128.771	0	0	0	0
6451	719	4663.49	-2412.46	693.82	1	0	0	0	6.176	6.382	40	0
6452	719	4689.04	-2475.01	710.924	1	0	0	0	6.668	5.996	54	0
6453	719	4730.29	-2424.39	727.011	1	0	0	0	7.08	7.3	84	0
6454	0	-4992.33	835.226	276.232	0	0	0	0	1.124	6.919	3.951	6.283
6455	0	-4977.46	834.311	276.232	0	0	0	0	1.124	6.919	3.951	6.043
6461	0	-4144.2	-3603.23	213.848	1	0	0	170.222	0	0	0	0
6462	1	-10682.7	1119.96	221.163	0	324	0	0	64.44	42.19	38.18	0
6463	1	4731.74	-865.606	343.473	0	0	0	49.497	0	0	0	0
6466	0	1666.3	-724.688	409.148	0	0	0	0	5.599	6.277	8	5.725
6467	0	1538.97	-1670.33	67.354	1	0	0	0	44.28	42.14	30	0.06273
6470	0	-5174.03	-5056.24	691.538	0	0	0	351.115	81.42	89.01	0	0
6471	1	-10686.9	926.273	38.417	0	324	0	0	68.8	52.91	38.18	0.1812
6473	0	-7096.1	-1202.13	324.401	0	0	0	0	29.9	28.31	40	0
6474	0	-4681.91	-4515.74	203.177	0	283	0	10	0	0	0	0
6475	1	-10673.5	1084.95	251.862	0	325	0	0	21.87	18.09	9.157	6.231
6476	0	-441.905	-109.979	545.731	0	0	0	0	7.902	11.28	10.79	6.12
