m_ID	m_ContinentID	m_ParentAreaID	m_AreaBit	m_flags	m_SoundProviderPref	m_SoundProviderPrefUnderwater	m_AmbienceID	m_ZoneMusic	m_IntroSound	m_ExplorationLevel	Unknown	m_AreaName_lang	m_factionGroupMask	m_liquidTypeID_1	m_liquidTypeID_2	m_liquidTypeID_3	m_liquidTypeID_4	m_minElevation	m_ambient_multiplier	m_lightid	newField20	newField21	newField22	newField23	newField24	newField25	
235	0	130	608	1073758272	0	11	0	718	5487	0	13	"Fenris Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
236	0	130	286	1073758272	0	11	28	2	4935	0	16	"Shadowfang Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
237	0	130	287	1073758272	0	11	0	2	5510	0	13	"The Decrepit Fields"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
238	0	130	587	1073758272	0	11	0	2	5548	0	0	"Malden\'s Orchard"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
239	0	130	588	1073758272	0	11	0	2	5581	0	11	"The Ivar Patch"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
240	0	130	288	1073758272	0	11	0	2	5609	0	12	"The Dead Field"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
241	0	10	289	1073758272	0	11	0	769	5637	0	26	"The Rotting Orchard"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
242	0	10	290	1073758272	0	11	0	769	5675	0	28	"Brightwood Grove"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
243	0	10	291	1073758272	0	11	0	771	5708	0	0	"Forlorn Rowe"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
244	0	10	292	1073758272	0	11	0	2	5733	0	0	"The Whipple Estate"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
245	0	10	563	1073758272	0	11	0	768	5769	0	25	"The Yorgen Farmstead"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
246	0	51	293	1073758272	0	11	0	723	5809	643	48	"The Cauldron"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
247	0	51	294	1073758272	0	11	0	721	5834	0	45	"Grimesilt Dig Site"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
249	0	46	1	1073758272	0	11	0	727	5870	0	50	"Dreadmaul Rock"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
250	0	46	579	1073758272	0	11	0	0	5899	0	54	"Ruins of Thaurissan"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
251	0	46	2	1073758272	0	11	0	728	5936	0	0	"Flame Crest"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
252	0	46	3	1073758272	0	11	0	726	5959	301	57	"Blackrock Stronghold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
253	0	46	4	1073758272	0	11	0	0	6000	0	56	"The Pillar of Ash"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
254	0	46	630	1073758272	0	11	0	726	476	0	55	"Blackrock Mountain"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
255	0	46	5	1073758272	0	11	0	10	6033	0	59	"Altar of Storms"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
256	1	141	6	1073758208	0	11	0	11	6063	711	0	"Aldrassil"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
257	1	141	7	1073758208	0	11	0	11	6073	0	0	"Shadowthread Cave"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
258	1	141	8	1073758272	0	11	0	11	6108	0	0	"Fel Rock"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
259	1	141	9	1073758272	0	11	0	11	6125	714	5	"Lake Al\'Ameth"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
260	1	141	10	1073758272	0	11	0	11	6152	716	6	"Starbreeze Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
261	1	141	11	1073758272	0	11	0	0	6189	713	8	"Gnarlpine Hold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
262	1	141	12	1073758272	0	11	0	835	6218	0	0	"Ban\'ethil Barrow Den"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
263	1	141	13	1073758272	0	11	0	0	6257	717	0	"The Cleft"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
264	1	141	14	1073758272	0	11	0	11	6276	718	9	"The Oracle Glade"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
265	1	141	15	1073758272	0	11	0	0	6308	721	11	"Wellspring River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
266	1	141	16	1073758272	0	11	0	0	6341	719	9	"Wellspring Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
267	0	0	17	16448	0	11	31	1	6372	0	0	"Hillsbrad Foothills"	0	0	0	0	0	-500	0.3	0	15	0	0	675	0	-1
268	37	0	580	64	0	11	42	0	6411	0	0	"Azshara Crater"	0	0	0	0	0	-500	0	0	13	0	0	675	0	-1
269	0	0	18	16448	0	11	31	0	6440	0	18	"Dun Algaz"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
271	0	267	615	1075855424	0	11	573	789	6459	0	22	"Ruins of Southshore"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
272	0	267	19	1075855424	0	11	573	790	6497	0	20	"Tarren Mill"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
275	0	267	20	1073758272	0	11	0	788	6520	679	21	"Durnholde Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
276	0	0	564	16448	0	11	31	0	6549	0	0	"UNUSED Stonewrought Pass"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
277	0	267	21	1073758272	0	11	0	1	6591	0	0	"The Foothill Caverns"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
278	0	267	22	1073758272	0	11	0	1	6631	301	20	"Brazie Farmstead"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
279	0	267	23	1073758272	0	11	0	746	6664	651	30	"Dalaran Crater"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
280	0	267	24	1073758272	0	11	37	745	6693	867	34	"Strahnbrad"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
281	0	267	25	1073758272	0	11	592	745	6704	867	36	"Ruins of Alterac"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
282	0	267	26	1073758272	0	11	592	745	6736	0	35	"Crushridge Hold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
283	0	267	27	1073758272	0	11	592	745	6767	0	35	"Slaughter Hollow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
284	0	267	28	1073758272	0	11	0	1	6800	0	27	"The Uplands"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
285	0	267	29	1073758272	0	11	0	2	6823	0	20	"Southpoint Gate"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
286	0	267	30	1073758272	0	11	647	791	6854	0	20	"The Sludge Fields"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
287	0	267	31	1073758272	0	11	0	1	6888	0	0	"Hillsbrad"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
288	0	267	32	1073758272	0	11	0	0	6898	678	27	"Azurelode Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
289	0	267	33	1073758272	0	11	0	1	6927	0	26	"Nethander Stead"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
290	0	267	34	1073758272	0	11	0	1	6958	0	30	"Dun Garok"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
293	0	0	35	16448	0	11	31	1	6977	0	30	"Thoradin\'s Wall"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
294	0	267	36	1073758272	0	11	567	1	7008	0	30	"Eastern Strand"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
295	0	267	616	1073758272	0	11	567	1	7037	0	30	"Western Strand"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
296	0	0	37	16448	0	11	24	0	7066	122	0	"South Seas UNUSED"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
297	0	5287	38	1073758272	0	11	0	0	7100	0	50	"Jaguero Isle"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
298	0	11	39	1073758272	0	11	567	3	7125	0	0	"Baradin Bay"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
299	0	11	40	1073758272	0	11	567	0	7148	0	0	"Menethil Bay"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
300	0	8	41	1073758272	0	11	0	0	7173	0	53	"Misty Reed Strand"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
301	0	33	42	1073758272	0	11	567	716	7207	0	0	"The Savage Coast"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
302	0	5287	565	1073758272	0	11	567	0	7239	0	0	"The Crystal Shore"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
303	0	33	43	1073758272	0	11	0	0	7273	0	0	"Shell Beach"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
305	0	130	44	1073758272	0	11	567	0	7296	0	0	"North Tide\'s Run"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
306	0	130	45	1073758272	0	11	567	0	7328	0	0	"South Tide\'s Run"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
307	0	47	46	1073758272	0	11	0	1	7360	0	48	"The Overlook Cliffs"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
308	0	0	631	16448	0	11	567	1	7398	0	0	"The Forbidding Sea"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
309	0	11	47	1073758272	0	11	0	0	7434	635	24	"Ironbeard\'s Tomb"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
310	0	5287	48	1073758272	0	11	0	0	7467	0	41	"Crystalvein Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
311	0	5287	589	1073758272	0	11	567	714	7500	0	44	"Ruins of Aboraz"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
312	0	5287	49	1073758272	0	11	567	0	7530	0	0	"Janeiro\'s Point"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
313	0	45	632	1073758272	0	11	0	0	7561	302	31	"Northfold Manor"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
314	0	45	50	1075855424	0	11	0	0	7592	301	33	"Go\'Shek Farm"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
315	0	45	590	1073758272	0	11	0	0	7617	301	31	"Dabyrie\'s Farmstead"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
316	0	45	51	1073758272	0	11	31	0	7656	0	35	"Boulderfist Hall"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
317	0	45	609	1073758272	0	11	0	3	7689	0	33	"Witherbark Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
318	0	45	52	1073758272	0	11	0	0	7726	0	36	"Drywhisker Gorge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
320	0	45	53	1075855424	0	11	0	0	7759	123	30	"Refuge Pointe"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
321	0	45	54	1075855424	0	11	0	14	7786	0	30	"Hammerfall"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
322	0	45	581	1073758272	0	11	0	8	7797	0	0	"Blackwater Shipwrecks"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
323	0	45	55	1073758272	0	11	0	0	7840	0	0	"O\'Breen\'s Camp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
324	0	45	56	1075855424	0	11	0	186	7869	182	36	"Stromgarde Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
325	0	45	57	1073758272	0	11	0	0	7900	0	0	"The Tower of Arathor"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
326	0	45	58	1073758272	0	11	0	0	7939	0	0	"The Sanctum"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
327	0	45	59	1073758272	0	11	0	3	7962	0	40	"Faldir\'s Cove"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
328	0	45	566	1073758272	0	11	567	192	7989	0	0	"The Drowned Reef"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
330	0	0	60	16448	0	11	44	3	8021	0	0	"Thandol Span"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
331	1	0	61	16448	0	11	584	11	8046	0	0	"Ashenvale"	0	0	0	0	0	-500	0.4	0	15	0	0	675	0	-1
332	1	0	62	16448	0	11	0	9	4855	0	0	"The Great Sea"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
333	0	45	63	1073758272	0	11	0	0	8056	0	38	"Circle of East Binding"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
334	0	45	64	1073758272	0	11	0	0	8099	0	38	"Circle of West Binding"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
335	0	45	65	1073758272	0	11	0	0	8142	0	38	"Circle of Inner Binding"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
336	0	45	66	1073758272	0	11	0	0	8187	0	38	"Circle of Outer Binding"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
337	0	3	67	1073758272	0	11	25	7	8232	0	36	"Apocryphan\'s Rest"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
338	0	3	633	1073758272	0	11	25	7	8267	0	39	"Angor Fortress"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
339	0	3	634	1073758272	0	11	25	0	8296	0	45	"Lethlor Ravine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
340	0	3	68	1075855424	0	11	25	0	8325	0	47	"Ruins of Kargath"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
341	0	3	69	1073758272	0	11	25	739	8350	0	36	"Camp Kosh"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
342	0	3	70	1073758272	0	11	25	0	8369	0	39	"Camp Boff"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
343	0	3	71	1073758272	0	11	25	0	8388	0	0	"Camp Wurg"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
344	0	3	72	1073758272	0	11	25	0	8407	0	43	"Camp Cagg"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
345	0	3	73	1073758272	0	11	25	7	8426	0	39	"Agmond\'s End"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
346	0	3	74	1073758272	0	11	25	0	8451	0	36	"Hammertoe\'s Digsite"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
347	0	3	75	1073758272	0	11	25	0	8490	0	43	"Dustbelch Grotto"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
348	0	47	76	1075855424	0	11	0	1	8523	0	41	"Aerie Peak"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
349	0	47	77	1073758272	0	11	0	1	8544	0	0	"Wildhammer Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
350	0	47	78	1073758272	0	11	0	676	8575	0	45	"Quel\'Danil Lodge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
351	0	47	79	1073758272	0	11	0	672	8608	0	48	"Skulk Rock"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
352	0	47	80	1073758272	0	11	0	672	8629	0	0	"Zun\'watha"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
353	0	47	81	1073758272	0	11	0	672	8639	0	44	"Shadra\'Alor"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
354	0	47	591	1073758272	0	11	0	674	8651	0	45	"Jintha\'Alor"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
355	0	47	592	1073758272	0	11	0	674	8663	0	46	"The Altar of Zul"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
356	0	47	82	1073758272	0	11	0	677	8694	0	41	"Seradane"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
357	1	0	83	16448	0	11	577	689	8703	0	0	"Feralas"	0	0	0	0	0	-500	0.4	0	15	0	0	675	0	-1
358	1	215	84	1073758272	0	11	646	9	8711	0	0	"Brambleblade Ravine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
359	1	17	85	1073758272	0	11	0	7	8750	0	0	"Bael Modan [UNUSED]"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
360	1	215	86	1073758272	0	11	0	795	8780	0	7	"The Venture Co. Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
361	1	0	87	16448	0	11	573	591	8818	0	0	"Felwood"	0	0	0	0	0	-500	0.4	0	15	0	0	675	0	-1
362	1	14	88	1076904000	0	11	0	9	8826	791	5	"Razor Hill"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
363	1	14	89	1076903936	0	11	0	9	8847	797	0	"Valley of Trials"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
364	1	14	90	1073758208	75	11	0	9	8879	0	0	"The Den"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
365	1	14	91	1073758208	0	11	0	893	8894	0	0	"Burning Blade Coven"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
366	1	14	92	1073758272	0	11	0	9	8932	790	7	"Northwatch Foothold"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
367	1	14	93	1076904000	0	11	0	891	8971	0	6	"Sen\'jin Village"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
368	1	14	94	1073758208	0	11	567	891	9002	0	7	"Echo Isles"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
369	1	14	95	1073758272	0	11	0	9	9023	0	9	"Thunder Ridge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
370	1	14	96	1073758272	0	11	0	9	9050	0	8	"Drygulch Ravine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
371	1	14	567	1073758272	0	11	0	9	9081	0	0	"Dustwind Cave"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
372	1	14	97	1073758272	0	11	0	895	9108	796	6	"Tiragarde Keep"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
373	1	14	98	1073758272	0	11	567	892	9137	0	0	"Scuttle Coast"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
374	1	14	99	1073758272	0	11	621	9	9164	0	0	"Bladefist Bay"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
375	1	14	100	1073758272	0	11	567	892	9191	0	0	"Deadeye Shore"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
377	1	0	101	16448	0	11	0	9	9218	0	9	"Southfury River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
378	1	17	102	1076904000	0	11	0	226	9249	0	0	"Camp Taurajo [UNUSED]"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
379	1	17	103	1073758272	0	11	0	7	9283	688	10	"Far Watch Post"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
380	1	17	104	1076904000	0	11	0	805	9311	0	15	"The Crossroads"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
381	1	17	105	1073758272	0	11	0	802	9340	0	17	"Boulder Lode Mine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
382	1	17	552	1073758272	0	11	579	806	9374	0	15	"The Sludge Fen"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
383	1	17	106	1073758272	0	11	0	0	9402	691	14	"The Dry Hills"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
384	1	17	107	1073758272	0	11	370	803	9428	0	11	"Dreadmist Peak"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
385	1	17	108	1073758272	0	11	0	3	9457	301	0	"Northwatch Hold [UNUSED]"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
386	1	17	109	1073758272	0	11	581	801	9497	0	12	"The Forgotten Pools"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
387	1	17	582	1073758272	0	11	581	801	9535	0	12	"Lushwater Oasis"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
388	1	17	110	1073758272	0	11	581	801	9566	0	15	"The Stagnant Oasis"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
390	1	17	111	1073758272	0	11	0	0	9602	0	0	"Field of Giants [UNUSED]"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
391	1	17	112	1073758272	0	11	567	801	9641	692	12	"The Merchant Coast"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
392	1	17	113	1075855424	0	11	567	801	9677	687	15	"Ratchet"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
393	1	14	114	1073758208	0	11	567	892	9685	0	1	"Darkspear Strand"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
394	571	0	115	16448	0	11	437	417	9718	563	0	"Grizzly Hills"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
395	571	394	116	1073758272	0	11	0	460	9745	564	74	"Grizzlemaw"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
396	1	215	117	1073758272	0	11	0	798	9756	0	6	"Winterhoof Water Well"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
397	1	215	118	1073758272	0	11	0	798	9798	0	7	"Thunderhorn Water Well"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
398	1	215	441	1073758272	0	11	0	798	9842	0	8	"Wildmane Water Well"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
399	1	215	610	1073758272	0	11	0	9	9880	0	6	"Skyline Ridge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
400	1	0	442	16448	0	11	591	604	9907	0	0	"Thousand Needles"	0	0	0	0	0	-500	0.5	0	15	0	0	675	0	-1
401	1	17	443	1073758272	0	11	567	801	9940	0	0	"The Tidus Stair"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
403	1	15	568	1073758272	0	11	0	0	9970	0	0	"Shady Rest Inn"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
404	1	215	444	1073758272	0	11	0	796	9998	102	8	"Bael\'dun Digsite"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
405	1	0	445	16448	0	11	585	880	10031	0	0	"Desolace"	0	0	0	0	0	-500	0.3	0	15	0	0	675	0	-1
406	1	0	446	16448	0	11	570	816	10040	0	27	"Stonetalon Mountains"	0	0	0	0	0	-500	0.3	0	15	0	0	675	0	-1
407	1	14	447	1073758272	0	11	0	14	10081	62	10	"Orgrimmar UNUSED"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
408	0	0	448	16448	0	11	0	0	10114	0	0	"Gillijim\'s Isle"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
409	0	0	449	16448	0	11	32	0	10145	0	0	"Island of Doctor Lapidis"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
410	1	14	450	1073758272	0	11	0	9	10192	0	8	"Razorwind Canyon"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
411	1	331	451	1073758272	0	11	604	848	10225	0	0	"Bathran\'s Haunt"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
412	1	331	625	1073758272	0	11	604	205	10256	0	0	"The Ruins of Ordil\'Aran"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
413	1	331	452	1073758272	0	11	588	896	10301	0	19	"Maestra\'s Post"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
414	1	331	453	1073758272	0	11	567	856	10330	0	20	"The Zoram Strand"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
415	1	331	454	1075855424	0	11	0	11	10362	730	20	"Astranaar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
416	1	331	455	1073758272	0	11	0	852	10372	0	23	"The Shrine of Aessina"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
417	1	331	456	1073758272	0	11	573	851	10413	736	25	"Fire Scar Shrine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
418	1	331	457	1073758272	0	11	573	193	10445	751	23	"The Ruins of Stardust"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
419	1	331	458	1073758272	0	11	604	204	10486	750	28	"The Howling Vale"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
420	1	331	459	1075855424	0	11	0	0	10518	745	25	"Silverwind Refuge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
421	1	331	460	1073758272	0	11	604	0	10553	740	25	"Mystral Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
422	1	331	461	1073758272	0	11	0	0	10578	733	26	"Fallen Sky Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
424	1	331	462	1073758272	0	11	28	194	10608	0	22	"Remains of Iris Lake"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
425	1	331	549	1073758272	0	11	0	854	10647	0	23	"Moonwell of Purity"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
426	1	331	463	1073758272	0	11	0	0	10683	743	24	"Raynewood Retreat"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
427	1	331	464	1073758272	0	11	0	11	10718	0	0	"The Shady Nook"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
428	1	331	569	1073758272	0	11	0	855	10746	121	25	"Night Run"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
429	1	331	611	1073758272	0	11	604	3	10756	121	0	"Xavian"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
430	1	331	465	1073758272	0	11	573	3	10763	121	28	"Satyrnaar"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
431	1	331	553	1075855424	0	11	588	228	10773	747	25	"Splintertree Post"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
432	1	331	466	1073758272	0	11	0	852	10791	0	30	"The Dor\'Danil Barrow Den"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
433	1	331	467	1073758272	0	11	0	0	10838	732	0	"Falfarren River"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
434	1	331	570	1073758272	0	11	588	851	10869	735	29	"Felfire Hill"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
435	1	331	468	1073758272	0	11	49	851	10894	0	0	"Demon Fall Canyon"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
436	1	331	469	1073758272	0	11	49	851	10928	734	0	"Demon Fall Ridge"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
437	1	331	612	1075855424	0	11	28	228	10960	754	22	"Warsong Lumber Camp"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
438	1	331	470	1073758272	0	11	588	850	10980	301	20	"Bough Shadow"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
439	1	400	471	1073758272	0	11	39	0	11005	0	35	"The Shimmering Flats"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
440	1	0	472	16448	0	11	39	829	11045	0	0	"Tanaris"	0	0	0	0	0	-500	0.5	0	15	0	0	675	0	-1
441	1	331	473	1073758272	0	11	573	853	11053	0	20	"Lake Falathim"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
442	1	148	474	1073758272	0	11	0	0	11080	776	15	"Ruins of Auberdine"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
443	1	148	475	1073758272	0	11	0	867	11116	0	15	"Ruins of Mathystra"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
444	1	148	476	1073758272	0	11	582	877	11152	0	16	"Tower of Althalaxx"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
445	1	148	477	1073758272	0	11	0	867	11188	0	14	"Cliffspring Falls"	0	0	0	0	0	-500	0	0	15	0	0	675	0	-1
