field0	field1	field2	field3	field4	field5	field6	field7	field8
716	18762	0	1114636288	0	0	0	0	16384
717	18952	0	1114636288	0	0	0	0	16384
718	18996	0	1114636288	0	0	0	0	256
719	19027	0	1114636288	0	0	0	0	256
720	19028	0	1114636288	0	0	0	4	0
721	19057	0	1114636288	0	0	0	0	16
722	19179	0	1114636288	0	0	0	0	256
724	19437	0	1114636288	0	0	0	0	256
725	19470	0	1114636288	0	0	0	0	16384
726	19474	0	1114636288	0	0	0	0	64
727	19481	0	1114636288	0	0	0	0	256
728	19482	0	1114636288	0	5	0	0	0
729	19513	0	1114636288	0	0	0	0	64
730	19548	0	1114636288	0	0	0	1	0
731	19561	0	1114636288	0	0	0	0	64
732	19574	0	1114636288	0	0	0	1	0
733	19577	0	1114636288	0	0	0	1	0
734	19630	0	1118044160	0	0	0	0	0
735	19641	0	1118044160	0	0	0	0	0
736	19674	0	1114636288	0	0	0	1	0
737	19687	0	1114636288	0	0	0	1	0
738	19688	0	1114636288	0	0	0	1	0
739	19689	0	1114636288	0	0	0	1	0
740	19692	0	1114636288	0	0	0	1	0
741	19693	0	1114636288	0	0	0	1	0
742	19694	0	1114636288	0	0	0	1	0
743	19696	0	1114636288	0	0	0	1	0
744	19697	0	1114636288	0	0	0	1	0
745	19699	0	1114636288	0	0	0	1	0
746	19700	0	1114636288	0	0	0	1	0
747	19717	0	1114636288	0	0	0	0	64
748	19725	0	1114636288	0	0	0	32	0
749	19769	0	1114636288	0	0	0	0	64
750	19770	0	1114636288	0	0	0	0	256
751	19784	0	1114636288	0	0	0	0	64
752	19797	0	1114636288	0	0	0	0	256
753	19805	0	1114636288	0	0	0	0	64
754	19813	0	1127481344	0	0	0	0	0
755	19821	0	1114636288	0	0	0	0	64
756	19872	0	1114636288	0	0	0	2	0
759	20008	0	1114636288	0	0	0	0	16
760	20009	0	1114636288	0	0	0	0	16
761	20010	0	1114636288	0	0	0	0	16
762	20011	0	1114636288	0	0	0	0	16
763	20012	0	1114636288	0	0	0	0	16
764	20013	0	1114636288	0	0	0	0	16
765	20014	0	1114636288	0	0	0	0	16
766	20015	0	1114636288	0	0	0	0	16
767	20016	0	1114636288	0	0	0	0	16
768	20017	0	1114636288	0	0	0	0	16
769	20020	0	1114636288	0	0	0	0	16
770	20023	0	1114636288	0	0	0	0	16
771	20024	0	1114636288	0	0	0	0	16
772	20025	0	1114636288	0	0	0	0	16
773	20026	0	1114636288	0	0	0	0	16
774	20028	0	1114636288	0	0	0	0	16
775	20029	0	1114636288	0	0	0	0	16
776	20030	0	1114636288	0	0	0	0	16
777	20031	0	1114636288	0	0	0	0	16
778	20032	0	1114636288	0	0	0	0	16
779	20033	0	1114636288	0	0	0	0	16
780	20034	0	1114636288	0	0	0	0	16
781	20035	0	1114636288	0	0	0	0	16
782	20036	0	1114636288	0	0	0	0	16
783	20066	0	1114636288	0	1	0	118	0
784	20220	0	1114636288	0	0	0	0	256
785	20221	0	1114636288	0	0	0	0	256
786	20269	0	1114636288	0	0	0	0	16384
787	20274	0	1114636288	0	0	0	0	16384
788	20296	0	1114636288	0	0	0	0	64
789	20299	0	1112801280	0	0	0	0	0
790	20310	0	1114636288	0	0	0	0	64
791	20364	0	1114636288	0	0	0	0	16384
792	20484	0	1114636288	0	0	0	0	32768
793	20513	0	1114636288	0	0	0	0	16384
794	20549	0	1114636288	0	5	0	0	0
795	20577	0	1114636288	0	0	0	96	0
798	20680	0	1114636288	0	0	0	0	64
800	20700	0	1114636288	0	0	0	0	256
801	20712	0	1118044160	0	0	0	0	0
802	20713	0	1114636288	0	0	0	0	64
804	20717	0	1116602368	0	0	0	0	0
805	20726	0	1114636288	0	0	0	2	0
807	20754	0	1114636288	0	0	0	0	64
808	20794	0	1114636288	0	0	0	0	64
809	20813	0	1114636288	0	0	0	0	64
810	20827	0	1114636288	0	0	0	0	64
811	20828	0	1112801280	0	0	0	0	0
812	20882	0	1114636288	0	0	0	4	0
813	20893	0	1114636288	0	0	0	1	0
814	21071	0	1118044160	0	0	0	0	0
816	21096	0	1114636288	0	0	0	0	64
817	21097	0	1114636288	0	0	0	0	64
818	21099	0	1118044160	0	0	0	0	0
819	21100	0	1114636288	0	0	0	0	256
820	21152	0	1114636288	0	0	0	0	64
821	21164	0	1114636288	0	0	0	0	256
822	21188	0	1114636288	0	0	0	0	64
823	21189	0	1116602368	0	0	0	0	0
824	21248	0	1114636288	0	0	0	0	16384
825	21288	0	1114636288	0	0	0	0	16384
826	21333	0	1127481344	0	0	0	0	0
827	21356	0	1114636288	0	0	0	0	256
828	21357	0	1114636288	0	0	0	0	256
829	21358	0	1114636288	0	0	0	0	16384
830	21367	0	1114636288	0	0	0	0	64
831	21368	0	1114636288	0	0	0	0	256
832	21372	0	1114636288	0	0	0	0	256
833	21398	0	1114636288	0	0	0	0	256
834	21464	0	1114636288	0	0	0	0	256
835	21465	0	1114636288	0	0	0	0	256
836	21541	0	1114636288	0	0	0	0	256
837	21542	0	1114636288	0	0	0	0	256
838	21544	0	1114636288	0	0	60	0	0
840	21556	0	1114636288	0	0	0	256	0
841	21559	0	1112801280	0	0	0	0	0
842	21565	0	1114636288	0	0	60	0	0
843	21566	0	1114636288	0	0	0	256	0
844	21651	0	1114636288	0	0	0	0	16384
845	21652	0	1114636288	0	0	0	0	16384
846	21654	0	1114636288	0	0	0	0	256
847	21688	0	1114636288	0	0	0	0	64
848	21731	0	1114636288	0	0	0	0	256
849	21732	0	1114636288	0	0	0	0	256
850	21734	0	1114636288	0	0	0	0	256
851	21735	0	1114636288	0	0	0	0	256
853	21855	0	1114636288	0	0	0	0	64
856	21931	0	1114636288	0	0	0	0	16
857	21932	0	1114636288	0	0	0	16	0
858	21939	0	1114636288	0	0	0	0	256
859	21979	0	1114636288	0	0	0	0	256
860	22012	0	1114636288	0	0	0	0	1024
861	22027	0	1114636288	0	0	0	0	512
872	22096	0	1114636288	0	1	0	0	0
882	22108	0	1114636288	0	0	0	0	256
883	22109	0	1114636288	0	0	0	0	256
884	22110	0	1114636288	0	0	0	0	256
885	22111	0	1114636288	0	0	0	0	256
886	22112	0	1114636288	0	0	0	0	256
887	22113	0	1114636288	0	0	0	0	256
888	22114	0	1114636288	0	0	0	0	256
889	22115	0	1114636288	0	0	0	0	256
890	22116	0	1114636288	0	0	0	0	256
891	22117	0	1114636288	0	0	0	0	256
892	22118	0	1114636288	0	0	0	0	256
893	22119	0	1114636288	0	0	0	0	256
895	22207	0	1114636288	0	0	0	0	256
900	22227	0	1114636288	0	0	0	0	256
902	22274	0	1114636288	0	0	0	211	0
903	22275	0	1114636288	0	0	0	0	64
904	22334	0	1114636288	0	0	0	0	64
905	22479	0	1116602368	0	0	0	0	0
906	22539	0	1118044160	0	0	0	0	0
907	22558	0	1116602368	0	0	0	0	0
908	22559	0	1116602368	0	0	0	0	0
909	22560	0	1116602368	0	0	0	0	0
910	22561	0	1116602368	0	0	0	0	0
911	22565	0	1114636288	0	0	0	0	256
912	22593	0	1114636288	0	0	0	0	16
913	22594	0	1114636288	0	0	0	0	16
914	22596	0	1114636288	0	0	0	0	16
915	22597	0	1114636288	0	0	0	0	16
916	22598	0	1114636288	0	0	0	0	16
917	22599	0	1114636288	0	0	0	0	16
918	22642	0	1116602368	0	0	0	0	0
919	22700	0	1114636288	0	0	0	0	64
920	22703	0	1114636288	0	0	0	0	64
921	22725	0	1114636288	0	0	0	0	16
922	22741	0	1112801280	0	0	0	0	0
923	22746	0	1112801280	0	0	0	0	0
924	22749	0	1114636288	0	0	0	0	16
925	22750	0	1114636288	0	0	0	0	16
926	22752	0	1114636288	0	0	0	0	256
927	22756	0	1114636288	0	0	0	0	16
928	22779	0	1114636288	0	0	0	0	16
929	22784	0	1114636288	0	0	0	0	256
930	22785	0	1114636288	0	0	0	0	256
931	22810	0	1114636288	0	0	0	0	16384
932	22814	0	1114636288	0	0	0	0	256
936	22840	0	1114636288	0	0	0	0	16
937	22844	0	1114636288	0	0	0	0	16
938	22846	0	1114636288	0	0	0	0	16
939	22864	0	1114636288	0	0	0	0	256
940	22884	0	1114636288	0	5	0	0	0
941	22908	0	1114636288	0	0	0	0	64
950	22999	0	1114636288	0	0	0	0	32768
951	23000	0	1114636288	0	0	0	0	64
952	23011	0	1112801280	0	0	0	0	0
953	23023	0	1112801280	0	4	0	0	0
954	23056	0	1114636288	0	0	0	0	64
955	23058	0	1114636288	0	0	0	0	16384
956	23059	0	1114636288	0	0	0	0	256
957	23061	0	1114636288	0	0	0	0	16384
958	23062	0	1114636288	0	0	0	0	16384
959	23063	0	1114636288	0	0	0	0	64
960	23105	0	1114636288	0	0	0	0	64
965	23204	0	1114636288	0	0	0	0	64
966	23298	0	1114636288	0	0	0	1023	0
967	23339	0	1118044160	0	0	0	0	0
969	23356	0	1114636288	0	0	0	1	0
970	23364	0	-1029439488	0	0	0	0	0
971	23460	0	1114636288	0	0	0	0	256
972	23461	0	1118044160	0	0	0	0	0
973	23466	0	1114636288	0	0	0	0	64
974	23490	0	1114636288	0	0	0	0	256
975	23491	0	1114636288	0	0	0	0	256
976	23621	0	1114636288	0	0	0	0	256
977	23622	0	1114636288	0	0	0	0	256
978	23623	0	1114636288	0	0	0	0	256
979	23625	0	1114636288	0	0	0	0	256
980	23626	0	1114636288	0	0	0	0	256
981	23627	0	1114636288	0	0	0	0	256
983	23799	0	1114636288	0	0	0	0	16
984	23800	0	1114636288	0	0	0	0	16
985	23801	0	1114636288	0	0	0	0	16
986	23802	0	1114636288	0	0	0	0	16
987	23803	0	1114636288	0	0	0	0	16
988	23804	0	1114636288	0	0	0	0	16
989	23919	0	1118044160	0	0	0	0	0
990	23967	0	1114636288	0	0	0	2	0
999	24011	0	1112801280	0	0	0	0	0
1012	24054	0	1114636288	0	5	0	0	0
1029	24083	0	1114636288	0	4	0	0	0
1030	24149	0	1114636288	0	0	0	0	16
1031	24160	0	1114636288	0	0	0	0	16
1032	24161	0	1114636288	0	0	0	0	16
1033	24162	0	1114636288	0	0	0	0	16
1034	24163	0	1114636288	0	0	0	0	16
1035	24164	0	1114636288	0	0	0	0	16
1036	24165	0	1114636288	0	0	0	0	16
1037	24167	0	1114636288	0	0	0	0	16
1038	24168	0	1114636288	0	0	0	0	16
1039	24192	0	1118044160	0	0	0	0	0
1040	24264	0	1114636288	0	0	0	0	16384
1041	24267	0	1114636288	0	0	0	0	256
1042	24302	0	1114636288	0	0	0	0	16
1043	24334	0	1112801280	0	0	0	0	0
1044	24340	0	1114636288	0	0	0	0	64
1045	24341	0	1114636288	0	0	0	0	32768
1046	24415	0	1114636288	0	10	0	0	0
1047	24420	0	1114636288	0	0	0	0	16
1048	24421	0	1114636288	0	0	0	0	16
1049	24422	0	1114636288	0	0	0	0	16
1050	24612	0	1114636288	0	0	0	0	64
1051	24669	0	1114636288	0	0	0	0	64
1052	24670	0	1114636288	0	0	0	0	64
1054	24682	0	1118044160	0	0	0	0	0
1055	24683	0	1114636288	0	0	0	0	64
1056	24706	0	1114636288	0	0	0	0	64
1057	24802	0	1114636288	0	0	0	0	256
1059	24818	0	1118044160	0	0	0	0	0
1061	24821	0	1110704128	0	0	0	0	0
1062	24822	0	1124532224	0	0	0	0	0
1063	24823	0	1119092736	0	0	0	0	0
1064	24835	0	1127481344	0	0	0	0	0
1065	24836	0	1130430464	0	0	0	0	0
1066	24837	0	1132920832	0	0	0	0	0
1067	24838	0	1134395392	0	0	0	0	0
1068	24839	0	1118044160	0	0	0	0	0
1069	24872	0	1114636288	0	0	0	0	256
1070	24873	0	1114636288	0	0	0	0	256
1071	24923	0	1114636288	0	0	0	0	256
1072	24933	0	1088421888	0	1	0	0	0
1073	24960	0	1114636288	0	0	0	0	256
1074	24961	0	1114636288	0	0	0	0	256
1075	24962	0	1114636288	0	0	0	0	256
1076	24963	0	1114636288	0	0	0	0	256
1077	24964	0	1114636288	0	0	0	0	256
1078	24965	0	1114636288	0	0	0	0	256
1079	24966	0	1114636288	0	0	0	0	256
1080	25019	0	1114636288	0	0	0	0	64
1081	25024	0	1114636288	0	1	0	0	0
1082	25026	0	1114636288	0	1	0	0	0
1083	25027	0	1114636288	0	1	0	0	0
1084	25029	0	1112801280	0	0	0	0	0
1085	25030	0	1116602368	0	1	0	0	0
1086	25031	0	1114636288	0	1	0	0	0
1087	25032	0	1114636288	0	1	0	0	0
1088	25033	0	1114636288	0	0	0	0	64
1089	25034	0	1112801280	0	0	0	0	0
1090	25072	0	1114636288	0	0	0	0	16
1091	25073	0	1114636288	0	0	0	0	16
1092	25074	0	1114636288	0	0	0	0	16
1093	25078	0	1114636288	0	0	0	0	16
1094	25079	0	1114636288	0	0	0	0	16
1095	25080	0	1114636288	0	0	0	0	16
1096	25081	0	1114636288	0	0	0	0	16
1097	25082	0	1114636288	0	0	0	0	16
1098	25083	0	1114636288	0	0	0	0	16
1099	25084	0	1114636288	0	0	0	0	16
1100	25086	0	1114636288	0	0	0	0	16
1101	25117	0	1114636288	0	0	0	0	16
1102	25118	0	1114636288	0	0	0	0	16
1103	25119	0	1114636288	0	0	0	0	16
1104	25120	0	1114636288	0	0	0	0	16
1105	25121	0	1114636288	0	0	0	0	16
1106	25122	0	1114636288	0	0	0	0	16
1107	25123	0	1114636288	0	0	0	0	16
1108	25139	0	1114636288	0	0	0	0	256
1109	25145	0	1116602368	0	0	0	0	0
1110	25149	0	1116602368	0	0	0	0	0
1111	25150	0	1116602368	0	0	0	0	0
1112	25245	0	1114636288	0	0	0	0	256
1113	25246	0	1114636288	0	0	0	0	256
1114	25260	0	1114636288	0	5	0	0	0
1115	25322	0	1116602368	0	0	0	0	0
1117	25653	0	-1029439488	0	0	0	0	0
1118	25678	0	1114636288	0	0	0	0	256
1125	25814	0	1112801280	0	0	0	0	0
1126	25815	0	1114636288	0	5	0	0	0
1127	25822	0	1114636288	0	0	0	0	64
1128	25823	0	1114636288	0	0	0	0	64
1129	25841	0	1114636288	0	0	0	0	32768
1130	25853	0	1114636288	0	0	0	0	16384
1131	25855	0	1114636288	0	0	0	0	16384
1147	25992	0	1114636288	0	0	0	0	256
1148	25993	0	1118044160	0	0	0	0	0
1149	26001	0	1114636288	0	0	0	0	256
1150	26012	0	1114636288	0	0	0	0	256
1153	26029	0	1084227584	0	0	0	0	0
1154	26042	0	1114636288	0	5	0	0	0
1155	26043	0	1114636288	0	0	0	0	32
1156	26052	0	1114636288	0	15	0	0	0
1157	26074	0	1114636288	0	0	0	0	64
1158	26095	0	1114636288	0	0	0	0	256
1160	26180	0	1114636288	0	10	0	0	0
1161	26195	0	1114636288	0	0	40	0	0
1162	26197	0	1114636288	0	0	50	0	0
1163	26198	0	1114636288	0	0	70	0	0
1166	26221	0	1114636288	0	1	0	0	0
1167	26258	0	1114636288	0	0	30	0	0
1168	26259	0	1114636288	0	0	20	0	0
1169	26462	0	1114636288	0	0	0	0	64
1170	26476	0	1114636288	0	1	0	0	0
1172	26522	0	1114636288	0	0	0	0	64
1173	26540	0	1114636288	0	0	0	0	64
1174	26550	0	1114636288	0	0	0	0	64
1175	26558	0	1114636288	0	0	0	0	64
1176	26587	0	1114636288	0	0	0	0	16384
1177	26588	0	1114636288	0	0	0	0	16384
1178	26607	0	1114636288	0	0	0	0	64
1180	26740	0	1114636288	0	0	0	64	0
1182	26785	0	1114636288	0	0	0	0	16
1183	26791	0	1114636288	0	0	0	0	256
1186	26796	0	1114636288	0	0	0	0	256
1187	26799	0	1114636288	0	0	0	0	256
1188	26800	0	1114636288	0	0	0	0	256
1189	26868	0	1114636288	0	0	0	0	16384
1209	27285	0	1114636288	0	0	0	0	64
1210	27375	0	1114636288	0	0	0	0	256
1211	27376	0	1114636288	0	0	0	0	256
1212	27378	0	1114636288	0	0	0	0	256
1213	27379	0	1114636288	0	0	0	0	256
1214	27380	0	1114636288	0	0	0	0	256
1215	27381	0	1114636288	0	0	0	0	256
1216	27384	0	1114636288	0	0	0	0	256
1217	27385	0	1114636288	0	0	0	0	256
1218	27386	0	1114636288	0	0	0	0	256
1219	27387	0	1114636288	0	0	0	0	256
1220	27389	0	1114636288	0	0	0	0	256
1221	27390	0	1114636288	0	0	0	0	256
1222	27391	0	1114636288	0	0	0	0	256
1223	27392	0	1114636288	0	0	0	0	256
1225	27395	0	1114636288	0	0	0	0	256
1226	27396	0	1114636288	0	0	0	0	256
1227	27397	0	1114636288	0	0	0	0	256
1228	27398	0	1114636288	0	0	0	0	256
1229	27530	0	1114636288	0	0	0	0	64
1230	27604	0	1112801280	0	0	0	0	0
1231	27610	0	1114636288	0	5	0	0	0
1232	27618	0	1114636288	0	0	0	0	64
1233	27651	0	1114636288	0	0	0	0	64
1234	27661	0	1114636288	0	0	0	0	64
1235	27752	0	1114636288	0	0	0	0	256
1236	27754	0	1114636288	0	0	0	0	256
1237	27755	0	1114636288	0	0	0	0	256
1238	27756	0	1114636288	0	0	0	0	256
1239	27760	0	1114636288	0	0	0	211	0
1240	27807	0	1116602368	0	0	0	0	0
1241	27837	0	1114636288	0	0	0	0	16
1242	27885	0	1114636288	0	3	0	0	0
1243	27899	0	1114636288	0	0	0	0	16
1244	27905	0	1114636288	0	0	0	0	16
1245	27906	0	1114636288	0	0	0	0	16
1246	27911	0	1114636288	0	0	0	0	16
1247	27913	0	1114636288	0	0	0	0	16
1248	27914	0	1114636288	0	0	0	0	16
1249	27917	0	1114636288	0	0	0	0	16
1250	27920	0	1114636288	0	0	0	0	16
1251	27924	0	1114636288	0	0	0	0	16
1252	27926	0	1114636288	0	0	0	0	16
1253	27927	0	1114636288	0	0	0	0	16
1254	27944	0	1114636288	0	0	0	0	16
1255	27945	0	1114636288	0	0	0	0	16
1256	27946	0	1114636288	0	0	0	0	16
1257	27947	0	1114636288	0	0	0	0	16
1258	27948	0	1114636288	0	0	0	0	16
1259	27950	0	1114636288	0	0	0	0	16
1260	27951	0	1114636288	0	0	0	0	16
1261	27954	0	1114636288	0	0	0	0	16
1262	27957	0	1114636288	0	0	0	0	16
1263	27958	0	1114636288	0	0	0	0	16
1264	27960	0	1114636288	0	0	0	0	16
1265	27961	0	1114636288	0	0	0	0	16
1266	27962	0	1114636288	0	0	0	0	16
1267	27964	0	1114636288	0	0	0	0	16
1268	27967	0	1114636288	0	0	0	0	16
1269	27968	0	1114636288	0	0	0	0	16
1270	27971	0	1114636288	0	0	0	0	16
1271	27972	0	1114636288	0	0	0	0	16
1272	27975	0	1114636288	0	0	0	0	16
1273	27977	0	1114636288	0	0	0	0	16
1274	27981	0	1114636288	0	0	0	0	16
1275	27982	0	1114636288	0	0	0	0	16
1276	27984	0	1114636288	0	0	0	0	16
1278	28003	0	1114636288	0	0	0	0	16
1279	28004	0	1114636288	0	0	0	0	16
1280	28013	0	1114636288	0	0	0	0	16
1281	28017	0	1114636288	0	0	0	0	16
1282	28018	0	1114636288	0	0	0	0	64
1284	28086	0	1114636288	0	0	0	0	16384
1285	28127	0	1116602368	0	0	0	0	0
1286	28133	0	1114636288	0	0	0	0	256
1287	28137	0	1114636288	0	10	0	0	0
1288	28149	0	1114636288	0	0	0	0	256
1289	28157	0	1109917696	0	0	0	0	0
1290	28161	0	1114636288	0	0	0	0	16
1291	28163	0	1114636288	0	0	0	0	16
1292	28165	0	1114636288	0	0	0	0	16
1293	28168	0	1118044160	0	0	0	0	0
1295	28226	0	1114636288	0	0	0	0	16384
1297	28251	0	1114636288	0	0	0	0	256
1298	28252	0	1114636288	0	0	0	0	256
1299	28253	0	1114636288	0	0	0	0	256
1306	28260	0	1114636288	0	0	0	0	256
1307	28261	0	1114636288	0	0	0	0	256
1308	28262	0	1114636288	0	0	0	0	256
1309	28263	0	1114636288	0	0	0	0	256
1310	28269	0	1114636288	0	0	0	36	0
1311	28271	0	1114636288	0	0	0	8385	0
1312	28272	0	1114636288	0	0	0	8385	0
1313	28287	0	1114636288	0	0	0	0	256
1314	28293	0	1114636288	0	15	0	0	0
1315	28313	0	1114636288	0	0	0	0	32
1316	28315	0	1114636288	0	0	0	0	32
1317	28318	0	1114636288	0	5	0	0	0
1318	28393	0	1114636288	0	0	0	0	256
1319	28394	0	1114636288	0	0	0	0	256
1320	28396	0	1114636288	0	0	0	0	256
1321	28397	0	1114636288	0	0	0	0	256
1322	28405	0	1127481344	0	5	0	0	0
1323	28438	0	1127481344	0	0	0	0	0
1324	28439	0	1114636288	0	0	0	0	256
1325	28451	0	1114636288	0	0	0	0	16384
1326	28459	0	1116602368	0	0	0	0	0
1329	28674	0	1114636288	0	0	0	0	256
1330	28676	0	1114636288	0	0	0	0	256
1331	28678	0	1114636288	0	0	0	0	256
1332	28695	0	1114636288	0	0	0	0	16384
1334	28700	0	1114636288	0	0	0	0	16384
1335	28741	0	1119092736	0	0	0	0	0
1337	28783	0	1105723392	0	0	0	0	0
1338	28794	0	1114636288	0	0	0	0	64
1339	28800	0	1114636288	0	0	0	0	16384
1341	28872	0	1114636288	0	0	0	0	256
1342	28884	0	1114636288	0	0	0	0	64
1345	28891	0	1114636288	0	0	0	0	16
1346	28896	0	1114636288	0	0	0	0	256
1347	28898	0	1114636288	0	0	0	0	16
1348	28899	0	1114636288	0	0	0	0	256
1349	28901	0	1114636288	0	0	0	0	256
1402	29049	0	1114636288	0	0	0	0	16384
1403	29109	0	1114636288	0	0	0	0	32
1404	29173	0	1114636288	0	0	0	0	64
1405	29221	0	1112801280	0	0	0	0	0
1406	29232	0	1114636288	0	5	0	0	0
1407	29295	0	1114636288	0	0	0	0	256
1409	29304	0	1114636288	0	3	0	0	0
1410	29354	0	1114636288	0	0	0	0	16384
1411	29384	0	1114636288	0	0	0	0	16384
1412	29395	0	1114636288	0	1	0	0	0
1413	29419	0	1114636288	0	0	0	1	64
1414	29451	0	1114636288	0	0	0	0	16384
1415	29452	0	1114636288	0	0	0	0	16
1416	29453	0	1114636288	0	0	0	0	16
1417	29454	0	1114636288	0	0	0	0	16
1418	29467	0	1114636288	0	0	0	0	16
1419	29475	0	1114636288	0	0	0	0	16
1420	29477	0	1112801280	0	0	0	0	0
1421	29480	0	1114636288	0	0	0	0	16
1422	29483	0	1114636288	0	0	0	0	16
1423	29516	0	1114636288	0	0	0	96	0
1424	29517	0	1114636288	0	0	0	0	16384
1425	29546	0	1114636288	0	0	0	96	0
1426	29579	0	1114636288	0	0	0	0	64
1427	29702	0	1114636288	0	0	0	0	16
1428	29717	0	1112801280	0	0	0	0	0
1429	29764	0	1114636288	0	0	0	0	16384
1430	29773	0	1114636288	0	0	0	0	16384
1432	29845	0	1114636288	0	0	0	0	256
1433	29848	0	1114636288	0	0	0	211	0
1435	29882	0	1114636288	0	0	0	0	64
1436	29905	0	1118044160	0	0	0	0	0
1437	29935	0	1127481344	0	0	0	0	0
1438	29939	0	1127481344	0	0	0	0	0
1439	29968	0	1114636288	0	0	0	0	64
1440	29989	0	1114636288	0	0	0	256	0
1441	30006	0	1114636288	0	0	0	0	16384
1442	30009	0	1114636288	0	0	0	256	0
1443	30012	0	1114636288	0	1	0	0	64
1444	30043	0	1116602368	0	0	0	0	0
1445	30056	0	1127481344	0	0	0	0	0
1446	30091	0	1114636288	0	0	0	0	64
1447	30093	0	1114636288	0	0	0	0	64
1448	30095	0	1112801280	0	0	0	0	0
1449	30099	0	1114636288	0	0	0	1	0
1450	30102	0	1114636288	0	0	0	1	0
1451	30105	0	1114636288	0	0	0	1	0
1452	30129	0	1114636288	0	0	0	0	64
1453	30170	0	1114636288	0	0	0	0	64
1457	30210	0	1118044160	0	0	0	0	0
1458	30212	0	1114636288	0	0	0	0	16384
1459	30216	0	1114636288	0	0	0	0	64
1460	30217	0	1114636288	0	0	0	0	64
1462	30250	0	1114636288	0	0	0	0	16
1463	30252	0	1114636288	0	0	0	0	16
1466	30260	0	1114636288	0	0	0	0	16
1467	30262	0	1114636288	0	0	0	0	64
1468	30263	0	1114636288	0	0	0	0	64
1469	30264	0	1114636288	0	0	0	0	64
1470	30265	0	1114636288	0	0	0	0	64
1473	30283	0	1114636288	0	0	0	0	64
1474	30284	0	1114636288	0	1	0	0	64
1475	30351	0	1114636288	0	0	0	0	256
1476	30353	0	1114636288	0	0	0	0	128
1477	30400	0	1114636288	0	1	0	0	0
1478	30401	0	1114636288	0	1	0	0	0
1479	30402	0	1114636288	0	1	0	0	0
1480	30406	0	1114636288	0	0	0	0	16384
1481	30408	0	1114636288	0	0	0	0	16384
1482	30418	0	1128464384	0	1	0	0	0
1483	30435	0	1114636288	0	0	0	128	0
1484	30461	0	1114636288	0	0	0	0	64
1485	30463	0	1114636288	0	1	0	0	0
1486	30464	0	1114636288	0	1	0	0	0
1487	30465	0	1114636288	0	1	0	0	0
1488	30469	0	1084227584	0	0	0	0	0
1489	30512	0	1116602368	0	0	0	0	0
1490	30529	0	1114636288	0	1	0	0	0
1491	30533	0	1114636288	0	0	0	0	64
1492	30534	0	1114636288	0	1	0	0	0
1494	30646	0	1114636288	0	0	0	1	0
1495	30653	0	1114636288	0	0	0	1	0
1496	30654	0	1114636288	0	0	0	1	0
1497	30661	0	1114636288	0	0	0	0	256
1498	30732	0	1127481344	0	0	0	0	0
1499	30735	0	1114636288	0	0	0	0	32
1502	30761	0	1112801280	0	0	0	0	0
1503	30767	0	1114636288	0	0	0	0	16384
1504	30815	0	1127481344	0	1	0	0	0
1505	30817	0	1114636288	0	3	0	0	0
1506	30830	0	1114636288	0	3	0	0	0
1507	30838	0	1114636288	0	0	0	211	0
1508	30882	0	1114636288	0	0	0	0	64
1509	30913	0	1109917696	0	0	0	0	0
1510	30917	0	1114636288	0	15	0	0	0
1511	30925	0	1114636288	0	0	0	0	64
1512	30926	0	1118044160	0	0	0	0	0
1513	30930	0	1116602368	0	0	0	0	0
1514	30933	0	1114636288	0	0	0	0	64
1518	30980	0	1114636288	0	0	0	64	0
1519	31003	0	1114636288	0	0	0	0	16384
1520	31013	0	1114636288	0	3	0	0	0
1522	31115	0	1114636288	0	5	0	0	0
1523	31252	0	1114636288	0	0	0	0	16
1524	31258	0	1114636288	0	0	0	0	64
1525	31259	0	1114636288	0	0	0	0	64
1526	31266	0	1114636288	0	0	0	0	64
1527	31268	0	1114636288	0	0	0	0	16384
1528	31306	0	1118044160	0	0	0	0	0
1530	31340	0	1114636288	0	0	0	0	64
1532	31364	0	1114636288	0	0	0	0	64
1533	31369	0	1114636288	0	0	0	0	16
1534	31370	0	1114636288	0	0	0	0	16
1535	31371	0	1114636288	0	0	0	0	16
1536	31372	0	1114636288	0	0	0	0	16
1537	31409	0	1112801280	0	0	0	0	0
1538	31424	0	1114636288	0	2	0	0	0
1539	31446	0	1114636288	0	0	0	0	256
1540	31473	0	1116602368	0	0	0	0	0
1541	31478	0	1116602368	0	0	0	0	0
1542	31479	0	1114636288	0	0	0	0	64
1543	31485	0	1112801280	0	0	0	0	0
1544	31515	0	1114636288	0	0	0	0	32
1545	31560	0	1114636288	0	0	0	0	64
1546	31581	0	1114636288	0	0	0	0	64
1547	31598	0	1114636288	0	0	0	0	64
1548	31609	0	1114636288	0	0	0	0	256
1549	31614	0	1114636288	0	0	0	0	16384
1550	31628	0	1114636288	0	0	0	0	32
1551	31630	0	1114636288	0	0	0	0	32
1552	31631	0	1114636288	0	0	0	0	32
1553	31661	0	1119092736	0	0	0	0	0
1554	31704	0	1114636288	0	1	0	0	0
1555	31766	0	1114636288	0	0	0	0	256
1556	31865	0	1114636288	0	0	0	64	0
1557	31885	0	1114636288	0	0	0	0	64
1558	31903	0	1112801280	0	0	0	0	0
1559	31914	0	1116602368	0	0	0	0	0
1563	31948	0	1114636288	0	5	0	0	0
1564	31958	0	1114636288	0	0	0	0	64
1565	31970	0	1112801280	0	0	0	0	0
1566	31972	0	1112801280	0	0	0	0	0
1567	31979	0	1114636288	0	1	0	0	0
