m_id	m_categoryRecoveryTime	m_recoveryTime	m_startRecoveryTime
6223	74397	0	0
6224	74425	0	6000
6225	74428	0	0
6226	74489	0	0
6227	74494	0	0
6228	74497	0	0
6229	74498	0	0
6230	74504	0	30000
6231	74578	0	0
6232	74606	0	0
6233	74622	0	0
6234	74640	0	10000
6235	74668	0	10000
6236	74739	0	4000
6237	74740	0	4000
6238	74741	0	4000
6239	74811	0	0
6240	74922	0	2000
6241	74930	0	5000
6242	74934	0	9000
6243	74935	0	9000
6244	74937	0	9000
6245	74948	0	0
6246	74973	0	0
6247	74974	0	2000
6248	75014	0	0
6249	75015	0	0
6250	75019	0	0
6251	75021	0	0
6252	75043	0	0
6253	75067	0	0
6254	75068	0	0
6255	75070	0	2000
6256	75139	0	0
6263	75158	0	3000
6264	75241	0	3000
6265	75242	0	0
6266	75275	0	0
6267	75342	0	0
6268	75355	0	30000
6270	75392	0	0
6271	75395	0	0
6272	75400	0	0
6273	75409	0	0
6274	75410	0	0
6275	75411	0	0
6276	75428	0	4000
6277	75439	0	0
6278	75443	0	0
6279	75527	0	0
6280	75528	0	0
6281	75556	0	0
6282	75557	0	0
6283	75561	0	0
6284	75562	0	0
6285	75563	0	0
6286	75604	0	0
6287	75609	0	10000
6288	75635	0	0
6289	75637	0	0
6290	75638	0	0
6291	75656	0	20000
6292	75668	0	0
6293	75678	0	0
6294	75684	0	0
6295	75698	0	0
6296	75722	0	0
6298	75776	0	0
6300	75794	0	0
6301	75832	0	0
6302	75833	0	0
6303	75849	0	0
6304	75923	0	0
6305	75961	0	0
6306	75967	0	18000
6307	75968	0	18000
6308	75994	0	0
6309	76001	0	0
6310	76016	0	6000
6311	76026	0	0
6312	76047	0	0
6313	76094	0	0
6314	76100	0	10000
6315	76160	0	0
6316	76170	0	1000
6317	76171	0	1000
6318	76184	0	3000
6320	76214	0	0
6321	76217	0	0
6322	76325	0	7000
6323	76337	0	0
6325	76417	0	24000
6326	76418	0	0
6327	76460	0	0
6328	76478	0	0
6329	76484	0	0
6330	76490	0	0
6331	76511	0	0
6333	76579	0	0
6334	76584	0	0
6335	76591	0	0
6336	76597	0	0
6337	76610	0	6000
6338	76643	0	0
6339	76664	0	0
6340	76674	0	3000
6341	76675	0	3000
6342	76680	0	6000
6343	76719	0	0
6344	76720	0	0
6345	76727	0	5000
6346	76729	0	5000
6347	76732	0	6000
6348	76815	0	0
6349	76820	0	0
6350	76846	0	0
6351	76859	0	0
6352	76876	0	0
6353	76887	0	0
6354	76889	0	0
6355	76903	0	0
6358	77001	0	0
6359	77023	0	0
6360	77024	0	3000
6362	77042	0	0
6363	77055	0	0
6364	77060	0	3000
6365	77061	0	3000
6366	77069	0	0
6367	77106	0	3000
6368	77160	0	0
6369	77230	0	0
6370	77301	0	0
6371	77313	0	0
6372	77330	0	0
6373	77345	0	0
6374	77380	0	0
6375	77408	0	0
6376	77426	0	0
6377	77434	0	0
6378	77438	0	20000
6379	77457	0	0
6380	77500	0	0
6381	77508	0	0
6382	77518	0	3000
6383	77526	0	0
6384	77546	0	0
6385	77553	0	0
6386	77557	0	3000
6387	77567	0	0
6388	77569	0	2000
6389	77571	0	0
6390	77593	0	0
6392	77628	0	0
6393	77629	0	0
6394	77645	0	0
6395	77664	0	0
6396	77670	0	0
6397	77679	0	2000
6398	77682	0	0
6399	77695	0	0
6400	77699	0	0
6401	77718	0	0
6402	77721	0	0
6403	77722	0	0
6404	77743	0	0
6405	77745	0	0
6406	77760	0	0
6408	77780	0	10000
6409	77786	0	3000
6410	77806	0	120000
6411	77814	0	0
6412	77896	0	2000
6413	77912	0	0
6414	77913	0	0
6415	77917	0	0
6416	77918	0	6000
6417	77921	0	0
6419	77941	0	0
6420	77977	0	0
6421	77993	0	0
6422	77995	0	3000
6423	77998	0	8000
6424	78011	0	0
6425	78026	0	0
6426	78060	0	0
6427	78061	0	0
6428	78066	0	0
6429	78068	0	1500
6430	78075	0	10000
6431	78106	0	0
6432	78109	0	0
6433	78144	0	0
6434	78145	0	6000
6435	78146	0	0
6436	78151	0	0
6437	78154	0	0
6438	78155	0	0
6439	78156	0	0
6440	78157	0	0
6441	78158	0	0
6442	78159	0	0
6443	78160	0	0
6444	78161	0	0
6445	78176	0	0
6446	78178	0	0
6447	78179	0	0
6448	78180	0	0
6449	78183	0	0
6450	78189	0	15000
6451	78222	0	0
6452	78269	0	0
6453	78273	0	0
6454	78294	0	0
6455	78295	0	0
6456	78331	0	0
6458	78371	0	0
6459	78372	0	0
6460	78403	0	0
6461	78491	0	0
6462	78521	0	0
6464	78603	0	10000
6465	78623	0	0
6466	78630	0	6000
6467	78638	0	0
6468	78660	0	0
6469	78678	0	0
6470	78683	0	0
6471	78685	0	0
6472	78702	0	0
6473	78732	0	8000
6474	78754	0	6000
6475	78770	0	0
6476	78778	0	10000
6477	78799	0	0
6478	78802	0	0
6479	78808	0	0
6480	78810	0	0
6481	78823	0	30000
6482	78825	0	0
6483	78828	0	7000
6484	78832	0	0
6485	78841	0	0
6486	78899	0	60000
6487	78906	0	60000
6488	78916	0	5000
6489	78921	0	0
6490	78962	0	0
6491	78966	0	0
6492	78968	0	0
6493	78972	0	0
6494	78989	0	10000
6495	78990	0	60000
6496	79019	0	0
6497	79020	0	0
6498	79023	0	8000
6499	79024	0	0
6500	79040	0	0
6501	79043	0	0
6502	79044	0	0
6503	79046	0	0
6504	79050	0	0
6505	79085	0	0
6506	79205	0	0
6507	79213	0	0
6508	79222	0	0
6509	79223	0	0
6510	79224	0	0
6511	79247	0	0
6512	79319	0	0
6513	79323	0	0
6514	79340	0	3000
6515	79345	0	0
6516	79351	0	6000
6517	79425	0	0
6518	79429	0	0
6519	79430	0	0
6520	79431	0	0
6521	79449	0	0
6522	79470	0	1000
6523	79475	0	60000
6524	79476	0	60000
6525	79499	0	8000
6526	79507	0	40000
6527	79539	0	0
6528	79558	0	0
6529	79563	0	0
6530	79565	0	0
6531	79571	0	0
6532	79572	0	0
6533	79580	0	2000
6534	79581	0	0
6535	79583	0	0
6536	79584	0	0
6537	79616	0	18000
6538	79619	0	18000
6540	79633	0	1000
6541	79634	0	1000
6542	79673	0	0
6543	79719	0	0
6544	79733	0	30000
6545	79777	0	0
6546	79811	0	0
6547	79831	0	0
6548	79833	0	0
6549	79847	0	0
6550	79849	0	0
6551	79851	0	0
6552	79852	0	0
6553	79857	0	0
6554	79859	0	0
6555	79864	0	0
6556	79865	0	0
6557	79868	0	0
6558	79870	0	0
6559	79872	0	20000
6560	79878	0	10000
6561	79880	0	0
6562	79881	0	0
6563	79883	0	0
6564	79884	0	0
6565	79885	0	0
6566	79886	0	0
6567	79890	0	0
6568	79891	0	0
6569	79893	0	0
6570	79895	0	0
6571	79896	0	0
6572	79899	0	0
6573	79902	0	0
6574	79904	0	3000
6575	79909	0	0
6576	79913	0	6000
6577	79914	0	0
6578	79921	0	3000
6579	79926	0	0
6580	79927	0	0
6581	79930	0	0
6582	79932	0	0
6583	79933	0	0
6584	79934	0	0
6585	79939	0	0
6586	79949	0	0
6587	79954	0	0
6588	79956	0	0
6589	79957	0	0
6590	79958	0	0
6591	79961	0	0
6592	79962	0	0
6593	79963	0	0
6594	79964	0	0
6595	79966	0	0
6596	79967	0	0
6597	79968	0	0
6598	79971	0	0
6599	79972	0	0
6600	79976	0	0
6601	79977	0	0
6602	80003	0	0
6603	80004	0	0
6604	80009	0	0
6605	80012	0	0
6606	80015	0	0
6607	80016	0	0
6608	80018	0	0
6609	80070	0	0
6610	80101	0	0
6611	80130	0	3000
6612	80145	0	3000
6613	80174	0	0
6614	80183	0	2000
6617	80256	0	0
6619	80270	0	3000
6620	80277	0	0
6621	80304	0	0
6622	80306	0	0
6623	80352	0	10000
6624	80365	0	0
6625	80390	0	5000
6626	80393	0	0
6627	80419	0	0
6628	80436	0	0
6629	80446	0	0
6630	80450	0	0
6631	80451	0	3000
6632	80452	0	0
6633	80465	0	0
6634	80522	0	0
6635	80527	0	0
6636	80555	0	0
6637	80562	0	0
6638	80564	0	0
6639	80570	0	0
6640	80576	0	0
6641	80588	0	0
6642	80597	0	60000
6643	80607	0	0
6644	80638	0	0
6645	80652	0	13000
6646	80716	0	0
6647	80820	0	0
6648	80869	0	6000
6649	80920	0	20000
6650	80952	0	0
6651	80966	0	0
6652	80983	0	0
6653	80985	0	0
6654	80994	0	0
6655	81072	0	0
6656	81087	0	0
6657	81140	0	0
6658	81167	0	0
6659	81203	0	0
6660	81212	0	0
6661	81224	0	0
6662	81236	0	0
6663	81293	0	0
6664	81342	0	0
6665	81361	0	0
6666	81365	0	0
6667	81367	0	0
6668	81369	0	0
6669	81371	0	0
6670	81419	0	0
6671	81439	0	0
6672	81440	0	0
6673	81442	0	0
6674	81453	0	0
6675	81454	0	0
6676	81455	0	0
6677	81456	0	0
6678	81457	0	0
6679	81490	0	0
6681	81506	0	1500
6682	81513	0	1500
6683	81514	0	1500
6684	81521	0	0
6685	81526	0	0
6686	81529	0	0
6687	81541	0	1500
6688	81576	0	0
6690	81683	0	10000
6772	82326	0	0
6773	82327	0	0
6774	81886	0	0
6775	81888	0	0
6776	81937	0	0
6777	81954	0	0
6778	81957	0	0
6779	81958	0	3000
6780	81993	0	0
6781	81996	0	0
6782	82019	0	0
6783	82036	0	2000
6784	82048	0	45000
6785	82049	0	10000
6786	82053	0	0
6787	82061	0	0
6788	82062	0	0
6789	82173	0	0
6790	82174	0	10000
6791	82176	0	13000
6792	82179	0	10000
6793	82184	0	60000
6794	82186	0	60000
6795	82203	0	3000
6796	82207	0	60000
6797	82208	0	0
6798	82215	0	3000
6799	82226	0	7000
6800	82261	0	0
6801	82269	0	0
6802	82294	0	0
6817	76030	0	5000
6818	76032	0	5000
6819	82387	0	10000
6820	82405	0	6000
6844	82525	0	0
6845	82531	0	0
6847	82538	0	60000
6848	82540	0	0
6849	82535	0	0
6852	82577	0	0
6853	82578	0	0
6854	82580	0	0
6855	82585	0	0
6856	82587	0	0
6858	34026	0	6000
6859	82604	0	0
6860	82611	0	6000
6861	82641	0	0
6863	82654	0	0
6864	82661	0	1000
6865	82671	0	0
6866	82676	0	0
6867	82707	0	0
6868	82708	0	0
6869	82717	0	4000
6870	82726	0	0
6871	82728	0	0
6872	82731	0	60000
6873	82738	0	0
6875	82742	0	0
6877	82760	0	0
6878	82768	0	180000
6879	82674	0	0
6880	82777	0	5000
6881	82783	0	0
6882	82784	0	0
6883	82785	0	0
6885	82788	0	5000
6886	82789	0	0
6887	82791	0	0
6888	82792	0	0
6889	82794	0	0
6890	82795	0	0
6891	82796	0	0
6892	82798	0	0
6893	82811	0	0
6895	82746	0	15000
6896	82836	0	0
6897	82844	0	0
6898	82846	0	0
6899	82856	0	4000
6900	82858	0	0
6901	82878	0	0
6902	82886	0	0
6907	543	0	30000
6908	60192	0	30000
6911	60202	0	30000
6913	82928	0	0
6914	82938	0	30000
6915	82939	0	30000
6916	82940	0	30000
6917	82941	0	30000
6918	82944	0	30000
6919	82945	0	30000
6921	82948	0	30000
6922	82949	0	30000
6924	79586	0	0
6926	65579	0	0
6927	83006	0	0
6928	83009	0	0
6929	83010	0	0
6930	83014	0	0
6931	83015	0	0
6932	83016	0	18000
6933	83017	0	0
6934	83021	0	600000
6935	65009	0	0
6936	83077	0	0
6937	34490	0	0
6942	83121	0	0
6943	83135	0	0
6944	83136	0	0
6948	83154	0	0
6949	83175	0	0
6950	83233	0	3000
6951	83242	0	0
6952	83243	0	0
6953	83244	0	0
6954	83245	0	0
6956	83370	0	20000
6958	82692	0	0
6960	82815	0	90000
6961	83085	0	90000
6962	83093	0	90000
6963	83452	0	90000
6964	83476	0	10000
6966	83497	0	0
6968	83504	0	0
6969	83540	0	0
6970	83564	0	0
6971	83567	0	0
6973	83573	0	0
6974	83586	0	0
6975	83596	0	0
6976	83598	0	0
6977	83599	0	0
6978	83623	0	0
6979	83658	0	0
6983	83698	0	5000
6986	83718	0	10000
6987	83785	0	0
6988	83790	0	3000
6989	83848	0	0
6990	83849	0	0
6992	83872	0	0
6993	83902	0	0
6994	83914	0	0
6995	83939	0	0
6996	83958	0	0
6997	83967	0	0
6998	83968	0	0
6999	83969	0	0
7003	83929	0	5000
7004	83985	0	5000
7005	84012	0	0
7018	84124	0	0
7019	84126	0	0
7020	84146	0	18000
7021	84165	0	20000
7022	84176	0	0
7023	84263	0	0
7028	84309	0	0
7029	84333	0	0
7030	84342	0	0
7031	84348	0	180000
7033	84402	0	3000
7035	84419	0	10000
7036	84442	0	120000
7037	84472	0	0
7038	84492	0	0
7040	84499	0	0
7041	84533	0	0
7042	84545	0	0
7043	84562	0	0
7044	84575	0	0
7047	84617	0	0
7048	84622	0	0
7049	84632	0	0
7050	84663	0	8000
7051	84664	0	8000
7052	84675	0	6000
7054	84715	0	20000
7055	84721	0	0
7056	84724	0	15000
7057	84742	0	5000
7058	84752	0	0
7059	84763	0	5000
7061	84766	0	0
7064	84784	0	13000
7066	84804	0	0
7067	84806	0	0
7068	84813	0	30000
7069	84816	0	0
7070	84817	0	5000
7071	84822	0	0
7072	84824	0	0
7073	84829	0	6000
7074	84832	0	0
7076	84836	0	0
7078	84845	0	0
7079	84850	0	0
7080	84853	0	0
7081	84868	0	0
7087	84875	0	0
7088	84876	0	0
7089	84883	0	0
7090	84919	0	0
7095	84931	0	2000
7097	84948	0	10000
7098	84913	0	10000
7100	84992	0	0
7101	84996	0	0
7102	84997	0	0
7103	84998	0	0
7104	84999	0	0
7105	85000	0	0
7107	84963	0	0
7108	31850	0	180000
7109	31851	0	120000
7110	31852	0	120000
7128	85144	0	0
7129	85147	0	0
7133	85216	0	0
7136	85240	0	0
7137	85243	0	0
7139	85246	0	0
7140	85227	0	0
7141	85248	0	0
7142	85256	0	0
7143	85188	0	0
7144	85285	0	0
7145	85288	0	0
7146	84995	0	0
7148	85388	0	0
7149	85403	0	0
7150	85491	0	0
7154	85527	0	0
7155	85547	0	0
7157	85563	0	0
7159	85580	0	0
7160	85222	0	0
7161	85594	0	0
7162	85600	0	0
7163	85609	0	0
7164	85637	0	0
7165	85673	0	0
7169	85696	0	0
7170	85714	0	0
7171	85715	0	6000
7172	85730	0	0
7173	85745	0	0
7174	85754	0	0
7175	85308	0	0
7176	85759	0	0
7179	85800	0	0
7181	85816	0	3000
7191	85846	0	0
7192	85910	0	0
7193	85948	0	0
7194	85964	0	0
7195	85966	0	0
7196	85979	0	0
7202	75790	0	10000
7203	75774	0	10000
7213	86042	0	0
7214	86061	0	0
7215	86070	0	0
7216	86071	0	0
7217	86072	0	0
7218	86079	0	3000
7219	86085	0	0
7220	86090	0	0
7221	86105	0	0
7222	86121	0	0
7223	86137	0	0
7224	86150	0	0
7225	70940	0	0
7229	86211	0	0
7230	86213	0	0
7231	86226	0	4000
7232	86227	0	0
7233	86230	0	0
7234	86237	0	120000
7235	1234	0	0
7237	86332	0	0
7238	86346	0	0
7239	86318	0	0
7240	86351	0	0
7241	86377	0	6000
7244	86425	0	0
7246	86507	0	0
7247	86545	0	6000
7248	86561	0	0
7249	86601	0	0
7251	84971	0	0
7254	85252	0	0
7255	86695	0	13000
7256	86699	0	0
7257	86717	0	0
7258	86719	0	0
7259	86722	0	5000
7265	86801	0	3000
7266	86816	0	6000
7267	86817	0	0
7269	81459	0	0
7270	86861	0	0
7276	86885	0	1000
7277	86884	0	1000
7278	86883	0	1000
7279	86697	0	1000
7280	86656	0	1000
7284	87080	0	4000
7285	87113	0	0
7287	87153	0	90000
7290	83654	0	3000
7291	83113	0	3000
7292	87204	0	40000
7293	87217	0	0
7294	87219	0	0
7295	87232	0	0
7296	87238	0	0
7298	87272	0	0
7299	87274	0	0
7300	87279	0	0
7301	87277	0	0
7302	87280	0	0
7304	87281	0	0
7305	87275	0	0
7306	87282	0	0
7307	87283	0	0
7309	87278	0	0
7312	87344	0	0
7313	87347	0	30000
7314	87389	0	0
7315	87393	0	0
7317	87441	0	0
7318	87526	0	0
7335	87596	0	0
7340	87532	0	0
7342	87606	0	0
7343	87607	0	0
7344	87608	0	0
7345	87609	0	0
7346	87611	0	0
7347	87612	0	0
7348	87613	0	0
7349	87614	0	0
7352	87094	0	0
7355	87645	0	3000
7357	87698	0	5000
7358	87650	0	10000
7359	87662	0	5000
7360	87718	0	0
7361	87720	0	0
7362	87732	0	0
7363	87747	0	0
7364	87753	0	5000
7366	87759	0	20000
7367	87761	0	0
7368	87762	0	0
7369	87771	0	0
7370	87772	0	300000
7371	87780	0	0
7374	73872	0	5000
7376	87863	0	0
7377	87851	0	0
7379	87960	0	0
7380	87963	0	0
7381	87976	0	0
7382	87985	0	0
7383	87997	0	0
7384	88010	0	0
7385	88032	0	0
7388	88068	0	0
7390	88074	0	0
7391	88082	0	0
7392	88084	0	0
7393	88097	0	5000
7394	88100	0	5000
7395	88027	0	0
7396	88148	0	0
7397	88161	0	3000
7398	84788	0	0
7399	88171	0	0
7400	88201	0	0
7401	88209	0	0
7403	88253	0	3000
7404	88255	0	0
7406	88287	0	3000
7408	88323	0	0
7409	88342	0	0
7410	88344	0	0
7411	88345	0	0
7412	88346	0	0
7413	88354	0	0
7414	88418	0	0
7415	88434	0	0
7417	88439	0	0
7418	88448	0	0
7419	88456	0	0
7420	88478	0	0
7421	88527	0	0
7423	88625	0	0
7424	88496	0	0
7426	88650	0	0
7427	88651	0	0
7428	88661	0	0
7429	88663	0	0
7433	88679	0	0
7434	88682	0	0
7435	88684	0	0
7436	88685	0	0
7437	88691	0	0
7438	88696	0	0
7442	88745	0	0
7443	88747	0	0
7444	88760	0	0
7449	88839	0	0
7450	88846	0	0
7451	88868	0	0
7452	88879	0	0
7453	88886	0	0
7454	88890	0	0
7455	88901	0	0
7456	82859	0	5000
7460	88962	0	0
7461	89001	0	5000
7462	84643	0	19000
7463	89016	0	5000
7464	89017	0	5000
7465	89018	0	5000
7466	89039	0	0
7469	89050	0	0
7470	89051	0	0
7473	89078	0	10000
7474	89083	0	10000
7475	89085	0	0
7476	89145	0	0
7477	89146	0	0
7478	89157	0	0
7479	89158	0	0
7480	89208	0	5000
7481	89402	0	0
7483	89420	0	0
7484	89424	0	0
7485	89459	0	0
7486	89463	0	0
7488	89472	0	0
7489	89485	0	0
7491	89496	0	0
7492	89523	0	0
7493	89547	0	5000
7495	89570	0	0
7496	89574	0	3000
7498	89593	0	0
7501	89597	0	0
7502	89598	0	0
7503	89600	0	0
7504	89654	0	0
7505	89670	0	0
7506	89751	0	0
7507	89766	0	0
7508	89786	0	0
7509	89792	0	0
7511	89803	0	0
7512	89808	0	0
7513	3110	0	0
7514	89835	0	0
7515	89836	0	0
7524	89929	0	0
7525	89930	0	0
7526	89931	0	0
7532	90051	0	0
7533	90053	0	0
7534	90054	0	0
7535	90067	0	0
7536	90073	0	0
7539	89809	0	0
7542	90215	0	0
7543	90272	0	0
7544	90287	0	0
7545	90309	0	0
7546	90314	0	0
7547	90325	0	0
7548	90327	0	0
7549	90328	0	10000
7550	90337	0	0
7551	90339	0	0
7552	90347	0	0
7553	90350	0	0
7554	90355	0	0
7555	90361	0	0
7556	90377	0	0
7557	90380	0	0
7558	90390	0	0
7559	90397	0	0
7560	90399	0	0
7562	90446	0	0
7564	90490	0	0
7569	90522	0	0
7570	90523	0	0
7571	90524	0	0
7577	90551	0	0
7578	90637	0	0
7580	90672	0	0
7581	90677	0	0
7583	90694	0	0
7584	90696	0	0
7585	90679	0	0
7587	90801	0	0
7589	76794	0	8000
7591	76797	0	8000
7593	90914	0	0
7594	90954	0	120000
7596	90956	0	0
7598	90960	0	0
7600	90871	0	0
7601	90976	0	0
7602	91004	0	0
7604	91018	0	0
7605	89195	0	0
7606	91064	0	0
7607	91073	0	0
7609	91088	0	0
7611	91055	0	0
7616	91099	0	0
7617	91114	0	0
7619	91131	0	0
7620	91168	0	5000
7621	91172	0	0
7624	91180	0	3000
7625	91181	0	3000
7626	91200	0	0
7628	91212	0	3000
7629	91220	0	0
7630	83176	0	0
7638	91271	0	0
7640	91289	0	0
7641	91290	0	0
7642	91291	0	0
7643	91294	0	18000
7645	91313	0	20000
7646	91324	0	0
7647	91325	0	0
7648	91335	0	0
7649	91343	0	0
7650	91408	0	3000
7654	83776	0	3000
7656	91418	0	2000
7665	91571	0	0
7666	91574	0	0
7667	91587	0	0
7668	91623	0	0
7669	91644	0	60000
7670	91647	0	0
7671	91668	0	0
7672	91689	0	0
7673	91687	0	0
7674	91646	0	0
7675	91707	0	0
7676	91711	0	30000
7677	91721	0	1000
7678	91722	0	1000
7679	91724	0	0
7680	91723	0	0
7681	91726	0	0
7682	91727	0	0
7686	91750	0	0
7687	91649	0	0
7688	91704	0	0
7689	91710	0	0
7691	91778	0	0
7692	91788	0	0
7694	85208	0	0
7695	91797	0	0
7696	91800	0	0
7697	91802	0	0
7698	91809	0	0
7699	91837	0	0
7700	91838	0	0
7717	91877	0	0
7720	75789	0	6000
7722	91979	0	0
7723	91997	0	0
7724	92025	0	0
7725	92047	0	3000
7726	92064	0	0
7727	92072	0	0
7729	92141	0	0
7730	92157	0	0
7735	89244	0	1000
7736	86654	0	1000
7737	92266	0	0
7738	81700	0	30000
7740	92283	0	60000
7741	92311	0	0
7742	92315	0	0
7743	79466	0	6000
7745	78807	0	4000
7746	92336	0	60000
7747	92337	0	60000
7748	92339	0	0
7754	92395	0	14400000
7755	92396	0	14400000
7756	92397	0	14400000
7757	92398	0	14400000
7758	92432	0	0
7759	92434	0	0
7760	92436	0	0
7761	92440	0	0
7763	92443	0	0
7773	92548	0	15000
7775	92621	0	0
7781	92649	0	0
7787	92687	0	0
7789	92696	0	0
7790	92700	0	0
7791	92703	0	0
7792	92704	0	0
7793	88751	0	0
7794	92712	0	0
7795	92715	0	0
7796	92721	0	0
7797	92717	0	0
7798	92727	0	0
7799	92728	0	0
7800	92730	0	1000
7801	92733	0	0
7804	92739	0	0
7805	92742	0	0
7806	92743	0	0
7807	92744	0	0
7808	92745	0	0
7809	92605	0	0
7816	92794	0	0
7817	92796	0	0
7819	92799	0	0
7821	92802	0	0
7823	92805	0	0
7824	76421	0	0
7825	92824	0	60000
7826	92827	0	60000
7827	92829	0	300000
7828	92857	0	120000
7830	92915	0	0
7852	93044	0	0
7853	93045	0	0
7854	93046	0	120000
7855	93047	0	0
7857	93092	0	0
7858	93093	0	10000
7859	93094	0	0
7860	93100	0	0
7861	93101	0	0
7862	93224	0	0
7863	93282	0	0
7864	93323	0	0
7865	93325	0	0
7866	93331	0	0
7867	93373	0	13000
7870	93392	0	0
7871	93402	0	0
7872	93423	0	12000
7873	93433	0	0
7874	93434	0	0
7875	93435	0	0
7877	93461	0	0
7878	93478	0	0
7879	93480	0	0
7882	93527	0	5000
7883	93543	0	5000
7884	93546	0	0
7885	93562	0	10000
7888	93581	0	8000
7890	93589	0	0
7891	93620	0	5000
7892	93624	0	0
7894	93636	0	300000
7901	93693	0	0
7903	93711	0	0
7905	93722	0	0
7906	93723	0	0
7907	93724	0	0
7908	93725	0	0
7909	93728	0	0
7910	93731	0	0
7911	93687	0	8000
7915	93739	0	0
7916	93742	0	60000
7917	93744	0	0
7918	93755	0	0
7919	93760	0	0
7920	93794	0	0
7921	93803	0	0
7922	93813	0	0
7923	93815	0	0
7924	93817	0	0
7925	93818	0	0
7926	93823	0	0
7927	93833	0	7000
7928	93836	0	0
7929	93837	0	0
7930	93838	0	0
7931	93861	0	0
7932	93932	0	10000
7933	93933	0	60000
7940	94019	0	0
7941	94022	0	0
7942	94068	0	0
7943	94069	0	0
7944	94070	0	0
7945	73854	0	0
7946	87034	0	0
7947	87030	0	0
7948	80704	0	0
7949	94229	0	30000
7950	94230	0	10000
7951	82626	0	300000
7952	68553	0	0
7953	67054	0	0
7954	93738	0	3000
7955	93752	0	3000
7956	94310	0	0
7957	94311	0	0
7958	94312	0	0
7959	94313	0	0
7961	94318	0	0
7962	94319	0	0
7963	94320	0	0
7964	94323	0	0
7965	94324	0	0
7969	93720	0	6000
7970	94358	0	0
7971	94366	0	0
7984	78866	0	1000
7987	94447	0	0
7989	73323	0	0
7990	94528	0	0
7991	94548	0	300000
7992	80243	0	1000
7993	80244	0	1000
7997	77839	0	3000
7998	86748	0	0
7999	78640	0	0
8003	93320	0	0
8004	94654	0	0
8005	1134	0	0
8008	94719	0	1800000
8009	94826	0	60000
8050	94954	0	0
8051	93561	0	2000
8052	93578	0	2000
8053	94968	0	2000
8054	93576	0	2000
8059	95061	0	0
8060	88728	0	0
8062	95185	0	60000
8063	95214	0	0
8064	95216	0	1000
8084	95280	0	1500
8085	95323	0	5000
8086	95326	0	4000
8088	95347	0	2000
8089	95365	0	3000
8091	95370	0	3000
8093	95372	0	13000
8095	51699	0	0
8096	93695	0	5000
8097	72187	0	0
8098	93629	0	2000
8101	93707	0	2000
8102	95415	0	5000
8103	95462	0	45000
8104	95463	0	0
8105	95377	0	7000
8106	95400	0	7000
8107	95466	0	0
8108	95467	0	0
8110	95464	0	10000
8111	95446	0	10000
8114	47755	0	0
8118	72767	0	0
8120	95746	0	0
8122	95786	0	0
8123	95787	0	0
8124	80053	0	10000
8128	80157	0	10000
8129	76694	0	0
8130	87770	0	1000
8134	89019	0	0
8135	95909	0	0
8136	88676	0	0
8138	64603	0	0
8139	95917	0	0
8140	95918	0	0
8141	95921	0	0
8143	95925	0	0
8144	95927	0	0
8145	95931	0	0
8146	95933	0	30000
8147	85590	0	0
8154	90102	0	0
8155	95969	0	0
8157	65361	0	0
8158	78811	0	0
8159	96017	0	0
8161	96026	0	0
8162	49461	0	0
8163	49345	0	0
8164	49462	0	0
8167	96089	0	0
8168	96098	0	0
8169	96114	0	0
8170	74138	0	0
8173	96116	0	0
8174	89431	0	0
8175	96154	0	0
8176	77773	0	0
8177	96175	0	0
8178	96201	0	0
8179	96212	0	0
8180	96215	0	30000
8181	96216	0	15000
8182	96231	0	15000
8183	96259	0	0
8185	86961	0	0
8186	86958	0	0
8191	96333	0	0
8192	96334	0	0
8193	96345	0	2000
8194	96346	0	0
8197	81953	0	0
8198	96145	0	0
8199	96146	0	0
8211	96414	0	0
8212	96416	0	0
8214	96422	0	0
8217	96440	0	0
8222	96438	0	8000
8223	96461	0	8000
8224	96435	0	6000
8229	96562	0	0
8230	96563	0	0
8231	96571	0	0
8233	93604	0	0
8234	93593	0	0
8238	96679	0	0
8239	96791	0	0
8241	96806	0	0
8242	96817	0	0
8243	96819	0	0
8246	96849	0	0
8247	96863	0	0
8249	96866	0	0
8250	96871	0	0
8251	96423	0	3000
8255	96961	0	0
8256	96988	0	1000
8257	97012	0	0
8258	97066	0	0
8259	97067	0	0
8260	97068	0	30000
8261	97069	0	0
8262	97070	0	0
8263	97071	0	15000
8264	97072	0	600000
8265	97073	0	0
8266	97074	0	0
8267	97076	0	0
8268	97077	0	0
8269	97078	0	0
8273	97145	0	1000
8274	97153	0	0
8275	97154	0	0
8276	97156	0	0
8282	97224	0	0
8283	97229	0	0
8284	96312	0	0
8285	97240	0	0
8288	97271	0	0
8289	97275	0	0
8290	97276	0	0
8291	97284	0	0
8292	97286	0	0
8293	97293	0	0
8294	97294	0	0
8295	97303	0	0
8296	97304	0	0
8297	97306	0	0
8298	97309	0	0
8300	96682	0	6000
8301	96761	0	6000
8302	97324	0	0
8303	97326	0	0
8305	97347	0	0
8308	97394	0	0
8309	97395	0	0
8310	97396	0	0
8311	97402	0	0
8312	97425	0	0
8337	97456	0	0
8338	97462	0	20000
8339	97474	0	0
8344	97498	0	0
8346	97516	0	0
8347	97517	0	0
8348	97521	0	45000
8349	97555	0	0
8350	97557	0	45000
8353	97605	0	0
8354	97627	0	3000
8355	97628	0	3000
8356	61603	0	3000
8357	97636	0	0
8358	97637	0	0
8359	97638	0	0
8360	43429	0	3000
8361	43430	0	3000
