id	importance	normalIcon	normalIcon50%	normalIcon0%	hordeIcon	hordeIcon50%	hordeIcon0%	AllianceIcon	AllianceIcon50%	AllianceIcon0%	factionID	X	Y	Z	continentID	area	name	description	flags	worldstate	worldMapLink	
2356	0	147	0	0	0	0	0	0	0	0	0	796.9948	-379.9479	8.800154E-43	943	4710	"Docks"	"In Conflict"	4305	15112	0
2357	0	148	0	0	0	0	0	0	0	0	0	797.0018	-379.9149	8.800154E-43	943	4710	"Docks"	"Horde Controlled"	4303	15113	0
2358	0	146	0	0	0	0	0	0	0	0	0	797.007	-379.908	8.800154E-43	943	4710	"Docks"	"Alliance Controlled"	4304	15114	0
2359	0	149	0	0	0	0	0	0	0	0	0	796.9983	-379.9115	8.800154E-43	943	4710	"Docks"	"In Conflict"	4302	15219	0
2360	0	145	0	0	0	0	0	0	0	0	0	796.9965	-379.9375	8.800154E-43	943	4710	"Docks"	"Uncontrolled"	4301	15129	0
2350	0	141	0	0	0	0	0	0	0	0	0	690.2934	-1125.382	8.800154E-43	943	4710	"Hangar"	"Alliance Controlled"	4299	15130	0
2352	0	143	0	0	0	0	0	0	0	0	0	690.2882	-1125.396	8.800154E-43	943	4710	"Hangar"	"Horde Controlled"	4298	15158	0
2353	0	142	0	0	0	0	0	0	0	0	0	690.2674	-1125.372	8.800154E-43	943	4710	"Hangar"	"In Conflict"	4300	15110	0
2354	0	144	0	0	0	0	0	0	0	0	0	690.3021	-1125.389	8.800154E-43	943	4710	"Hangar"	"In Conflict"	4297	15109	0
2355	0	140	0	0	0	0	0	0	0	0	0	690.2952	-1125.405	8.800154E-43	943	4710	"Hangar"	"Uncontrolled"	4296	15111	0
2371	0	77	0	0	0	0	0	0	0	0	0	1151.189	-762.5261	8.800154E-43	943	4710	"Horde Gate"	"Front Gate"	4317	15159	0
2372	0	79	0	0	0	0	0	0	0	0	0	1151.189	-762.5261	8.800154E-43	943	4710	"Horde Gate"	"Destroyed"	4322	15134	0
2373	0	77	0	0	0	0	0	0	0	0	0	1218.585	-850.993	8.800154E-43	943	4710	"Horde Gate"	"East Gate"	4319	15204	0
2374	0	79	0	0	0	0	0	0	0	0	0	1218.63	-851.1024	8.800154E-43	943	4710	"Horde Gate"	"Destroyed"	4320	15121	0
2375	0	77	0	0	0	0	0	0	0	0	0	1218.078	-677.0816	8.800154E-43	943	4710	"Horde Gate"	"West Gate"	4318	15122	0
2376	0	79	0	0	0	0	0	0	0	0	0	1218.052	-677.1215	8.800154E-43	943	4710	"Horde Gate"	"Destroyed"	4321	15123	0
2388	0	10	0	0	0	0	0	0	0	0	0	1212.892	-765.4184	8.800154E-43	943	4710	"Horde Keep"	"Horde Controlled"	4345	15206	0
2389	0	11	0	0	0	0	0	0	0	0	0	1212.892	-765.4184	8.800154E-43	943	4710	"Horde Keep"	"Alliance Controlled"	4344	15154	0
2390	0	9	0	0	0	0	0	0	0	0	0	1212.892	-765.4184	8.800154E-43	943	4710	"Horde Keep"	"In Conflict"	4347	15155	0
2391	0	12	0	0	0	0	0	0	0	0	0	1212.892	-765.4184	8.800154E-43	943	4710	"Horde Keep"	"In Conflict"	4348	15156	0
2392	0	6	0	0	0	0	0	0	0	0	0	1212.892	-765.4184	8.800154E-43	943	4710	"Horde Keep"	"Uncontrolled"	4346	15157	0
2361	0	16	0	0	0	0	0	0	0	0	0	225.0382	-1188.757	8.800154E-43	943	4710	"Quarry"	"Uncontrolled"	4306	15160	0
2362	0	18	0	0	0	0	0	0	0	0	0	225.0382	-1188.757	8.800154E-43	943	4710	"Quarry"	"Alliance Controlled"	4309	15085	0
2363	0	20	0	0	0	0	0	0	0	0	0	225.0382	-1188.757	8.800154E-43	943	4710	"Quarry"	"Horde Controlled"	4308	15115	0
2364	0	17	0	0	0	0	0	0	0	0	0	225.0382	-1188.757	8.800154E-43	943	4710	"Quarry"	"In Conflict"	4310	15116	0
2365	0	19	0	0	0	0	0	0	0	0	0	225.0382	-1188.757	8.800154E-43	943	4710	"Quarry"	"In Conflict"	4307	15117	0
2366	0	153	0	0	0	0	0	0	0	0	0	1267.118	-396.0695	8.800154E-43	943	4710	"Refinery"	"Horde Controlled"	4313	15118	0
2367	0	151	0	0	0	0	0	0	0	0	0	1267.118	-396.0695	8.800154E-43	943	4710	"Refinery"	"Alliance Controlled"	4314	15220	0
2368	0	154	0	0	0	0	0	0	0	0	0	1267.118	-396.0695	8.800154E-43	943	4710	"Refinery"	"In Conflict"	4312	15119	0
2369	0	152	0	0	0	0	0	0	0	0	0	1267.118	-396.0695	8.800154E-43	943	4710	"Refinery"	"In Conflict"	4315	15131	0
2370	0	150	0	0	0	0	0	0	0	0	0	1267.118	-396.0695	8.800154E-43	943	4710	"Refinery"	"Uncontrolled"	4311	15120	0
2345	0	136	0	0	0	0	0	0	0	0	0	772.7344	-805.5174	8.800154E-43	943	4710	"Workshop"	"Alliance Controlled"	4229	15106	0
2346	0	138	0	0	0	0	0	0	0	0	0	772.7344	-805.5174	8.800154E-43	943	4710	"Workshop"	"Horde Controlled"	4230	15107	0
2347	0	137	0	0	0	0	0	0	0	0	0	772.7344	-805.5174	8.800154E-43	943	4710	"Workshop"	"In Conflict"	4228	15161	0
2348	0	139	0	0	0	0	0	0	0	0	0	772.7344	-805.5174	8.800154E-43	943	4710	"Workshop"	"In Conflict"	4293	15203	0
2349	0	135	0	0	0	0	0	0	0	0	0	772.7344	-805.5174	8.800154E-43	943	4710	"Workshop"	"Uncontrolled"	4294	15108	0
2395	0	11	0	0	0	0	0	0	0	0	0	1978.74	829.606	1.020145E-42	655	3820	"Stoneward Prison"	"Alliance Controlled"	1787	15193	0
2396	0	12	0	0	0	0	0	0	0	0	0	1978.94	829.552	1.020145E-42	655	3820	"Stoneward Prison"	"In Conflict"	1790	14963	0
2397	0	9	0	0	0	0	0	0	0	0	0	1978.88	829.538	1.020145E-42	655	3820	"Stoneward Prison"	"In Conflict"	1789	15077	0
2398	0	10	0	0	0	0	0	0	0	0	0	1979.11	830.01	1.020145E-42	655	3820	"Stoneward Prison"	"Horde Controlled"	1788	15053	0
2399	0	6	0	0	0	0	0	0	0	0	0	1976.22	828.076	1.020145E-42	655	3820	"Stoneward Prison"	"Uncontrolled"	1843	14999	0
2485	0	46	0	0	0	0	0	0	0	0	0	-1292.11	980.354	1.02575E-42	943	5095	"Baradin Hold"	"Alliance Controlled"	5470	15148	0
2486	0	48	0	0	0	0	0	0	0	0	0	-1292.11	980.354	1.02575E-42	943	5095	"Baradin Hold"	"Horde Controlled"	5469	15166	0
2459	0	6	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Uncontrolled"	5451	15099	0
2460	0	55	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Destroyed"	5445	15169	0
2461	0	54	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Damaged"	5452	15141	0
2462	0	11	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Alliance Controlled"	5446	15100	0
2463	0	50	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Alliance Controlled, Damaged"	5447	15224	0
2464	0	10	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Horde Controlled"	5443	15170	0
2465	0	52	0	0	0	0	0	0	0	0	0	-1012.88	530.448	1.02575E-42	1967	5095	"East Spire"	"Horde Controlled, Damaged"	5444	15225	0
2440	0	11	0	0	0	0	0	0	0	0	0	-914.184	979.191	1.02575E-42	1967	5095	"Ironclad Garrison"	"Alliance Controlled"	5422	15142	0
2441	0	10	0	0	0	0	0	0	0	0	0	-914.184	979.191	1.02575E-42	1967	5095	"Ironclad Garrison"	"Horde Controlled"	5418	15171	0
2442	0	9	0	0	0	0	0	0	0	0	0	-914.184	979.191	1.02575E-42	1967	5095	"Ironclad Garrison"	"In Conflict"	5421	15207	0
2443	0	12	0	0	0	0	0	0	0	0	0	-914.184	979.191	1.02575E-42	1967	5095	"Ironclad Garrison"	"In Conflict"	5419	15095	0
2448	0	28	0	0	0	0	0	0	0	0	0	-1436.89	685.561	1.02575E-42	1967	5095	"Slagworks"	"Alliance Controlled"	5432	15165	0
2449	0	30	0	0	0	0	0	0	0	0	0	-1436.89	685.561	1.02575E-42	1967	5095	"Slagworks"	"Horde Controlled"	5428	15143	0
2450	0	27	0	0	0	0	0	0	0	0	0	-1436.89	685.561	1.02575E-42	1967	5095	"Slagworks"	"In Conflict"	5431	15146	0
2451	0	29	0	0	0	0	0	0	0	0	0	-1436.89	685.561	1.02575E-42	1967	5095	"Slagworks"	"In Conflict"	5429	15179	0
2466	0	6	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Uncontrolled"	5455	15172	0
2467	0	54	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Damaged"	5456	15101	0
2468	0	55	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Destroyed"	5440	15102	0
2469	0	11	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Alliance Controlled"	5441	15226	0
2470	0	50	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Alliance Controlled, Damaged"	5442	15177	0
2471	0	10	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Horde Controlled"	5438	15164	0
2472	0	52	0	0	0	0	0	0	0	0	0	-1618.03	953.585	1.02575E-42	1967	5095	"South Spire"	"Horde Controlled, Damaged"	5439	15135	0
2444	0	11	0	0	0	0	0	0	0	0	0	-1496.24	1312.83	1.02575E-42	1967	5095	"Warden\'s Vigil"	"Alliance Controlled"	5427	15168	0
2445	0	10	0	0	0	0	0	0	0	0	0	-1496.24	1312.83	1.02575E-42	1967	5095	"Warden\'s Vigil"	"Horde Controlled"	5423	15096	0
2446	0	9	0	0	0	0	0	0	0	0	0	-1496.24	1312.83	1.02575E-42	1967	5095	"Warden\'s Vigil"	"In Conflict"	5426	15167	0
2447	0	12	0	0	0	0	0	0	0	0	0	-1496.24	1312.83	1.02575E-42	1967	5095	"Warden\'s Vigil"	"In Conflict"	5424	15222	0
2452	0	11	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Alliance Controlled"	5436	15176	0
2453	0	10	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Horde Controlled"	5433	15162	0
2454	0	52	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Horde Controlled, Damaged"	5434	15097	0
2455	0	50	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Alliance Controlled, Damaged"	5437	15223	0
2456	0	54	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Damaged"	5454	15163	0
2457	0	55	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Destroyed"	5435	15098	0
2458	0	6	0	0	0	0	0	0	0	0	0	-950.056	1469.46	1.02575E-42	1967	5095	"West Spire"	"Uncontrolled"	5453	15173	0
2410	0	9	0	0	0	0	0	0	0	0	0	1057.566	1277.957	1.066388E-42	655	3820	"Lighthouse"	"In Conflict"	1769	14955	0
2411	0	12	0	0	0	0	0	0	0	0	0	1057.516	1277.774	1.066388E-42	655	3820	"Lighthouse"	"In Conflict"	1770	14956	0
2412	0	6	0	0	0	0	0	0	0	0	0	1057.288	1278.174	1.066388E-42	655	3820	"Lighthouse"	"Uncontrolled"	1842	14837	0
2413	0	10	0	0	0	0	0	0	0	0	0	1057.5	1278.101	1.066388E-42	655	3820	"Lighthouse"	"Horde Controlled"	1768	14910	0
2414	0	11	0	0	0	0	0	0	0	0	0	1057.823	1277.99	1.066388E-42	655	3820	"Lighthouse"	"Alliance Controlled"	1767	15084	0
2400	0	19	0	0	0	0	0	0	0	0	0	1244.42	923.115	1.066388E-42	655	3820	"Mines"	"In Conflict"	1775	15066	0
2401	0	18	0	0	0	0	0	0	0	0	0	1244.51	923.099	1.066388E-42	655	3820	"Mines"	"Alliance Controlled"	1772	15079	0
2402	0	20	0	0	0	0	0	0	0	0	0	1244.61	923.04	1.066388E-42	655	3820	"Mines"	"Horde Controlled"	1773	15063	0
2403	0	17	0	0	0	0	0	0	0	0	0	1244.51	923.08	1.066388E-42	655	3820	"Mines"	"In Conflict"	1774	14842	0
2404	0	16	0	0	0	0	0	0	0	0	0	1244.51	923.092	1.066388E-42	655	3820	"Mines"	"Uncontrolled"	1845	15078	0
2405	0	26	0	0	0	0	0	0	0	0	0	980.462	948.932	1.066388E-42	655	3820	"Waterworks"	"Uncontrolled"	1846	15192	0
2406	0	29	0	0	0	0	0	0	0	0	0	980.382	948.997	1.066388E-42	655	3820	"Waterworks"	"In Conflict"	1785	14958	0
2407	0	27	0	0	0	0	0	0	0	0	0	980.363	949.045	1.066388E-42	655	3820	"Waterworks"	"In Conflict"	1784	14998	0
2408	0	28	0	0	0	0	0	0	0	0	0	980.448	948.875	1.066388E-42	655	3820	"Waterworks"	"Alliance Controlled"	1782	14946	0
2409	0	30	0	0	0	0	0	0	0	0	0	980.436	948.884	1.066388E-42	655	3820	"Waterworks"	"Horde Controlled"	1783	14957	0
2761	0	188	0	0	0	0	0	0	0	0	0	3160.322	-456.8507	1.21913E-42	4252	5785	"Burial at Sea"	""	0	16382	0
2745	0	188	0	0	0	0	0	0	0	0	0	2485.833	-1687.135	1.21913E-42	4255	5785	"Chun Tian Monastery"	""	0	15694	0
2750	0	188	0	0	0	0	0	0	0	0	0	-1330.879	1556.896	1.21913E-42	4231	5805	"Fallsong Village"	""	0	15718	0
2751	0	188	0	0	0	0	0	0	0	0	0	1891.46	1998.108	1.21913E-42	4255	5841	"Firebough Nook"	""	0	15862	0
2743	0	188	0	0	0	0	0	0	0	0	0	1422.063	-471.908	1.21913E-42	4254	5785	"Fort Grookin"	""	0	15364	0
2748	0	188	0	0	0	0	0	0	0	0	0	-101.7917	-2607.321	1.21913E-42	4255	5785	"Glassfin Village"	""	0	15704	0
2744	0	188	0	0	0	0	0	0	0	0	0	1869.047	194.5035	1.21913E-42	4255	5841	"Jinyu Mere"	""	0	15507	0
2754	0	188	0	0	0	0	0	0	0	0	0	2728.191	2175.313	1.21913E-42	4255	5841	"Kota Basecamp"	""	0	16179	0
2755	0	188	0	0	0	0	0	0	0	0	0	2723.045	383.651	1.21913E-42	4254	5841	"Muskpaw Ranch"	""	0	16178	0
2762	0	188	0	0	0	0	0	0	0	0	0	2969.828	-536.1632	1.21913E-42	4252	5785	"My Stars!"	""	0	16379	0
2753	0	188	0	0	0	0	0	0	0	0	0	-2511.832	532.5851	1.21913E-42	4255	5805	"Nayeli Lagoon"	""	0	16152	0
2746	0	188	0	0	0	0	0	0	0	0	0	119.1267	-1586.908	1.21913E-42	4255	5785	"Nectarbreeze Orchard"	""	0	15697	0
2749	0	188	0	0	0	0	0	0	0	0	0	-1061.826	2047.304	1.21913E-42	4255	5805	"Nesingwary\'s Safari"	""	0	15717	0
2756	0	188	0	0	0	0	0	0	0	0	0	3071.87	1204.476	1.21913E-42	4252	5841	"Onekeg"	""	0	16177	0
2763	0	188	0	0	0	0	0	0	0	0	0	2841.853	-714.3489	1.21913E-42	4252	5785	"Seein\' Red"	""	0	16419	0
2764	0	188	0	0	0	0	0	0	0	0	0	3165.753	-762.5156	1.21913E-42	4252	5785	"Sixteen Fluid Ounces..."	""	0	16466	0
2758	0	188	0	0	0	0	0	0	0	0	0	3127.92	-668.8715	1.21913E-42	4252	5785	"Standard Protocol"	""	0	16380	0
2757	0	188	0	0	0	0	0	0	0	0	0	3158.483	-625.033	1.21913E-42	4252	5785	"The General\'\'s Edge"	""	0	16377	0
2759	0	188	0	0	0	0	0	0	0	0	0	3165.973	-762.6788	1.21913E-42	4252	5785	"Wet Work"	""	0	16379	0
2760	0	188	0	0	0	0	0	0	0	0	0	3262.004	-603.8871	1.21913E-42	4252	5785	"What Goes Down, Must Come Up!"	""	0	16381	0
2747	0	188	0	0	0	0	0	0	0	0	0	2493.783	-1947.259	1.21913E-42	4252	5785	"Woods of the Lost "	""	0	15695	0
2723	0	45	0	0	0	0	0	0	0	0	0	3289.22	-4993.2	1.315819E-42	643	5993	"Portal 1"	"CoT Well of Eternity - Portal 1"	6246	15210	0
2724	0	45	0	0	0	0	0	0	0	0	0	3452.313	-4880.193	1.315819E-42	643	5993	"Portal 2"	"CoT Well of Eternity - Portal 2"	6246	15210	0
2725	0	45	0	0	0	0	0	0	0	0	0	3478.842	-4851.016	1.315819E-42	643	5993	"Portal 3"	"CoT Well of Eternity - Portal 3"	6246	15210	0
2693	0	10	12	6	9	11	0	0	0	0	0	2048.422	1394.047	1.356457E-42	655	5799	"Blood Elf Tower"	""	1763	15180	0
2696	0	10	12	6	9	11	0	0	0	0	0	2286.568	1402.504	1.356457E-42	655	5799	"Draenei Ruins"	""	1765	15182	0
2694	0	10	12	6	9	11	0	0	0	0	0	2043.83	1730.028	1.356457E-42	655	5799	"Fel Reaver Ruins"	""	1764	15228	0
2695	0	10	12	6	9	11	0	0	0	0	0	2284.903	1731.54	1.356457E-42	655	5799	"Mage Tower"	""	1761	15181	0
