newField1	newField2	newField3	newField4	newField5	newField6	newField7	newField8	newField9	newField10	newField11	newField12	newField13	newField14	newField15	newField16	newField17	newField18	newField19	newField20	newField21	newField22	newField23	newField24	newField25	newField26	newField27	newField28	newField29	newField30	newField31	newField32	newField33	newField34	newField35	newField36	newField37	newField38	newField39	newField40	newField41	newField42	newField43	newField44	newField45
149	1	137.863	0	1.2	1000	300	511	104	27	0	3	3	2	4	0	0.75	0	0	4.9	1.194	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0.9096	1	1,02E+39	4,20E-39	0	0	2	0
150	0.256	0.229775	0.0115	0	1040	77	1	32	26	0.0775	3	3	2	4	0.075	0.99	0	0.32	0.15	2.608	4.4	-1.602	-1.194	5.027	5.655	2.15	0	0	0	0	690	0	0	0	0	24.5	1.209	2	NaN	4,20E-39	0	0	2	0
151	4	0.375	0	1	1000	300	845	112	27	0	3	3	2	4	0	0.75	0.1	0.1	3	0.06283	0.5	-3.142	3.142	0	0	0	0	0	0	0	0	0.1	2	0.1	0.2	75	3	8	-1,77E+44	2,80E-39	1865	0	2	0
153	0.5875	0.55445	0	-1.1	285	300	82	104	27	0	7	4	10	10	0	0.75	0	0	1.85	0.1571	0	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	-30	3.508	5.4	NaN	4,20E-39	0	0	2	0
154	0.5875	222.778	0	2.1	285	300	1168	72	27	0	7	4	10	10	0	0.75	0	0	1.85	0.1571	0	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	30	13.1	5.4	8,32E+28	4,20E-39	0	0	2	0
155	19.525	145.355	0.05	1.2	165	300	302	84	27	0.1125	3	3	1.75	2.75	0	0.7524	0.62	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.18	0.08	0.46	20	4	1	3,67E+30	4,20E-39	0	0	2	0
157	0.1	0.25	0	1.66	2000	200	511	76	0	0	3	3	0	0	0	0.99	0.66	1.42	0.4	5.498	2	0	0	0	0	0	0	0	-0.2513	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	2	0
158	19.525	145.355	0.05	1.2	165	300	302	68	27	0.1125	3	3	1.75	2.75	0	0.7524	0.62	1.22	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.18	0.08	0.46	20	4	1	3,67E+30	4,20E-39	0	0	2	0
159	0.1	0.01	0	5	507	299	1067	40	17	0	3	3	2	3.25	0	0	0	0	0.3	6.283	40	0	0	0	0	0	0	0	0	0	0	0.15	0.46	0.22	0.75	50	10.01	20	NaN	4,20E-39	0	0	2	0
160	0.1	0.2048	0	5	507	299	1067	32	17	0	3	3	2	3.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.46	0.22	0.75	50	10.01	13.5	NaN	4,20E-39	1910	0	2	0
161	0.5875	0.55445	0	-1.1	1499	300	385	40	27	0	7	4	10	10	0	0.75	0	0	1.85	0.1571	0	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	-30	3.508	5.4	NaN	4,20E-39	0	0	2	0
162	16.015	0.3	0	1.2	1000	300	1594	96	27	0	3	3	2	4	0	0.75	0	0	0.5	0	0	0	0	0	0	4.5	0	0	0	0	0	0.5	1	0.5	0.5	40	0.1	3	-5,57E+29	4,20E-39	1915	0	2	0
163	0.25	0.3	0	1.2	1000	300	1067	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	1	0.5	0.5	40	0.1	3	-5,57E+29	4,20E-39	0	0	2	0
164	1	0.3	0	1.2	1000	0	1168	72	27	0	3	3	2	4	0	0.75	0	0	0.6	1.445	9.2	0	0	0	0	10	0	0	1.571	1.571	0	0.4	0.72	0.57	0.31	-4.5	2	1	2,14E-32	4,20E-39	1920	0	2	0
165	1	0.3	0	1.2	1000	300	1168	72	45	0	3	3	2	4	0	0.75	0	0	0.6	1.445	9.2	0	0	0	0	9.8	1.571	1.571	-1.571	-1.571	0	0.55	0.8	0.22	0.4	20	4	1	1,29E-31	4,20E-39	0	0	2	0
166	1	0.3	0	1.2	1000	300	1168	72	27	0	3	3	2	4	0	0.75	0	0	0.25	1.571	0	0	0	0	0	10	3.142	3.142	1.571	1.571	0	0.57	0.85	0.2	0.4	20	4	1	3,07E-31	4,20E-39	0	0	2	0
167	1	0.3	0	1.2	1000	300	1168	72	27	0	3	3	2	4	0	0.75	0	0	0.7	1.571	9.8	0	0	0	0	9.8	-1.571	-1.571	-1.571	-1.571	0	0.4	0.8	0.17	0.28	20	4	1	2,98E-31	4,20E-39	0	0	2	0
168	1	0.3	0	1.2	1000	0	1168	102	27	0.0425	3	3	2	4	0.42	0.75	0.4	1.08	0.6	1.445	9.2	0	0	0	0	0	0	0	1.571	1.571	0	0.4	0.72	0.57	0.31	-20	4.908	1	2,14E-32	4,20E-39	0	0	2	0
169	1	0.3	0	1.2	1000	0	1168	102	27	0.0425	3	3	2	4	0.42	0.75	0.4	1.08	0.6	1.445	9.2	0	0	0	0	0	0	0	1.571	1.571	0	0.4	0.72	0.57	0.31	20	4.908	1	2,14E-32	4,20E-39	0	0	2	0
173	2.011	0.279725	0.045	2	1002	200	1372	8	27	0.145	3	3	0	0	0	0.7524	0	0	0.3	2.042	11.2	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3,08E+38	5,61E-39	1933	0	2	0
174	0.88	0.179825	0.01	2	1000	200	302	8	0	0	3	3	0	0	0	0.75	0.49	0.78	0.2	4.21	30	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	NaN	2,80E-39	0	0	2	0
175	0.88	0.179825	0.01	2	1000	200	385	8	0	0	3	3	0	0	0	0.75	0.49	0.78	0.2	4.21	30	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	NaN	2,80E-39	0	0	2	0
176	2.011	0.279725	0.045	2	1002	200	1372	8	27	0.145	3	3	0	0	0	0.7524	0	0	0.3	2.042	11.2	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3,08E+38	5,61E-39	1938	0	2	0
177	2.011	0.279725	0.045	2	1002	200	1372	8	27	0.145	3	3	0	0	0	0.7524	0	0	0.3	2.042	11.2	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3,08E+38	5,61E-39	1943	0	2	0
178	0.88	0.179825	0.01	2	1000	200	1168	8	0	0	3	3	0	0	0	0.75	0.49	0.78	0.2	4.21	30	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3,55E-16	2,80E-39	0	0	2	0
179	2.011	0.279725	0.045	2	1002	200	1372	8	27	0.145	3	3	0	0	0	0.7524	0	0	0.3	2.042	11.2	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	3,08E+38	5,61E-39	1948	0	2	0
180	0.88	0.179825	0.01	2	1000	200	1425	8	0	0	3	3	0	0	0	0.75	0.49	0.78	0.2	4.21	30	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	-8,55E-19	2,80E-39	0	0	2	0
182	0.334	0.15485	0	2	125	299	302	118	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	0	0.5341	20.4	0	0	0	0	0.4	-3.142	3.142	3.896	-7.54	0	0.15	0.46	0.22	0.75	41	4	1	NaN	4,20E-39	1953	0	2	0
183	0.5875	0.2048	0	-0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	1.15	0	0	0	0	0	0.48	0.66	0.26	0.55	-50	4.308	8.2	5,02E-22	2,80E-39	0	0	2	0
184	1	0.3	0	1.2	1000	0	1168	70	27	0.0425	3	3	2	4	0.42	0.75	0.4	1.08	0.6	1.445	9.2	0	0	0	0	0	0	0	1.571	1.571	0	0.4	0.72	0.2	0.31	20	4.908	1	-2,43E+30	4,20E-39	1966	0	2	0
186	0.217	0.3	0	1.2	1000	300	1	72	27	0	3	3	2	4	0	0.75	0	0	2	1.194	8	-0.1885	-0.1571	0	0	1	0	0	2.513	0	0	0.4	0.63	0.4	0.8	15.5	4	1	NaN	4,20E-39	1971	0	2	0
189	3.22	0.429575	0.002	1.75	1000	300	302	68	7	0.185	3	3	2	4	2.4	0.9455	0.4	0.8	0.9	3.77	16.8	-1.665	-1.634	4.273	7.54	0	0	0	5.027	10.05	0	0	0	0	0	20	4	1	2,34E-32	4,20E-39	1976	0	2	0
190	0.1	0.175	0	0	2999	300	345	8	26	0	3	3	2	4	0	0.99	0	0.25	2.5	5.938	18.4	0	0	0	0	1.55	0	0.06283	0	0	445	0	0	0	0	2.5	1.709	4.9	NaN	2,80E-39	0	0	2	0
191	1	0.15485	0	3	1000	300	302	64	27	0	3	3	2	4	0	0.75	0	0	0.25	1.257	-3.6	0	0	5.027	10.05	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	8,41E-39	0	0	2	0
192	0.5875	0.55445	0	-3.15	285	300	82	96	27	0	7	4	10	10	0	0.75	0	0	1.85	0.4712	0	-0.2827	0.1885	4.273	6.912	1.75	-0.1885	0.9739	1.382	5.027	0	0.48	0.66	0.26	0.55	-30	3.508	5.4	NaN	4,20E-39	0	0	2	0
193	0.5875	12.038	0	-0.85	285	0	82	96	27	0	7	4	10	10	0	0.75	0	0	7.45	0.1571	0	0	0	0.2513	1.885	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	-17.5	3.508	5.4	-2,12E+35	4,20E-39	0	0	2	0
194	2.78	0.175	0	0	1000	200	345	5	2	0.1	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	2,80E-39	0	0	2	0
195	0.5875	0.55	0	-1.1	1499	0	425	40	27	0	7	4	10	10	0	0.75	0	0	1.85	0.1571	0	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	-30	3.508	5.4	NaN	4,20E-39	0	0	2	0
196	1	0.5	0	1.2	1000	300	1594	64	27	0	3	3	2	4	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-0.0001225583	4,20E-39	0	0	2	0
197	0.75	0.3	0	1.2	1000	300	946	72	27	0	3	3	2	4	0	0.75	0	0	0.25	6.126	-50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,83E+44	4,20E-39	2021	0	2	0
199	10.555	0.3047	0	-5	1000	300	1168	70	27	0.1425	5	5	3.15	0.4	0	0	0	0.02	0	0	-0.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	2.007.873	4,20E-39	2026	0	2	0
200	1	0.35465	0	-2.25	1000	300	1168	192	27	0	3	3	2	4	0	0.7029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	6,67E-35	4,20E-39	0	0	2	0
201	1	13.037	0	-3	1000	300	946	234	7	0	1	3	2	4	0.375	0.7029	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	-11.5	0.01	0.9	3,30E-35	4,20E-39	0	0	2	0
202	1	0.01	0	-1.85	1000	300	1008	234	7	0	1	3	2	4	0.375	0.7029	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	21	2.209	0.9	NaN	4,20E-39	0	0	2	0
203	1	0.5045	0	1.2	1002	300	1168	114	27	0.0225	3	6	4.45	5.6	1.2	0.1436	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.25	0.51	0	0	60	1.509	1	-4,31E+43	4,20E-39	0	0	2	0
206	1	0.5045	0	1.2	1002	300	1168	114	27	0.0575	3	6	4.45	5.6	1.2	0.1436	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26	0.49	0	0	60	1.509	1	9,18E-35	4,20E-39	0	0	2	0
207	0.1975	0.25	0	2	1000	200	132	132	51	0	3	3	0	0	0.675	0.75	0	0	0.4	1.979	12.4	0.9739	-0.377	4.398	-4.021	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	0	2	0
208	0.88	0.45455	0.01875	1	1000	300	1168	108	27	0.145	3	3	0	0	0	0.75	0.08	0.14	0.45	1.602	-16	0	0	0	0	1.1	-1.068	-0.5655	5.404	6.535	0	0	0	0	0	17.5	2.209	5.1	NaN	4,20E-39	0	0	2	0
209	0.88	0.7043	0.01875	1	1000	300	1168	108	27	0.145	3	3	0	0	0	0.75	0.08	0.14	0.45	1.602	-16	0	0	0	0	1.1	-1.068	-3.142	6.535	6.535	0	0	0	0	0	30	6.207	16.6	-1,70E+44	4,20E-39	0	0	2	0
211	0.334	0.85415	0	2	125	299	302	214	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	2	0.5341	4.8	0	0	0	0	0.4	-3.142	3.142	3.896	-7.54	0	0.86	1.75	1.06	2	2.5	5.107	7.2	NaN	4,20E-39	0	0	2	0
215	0.88	0.579425	0.01875	1	1000	300	1168	68	27	0.145	3	3	0	0	0	0.75	0.08	0.14	0.3	1.602	-16	0	0	-0.2513	0.754	1.1	-1.068	-0.5655	0.377	1.759	0	0	0	0	0	17.5	2.209	5.1	2,07E-20	4,20E-39	2035	0	2	0
216	0.334	0.079925	0	2	125	299	385	214	0	0.04	3	3	2	3.25	0.765	0	0.15	0.48	2.4	0.5341	4.8	0	0	0	0	0.4	-3.142	3.142	3.896	-7.54	0	1	2	1.43	2	2.5	5.107	7.2	NaN	4,20E-39	0	0	2	0
217	0.529	0.2048	0.01375	1.2	164	300	302	82	27	0.1925	3	3	1.75	2.75	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03	0.05	0.05	0.32	20	4	1	-2,57E+17	4,20E-39	0	0	2	0
218	0.919	0.479525	0	1	1000	300	946	200	27	0	3	3	2	4	0	0.75	0	0	0.65	6.283	-3.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,83E+44	4,20E-39	2068	0	2	0
219	2.78	0.25	0.01	2	1000	200	132	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	0	2	0
220	1	0.3	0	2	6499	300	1168	64	27	0	3	3	2	4	0	0.75	0.1	0.2	0	0.06283	8.8	-0.3491	0.3491	6.283	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	2	0
221	2	0.75	0.05	2	299	300	2073	70	27	0	5	10	3	5	0	0.75	0.02	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	2126	0	2	0
223	14.455	0.379625	0	1.1	1002	300	302	86	27	0.5	6	4	6.55	10	0	0	0.12	0.32	0	0	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.11	0.32	0	0.78	20	4	1	7,08E+31	4,20E-39	0	0	2	0
224	14.455	0.65435	0	5	1002	300	302	70	27	0.5	6	4	0	2.15	0	0	0.12	0.45	0	0	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.45	0.74	0	0.86	20	4	1	7,08E+31	4,20E-39	2131	0	2	0
226	0.5875	0.875	0	1.2	999	0	1168	192	16	0	3	3	2	4	0	0.4802	0.43	0.8	0.75	1.445	0	0	0	0	0	0.3	0	0	0	0	0	0.4	0.72	0.57	0.31	-20	4.908	1	2,14E-32	4,20E-39	0	0	2	0
228	14.455	0.15485	0	1.1	1078	300	302	86	27	0	4	1	5.9	4.7	1.875	0	0.14	0.34	0	0	-1,00E-06	0	0	0	0	0	0	0	0	0	0	0.54	1.22	2	2	20	4	1	7,08E+31	4,20E-39	0	0	2	0
229	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	4	1.109	4	-7,90E-34	4,20E-39	2144	0	2	0
230	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	6	1.509	4	-7,90E-34	4,20E-39	0	0	2	0
231	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	8	2.009	4	-7,90E-34	4,20E-39	0	0	2	0
232	1.66	0.35	0.01	1.66	19999	299	511	108	0	0	3	3	0	0	0	0.75	0	0	3.15	0.09425	-1,00E-06	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	31	9.205	1	1,66E-15	4,20E-39	0	2	2	0
233	0.373	0.35	0.01	1.66	19999	299	511	108	0	0.095	3	3	0	0	0	0.75	0	0	4.55	0.2827	-1,00E-06	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	31	6.307	1	9,80E-08	4,20E-39	0	2	2	0
234	1.66	0.35	0.01	1.66	19999	299	511	108	0	0	3	3	0	0	0	0.75	0	0	3.15	0.377	-1,00E-06	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	31	9.205	1	6,43E-03	4,20E-39	0	2	2	0
235	1.66	0.8042	0.01	1.66	19999	299	511	108	0	0	3	3	0	0	0	0.75	0	0	2	0.09425	-1,00E-06	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	31	9.205	1	1,41E+21	4,20E-39	0	2	2	0
236	1.66	0.429575	0.03225	1.66	19999	299	511	108	0	0.085	3	3	0	0	0	0.75	0.29	0	0	0	-1,00E-06	0	0	0	0	0.4	1.257	1.257	0	0	0	0	0	0	0	31	9.205	1	1,66E-15	4,20E-39	2153	2	2	0
237	1	0.125	0	1.2	1000	300	172	64	27	0	3	3	2	4	0	0.75	0	0	0.5	0.9425	15	0	0	12.57	0	0	0	0	0	0	0	0	0	0	0	20	4	1	510.039	4,20E-39	2166	0	2	0
238	1	0.125	0	1.2	1000	300	172	64	27	0	3	6	6	6	0	0.75	0.4	1.2	0.5	0.9425	10	0	0	12.57	0	0	0	0	0	0	0	0	0	0	0	20	4	1	510.039	4,20E-39	0	0	2	0
239	1	0.125	0	1.2	1000	300	172	64	27	0	3	3	2	4	0	0.75	0	0	0.5	0.9425	5	0	0	12.57	0	0	0	0	0	0	0	0	0	0	0	20	4	1	510.039	4,20E-39	2175	0	2	0
240	0.256	0.3	0	1.4	1000	300	212	76	27	0	3	3	2	4	0	0.75	0	0	0.75	1.319	6.8	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	20	4	1	7,01E+14	4,20E-39	0	0	2	0
241	0.5875	0.55445	0	-1.1	1499	300	946	40	27	0	7	4	10	10	0	0.75	0	0	1.85	0.1571	0	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	-30	3.508	5.4	2,27E+19	4,20E-39	0	0	2	0
246	2.78	0.175	0	0	1000	200	345	5	2	0.1	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.015.747	2,80E-39	0	0	2	0
247	1	0.05495	0	1.2	202	300	1168	87	27	0.235	3	3	2	4	0.3	0.495	0	0	0.75	0	0	0	0	0	0	1.75	0	0	0	0	0	0.15	0	0.2	0	20	4	1	2,35E-32	4,20E-39	0	0	2	0
248	0.1	0.129875	0	1.66	87	299	1168	76	0	0.05	4	3	2.4	4	0	0.75	0.4	0	0	0.1885	-7.2	0	0	0	0	0.15	0.06283	0.4398	1.759	0.4363	0	0	0	0.4	0	6	10.5	1.2	-1,18E-33	4,20E-39	0	0	2	0
249	0.1	0.05495	0	1.66	88	300	511	100	0	0.05	4	3	2.4	4	0	0.75	0.4	0	0.45	1.005	-6	0	0	-1.382	0	0	0.06283	0.4398	-2.89	2.89	0	0	0	0.4	0	14.5	5.207	0.3	9,18E-35	4,20E-39	2180	0	2	0
250	1	0.15485	0.01075	1.2	1000	300	1	80	27	0.02	3	3	2	4	0	0.7524	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0.51	0	0.31	0	20	4	1	NaN	4,20E-39	2197	0	2	0
251	1	0.5045	0.0045	1.2	1000	300	1168	41	27	0.03	3	3	2	4	0	0.75	0	0	0.45	0.7226	4.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	4.308	2.8	NaN	4,20E-39	0	0	2	0
252	0.5875	0.2048	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	1.9	0	0	0	0	0	0.48	0.66	0.26	0.55	41.5	4.308	8.2	-1,18E-32	4,20E-39	2202	0	2	0
253	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	19	1.509	4	NaN	4,20E-39	2207	0	2	0
254	0.5875	0.279725	0	0.85	240	199	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	21	2.509	4	NaN	4,20E-39	0	0	2	0
255	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	24	3.009	4	NaN	4,20E-39	0	0	2	0
256	4	0.2048	0	2.5	1000	300	1168	64	0	0	3	3	0	0	0	0.7524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	NaN	4,20E-39	0	0	2	0
257	0.334	0.25	0	1.4	1000	0	2216	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
258	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	2.55	0.1571	-1,00E-06	0	0	0	0	5	0	0	0	0	0	0.48	0.66	0.26	0.55	10	3.708	4	NaN	4,20E-39	2269	0	2	0
259	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	2.55	0.1571	0	0	0	0	0	5	0	0	0	0	0	0.48	0.66	0.26	0.55	17	4.008	4	NaN	4,20E-39	0	0	2	0
260	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	2.55	0.1571	0	0	0	0	0	5	0	0	0	0	0	0.48	0.66	0.26	0.55	32.5	2.909	4	NaN	4,20E-39	0	0	2	0
261	0.49	0.2048	0	2.4	279	0	302	70	0	0.04	3	3	2	10	0.255	0.6782	0.57	1.29	0	1.194	14.8	-0.09425	-0.1571	0	0	1.45	0	0	-1.508	2.765	0	0	0	0	0	3.2	0	0	NaN	4,20E-39	0	0	2	0
262	0.2	0.5	0	3	1000	300	2278	320	27	0	3	3	2	4	0	0.75	0	0	0.05	2.513	20	2.513	-2.513	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	1,67E+41	4,20E-39	2328	0	30	0
263	0.8	0.075	0	1.2	1000	300	1425	72	27	0	3	3	2	4	0	0.75	0	0	0.5	6.283	-15	0	0	0	0	0	-3.142	3.142	0	0	0	0	0	0	0	20	10	1	1,16E-04	2,80E-39	2357	0	2	0
264	0.5875	0.279725	0	-1.15	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-15.5	1.509	4	-7,90E-34	4,20E-39	0	0	2	0
265	4	1.004	0	1.7	2999	299	727	73	2	0	3	3	2	4	0	0	0	0	0	0	-40	0	0	0	0	0.55	3.142	-3.142	0	0	0	0	0	0	0	7	20	20	NaN	2,80E-39	2382	0	2	0
266	26.155	0.2048	0.00775	-0.9	1000	200	1481	68	27	0.0425	3	3	0	0	0.825	0.9653	0	0	0.45	0	-7.2	-1.414	0	-1.131	2.765	0	0	0	0	0	0	0	0	0	0	20	4	1	5,92E-31	8,41E-39	2407	0	2	0
267	2.78	0.079925	0	0	1000	200	345	327	21	0.015	3	3	2.15	2.85	0.99	0.792	0	0	0	0	-40	0	0	0	0	0	-0.06283	0	0	0	0	0	0	0	0	20	4	1	4.015.747	2,80E-39	0	0	2	0
268	2.78	0.25	0.01	-2	1000	200	132	4	0	0	3	3	0	0	0	0.75	0	0	1.7	1.791	2.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	0	2	0
269	0.5485	0.25	0	-2	1000	200	172	12	0	0	3	3	0	0	0	0.75	0	0	0.55	0.7226	9.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	0	0	2	0
270	0.919	0.579425	0	0.55	1000	369	172	40	27	0.5	3	3	2	4	0	0.04455	0	2	0.9	0.6912	0	0	0	0	0	0	-3.142	-3.142	-12.57	-12.57	0	0.58	0	1.28	0	14	9.705	17.5	NaN	4,20E-39	0	0	2	0
271	0.919	0.579425	0	0.55	1000	369	1168	78	27	0.5	3	3	2	4	0	0.04455	0	2	0.9	2.702	23.2	0	0	0	0	0	-3.142	-3.142	-12.57	-12.57	0	0.58	0	1.28	0	14	9.705	17.5	9,14E+21	4,20E-39	0	0	2	0
272	0.5875	0.279725	0	-0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-20	1.509	4	NaN	4,20E-39	2412	0	2	0
273	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-22	2.509	4	NaN	4,20E-39	0	0	2	0
274	0.5875	0.279725	0	0.85	240	300	1727	104	27	0	7	4	10	10	0	0.75	0	0	1.45	0.1571	0	0	0	0	0	0	0	0	0	0	0	0.48	0.66	0.26	0.55	-24	3.009	4	NaN	4,20E-39	0	0	2	0
275	1	0.65435	0.00575	1.2	202	300	1168	79	15	0.17	3	3	2	4	0.18	0.495	0	0	0.4	0.8796	24.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	2,35E-32	4,20E-39	0	0	2	0
276	0.5875	17.033	0	-1.1	1499	300	82	40	27	0	7	4	10	10	0	0.75	0	0	1.85	0.1571	0	0	0	0	0	1.75	0	0	0	0	0	0.48	0.66	0.26	0.55	30	3.508	5.4	NaN	4,20E-39	0	0	2	0
277	0.334	0.25	0	1.4	1000	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
278	0.334	0.25	0	1.4	1999	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	10	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	NaN	4,20E-39	0	0	2	0
279	0.7045	1.5	0	1.4	1000	0	256	70	27	0.07	3	4	3.7	8.45	0.27	0	0.23	0.72	0	1.194	6.8	0	0	0	0	0.9	0	0	0	0	0	0.26	0.37	0.25	0.45	150	900	0	-0.5174255	4,20E-39	0	0	2	0
280	2.78	0.25	0.01	2	1000	200	302	4	0	0	3	3	0	0	0	0.75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NaN	4,20E-39	2421	0	2	0
281	0.1	0.25	0	1	1000	300	946	200	27	0	3	3	2	4	0	0.99	0	0	1	6.283	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	4	1	-1,83E+44	4,20E-39	0	0	2	0
