field0	field1	field2	field3	field4	field5
1230	7922	0	1	0	1
1231	7926	0	35	35	0
1232	7927	0	35	35	0
1233	7932	0	16	25	16
1234	7933	0	26	35	26
1235	7938	0	1	0	1
1239	7950	0	1	0	1
1241	7960	0	4	12	4
1243	7966	0	21	0	21
1245	7974	0	40	0	40
1246	7975	0	0	0	1
1250	7994	0	1	0	1
1251	7997	0	22	0	22
1252	7998	0	6	0	6
1253	7999	0	6	0	6
1254	8000	0	27	0	27
1255	8004	0	7	0	7
1258	8017	0	75	0	75
1259	8024	0	10	0	10
1261	8033	0	46	0	46
1262	8034	0	26	0	26
1264	8041	0	20	200	20
1265	8042	0	6	0	6
1266	8050	0	12	0	12
1267	8056	0	22	0	22
1268	8064	0	1	0	1
1269	8065	0	22	27	22
1270	8066	0	20	0	20
1271	8067	0	0	0	1
1272	8068	0	21	0	21
1273	8070	0	20	0	20
1274	8071	0	48	0	48
1275	8072	0	4	0	4
1276	8075	0	4	0	4
1277	8076	0	10	0	10
1279	8092	0	21	0	21
1280	8094	0	25	0	25
1281	8095	0	40	0	40
1282	8097	0	25	0	25
1283	8098	0	40	0	40
1284	8100	0	25	0	25
1285	8101	0	40	0	40
1286	8113	0	25	0	25
1287	8114	0	40	0	40
1288	8116	0	25	0	25
1289	8117	0	40	0	40
1290	8119	0	25	0	25
1291	8120	0	40	0	40
1292	8122	0	12	0	12
1293	8129	0	58	0	58
1295	8138	0	12	0	12
1296	8139	0	20	0	20
1298	8141	0	17	23	17
1300	8143	0	54	0	54
1301	8145	0	52	0	52
1302	8146	0	52	0	52
1304	8148	0	21	0	21
1305	8150	0	20	26	20
1306	8151	0	13	0	13
1307	8152	0	1	20	1
1308	8153	0	20	0	20
1309	8176	0	30	0	30
1310	8177	0	38	0	38
1311	8178	0	38	0	38
1312	8179	0	38	0	38
1313	8184	0	62	0	62
1314	8185	0	1	0	1
1315	8187	0	36	0	36
1316	8188	0	36	0	36
1317	8190	0	36	0	36
1318	8191	0	60	0	60
1319	8208	0	1	0	1
1320	8209	0	30	0	30
1321	8211	0	26	31	26
1322	8212	0	0	0	60
1323	8215	0	20	0	20
1324	8218	0	1	20	1
1325	8225	0	8	0	8
1326	8226	0	20	0	20
1327	8227	0	12	0	12
1328	8232	0	30	0	30
1329	8242	0	10	0	10
1331	8246	0	26	31	26
1332	8247	0	22	0	22
1333	8255	0	36	0	36
1334	8256	0	20	0	20
1337	8259	0	29	0	29
1338	8260	0	1	60	1
1339	8262	0	28	0	28
1341	8264	0	26	0	26
1345	8270	0	26	0	26
1346	8271	0	26	0	26
1348	8273	0	1	0	1
1349	8274	0	26	0	26
1351	8276	0	26	0	26
1352	8277	0	4	0	4
1355	8283	0	0	0	45
1356	8285	0	8	0	8
1359	8293	0	1	0	1
1360	8312	0	10	0	10
1361	8313	0	25	0	25
1362	8314	0	1	0	1
1364	8342	0	10	0	10
1365	8345	0	25	50	25
1366	8346	0	10	0	10
1367	8347	0	1	0	1
1368	8348	0	50	0	50
1369	8349	0	12	0	12
1370	8355	0	10	0	10
1371	8358	0	1	0	1
1372	8359	0	30	0	30
1373	8361	0	26	0	26
1375	8363	0	21	0	21
1377	8365	0	1	0	1
1378	8372	0	25	0	25
1379	8374	0	1	0	1
1380	8376	0	29	0	29
1381	8377	0	29	0	29
1382	8378	0	29	0	29
1383	8379	0	8	0	8
1384	8382	0	1	0	1
1385	8383	0	1	0	1
1386	8384	0	1	0	1
1387	8385	0	1	0	1
1388	8388	0	0	0	1
1389	8391	0	6	16	6
1390	8393	0	1	0	1
1391	8394	0	0	0	1
1392	8395	0	0	0	1
1393	8396	0	0	0	1
1394	8397	0	35	0	35
1397	8435	0	1	0	1
1398	8512	0	30	0	30
1399	8515	0	30	0	30
1400	8552	0	14	0	14
1402	8593	0	12	0	12
1403	8594	0	1	0	1
1404	8595	0	1	0	1
1405	8596	0	1	1	1
1406	8598	0	18	23	18
1410	8606	0	0	0	45
1414	8646	0	1	0	1
1415	8647	0	36	0	36
1417	8672	0	0	0	12
1418	8673	0	0	0	45
1419	8674	0	1	0	1
1420	8676	0	6	0	6
1421	8679	0	30	0	30
1422	8680	0	20	0	20
1423	8682	0	20	20	20
1424	8699	0	1	0	1
1425	8712	0	1	0	1
1426	8722	0	20	0	20
1427	8732	0	20	0	20
1428	8735	0	0	1	1
1429	8736	0	15	0	15
1430	8747	0	0	0	20
1431	8788	0	32	0	32
1432	8800	0	40	0	40
1433	8806	0	1	0	1
1434	8809	0	40	0	40
1435	8812	0	34	39	34
1436	8813	0	40	0	40
1437	8814	0	15	0	15
1438	8816	0	46	0	46
1439	8818	0	38	0	38
1440	8822	0	1	0	1
1442	8853	0	25	0	25
1443	8857	0	25	0	25
1445	8873	0	20	0	20
1447	8876	0	14	0	14
1448	8909	0	1	0	1
1449	8912	0	10	10	10
1450	8921	0	3	0	3
1451	8936	0	18	0	18
1452	8980	0	0	0	1
1453	8981	0	34	39	34
1454	8985	0	25	0	25
1459	8995	0	1	0	1
1460	8996	0	1	0	1
1461	8997	0	1	0	1
1462	8998	0	26	0	26
1463	9005	0	32	0	32
1464	9007	0	38	0	38
1465	9008	0	1	0	1
1466	9012	0	0	1	1
1467	9032	0	0	0	1
1470	9053	0	20	0	20
1471	9057	0	24	0	24
1473	9081	0	20	0	20
1474	9082	0	0	0	1
1475	9093	0	1	0	1
1476	9128	0	1	0	1
1477	9133	0	0	0	1
1478	9134	0	0	0	1
1479	9143	0	1	0	1
1480	9159	0	35	45	35
1481	9160	0	30	0	35
1482	9177	0	25	0	0
1483	9192	0	1	0	1
1485	9200	0	1	1	1
1486	9220	0	1	0	1
1487	9221	0	1	0	1
1488	9222	0	1	0	1
1489	9223	0	1	0	1
1490	9224	0	1	0	1
1491	9233	0	19	0	24
1493	9252	0	0	0	10
1494	9253	0	0	0	40
1495	9256	0	20	0	20
1497	9268	0	0	1	1
1499	9276	0	1	1	1
1501	9373	0	1	0	1
1502	9433	0	38	42	38
1504	9437	0	0	0	1
1505	9438	0	34	0	34
1507	9456	0	1	0	1
1510	9464	0	1	0	1
1511	9478	0	0	0	1
1512	9481	0	20	0	20
1513	9482	0	35	0	35
1514	9483	0	20	0	20
1515	9484	0	32	0	32
1517	9488	0	20	0	20
1518	9489	0	0	0	1
1519	9515	0	30	0	30
1520	9532	0	20	0	20
1522	9572	0	0	0	1
1523	9573	0	1	0	1
1524	9574	0	19	0	19
1525	9575	0	35	0	35
1526	9576	0	39	0	39
1527	9587	0	38	0	38
1528	9590	0	0	0	1
1529	9591	0	20	0	20
1530	9612	0	24	0	24
1531	9613	0	20	0	20
1532	9614	0	37	0	37
1533	9615	0	37	0	37
1535	9632	0	1	0	1
1536	9633	0	36	0	36
1539	9636	0	26	0	26
1540	9653	0	26	0	26
1541	9654	0	20	0	20
1542	9658	0	20	0	20
1543	9672	0	20	0	20
1544	9712	0	38	0	38
1545	9733	0	36	0	36
1546	9734	0	20	0	20
1547	9736	0	22	0	22
1548	9737	0	1	0	1
1549	9739	0	20	0	20
1550	9740	0	22	42	22
1551	9741	0	26	0	26
1552	9744	0	0	0	45
1553	9769	0	25	0	25
1554	9770	0	25	0	25
1555	9771	0	20	0	20
1557	9773	0	10	25	1
1558	9775	0	25	0	25
1559	9776	0	25	0	25
1560	9779	0	10	25	1
1561	9781	0	0	0	12
1562	9783	0	0	0	12
1564	9795	0	0	0	45
1565	9796	0	50	0	0
1566	9798	0	25	0	25
1567	9800	0	52	0	0
1568	9806	0	42	0	42
1569	9810	0	0	0	1
1570	9874	0	35	0	35
1571	9879	0	35	0	35
1572	9900	0	0	200	0
1573	9903	0	0	200	0
1574	9906	0	33	0	33
1575	9915	0	40	45	40
1576	9930	0	30	0	30
1577	9941	0	1	0	1
1578	9943	0	1	0	1
1579	9949	0	0	0	99
1580	9956	0	17	0	17
1581	9976	0	1	80	1
1582	9977	0	0	0	99
1583	9991	0	1	0	1
1584	9998	0	0	0	20
1585	9999	0	70	255	70
1586	10017	0	40	45	1
1587	10018	0	40	45	1
1588	10021	0	1	0	1
1589	10022	0	1	0	1
1590	10032	0	1	0	1
1591	10052	0	38	0	38
1592	10053	0	48	0	48
1593	10054	0	58	0	58
1594	10057	0	48	0	48
1595	10058	0	58	0	58
1596	10059	0	42	0	42
1597	10060	0	28	0	28
1598	10061	0	25	0	25
1599	10074	0	1	0	1
1600	10096	0	1	0	1
1601	10101	0	20	0	20
1602	10138	0	40	49	40
1603	10139	0	50	59	50
1604	10140	0	60	65	60
1605	10144	0	42	51	42
1606	10145	0	52	61	52
1607	10165	0	42	52	42
1608	10166	0	54	64	54
1609	10247	0	1	1	1
1610	10250	0	65	0	65
1611	10251	0	1	0	1
1612	10253	0	40	45	1
1613	10256	0	45	0	45
1614	10257	0	55	0	55
1615	10260	0	36	0	36
1616	10263	0	1	1	1
1617	10266	0	20	0	20
1618	10267	0	1	45	1
1619	10268	0	1	80	1
1620	10270	0	54	0	50
1621	10277	0	20	0	20
1623	10341	0	25	0	25
1624	10342	0	35	0	35
1625	10344	0	25	0	0
1626	10345	0	29	0	29
1627	10346	0	20	0	20
1628	10351	0	25	0	25
1629	10368	0	30	35	30
1630	10370	0	1	0	1
1631	10371	0	1	0	1
1632	10373	0	40	0	40
1633	10400	0	10	0	10
1634	10444	0	0	0	1
1635	10451	0	35	0	35
1636	10452	0	20	0	20
1637	10455	0	1	0	1
1638	10576	0	26	0	0
1639	10578	0	36	40	0
1640	10618	0	30	0	0
1644	10667	0	36	255	36
1645	10668	0	36	255	36
1646	10669	0	36	255	36
1647	10670	0	36	255	36
1648	10671	0	36	255	36
1649	10672	0	36	255	36
1650	10690	0	36	255	36
1651	10691	0	36	255	36
1652	10692	0	36	255	36
1653	10693	0	36	255	36
1654	10694	0	0	0	300
1655	10723	0	60	0	60
1656	10732	0	26	0	26
1657	10733	0	1	0	1
1658	10734	0	30	0	30
1659	10737	0	20	0	20
1660	10770	0	0	0	1
1662	10772	0	0	0	1
1663	10787	0	0	0	1
1664	10788	0	0	0	1
1665	10789	0	0	0	1
1666	10790	0	0	0	1
1667	10792	0	0	0	1
1668	10793	0	0	0	1
1669	10794	0	0	0	1
1670	10795	0	0	0	1
1671	10796	0	0	0	1
1672	10798	0	0	0	1
1673	10799	0	0	0	1
1674	10800	0	0	0	1
1675	10801	0	0	0	1
1676	10802	0	0	0	1
1677	10803	0	0	0	1
1678	10804	0	0	0	1
1679	10805	0	0	0	1
1680	10807	0	0	0	45
1681	10828	0	0	0	1
1683	10834	0	0	0	1
1684	10835	0	0	0	1
1685	10836	0	0	0	1
1686	10838	0	35	35	0
1687	10839	0	35	35	0
1689	10852	0	14	0	14
1690	10853	0	1	0	1
1692	10855	0	28	0	28
1693	10856	0	28	0	28
1694	10859	0	0	0	1
1695	10861	0	0	0	1
1696	10869	0	30	0	30
1697	10870	0	16	0	16
1698	10873	0	0	0	1
1700	10906	0	0	0	1
1701	10907	0	0	0	1
1703	10967	0	40	0	40
1704	10968	0	42	52	42
1705	10969	0	0	0	1
1706	11013	0	1	0	1
1708	11015	0	10	0	10
1709	11016	0	1	0	1
1710	11017	0	30	0	30
1711	11018	0	25	0	25
1712	11019	0	13	0	13
1714	11021	0	20	0	20
1715	11023	0	25	0	25
1716	11024	0	1	0	1
1717	11068	0	0	0	1
1718	11069	0	0	0	1
1719	11070	0	0	0	1
1720	11071	0	0	0	1
1721	11078	0	0	0	1
1722	11080	0	0	0	1
1723	11082	0	1	0	1
1724	11083	0	0	0	1
1725	11084	0	36	41	36
1726	11085	0	30	35	30
1728	11094	0	0	0	1
1729	11100	0	0	0	1
1730	11103	0	0	0	1
1731	11108	0	0	0	1
1732	11113	0	1	0	1
1733	11115	0	0	0	1
1734	11119	0	0	0	1
1735	11120	0	0	0	1
1736	11124	0	0	0	1
1737	11129	0	77	0	77
1738	11130	0	20	0	20
1739	11131	0	44	48	44
1740	11151	0	0	0	1
1741	11160	0	0	0	1
1742	11170	0	0	0	1
1743	11175	0	0	0	1
1744	11180	0	0	0	1
1745	11185	0	0	0	1
1746	11189	0	0	0	1
1747	11190	0	0	0	1
1748	11207	0	0	0	1
1749	11210	0	0	0	1
1750	11213	0	0	0	1
1751	11222	0	0	0	1
1752	11232	0	0	0	1
1753	11237	0	0	0	1
1754	11242	0	0	0	1
1755	11247	0	0	0	1
1756	11252	0	0	0	1
1757	11255	0	0	0	1
1758	11264	0	28	0	28
1759	11319	0	0	0	35
1760	11327	0	24	0	24
1762	11330	0	0	0	27
1763	11331	0	0	0	27
1764	11332	0	0	0	27
1765	11333	0	0	0	27
1769	11350	0	41	41	41
1770	11351	0	41	41	41
1772	11362	0	0	1	1
1773	11363	0	0	0	20
1774	11364	0	0	0	20
1775	11366	0	10	0	10
1776	11367	0	0	0	2
1777	11368	0	0	0	2
1778	11371	0	0	0	60
1779	11374	0	0	0	60
1780	11387	0	0	0	45
1782	11391	0	40	45	1
1783	11392	0	47	0	47
1784	11393	0	0	0	32
1785	11394	0	0	0	37
1786	11395	0	0	0	42
1789	11403	0	48	0	48
1790	11404	0	0	0	42
1793	11409	0	0	1	1
1794	11410	0	20	0	20
1795	11412	0	64	0	64
1796	11416	0	42	0	42
1797	11417	0	42	0	42
1798	11418	0	42	0	42
1799	11419	0	42	0	42
1800	11420	0	42	0	42
1801	11426	0	1	0	1
1803	11430	0	20	20	20
1804	11431	0	20	20	20
1805	11433	0	20	0	20
1807	11441	0	1	0	1
1810	11444	0	20	0	20
1811	11445	0	35	0	35
1813	11462	0	1	1	1
1814	11463	0	1	1	1
1817	11481	0	35	0	35
1818	11485	0	1	1	1
1819	11487	0	1	1	1
1820	11504	0	25	0	25
1823	11547	0	0	0	1
1824	11548	0	0	0	45
1825	11560	0	0	0	1
1832	11639	0	20	0	20
1835	11642	0	20	0	20
1837	11647	0	54	59	1
1838	11649	0	40	0	40
1839	11650	0	40	0	40
1840	11657	0	48	0	48
1841	11658	0	50	0	50
1843	11789	0	20	0	20
1844	11790	0	30	0	30
1845	11791	0	45	0	45
1849	11815	0	0	0	40
1850	11818	0	35	0	35
1855	11824	0	20	0	20
1856	11825	0	20	0	20
1857	11828	0	32	37	32
1858	11829	0	20	0	20
1860	11835	0	20	0	20
1862	11837	0	1	0	1
1863	11839	0	20	0	20
1864	11841	0	37	0	37
1867	11879	0	30	0	30
1868	11891	0	50	0	50
1869	11892	0	1	0	1
1870	11895	0	34	39	34
1872	11899	0	34	0	34
1873	11900	0	34	70	34
1874	11901	0	34	0	34
1875	11902	0	20	0	20
1876	11903	0	0	0	35
1878	11918	0	20	0	20
1879	11919	0	1	0	1
1881	11921	0	20	0	20
1884	11958	0	1	0	1
1885	11959	0	1	0	1
1888	11962	0	20	0	20
1889	11963	0	45	0	45
1890	11964	0	20	0	20
1892	11968	0	1	0	1
1893	11969	0	20	0	20
1894	11970	0	20	0	20
1897	11974	0	20	0	20
1898	11975	0	20	0	20
1899	11976	0	1	0	1
1900	11977	0	20	0	20
1901	11978	0	20	0	20
1903	11981	0	20	0	20
1904	11983	0	6	0	6
1905	11984	0	20	0	20
1906	11985	0	20	0	20
1907	11986	0	20	0	20
1908	11988	0	20	0	20
1909	11989	0	20	0	20
1910	11990	0	1	0	1
1911	11992	0	0	0	35
1912	11998	0	20	0	20
1916	12021	0	1	0	1
1917	12022	0	48	0	48
1919	12024	0	14	0	14
1921	12039	0	20	0	20
1923	12042	0	62	0	62
1924	12043	0	0	0	1
1925	12051	0	40	0	40
1926	12054	0	20	0	20
1927	12057	0	1	0	1
1930	12095	0	50	0	50
1931	12096	0	8	0	8
1932	12097	0	1	0	1
1933	12098	0	20	0	20
1934	12099	0	20	0	20
1935	12151	0	1	0	1
1936	12160	0	20	0	20
1937	12161	0	1	0	1
1938	12162	0	0	0	1
1939	12163	0	0	0	1
1940	12166	0	6	0	6
1941	12167	0	20	0	20
1943	12170	0	20	0	20
1944	12174	0	50	0	50
1945	12175	0	50	0	50
1946	12176	0	50	0	50
1947	12177	0	50	0	50
1948	12178	0	50	0	50
1949	12179	0	50	0	50
1950	12187	0	25	0	25
1951	12188	0	25	0	25
1952	12189	0	0	0	45
1953	12198	0	1	0	1
1954	12199	0	0	0	45
1955	12245	0	15	70	15
1956	12246	0	15	70	15
1959	12254	0	1	0	1
1960	12257	0	1	0	1
1961	12258	0	0	0	32
1962	12278	0	1	0	1
1964	12280	0	50	0	50
1965	12281	0	0	0	1
1966	12282	0	0	0	1
1967	12284	0	0	0	1
1968	12285	0	0	0	1
1969	12286	0	0	0	1
1970	12287	0	0	0	1
1971	12289	0	0	0	1
1972	12290	0	0	0	1
1973	12292	0	1	0	1
1974	12294	0	10	80	10
1975	12295	0	0	0	1
1976	12296	0	0	0	1
1977	12297	0	0	0	1
1978	12298	0	0	0	1
1979	12299	0	0	0	1
1980	12300	0	0	0	1
1981	12301	0	0	0	1
1982	12303	0	0	0	1
1983	12308	0	0	0	1
1984	12310	0	0	0	1
1985	12311	0	0	0	1
1986	12312	0	0	0	1
1987	12313	0	0	0	1
1988	12317	0	0	0	1
1989	12318	0	0	0	1
1990	12319	0	0	0	1
1991	12320	0	0	0	1
1992	12321	0	0	0	1
1993	12322	0	0	0	1
1994	12323	0	19	0	19
1995	12324	0	0	0	1
1996	12325	0	0	0	1
1997	12327	0	0	0	1
1998	12328	0	60	0	60
1999	12329	0	0	0	1
2000	12330	0	0	0	1
2001	12332	0	1	80	1
2002	12338	0	0	0	1
2003	12339	0	0	0	1
2004	12340	0	0	0	1
2005	12341	0	0	0	1
2006	12349	0	0	0	1
2007	12350	0	0	0	1
2008	12351	0	0	0	1
2009	12353	0	0	0	1
2010	12354	0	50	0	50
2011	12355	0	10	0	10
2012	12357	0	0	0	1
2013	12358	0	0	0	1
2014	12378	0	0	0	1
2015	12398	0	0	0	1
2016	12399	0	0	0	1
2017	12400	0	0	0	1
2018	12418	0	0	0	1
2019	12420	0	26	0	26
2020	12421	0	0	60	0
2021	12459	0	0	0	36
2022	12460	0	0	0	36
2023	12461	0	0	0	10
2024	12463	0	0	0	1
2025	12464	0	0	0	1
2026	12466	0	20	0	20
2027	12467	0	0	0	1
2028	12468	0	20	0	20
2029	12469	0	0	0	1
2030	81579	0	20	0	20
2031	12471	0	20	0	20
2032	12472	0	36	0	36
2033	12473	0	0	0	1
2034	12479	0	50	0	50
2035	12480	0	50	0	50
2037	12484	0	1	0	1
2038	12485	0	10	0	10
2039	12486	0	10	0	10
2040	12487	0	0	0	1
2041	12488	0	0	0	1
2042	12489	0	0	0	1
2043	12490	0	0	0	1
2044	12491	0	20	0	20
2045	12492	0	20	0	20
2047	12494	0	10	0	10
2048	12496	0	0	0	1
2049	12497	0	0	0	1
2050	12500	0	0	0	1
2051	12501	0	0	0	1
2052	12502	0	0	0	1
2053	12503	0	0	0	1
2054	12504	0	1	0	1
2055	12506	0	1	0	1
2057	12518	0	0	0	1
2058	12519	0	0	0	1
2060	12529	0	10	0	10
2061	12530	0	50	0	50
2063	12533	0	1	0	1
2064	12536	0	10	0	10
2065	12539	0	1	0	1
2067	12542	0	8	0	8
2068	12544	0	1	0	1
2070	12548	0	20	0	20
2071	12549	0	20	0	20
2072	12550	0	1	0	1
2073	12551	0	1	0	1
2077	12556	0	1	0	1
2078	12557	0	20	0	20
2079	12560	0	0	0	1
2080	12561	0	20	0	0
2081	12562	0	0	60	47
2082	12569	0	0	0	1
2083	12571	0	0	0	1
2084	12574	0	0	0	1
2085	12575	0	0	0	1
2086	12576	0	0	0	1
2087	12577	0	0	0	1
2088	12579	0	0	0	1
2089	12592	0	0	0	1
2090	12598	0	70	0	70
2091	12605	0	0	0	1
2092	12606	0	0	0	1
2093	12608	0	0	0	60
2094	12611	0	20	0	20
2095	12612	0	40	0	40
2096	12613	0	1	0	1
2097	12625	0	20	0	20
2099	12627	0	25	0	25
2100	12642	0	26	0	26
2101	12654	0	99	0	99
2102	12655	0	5	0	5
2103	12658	0	0	0	1
2104	12663	0	0	0	1
2105	12664	0	0	0	1
2106	12665	0	0	0	1
2107	12666	0	0	0	1
2108	12667	0	20	0	20
2109	12668	0	0	0	1
2110	12670	0	26	0	26
2111	12671	0	26	0	26
2112	12672	0	0	0	1
2113	12674	0	20	0	20
2114	12675	0	20	0	20
2115	12676	0	0	0	1
2116	12677	0	0	0	1
2117	12678	0	58	0	58
2118	12684	0	0	0	1
2119	12685	0	40	0	40
2120	12686	0	50	0	50
2121	12693	0	45	0	45
2122	12695	0	0	0	1
2123	12696	0	0	0	1
2124	12697	0	0	0	1
2125	12700	0	0	0	1
2126	12701	0	0	0	1
2127	12702	0	0	0	1
2128	12703	0	0	0	1
2129	12704	0	0	0	1
2130	12707	0	0	0	1
2131	12711	0	0	0	1
2132	12712	0	10	0	10
2133	12721	0	0	0	1
2134	12723	0	0	0	1
2135	12724	0	0	0	1
2136	12725	0	0	0	1
2137	12726	0	0	0	1
2138	12727	0	0	0	1
2139	12732	0	45	0	55
2141	12734	0	20	0	20
2142	12737	0	20	0	20
2143	12739	0	20	0	20
2144	12740	0	26	0	26
2148	12744	0	20	0	20
2149	12745	0	20	0	20
2152	12748	0	20	0	20
2153	12749	0	40	50	40
2154	12750	0	0	0	1
2155	12751	0	0	0	1
2156	12752	0	0	0	1
2157	12753	0	0	0	1
2158	12761	0	0	0	1
2159	12762	0	0	0	1
2160	12763	0	0	0	1
2161	12764	0	0	0	1
2162	12766	0	35	0	35
2163	12781	0	0	0	1
2164	12782	0	20	0	20
2165	12783	0	0	0	1
2166	12784	0	0	0	1
2167	12785	0	0	0	1
2168	12787	0	14	0	14
2169	12788	0	0	0	1
2170	12789	0	0	0	1
2171	12790	0	20	0	20
2172	12795	0	1	0	1
2173	12796	0	1	0	1
2174	12797	0	0	0	1
2175	12798	0	10	0	10
2176	12799	0	0	0	1
2177	12803	0	0	0	1
2178	12804	0	0	0	1
2179	12809	0	29	0	29
2180	12810	0	0	0	1
2181	12811	0	0	0	1
2182	12812	0	0	0	1
2183	12813	0	0	0	1
2184	12814	0	0	0	1
2185	12815	0	0	0	1
2186	12818	0	0	0	1
2187	12822	0	0	0	1
2188	12823	0	0	0	1
2189	12834	0	0	0	1
2190	12835	0	0	0	1
2191	12839	0	0	0	1
2192	12840	0	0	0	1
2193	12843	0	20	0	20
2195	12845	0	45	0	45
2196	12846	0	80	0	80
2197	12847	0	0	0	1
2198	12848	0	0	0	1
2199	12849	0	0	0	1
2200	12850	0	0	0	1
2201	12851	0	0	0	40
2202	12852	0	0	0	1
2203	12854	0	0	0	1
2204	12857	0	0	0	1
2205	12858	0	0	0	1
2206	12860	0	0	0	1
2207	12861	0	0	0	1
2208	12862	0	0	0	1
2209	12863	0	0	0	1
2210	12864	0	0	0	1
2211	12865	0	0	0	1
2212	12866	0	0	0	1
2213	12867	0	0	0	1
2214	12868	0	0	0	1
2215	12876	0	0	0	1
2216	12877	0	0	0	1
2217	12878	0	0	0	1
2218	12879	0	0	0	1
2219	12880	0	1	0	1
2220	12882	0	13	0	13
2221	12883	0	8	0	8
2222	12884	0	1	0	1
2223	12885	0	0	1	1
2224	12886	0	0	0	1
2225	12887	0	20	0	20
2226	12888	0	1	0	1
2227	12889	0	50	0	50
2228	12890	0	28	0	28
2229	12891	0	1	0	1
2230	12896	0	20	0	20
2231	12898	0	20	0	20
2235	12950	0	58	0	58
2236	12952	0	0	0	1
2237	12953	0	0	0	1
2238	12956	0	60	0	60
2239	12958	0	0	0	1
2240	12959	0	0	0	1
2241	12960	0	0	0	1
2242	12963	0	0	0	1
2243	12964	0	0	0	1
2244	12966	0	0	0	1
2245	12967	0	0	0	1
2246	12968	0	0	0	1
2247	12969	0	0	0	1
2248	12970	0	0	0	1
2249	12971	0	0	0	1
2250	12972	0	60	0	60
2251	12973	0	0	0	1
2252	12974	0	0	0	1
2253	12975	0	38	0	38
2254	12976	0	0	0	1
2255	12982	0	16	0	16
2256	12983	0	0	0	1
2257	12999	0	0	0	1
2258	13000	0	0	0	1
2259	13001	0	0	0	1
2260	13002	0	0	0	1
2261	13003	0	1	0	1
2262	13004	0	1	0	1
2264	13006	0	1	0	1
2265	13007	0	18	0	18
2266	13008	0	18	0	18
2267	13010	0	1	0	1
2268	13013	0	1	0	1
2269	13043	0	0	0	1
2270	13044	0	0	1	1
2271	13045	0	0	0	1
2272	13046	0	14	0	14
2273	13047	0	0	0	1
2274	13048	0	0	0	1
2275	13049	0	60	0	60
2276	13099	0	42	0	42
2277	13119	0	42	0	42
2278	13120	0	42	0	42
2279	13138	0	42	0	42
2280	13139	0	42	0	42
2281	13140	0	20	0	20
2282	13142	0	0	1	1
2283	13159	0	56	0	56
2286	13165	0	12	0	12
2287	13166	0	45	0	45
2288	13168	0	1	0	1
2289	13180	0	0	0	1
2290	13183	0	1	0	1
2291	13184	0	1	0	1
2292	13218	0	38	0	38
2293	13219	0	38	0	38
2294	13235	0	0	0	1
2295	13238	0	1	0	1
2296	13241	0	0	0	1
2297	13258	0	40	0	40
2301	13298	0	20	0	20
2302	13299	0	1	0	1
2303	13318	0	50	0	50
2304	13321	0	20	0	20
2305	13322	0	20	0	20
2307	13325	0	0	0	99
2308	13326	0	20	0	20
2309	13327	0	1	60	1
2311	13339	0	20	0	20
2312	13340	0	20	0	20
2313	13341	0	20	0	20
2314	13342	0	20	0	20
2315	13360	0	1	0	1
2316	13374	0	20	0	20
2317	13375	0	20	0	20
2318	13376	0	1	0	1
2320	13381	0	20	0	20
2321	13382	0	20	0	20
2322	13398	0	20	0	20
2323	13424	0	18	0	18
2324	13438	0	30	0	30
2325	13439	0	30	0	30
2326	13440	0	30	0	30
2327	13441	0	30	0	30
2328	13442	0	30	0	30
2329	13443	0	20	0	20
2331	13445	0	20	0	20
2332	13446	0	1	0	1
2333	13461	0	0	1	1
2334	13463	0	35	0	35
2335	13466	0	1	0	1
2336	13479	0	1	0	1
2337	13480	0	30	0	30
2338	13481	0	10	0	10
2339	13482	0	30	0	30
2340	13486	0	50	0	50
2341	13490	0	35	0	35
2342	13491	0	6	0	6
2343	13494	0	0	0	24
2344	13518	0	10	10	10
2345	13519	0	6	11	6
2346	13520	0	0	0	45
2347	13524	0	25	0	25
2348	13526	0	30	0	30
2349	13527	0	28	0	28
2350	13528	0	28	0	28
2351	13530	0	40	0	40
2352	13532	0	48	0	48
2353	13533	0	45	0	45
2354	13534	0	30	0	30
2355	13578	0	50	0	50
2357	13582	0	1	0	1
2358	13583	0	1	0	1
2359	13584	0	1	0	1
2361	13586	0	1	0	1
2362	13589	0	1	0	1
2364	13616	0	50	0	50
2365	13619	0	26	0	26
2366	13692	0	5	0	5
2368	13706	0	0	0	1
2369	13728	0	20	0	20
2370	13729	0	20	0	20
2372	13736	0	36	0	36
2374	13738	0	20	0	20
2375	13744	0	40	0	40
2376	13745	0	20	0	20
2378	13748	0	20	0	20
2379	13752	0	45	0	45
2380	13787	0	20	0	20
2381	13795	0	22	0	22
2382	13797	0	22	0	22
2383	13804	0	0	0	1
2384	13805	0	0	0	1
2385	13806	0	0	0	1
2386	13807	0	0	0	1
2387	13809	0	46	0	46
2388	13810	0	28	0	28
2389	13812	0	38	0	38
2390	13813	0	38	0	38
2391	13819	0	20	0	20
2392	13821	0	1	0	1
2394	13847	0	22	0	22
2395	13857	0	20	0	20
2396	13860	0	20	0	20
2398	13874	0	34	0	34
2399	13877	0	10	0	10
2400	13878	0	20	0	20
2401	13884	0	20	0	20
2403	13895	0	1	0	1
2404	13899	0	1	0	1
2405	13900	0	1	0	1
2406	13901	0	20	0	20
2407	13902	0	26	0	26
2408	13903	0	36	0	36
2410	13912	0	40	0	40
2411	13951	0	29	0	29
2412	13952	0	20	0	20
2413	13953	0	1	0	1
2415	13960	0	0	0	1
2416	13961	0	0	0	1
