field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16
184412	530	6889	4.179.095	1.750.088	1.315.618	0.047378	0.015047	-0.346814	0.936616	1	5	1	1	0	0	The Stormspire
184518	530	6889	3.799.861	1.744.851	1.814.532	-0.034299	-0.048376	0.948337	0.311673	1	5	1	1	0	0	Farahlon
184519	530	6889	3.799.882	1.744.871	1.808.014	-0.034299	-0.048376	0.948337	0.311673	1	5	1	1	0	0	The Stormspire
184520	530	6889	3.799.794	1.745.134	1.814.714	-0.026391	-0.075571	0.430154	0.8992	1	5	1	1	0	0	Tempest Keep
184521	530	6889	3799.89	1.745.179	1.808.071	-0.026391	-0.075571	0.430154	0.8992	1	5	1	1	0	0	Kirin\'Var Village
184522	530	6889	3.800.088	1.745.168	1.815.325	0.04373	-0.10838	-0.333243	0.93557	1	5	1	1	0	0	Manaforge Ultris
184523	530	6889	3.800.038	1.745.199	1.801.154	-0.026391	-0.075571	0.430154	0.8992	1	5	1	1	0	0	Area 52
184533	530	7152	3.147.964	1.901.461	1.459.088	0	0	0.995805	0.091502	1	5	1	1	0	0	Area 52
184534	530	7152	3.147.912	1.901.569	1.457.441	0	0	0.540974	0.841039	1	5	1	1	0	0	Manaforge Ultris
184535	530	7152	3146.34	1899.71	1.463.243	0	0	-0.203642	0.979045	1	5	1	1	0	0	Cosmowrench
184536	530	7152	3.146.335	1.899.727	1.464.368	0	0	0.967046	0.254602	1	5	1	1	0	0	Kirin\'Var Village
184537	530	7152	3.146.308	1899.6	1.455.444	0	0	0.96005	0.279829	1	5	1	1	0	0	The Stormspire
184538	530	7152	3.173.417	1.966.819	1.459.849	0	0	0.976296	0.21644	1	5	1	1	0	0	Area 52
184539	530	7152	3.173.395	1966.75	1.450.989	0	0	0.988361	0.152123	1	5	1	1	0	0	The Stormspire
184540	530	7152	3.172.146	1.964.714	1.456.647	0	0	-0.182236	0.983255	1	5	1	1	0	0	Cosmowrench
184541	530	7152	3173.2	1.966.911	145.909	0	0	-0.087156	0.996195	1	5	1	1	0	0	Tempest Keep
184542	530	7152	3.172.198	1.964.685	1.455.067	0	0	-0.836286	0.548293	1	5	1	1	0	0	Manaforge Duro
184543	530	7152	3.172.085	1.964.641	1.453.784	0	0	0.961262	0.275637	1	5	1	1	0	0	Kirin\'Var Village
184544	530	7152	3.093.697	2.469.721	1.179.103	0	0	0.62932	0.777146	1	5	1	1	0	0	Tempest Keep
184545	530	7152	3093.72	2.469.822	1.178.841	0	0	-0.288196	0.957571	1	5	1	1	0	0	Manaforge Duro
184546	530	7152	3.052.331	2.616.332	1.114.147	0	0	0.999229	0.03926	1	5	1	1	0	0	Area 52
184547	530	7152	3.052.315	2.616.239	110.529	0	0	0.999914	-0.01309	1	5	1	1	0	0	The Stormspire
184548	530	7152	3.052.044	2.613.946	1.109.871	0	0	-0.737277	0.67559	1	5	1	1	0	0	Kirin\'Var Village
184549	530	7152	3.051.952	2.613.952	1.109.984	0	0	-0.01309	0.999914	1	5	1	1	0	0	Tempest Keep
184550	530	7152	3.263.656	2.841.853	1.424.454	0	0	-0.562805	0.82659	1	5	1	1	0	0	Tempest Keep
184551	530	7152	3.263.678	2.841.763	1.419.672	0	0	0.996566	-0.082808	1	5	1	1	0	0	Area 52
184552	530	7152	3263.52	2.841.751	1.419.545	0	0	0.763232	0.646124	1	5	1	1	0	0	The Stormspire
184553	530	7152	3.263.656	2.841.875	1.416.627	0	0	-0.656059	0.75471	1	5	1	1	0	0	Kirin\'Var Village
184624	530	7159	1.946.222	5.600.774	2.673.637	0	0	0.465615	0.884987	0.8	5	0	1	0	0	Toshley\'s Turbo Tesla Turret
184625	530	7159	1.959.427	5.586.516	2.685.903	0	0	0.304864	0.952396	0.39	5	0	1	0	0	Toshley\'s Turbo Tesla Turret
184626	530	7159	1.954.413	5.592.694	2.685.768	0	0	0.374607	0.927184	0.39	5	0	1	0	0	Toshley\'s Turbo Tesla Turret
184627	530	7159	1.926.135	5.602.885	2.673.928	0	0	0.796002	0.605294	0.8	5	0	1	0	0	Toshley\'s Turbo Tesla Turret
184628	530	7159	1.925.719	5.572.905	2.691.619	0	0	0.866025	0.500001	1.25	5	0	1	0	0	Zephyrium Capacitorium
184629	530	7159	1.903.073	5.594.999	2.675.974	0	0	0.866025	0.500001	0.39	5	0	1	0	0	Toshley\'s Turbo Tesla Turret
184630	530	7159	1.896.884	5.589.705	2.676.455	0	0	0.900698	0.434446	0.39	5	0	1	0	0	Toshley\'s Turbo Tesla Turret
185062	530	7266	-3.069.985	2.873.779	8.465.985	-0.679618	-0.002436	-0.354376	0.642286	2.990.803	5	1	1	0	0	Terokkar Forest
185063	530	7266	-3.070.392	2.873.757	8.463.768	-0.515203	-0.443229	0.147662	0.718547	2.990.803	5	1	1	0	0	Legion Hold
185064	530	7266	-3.070.366	2.873.335	8.465.356	0.077461	0.675193	-0.596182	-0.427412	2.990.803	5	1	1	0	0	Shadowmoon Valley
185065	530	7266	-3189.55	2.703.035	6.912.497	0.449935	-0.509357	0.716553	-0.157055	2.990.803	5	1	1	0	0	Shadowmoon Village
185066	530	7266	-3.189.924	2.703.348	6.908.221	-0.544866	-0.40621	0.097179	0.727097	2.990.803	5	1	1	0	0	Wildhammer Stronghold
185067	530	7266	-3.238.329	2.280.708	6.255.746	-0.667034	0.130197	-0.472871	0.56081	2.990.803	5	1	1	0	0	Shadowmoon Village
185068	530	7266	-3.238.312	2.280.461	6.261.357	0.384506	-0.560394	0.730352	-0.068558	2.990.803	5	1	1	0	0	Coilskar Point
185069	530	7266	-3238.66	2.280.767	6.251.075	-0.513264	-0.445472	0.150796	0.717896	2.990.803	5	1	1	0	0	Wildhammer Stronghold
185070	530	7266	-3.172.885	2.111.821	7.649.088	-0.311652	-0.603953	0.406082	0.61091	2.990.803	5	1	1	0	0	The Deathforge
185071	530	7266	-3.172.617	2.111.971	765.375	-0.635726	-0.240289	-0.107001	0.725717	2.990.803	5	1	1	0	0	Shadowmoon Village
185072	530	7266	-3.172.544	2.111.489	7.658.659	0.18682	-0.65344	0.714364	0.166728	2.990.803	5	1	1	0	0	Coilskar Point
185073	530	7266	-2.860.172	1.578.805	1.752.607	-0.457347	-0.502712	0.23413	0.695196	2.990.803	5	1	1	0	0	Coilskar Point
185074	530	7266	-2.859.865	1.578.801	1.757.325	-0.676255	-0.067563	-0.291184	0.673295	2.990.803	5	1	1	0	0	Shadowmoon Village
185075	530	7266	-2.860.043	1.578.347	1.751.244	0.027211	0.679077	-0.626217	-0.382055	2.990.803	5	1	1	0	0	Altar of Sha\'tar
185076	530	7266	-3.357.002	7.673.286	-2.581.309	0.500712	-0.459536	0.696211	-0.231095	2.990.803	5	1	1	0	0	Altar of Sha\'tar
185077	530	7266	-3.357.472	7.674.251	-2.581.927	-0.221764	-0.642423	0.489541	0.546318	2.990.803	5	1	1	0	0	Sanctum of the Stars
185078	530	7266	-3.357.017	7.676.478	-258.202	-0.677714	0.050893	-0.403677	0.612502	2.990.803	5	1	1	0	0	Ruins of Baa\'ri
185079	530	7266	-3.577.404	7.441.483	-9.593.631	0.140784	-0.66488	0.700993	0.216154	2.990.803	5	1	1	0	0	The Black Temple
185080	530	7266	-3.577.498	7.444.407	-9.567.349	-0.340269	-0.588305	0.376304	0.62969	2.990.803	5	1	1	0	0	Sanctum of the Stars
185081	530	7266	-3.577.011	7.444.169	-9.598.599	0.558107	-0.387817	0.658688	-0.322869	2.990.803	5	1	1	0	0	Altar of Sha\'tar
185082	530	7266	-3.985.194	1.128.648	3.872.853	-0.271484	-0.623043	0.445168	0.583043	2.990.803	5	1	1	0	0	Sanctum of the Stars
185083	530	7266	-3.984.948	1.128.833	3.880.941	-0.618649	-0.281353	-0.059307	0.731161	2.990.803	5	1	1	0	0	Wildhammer Stronghold
185084	530	7266	-3.984.812	1.128.365	3.865.105	0.229157	-0.639823	0.723739	0.11965	2.990.803	5	1	1	0	0	The Black Temple
185085	530	7266	-4.044.684	1.512.581	9.403.249	-0.350485	-0.582277	0.365258	0.636161	2.990.803	5	1	1	0	0	Eclipse Point
185086	530	7266	-4.044.398	1.512.695	9.418.877	-0.65008	-0.198196	-0.154236	0.717165	2.990.803	5	1	1	0	0	Wildhammer Stronghold
185087	530	7266	-4.044.388	1.512.208	9.404.156	0.143683	-0.66426	0.70193	0.213093	2.990.803	5	1	1	0	0	Sanctum of the Stars
185088	530	7266	-3749.03	2.123.273	7.878.564	-0.347941	-0.583801	0.36803	0.634561	2.990.803	5	1	1	0	0	Wildhammer Stronghold
185089	530	7266	-3.748.746	2123.39	7.884.322	-0.649209	-0.201031	-0.151105	0.717831	2.990.803	5	1	1	0	0	Illidari Point
185090	530	7266	-3.748.731	2.122.903	788.681	0.14658	-0.663627	0.702853	0.210028	2.990.803	5	1	1	0	0	Eclipse Point
185091	530	7266	-3.692.763	2.337.706	7.861.533	-0.579749	-0.35465	0.030241	0.732939	2.990.803	5	1	1	0	0	Illidari Point
185092	530	7266	-3.692.478	2.337.538	7.839.886	-0.668145	0.124372	-0.467959	0.564915	2.990.803	5	1	1	0	0	Terokkar Forest
185093	530	7266	-3.692.898	2337.25	7.867.299	-0.179272	-0.655551	0.524224	0.513131	2.990.803	5	1	1	0	0	Wildhammer Stronghold
185094	530	7266	-3.238.274	2.280.396	6.206.487	0.660081	-0.145242	0.659097	0.329831	2.990.803	5	1	1	0	0	The Deathforge
185095	530	7266	-2.860.069	1.578.359	1.700.784	0.654044	0.201458	-0.60633	0.404974	3.120.803	5	1	1	0	0	Ruins of Baa\'ri
185096	530	7266	-3.357.483	767.41	-2.615.542	0.209969	-0.693679	-0.035543	0.688084	2.670.804	5	1	1	0	0	The Black Temple
185097	530	7266	-3.984.964	1.128.955	3.835.194	0.565181	-0.429962	-0.559698	-0.427132	2.990.803	5	1	1	0	0	Shadowmoon Village
185098	530	7266	-4.044.376	1.512.824	937.158	-0.645602	-0.21233	-0.138554	0.720359	2.990.803	5	1	1	0	0	Shadowmoon Village
185099	530	7266	-3.692.491	2.337.178	7.864.066	0.379601	-0.563728	0.730922	-0.062182	2.990.803	5	1	1	0	0	Shadowmoon Village
185100	530	7266	-3692.43	2.337.172	782.542	0.676681	0.129716	0.316249	0.652122	2.540.001	5	1	1	0	0	The Deathforge
185101	530	7266	-3.895.802	8.393.956	1.570.173	-0.663095	-0.257165	0.699483	-0.069961	2.859.999	5	1	1	0	0	Dragonmaw Fortress
186240	1	150	-4199.18	-3.081.875	326.081	0	0	0.880891	-0.47332	1	5	1	1	0	0	Tabetha\'s Farm
186241	1	309	-4.433.775	-3.108.791	3.661.137	0	0	0.999962	0.008727	1	5	1	1	0	0	Mudsprocket
186242	1	309	-4.433.284	-3.108.309	3.649.099	0	0	0.704015	0.710185	1	5	1	1	0	0	Brackenwall Village
186479	571	7468	6.763.924	-3.974.439	236.091	0	0	-0.182235	0.983255	1	5	1	1	0	0	Kamagua
186480	571	7468	6.774.496	-3.976.762	2.369.046	0	0	-0.809017	0.587785	1	5	1	1	0	0	Westguard Keep
186481	571	7468	6.736.649	-3976.08	2.381.541	0	0	0.681998	0.731354	1	5	1	1	0	0	New Agamand
186519	571	7468	2.017.644	-4.887.931	2.146.985	0	0	-0.496217	0.8681986	1	5	1	1	0	0	Fort Wildervar
186520	571	7468	2014.79	-4.890.302	2.146.067	0	0	0.9381912	0.3461173	1	5	1	1	0	0	Vengeance Landing
186521	571	7468	1.386.363	-5.568.962	2.173.318	0	0	0.061049	0.998135	1.35	5	1	1	0	0	Westguard Keep
186522	571	7468	1.383.602	-5.572.522	2.123.625	0	0	0.777146	0.62932	1.35	5	1	1	0	0	New Agamand
186523	571	7468	1.389.368	-5571.34	2.173.057	0	0	-0.625924	0.779884	1.35	5	1	1	0	0	Camp Winterhoof
186524	571	7468	1.387.229	-5.574.585	217.389	0	0	0.994969	-0.100188	1.35	5	1	1	0	0	Vengeance Landing
186525	571	7468	1.389.321	-5.571.252	2.126.237	0	0	-0.625924	0.779884	1.35	5	1	1	0	0	Fort Wildervar
186526	571	7468	2.017.778	-4.887.679	2.119.238	0	0	-0.507538	0.8616294	1	5	1	1	0	0	Camp Winterhoof
186527	571	7468	1.727.427	-5.391.832	1.995.289	0	0	0.904455	0.426569	1	5	1	1	0	0	Vengeance Landing
186528	571	7468	1.730.278	-5.389.042	2.010.668	0	0	-0.346117	0.938191	1	5	1	1	0	0	Fort Wildervar
186529	571	7468	1730.42	-5.389.045	1.983.565	0	0	-0.362438	0.932008	1	5	1	1	0	0	Camp Winterhoof
186530	571	7468	2.186.265	-4.522.529	2.208.212	0	0	0.203641	0.979046	1	5	1	1	0	0	Westguard Keep
186531	571	7468	2.188.642	-4.523.479	2.223.546	0	0	-0.457874	0.889017	1	5	1	1	0	0	Camp Winterhoof
186532	571	7468	2.186.368	-4.526.184	2.236.208	0	0	0.983255	0.182235	1	5	1	1	0	0	Vengeance Landing
186533	571	7468	2.169.507	-4.800.321	2.283.371	0	0	-0.27144	0.962455	1.01	5	1	1	0	0	Camp Winterhoof
186534	571	7468	2.169.495	-4.803.689	2.282.283	0	0	0.965926	-0.258819	1	5	1	1	0	0	Fort Wildervar
186535	571	7468	2.167.304	-4.803.418	2.282.864	0	0	0.936672	0.350207	1	5	1	1	0	0	Vengeance Landing
186536	571	7468	1.962.484	-3.615.967	1.635.576	0	0	0.952396	-0.304865	1	5	1	1	0	0	Camp Winterhoof
186537	571	7468	1.959.639	-3.613.665	1.621.389	0	0	0.555571	0.831469	1	5	1	1	0	0	Westguard Keep
186538	571	7468	2.169.566	-4.800.198	224.502	0	0	-0.27144	0.962455	1.01	5	1	1	0	0	Westguard Keep
186539	571	7468	2.186.325	-4.526.277	2.208.797	0	0	0.986996	0.160742	1	5	1	1	0	0	Fort Wildervar
186540	571	7468	1.962.505	-3.616.082	1.606.427	0	0	0.949699	-0.313163	1	5	1	1	0	0	Fort Wildervar
186541	571	7468	1.959.622	-3.613.554	1.648.542	0	0	0.526214	0.850352	1	5	1	1	0	0	New Agamand
186542	571	7468	1.422.656	-3.719.123	1.437.351	0	0	-0.577145	0.816642	1	5	1	1	0	0	Fort Wildervar
186543	571	7468	1.422.788	-3.719.118	1.410.204	0	0	-0.580703	0.814116	1	5	1	1	0	0	Camp Winterhoof
186544	571	7468	1.419.915	-3.717.986	1.417.094	0	0	0.233445	0.97237	1	5	1	1	0	0	Westguard Keep
186545	571	7468	1.419.182	-3.720.528	1.438.326	0	0	0.850352	0.526214	1	5	1	1	0	0	New Agamand
186546	571	7468	1.088.856	-4.034.446	1.570.806	0	0	0.918791	0.394744	1	5	0	1	0	0	New Agamand
186547	571	7468	1.088.847	-4.034.326	1.594.753	0	0	0.925541	0.378648	1	5	0	1	0	0	Kamagua
186548	571	7468	1.091.295	-4.031.196	1.578.192	0	0	-0.267238	0.96363	1	5	0	1	0	0	Westguard Keep
186549	571	7468	1.092.075	-4.034.033	1.579.475	0	0	-0.845728	0.533615	1	5	0	1	0	0	Vengeance Landing
186550	571	7468	1.091.955	-4.033.946	1.606.947	0	0	-0.845728	0.533615	1	5	0	1	0	0	Valgarde
186551	571	7468	1.211.806	-4697.74	2.941.327	0	0	0.9997621	0.02181495	1	5	1	1	0	0	Vengeance Landing
186552	571	7468	1.214.219	-4.693.726	295.197	0	0	-0.06104907	0.9981348	1	5	1	1	0	0	Westguard Keep
186553	571	7468	1.229.045	-4.695.774	2.959.444	0	0	-0.737277	0.6755906	1	5	1	1	0	0	New Agamand
186554	571	7468	1.214.705	-4.693.663	293.035	0	0	-0.06104907	0.9981348	1	5	1	1	0	0	Kamagua
186577	571	7468	1.314.856	-4.495.306	1.703.213	0	0	0.900698	0.434445	1	5	0	1	0	0	Valgarde
186578	571	7468	1.317.482	-4.495.621	1.707.738	0	0	0.94693	-0.321439	1	5	0	1	0	0	Vengeance Landing
186579	571	7468	1.315.446	-4492.32	1.718.828	0	0	0.224951	0.97437	1	5	0	1	0	0	Westguard Keep
186580	571	7468	1.315.321	-4.492.607	1.699.369	0	0	0.288196	0.957571	1	5	0	1	0	0	New Agamand
186603	571	7468	9.958.715	-5.730.759	2.366.575	0	0	0.774393	0.632705	1	5	1	1	0	0	New Agamand
186604	571	7468	999.743	-5.729.257	236.761	0	0	-0.526214	0.850352	1	5	1	1	0	0	Vengeance Landing
186757	571	7468	1.727.604	-5.388.976	199.509	0	0	0.382683	0.92388	1	5	1	1	0	0	Westguard Keep
187275	571	388	2.380.823	5.575.435	3.339.838	0	0	0.911288	-0.411769	1.476.441	5	1	1	0	0	Fizzcrank Airstrip
187276	571	388	2.114.363	6.029.033	5.139.414	0	0	-0.795304	0.606211	1.356.441	5	1	1	0	0	Warsong Hold
187277	571	388	2.295.228	5.634.019	3.811.864	0	0	-0.373539	0.927615	1.356.441	5	1	1	0	0	Warsong Hold
187278	571	388	2.380.898	5.575.299	3.482.364	0	0	0.91706	-0.398749	1.33	5	1	1	0	0	Kaskala
187279	571	388	2.953.702	5.386.749	6.048.164	0	0	0.069757	0.997564	1.43	5	1	1	0	0	Warsong Hold
187280	571	388	2953.83	5.386.367	6.031.235	0	0	-0.768841	0.63944	1.58	5	1	1	0	0	Fizzcrank Airstrip
187281	571	388	2.953.761	5.386.343	6.087.172	0	0	-0.771625	0.636078	1.69	5	1	1	0	0	Taunka\'le Village
187282	571	388	2.953.963	5.386.353	5.863.804	0	0	-0.694659	0.719339	1.3	5	1	1	0	0	Kaskala
187283	571	388	2.380.582	5.576.057	3.473.732	0	0	0.507538	0.861629	1.17	5	1	1	0	0	Riplash Ruins
187284	571	388	2.131.929	5.779.346	5.780.853	0	0	0.746057	0.665882	1.14	5	1	1	0	0	Riplash Ruins
187285	571	388	2.131.984	5.779.581	570.172	0	0	-0.069756	0.997564	1.28	5	1	1	0	0	Warsong Hold
187286	571	388	2.953.305	5.386.467	5.923.708	0	0	0.544639	0.838671	1.2	5	1	1	0	0	Riplash Ruins
187287	571	388	2.953.993	5.386.303	6.058.228	0	0	-0.768841	0.63944	1.26	5	1	1	0	0	Amber Ledge
187297	571	388	3.876.786	5.455.876	3.254.731	0	0	0.962455	-0.271441	1	5	1	1	0	0	Fizzcrank Airstrip
187298	571	388	3.876.568	5455.87	3.255.242	0	0	0.777146	0.62932	1	5	1	1	0	0	Warsong Hold
187300	571	388	3.207.515	4.992.913	2.754.189	-0.014508	-0.0097	0.66255	0.748814	1	5	1	1	0	0	Kaskala
187301	571	388	3.207.854	4.992.741	2.750.958	0.010077	-0.014249	-0.765912	0.642709	1	5	1	1	0	0	Taunka\'le Village
187302	571	388	3.207.779	4.992.963	2.677.381	-0.002122	-0.017323	-0.134826	0.990716	1	5	1	1	0	0	Warsong Hold
187303	571	388	3.207.904	4.992.721	2.823.643	0.010324	-0.014071	-0.777019	0.629235	1	5	1	1	0	0	Dragonblight
187304	571	388	3270.91	5.275.288	3.974.305	0	0	0.845728	0.533615	1.24	5	1	1	0	0	Kaskala
187305	571	388	3.271.149	5.275.752	3.965.364	0	0	0.288196	0.957571	1.32	5	1	1	0	0	Warsong Hold
187306	571	388	3.271.643	5.275.623	3.962.053	0	0	-0.434445	0.900698	1.26	5	1	1	0	0	Fizzcrank Airstrip
187307	571	388	3.271.024	5.275.133	4.015.915	0	0	0.998848	-0.047978	1.25	5	1	1	0	0	Taunka\'le Village
187312	571	7609	2.261.964	5.413.435	4.452.666	0	0	-0.16935	0.985556	1.08	5	1	1	0	0	Fizzcrank
187313	571	7609	2.261.323	5.414.743	4.030.211	0	0	0.577145	0.816642	1.08	5	1	1	0	0	Warsong Hold
187324	571	388	3.271.642	5.275.424	4.037.046	0	0	-0.402747	0.915311	1.32	5	1	1	0	0	Amber Ledge
187325	571	388	3.460.663	5.364.607	4.431.316	0	0	-0.038621	0.999254	1.312.681	5	1	1	0	0	Amber Ledge
187326	571	388	3.310.154	4.097.591	2.692.143	0	0	0.999601	-0.02824	1.043.428	5	1	1	0	0	Dragonblight
187327	571	388	3.310.691	4.098.062	2.680.885	0	0	-0.651526	0.758626	1.077.676	5	1	1	0	0	Taunka\'le Village
187328	571	388	3310.31	4.098.257	2.659.982	0	0	-0.021815	0.999762	1.08	5	1	1	0	0	Kaskala
187338	571	388	2.953.355	5.386.322	6.053.358	0	0	0.526214	0.850352	1.41	5	1	1	0	0	Valiance Keep
187339	571	388	2.380.667	5.575.494	3.468.018	0	0	0.96005	0.279829	1.32	5	1	1	0	0	Valiance Keep
187341	571	388	2131.95	5.779.424	5.791.071	0	0	0.989651	-0.143493	1.1	5	1	1	0	0	Valiance Keep
187343	571	388	3.207.841	4.992.987	2.757.897	-0.001592	-0.01738	-0.165	0.986139	1	5	1	1	0	0	Valiance Keep
187346	571	388	2.114.068	6.029.116	5.138.293	0	0	0.98575	0.168214	1.356.441	5	1	1	0	0	Valiance Keep
187348	571	388	3.876.466	5.455.962	3.324.276	0	0	0.836286	0.548293	1	5	1	1	0	0	Valiance Keep
187349	571	388	3.876.478	5.455.879	3.199.666	0	0	0.811574	0.58425	0.97	5	1	1	0	0	Amber Ledge
187350	571	388	3.876.892	5.456.234	32.597	0	0	-0.507538	0.861629	1	5	1	1	0	0	Bor\'gorok Outpost
187351	571	388	3.876.945	5.456.097	3.205.729	0	0	-0.414693	0.909961	0.93	5	1	1	0	0	Sholazaar Basin
187352	571	388	3.270.949	5.275.851	4.069.658	0	0	0.288196	0.957571	1.32	5	1	1	0	0	Valiance Keep
187353	571	388	3.271.644	5.275.797	3.940.235	0	0	-0.41866	0.908143	1.1	5	1	1	0	0	Bor\'gorok Outpost
187354	530	6897	12729.8	-7.189.222	1.094.639	0	0	0.829038	0.559192	1	5	1	1	0	1	Greengill Coast
187355	530	6897	12730.35	-7.189.287	1.096.011	0	0	-0.836286	0.548293	1	5	1	1	0	1	Magisters\' Terrace
188265	571	7753	3.095.937	-2.048.806	8.902.545	0	0	0.258819	0.965926	1	5	1	1	0	0	Venture Bay
188266	571	7753	3.183.273	-1.991.391	9.070.473	0	0	0.848048	0.529919	1	5	1	1	0	0	Conquest Hold
188267	571	7753	3.183.291	-1991.38	8.982.629	0	0	0.848048	0.529919	1	5	1	1	0	0	Amberpine Lodge
188268	571	7753	3.185.445	-1.990.872	9.065.273	0	0	-0.704015	0.710185	1	5	1	1	0	0	Zul\'Drak
188269	571	7753	3.184.378	-1.989.682	9.062.007	-0.012182	-0.006478	-0.052415	0.99853	1	5	1	1	0	0	Dragonblight
188270	571	7753	3.096.181	-2.050.726	8.968.048	0	0	0.995805	0.091502	1	5	1	1	0	0	Amberpine Lodge
188271	571	7753	3.096.269	-2.050.634	8.882.845	0	0	0.996566	0.082808	1	5	1	1	0	0	Conquest Hold
188272	571	7753	2992.22	-2.903.118	1.032.073	0	0	0.704015	0.710185	1	5	1	1	0	0	Howling Fjord
188273	571	7753	2993.09	-2.901.958	1.031.711	0	0	0.087156	0.996195	1	5	1	1	0	0	Dragonblight
188274	571	7753	2.994.163	-2.903.717	1.032.952	0	0	0.892979	-0.450098	1	5	1	1	0	0	Amberpine Lodge
188275	571	7753	2.994.147	-2.903.722	1.024.289	0	0	0.891006	-0.453991	1	5	1	1	0	0	Grizzlemaw
188276	571	7753	3.514.031	-3129.65	2.446.165	0	0	0.948324	-0.317305	1	5	1	1	0	0	Grizzlemaw
188277	571	7753	3.513.947	-3127.65	2.444.308	0	0	-0.237686	0.971342	1	5	1	1	0	0	Blue Sky Logging Grounds
188278	571	7753	3.514.075	-3.129.674	2.436.842	0	0	0.95502	-0.296542	1	5	1	1	0	0	Solstice Village
188279	571	7753	3.684.971	-2.307.604	1.610.821	0	0	-0.704015	0.710185	1	5	1	1	0	0	Drak\'Tharon
188280	571	7753	3683.76	-2.306.332	1.609.113	0	0	0.017452	0.999848	1	5	1	1	0	0	Conquest Hold
188281	571	7753	3.514.006	-3.127.696	2.435.077	0	0	0.97437	0.224951	1	5	1	1	0	0	Drak\'Tharon
188282	571	7753	3651.38	-2.949.599	2.395.004	0	0	-0.824126	0.566407	1	5	1	1	0	0	Blue Sky Logging Grounds
188283	571	7753	3.650.353	-2.948.441	238.785	0	0	0.095846	0.995396	1	5	1	1	0	0	Zul\'Drak
188284	571	7753	3.695.128	-3.481.436	2.472.607	0	0	0.987688	-0.156435	1	5	1	1	0	0	Solstice Village
188285	571	7753	3.695.675	-3.479.954	2.471.961	0	0	-0.548293	0.836286	1	5	1	1	0	0	Westfall Brigade Encampment
188286	571	7753	3.695.634	-3.479.982	2.463.363	0	0	-0.540974	0.841039	1	5	1	1	0	0	Thor Modan
188290	571	7753	3.695.138	-3.481.354	2.464.181	0	0	0.991445	-0.130527	1	5	1	1	0	0	Grizzlemaw
188291	571	7753	2.993.054	-2902.04	1.023.364	0	0	0.056693	0.998392	1	5	1	1	0	0	Conquest Hold
188292	571	7753	3.240.186	-3.101.733	1.636.394	-0.049698	0.050505	0.991348	-0.110491	1	5	1	1	0	0	Grizzlemaw
188293	571	7753	3.240.192	-3.101.745	1.629.154	-0.059212	0.05246	0.990807	-0.109746	1	5	1	1	0	0	Solstice Village
188294	571	7753	3.240.944	-3.100.094	1.632.566	-0.041649	-0.025676	-0.500269	0.864487	1	5	1	1	0	0	Amberpine Lodge
188295	571	7753	3.512.302	-3.128.686	2.442.151	-0.015736	-0.026171	0.694167	0.719166	1	5	1	1	0	0	Conquest Hold
188296	571	7753	3.512.379	-3.128.714	2.434.046	-0.015736	-0.026171	0.694167	0.719166	1	5	1	1	0	0	Amberpine Lodge
188297	571	7753	3.766.253	-3.467.228	264.194	-0.015493	-0.038116	0.661554	0.748768	1	5	1	1	0	0	Amberpine Lodge
188298	571	7753	3.767.299	-3.468.406	2.642.914	-0.005061	-0.011738	0.999909	0.004303	1	5	1	1	0	0	Grizzlemaw
188299	571	7753	3.768.012	-3.467.075	2.642.775	0.04408	0.001593	-0.522754	0.851342	1	5	1	1	0	0	Thor Modan
188300	571	7753	3.693.883	-3480.17	2.465.459	0	0	0.580703	0.814116	1	5	1	1	0	0	Amberpine Lodge
188301	571	7753	3.693.841	-3.480.134	2.473.758	0	0	0.580703	0.814116	1	5	1	1	0	0	Conquest Hold
188302	571	7753	3.766.268	-3.467.236	2.633.512	-0.016814	-0.037552	0.63502	0.771399	1	5	1	1	0	0	Conquest Hold
188303	571	7753	3.768.159	-3.467.019	2.634.083	0.044064	0.001978	-0.515305	0.855871	1	5	1	1	0	0	Westfall Brigade Encampment
188304	571	7753	3.767.332	-3.468.313	2.633.939	-0.009877	-0.024765	0.999308	0.025936	1	5	1	1	0	0	Solstice Village
188305	571	7753	4.028.656	-3.402.193	2.948.595	-0.034069	0.028015	0.955636	-0.29123	1	5	1	1	0	0	Thor Modan 
188306	571	7753	4.027.696	-3.400.403	2.947.258	0.025907	-0.042417	0.238088	0.969971	1	5	1	1	0	0	Drak Tharon
188307	571	7753	4.028.611	-3.402.236	2.958.244	-0.032943	0.029331	0.966333	-0.253487	1	5	1	1	0	0	Westfall Brigade Encampment
188308	571	7753	4.027.822	-3.400.401	2.957.082	0.024411	-0.043295	0.20409	0.97769	1	5	1	1	0	0	Blue Sky Logging Grounds
188309	571	7753	4027.32	-3.401.868	2.957.629	-0.000632	0.044104	0.839735	0.541202	1	5	1	1	0	0	Grizzlemaw
188310	571	7753	3.651.419	-2.949.735	2.386.603	0	0	-0.814115	0.580703	1	5	1	1	0	0	Thor Modan
188311	571	7753	3.650.271	-2.948.479	2.396.677	0	0	0.165047	0.986286	1	5	1	1	0	0	Dragonblight
188312	571	7753	3.649.891	-2.950.115	2.396.887	0	0	0.933581	0.358367	1	5	1	1	0	0	Grizzlemaw
188313	571	7753	3.630.364	-2.880.559	2.239.294	0	0	0.619094	0.785317	1	5	1	1	0	0	Amberpine Lodge
