field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12
2220	48438	0	0	0	0	0	0	0	1102525235	0	0	0
2221	48505	0	0	0	0	0	0	0	1107453542	0	0	0
2222	48599	0	0	0	0	0	0	0	1084227584	0	0	0
2223	48616	0	0	480	0	0	0	0	0	0	0	0
2224	48628	0	3	25	0	0	0	0	0	0	0	0
2225	48698	0	0	400	0	0	0	0	0	0	0	0
2226	48699	0	0	500	0	0	0	0	0	0	0	0
2227	48700	0	0	500	0	0	0	0	0	0	0	0
2230	48792	0	6	200	0	0	0	0	0	0	0	0
2231	48894	0	0	100	0	0	0	0	0	0	0	0
2232	48895	0	0	75	0	0	0	0	0	0	0	0
2233	48984	0	3	30	0	0	0	0	0	0	0	0
2234	49028	0	6	600	0	0	0	0	0	0	0	0
2235	49063	0	3	50	0	0	0	0	0	0	0	0
2236	49084	0	0	90	0	0	0	0	0	0	0	0
2237	49143	0	6	350	0	0	0	0	0	0	0	0
2238	49195	0	0	180	0	0	0	0	0	0	0	0
2239	49198	0	0	150	0	0	0	0	0	0	0	0
2240	49203	0	6	400	0	0	0	0	0	0	0	0
2241	49204	0	0	215	0	0	0	0	0	0	0	0
2242	49205	0	0	160	0	0	0	0	0	0	0	0
2243	49206	0	6	600	0	0	0	0	0	0	0	0
2244	49306	0	0	450	0	0	0	0	0	0	0	0
2245	49307	0	0	0	0	0	0	0	1082130432	0	0	0
2246	49309	0	0	380	0	0	0	0	0	0	0	0
2247	49348	0	0	125	0	0	0	0	0	0	0	0
2248	49358	0	0	0	0	0	0	0	1077936128	0	0	0
2249	49359	0	0	0	0	0	0	0	1077936128	0	0	0
2250	49360	0	0	0	0	0	0	0	1082130432	0	0	0
2251	49361	0	0	0	0	0	0	0	1082130432	0	0	0
2253	49418	0	0	90	0	0	0	0	0	0	0	0
2254	49454	0	0	90	0	0	0	0	0	0	0	0
2255	49512	0	0	30	0	0	0	0	0	0	0	0
2256	49609	0	0	0	0	0	0	0	1092616192	0	0	0
2257	49668	0	0	100	0	0	0	0	0	0	0	0
2258	49671	0	0	350	0	0	0	0	0	0	0	0
2259	49692	0	3	20	0	0	0	0	0	0	0	0
2260	49696	0	0	90	0	0	0	0	0	0	0	0
2261	49701	0	0	150	0	0	0	0	0	0	0	0
2262	49739	0	0	250	0	0	0	0	0	0	0	0
2263	49753	0	0	0	0	0	0	0	1084227584	0	0	0
2264	49814	0	3	50	0	0	0	0	0	0	0	0
2265	49839	0	3	100	0	0	0	0	0	0	0	0
2266	49847	0	3	50	0	0	0	0	0	0	0	0
2267	49868	0	0	0	0	0	0	0	1107296256	0	0	0
2268	49935	0	0	120	0	0	0	0	0	0	0	0
2269	49966	0	2	25	0	0	0	0	0	0	0	0
2270	50090	0	0	150	0	0	0	0	0	0	0	0
2271	50183	0	0	50	0	0	0	0	0	0	0	0
2272	50197	0	0	125	0	0	0	0	0	0	0	0
2273	50198	0	0	2250	0	0	0	0	0	0	0	0
2275	50257	0	0	150	0	0	0	0	0	0	0	0
2280	50324	0	0	350	0	0	0	0	0	0	0	0
2281	50348	0	0	5000	0	0	0	0	0	0	0	0
2282	50356	0	0	300	0	0	0	0	0	0	0	0
2283	50378	0	0	90	0	0	0	0	0	0	0	0
2284	50379	0	0	0	0	0	0	0	1090519040	0	0	0
2285	50408	0	0	2500	0	0	0	0	0	0	0	0
2286	50409	0	0	2000	0	0	0	0	0	0	0	0
2287	50412	0	0	400	0	0	0	0	0	0	0	0
2288	50425	0	0	0	0	0	0	0	1090519040	0	0	0
2289	50455	0	0	90	0	0	0	0	0	0	0	0
2290	50464	0	0	0	0	0	0	0	1091043328	0	0	0
2292	50514	0	6	0	0	30	0	0	0	0	0	0
2295	50521	0	2	40	0	0	0	0	0	0	0	0
2297	50566	0	0	0	0	0	0	0	1097859072	0	0	0
2298	50578	0	0	25	0	0	0	0	0	0	0	0
2299	50589	0	15	450	0	0	0	0	0	0	0	0
2300	50659	0	0	300	0	0	0	0	0	0	0	0
2301	50668	0	0	200	0	0	0	0	0	0	0	0
2302	50672	0	0	500	0	0	0	0	0	0	0	0
2303	50676	0	0	600	0	0	0	0	0	0	0	0
2305	50702	0	0	90	0	0	0	0	0	0	0	0
2306	50715	0	0	135	0	0	0	0	0	0	0	0
2307	50721	0	0	200	0	0	0	0	0	0	0	0
2308	50730	0	0	750	0	0	0	0	0	0	0	0
2309	50740	0	0	350	0	0	0	0	0	0	0	0
2310	50750	0	0	350	0	0	0	0	0	0	0	0
2311	50769	0	0	0	0	0	0	0	1116091187	0	0	0
2312	50782	0	1	150	0	0	0	0	0	0	0	0
2313	50783	0	1	150	0	0	0	0	0	0	0	0
2314	50796	0	0	0	0	0	0	0	1077936128	0	0	0
2315	50837	0	0	0	0	0	0	0	1090519040	0	0	0
2316	50905	0	0	300	0	0	0	0	0	0	0	0
2317	50908	0	0	300	0	0	0	0	0	0	0	0
2318	50915	0	0	300	0	0	0	0	0	0	0	0
2319	50980	0	0	5000	0	0	0	0	0	0	0	0
2320	50982	0	-2	5000	0	0	0	0	0	0	0	0
2321	50985	0	0	10000	0	0	0	0	0	0	0	0
2322	50992	0	0	500	0	0	0	0	0	0	0	0
2323	50997	0	0	75	0	0	0	0	0	0	0	0
2324	51016	0	0	300	0	0	0	0	0	0	0	0
2325	51035	0	0	0	0	0	0	0	1114636288	0	0	0
2326	51103	0	0	90	0	0	0	0	0	0	0	0
2327	51177	0	0	1670	0	0	0	0	0	0	0	0
2328	51287	0	0	90	0	0	0	0	0	0	0	0
2329	51337	0	0	300	0	0	0	0	0	0	0	0
2330	51339	0	0	90	0	0	0	0	0	0	0	0
2331	51340	0	0	5	5	0	0	0	0	0	0	0
2332	51363	0	0	90	0	0	0	0	0	0	0	0
2333	51431	0	0	300	0	0	0	0	0	0	0	0
2334	51432	0	0	250	0	0	0	0	0	0	0	0
2335	51489	0	0	105	0	0	0	0	0	0	0	0
2336	51505	0	0	0	0	0	0	0	1089889894	0	0	0
2337	51514	0	0	0	0	0	0	0	1080033280	0	0	0
2338	51533	0	0	0	0	0	0	0	1094713344	0	0	0
2339	51586	0	0	145	0	0	0	0	0	0	0	0
2340	51587	0	0	250	0	0	0	0	0	0	0	0
2341	51588	0	0	110	0	0	0	0	0	0	0	0
2342	51608	0	0	250	0	0	0	0	0	0	0	0
2343	51609	0	0	150	0	0	0	0	0	0	0	0
2344	51610	0	0	250	0	0	0	0	0	0	0	0
2345	51618	0	0	90	0	0	0	0	0	0	0	0
2346	51622	0	0	800	0	0	0	0	0	0	0	0
2347	51662	0	3	15	0	0	0	0	0	0	0	0
2348	51663	0	1	50	0	0	0	0	0	0	0	0
2349	51678	0	3	20	0	0	61	0	0	0	0	0
2350	51722	0	3	25	0	0	0	0	0	0	0	0
2351	51723	0	3	35	0	0	0	0	0	0	0	0
2352	51729	0	0	0	0	0	0	0	1086324736	0	0	0
2353	51730	0	0	0	0	0	0	0	1093140480	0	0	0
2354	51732	0	0	400	0	0	0	0	0	0	0	0
2355	51749	0	0	0	0	0	0	0	1086324736	0	0	0
2356	51753	0	2	20	0	0	0	0	0	0	0	0
2357	51758	0	0	100	0	0	0	0	0	0	0	0
2358	51763	0	0	100	0	0	0	0	0	0	0	0
2359	51764	0	0	100	0	0	0	0	0	0	0	0
2360	51766	0	0	100	0	0	0	0	0	0	0	0
2361	51776	0	0	150	0	0	0	0	0	0	0	0
2362	51777	0	0	10	2	0	0	0	0	0	0	0
2363	51779	0	0	90	0	0	0	0	0	0	0	0
2364	51787	0	0	300	0	0	0	0	0	0	0	0
2366	51799	0	0	250	0	0	0	0	0	0	0	0
2367	51806	0	0	250	0	0	0	0	0	0	0	0
2368	51808	0	0	500	0	0	0	0	0	0	0	0
2370	51818	0	0	110	0	0	0	0	0	0	0	0
2371	51820	0	0	120	0	0	0	0	0	0	0	0
2372	51830	0	0	300	0	0	0	0	0	0	0	0
2373	51854	0	0	200	0	0	0	0	0	0	0	0
2374	51877	0	0	300	0	0	0	0	0	0	0	0
2375	51886	0	0	0	0	0	0	0	1101581517	0	0	0
2376	51892	0	0	0	0	0	0	0	1109393408	0	0	0
2377	51958	0	0	0	0	0	0	0	1091567616	0	0	0
2378	51972	0	0	200	0	0	0	0	0	0	0	0
2379	52011	0	0	500	0	0	0	0	0	0	0	0
2380	52053	0	3	20	0	0	0	0	0	0	0	0
2381	52055	0	3	40	0	0	0	0	0	0	0	0
2382	52120	0	0	0	0	0	0	0	1094713344	0	0	0
2384	52144	0	0	800	0	0	0	0	0	0	0	0
2385	52176	0	0	180	0	0	0	0	0	0	0	0
2386	52197	0	3	25	0	0	0	0	0	0	0	0
2387	52201	0	3	20	0	0	0	0	0	0	0	0
2388	52202	0	3	2	0	0	0	0	0	0	0	0
2389	52257	0	0	90	0	0	0	0	0	0	0	0
2390	52269	0	0	90	0	0	0	0	0	0	0	0
2391	52281	0	0	300	0	0	0	0	0	0	0	0
2392	52282	0	0	90	0	0	0	0	0	0	0	0
2393	52292	0	0	390	0	0	0	0	0	0	0	0
2394	52341	0	0	120	0	0	0	0	0	0	0	0
2395	52358	0	3	20	0	0	142	0	0	0	0	0
2396	52375	0	6	400	0	0	0	0	0	0	0	0
2397	52383	0	0	150	0	0	0	0	0	0	0	0
2398	52444	0	0	0	0	0	0	0	1090519040	0	0	0
2399	52445	0	0	0	0	0	0	0	1082130432	0	0	0
2400	52498	0	0	0	0	0	0	0	1090519040	0	0	0
2401	52499	0	0	15	0	0	0	0	0	0	0	0
2402	52501	0	0	50	0	0	0	0	0	0	0	0
2403	52502	0	0	50	0	0	0	0	0	0	0	0
2404	52531	0	0	120	0	0	0	0	0	0	0	0
2405	52534	0	0	90	0	0	0	0	0	0	0	0
2406	52535	0	0	95	0	0	0	0	0	0	0	0
2407	52551	0	0	150	0	0	0	0	0	0	0	0
2408	52554	0	0	250	0	0	0	0	0	0	0	0
2410	52592	0	0	350	0	0	0	0	0	0	0	0
2411	52604	0	0	0	0	0	0	0	1091567616	0	0	0
2413	52610	0	3	25	0	0	0	0	0	0	0	0
2414	52660	0	0	0	0	0	0	0	1077936128	0	0	0
2415	52714	0	0	300	0	0	0	0	0	0	0	0
2416	52715	0	0	0	0	0	0	0	1084227584	0	0	0
2417	52718	0	0	310	0	0	0	0	0	0	0	0
2418	52721	0	0	0	0	0	0	0	1073741824	0	0	0
2419	52722	0	0	100	0	0	0	0	0	0	0	0
2420	52774	0	0	90	0	0	0	0	0	0	0	0
2421	52778	0	0	150	0	0	0	0	0	0	0	0
2422	52807	0	0	300	0	0	0	0	0	0	0	0
2423	52814	0	0	300	0	0	0	0	0	0	0	0
2424	52825	0	2	35	0	0	0	0	0	0	0	0
2425	52836	0	0	685	0	0	0	0	0	0	0	0
2426	52868	0	0	145	0	0	0	0	0	0	0	0
2427	52926	0	0	10	0	0	0	0	0	0	0	0
2428	53019	0	0	300	0	0	0	0	0	0	0	0
2429	53032	0	3	75	0	0	142	0	0	0	0	0
2430	53044	0	0	90	0	0	0	0	0	0	0	0
2431	53086	0	0	90	0	0	0	0	0	0	0	0
2432	53114	0	0	1200	0	0	0	0	0	0	0	0
2433	53140	0	0	0	0	0	0	0	1077936128	0	0	0
2434	53142	0	0	0	0	0	0	0	1082130432	0	0	0
2435	53167	0	0	150	0	0	0	0	0	0	0	0
2436	53209	0	2	44	0	0	0	0	0	0	0	0
2437	53214	0	0	540	0	0	0	0	0	0	0	0
2439	53301	0	2	44	0	0	0	0	0	0	0	0
2440	53314	0	0	90	0	0	0	0	0	0	0	0
2441	53325	0	0	0	0	0	0	0	1094713344	0	0	0
2442	53333	0	0	90	0	0	0	0	0	0	0	0
2444	53385	0	9	3	0	0	0	0	0	0	0	0
2445	53407	0	0	0	0	0	0	0	1084227584	0	0	0
2446	53408	0	0	0	0	0	0	0	1084227584	0	0	0
2447	53439	0	0	0	0	0	0	0	1086324736	0	0	0
2449	53493	0	0	150	0	0	0	0	0	0	0	0
2451	53595	0	0	0	0	0	0	0	1077936128	0	0	0
2452	53600	0	9	3	0	0	0	0	0	0	0	0
2453	53601	0	0	0	0	0	0	0	1082130432	0	0	0
2454	53607	0	0	90	0	0	0	0	0	0	0	0
2455	53608	0	0	150	0	0	0	0	0	0	0	0
2456	53616	0	0	400	0	0	0	0	0	0	0	0
2457	53617	0	0	250	0	0	0	0	0	0	0	0
2458	53736	0	0	0	0	0	0	0	1096810496	0	0	0
2459	53788	0	0	150	0	0	0	0	0	0	0	0
2460	53850	0	0	150	0	0	0	0	0	0	0	0
2461	53851	0	0	150	0	0	0	0	0	0	0	0
2462	54049	0	3	60	0	0	0	0	0	0	0	0
2463	54094	0	0	90	0	0	0	0	0	0	0	0
2464	54095	0	0	200	0	0	0	0	0	0	0	0
2465	54096	0	0	200	0	0	0	0	0	0	0	0
2466	54109	0	3	20	0	0	61	0	0	0	0	0
2467	54166	0	0	35	0	0	0	0	0	0	0	0
2468	54193	0	0	580	0	0	0	0	0	0	0	0
2469	54194	0	0	800	0	0	0	0	0	0	0	0
2470	54195	0	0	50	0	0	0	0	0	0	0	0
2471	54206	0	0	800	0	0	0	0	0	0	0	0
2472	54210	0	0	15	15	0	0	0	0	0	0	0
2473	54237	0	0	100	0	0	0	0	0	0	0	0
2474	54283	0	0	20	0	0	0	0	0	0	0	0
2475	54290	0	0	350	0	0	0	0	0	0	0	0
2476	54303	0	0	680	0	0	0	0	0	0	0	0
2477	54322	0	0	75	0	0	0	0	0	0	0	0
2479	54409	0	0	2375	0	0	0	0	0	0	0	0
2480	54410	0	0	1670	0	0	0	0	0	0	0	0
2481	54411	0	0	1470	0	0	0	0	0	0	0	0
2482	54412	0	0	1130	0	0	0	0	0	0	0	0
2483	54413	0	0	800	0	0	0	0	0	0	0	0
2484	54414	0	0	530	0	0	0	0	0	0	0	0
2485	54479	0	0	200	0	0	0	0	0	0	0	0
2486	54481	0	0	150	0	0	0	0	0	0	0	0
2487	54491	0	0	300	0	0	0	0	0	0	0	0
2488	54511	0	0	130	0	0	0	0	0	0	0	0
2489	54516	0	0	250	0	0	0	0	0	0	0	0
2490	54521	0	0	0	0	0	0	0	1098907648	0	0	0
2491	54540	0	0	35	0	0	0	0	0	0	0	0
2492	54615	0	0	310	0	0	0	0	0	0	0	0
2494	54646	0	0	0	0	0	0	0	1086324736	0	0	0
2495	54675	0	0	680	0	0	0	0	0	0	0	0
2497	54684	0	0	90	0	0	0	0	0	0	0	0
2498	54791	0	0	90	0	0	0	0	0	0	0	0
2500	54890	0	0	120	0	0	0	0	0	0	0	0
2501	54891	0	0	120	0	0	0	0	0	0	0	0
2502	54900	0	3	50	0	0	0	0	0	0	0	0
2503	54904	0	3	40	0	0	0	0	0	0	0	0
2504	54905	0	3	25	0	0	0	0	0	0	0	0
2505	54916	0	0	90	0	0	0	0	0	0	0	0
2506	55040	0	0	100	0	0	0	0	0	0	0	0
2507	55087	0	0	645	0	0	0	0	0	0	0	0
2508	55315	0	0	0	0	0	0	0	1092616192	0	0	0
2509	55336	0	0	0	0	0	0	0	1092616192	0	0	0
2510	55342	0	0	0	0	0	0	0	1073741824	0	0	0
2511	55414	0	0	1200	0	0	0	0	0	0	0	0
2512	55416	0	0	0	0	0	0	0	1086324736	0	0	0
2513	55426	0	3	30	0	0	0	0	0	0	0	0
2514	55429	0	3	50	0	0	0	0	0	0	0	0
2515	55523	0	0	0	0	0	0	0	1120403456	0	0	0
2516	55597	0	0	750	0	0	0	0	0	0	0	0
2517	55598	0	0	150	0	0	0	0	0	0	0	0
2518	55599	0	0	500	0	0	0	0	0	0	0	0
2519	55613	0	0	110	0	0	0	0	0	0	0	0
2520	55624	0	0	75	0	0	0	0	0	0	0	0
2521	55625	0	0	0	0	0	0	0	1094713344	0	0	0
2522	55659	0	0	150	0	0	0	0	0	0	0	0
2524	55704	0	0	150	0	0	0	0	0	0	0	0
2526	55802	0	0	200	0	0	0	0	0	0	0	0
2527	55807	0	0	300	0	0	0	0	0	0	0	0
2528	55918	0	1	150	0	0	0	0	0	0	0	0
2529	55984	0	0	90	0	0	0	0	0	0	0	0
2530	55987	0	0	1200	0	0	0	0	0	0	0	0
2531	56036	0	0	0	0	0	0	0	1084227584	0	0	0
2532	56063	0	0	120	0	0	0	0	0	0	0	0
2533	56064	0	0	160	0	0	0	0	0	0	0	0
2534	56065	0	0	160	0	0	0	0	0	0	0	0
2535	56067	0	0	120	0	0	0	0	0	0	0	0
2536	56091	0	3	10	0	0	0	0	0	0	0	0
2537	56092	0	3	50	0	0	0	0	0	0	0	0
2538	56319	0	0	300	0	0	0	0	0	0	0	0
2539	56326	0	0	90	0	0	0	0	0	0	0	0
2540	56331	0	0	125	0	0	0	0	0	0	0	0
2541	56332	0	0	90	0	0	0	0	0	0	0	0
2542	56405	0	0	90	0	0	0	0	0	0	0	0
2543	56407	0	0	120	0	0	0	0	0	0	0	0
2544	56451	0	0	600	0	0	0	0	0	0	0	0
2545	56491	0	0	150	0	0	0	0	0	0	0	0
2546	56506	0	0	130	0	0	0	0	0	0	0	0
2547	56520	0	0	0	0	0	0	0	1084227584	0	0	0
2548	56521	0	0	0	0	0	0	0	1084227584	0	0	0
2550	56539	0	0	0	0	0	0	0	1105723392	0	0	0
2551	56570	0	3	5	0	0	0	0	0	0	0	0
2553	56686	0	3	25	0	0	0	0	0	0	0	0
2554	56698	0	0	900	0	0	0	0	0	0	0	0
2555	56702	0	0	250	0	0	0	0	0	0	0	0
2556	56728	0	0	0	0	0	0	0	1077936128	0	0	0
2557	56730	0	0	50	0	0	0	0	0	0	0	0
2558	56746	0	3	10	0	0	0	0	0	0	0	0
2559	56747	0	3	70	0	0	0	0	0	0	0	0
2560	56748	0	3	50	0	0	0	0	0	0	0	0
2561	56775	0	0	90	0	0	0	0	0	0	0	0
2562	56776	0	0	110	0	0	0	0	0	0	0	0
2563	56777	0	0	30	0	0	0	0	0	0	0	0
2564	56778	0	0	40	0	0	0	0	0	0	0	0
2565	56815	0	6	300	0	0	0	0	0	0	0	0
2566	56825	0	0	120	0	0	0	0	0	0	0	0
2567	56837	0	0	90	0	0	0	0	0	0	0	0
2568	56858	0	0	260	0	0	0	0	0	0	0	0
2569	56860	0	0	2250	0	0	0	0	0	0	0	0
2570	56861	0	0	645	0	0	0	0	0	0	0	0
2571	56862	0	0	75	0	0	0	0	0	0	0	0
2572	56896	0	0	0	0	0	0	0	1082130432	0	0	0
2573	56897	0	0	150	0	0	0	0	0	0	0	0
2574	56898	0	0	80	0	0	0	0	0	0	0	0
2575	56907	0	0	645	0	0	0	0	0	0	0	0
2576	56919	0	0	125	0	0	0	0	0	0	0	0
2577	56920	0	0	110	0	0	0	0	0	0	0	0
2578	56934	0	0	90	0	0	0	0	0	0	0	0
2579	56936	0	0	200	0	0	0	0	0	0	0	0
2580	56938	0	0	50	0	0	0	0	0	0	0	0
2581	56939	0	0	120	0	0	0	0	0	0	0	0
2582	57054	0	0	200	0	0	0	0	0	0	0	0
2583	57062	0	0	90	0	0	0	0	0	0	0	0
2584	57090	0	3	10	0	0	0	0	0	0	0	0
2585	57108	0	3	25	0	0	0	0	0	0	0	0
2586	57143	0	3	50	0	0	0	0	0	0	0	0
2587	57375	0	3	100	0	0	0	0	0	0	0	0
2588	57412	0	0	1000	0	0	0	0	0	0	0	0
2589	57447	0	0	0	0	0	0	0	1090519040	0	0	0
2590	57452	0	0	0	0	0	0	0	1090519040	0	0	0
2591	57453	0	0	0	0	0	0	0	1090519040	0	0	0
2592	57457	0	0	0	0	0	0	0	1090519040	0	0	0
2593	57458	0	0	0	0	0	0	0	1090519040	0	0	0
2594	57546	0	0	0	0	0	0	0	1091567616	0	0	0
2595	57609	0	3	25	0	0	61	0	0	0	0	0
2596	57643	0	3	20	0	0	0	0	0	0	0	0
2597	57652	0	3	70	0	0	0	0	0	0	0	0
2598	57655	0	0	0	0	0	0	0	1108082688	0	0	0
2599	57665	0	3	10	0	0	0	0	0	0	0	0
2600	57668	0	3	70	0	0	0	0	0	0	0	0
2601	57676	0	0	0	0	0	0	0	1099956224	0	0	0
2602	57725	0	0	90	0	0	0	0	0	0	0	0
2603	57765	0	0	0	0	0	0	0	1102053376	0	0	0
2604	57769	0	0	0	0	0	0	0	1096810496	0	0	0
2605	57774	0	0	0	0	0	0	0	1084227584	0	0	0
2607	57825	0	0	90	0	0	0	0	0	0	0	0
2608	57843	0	0	55	0	0	0	0	0	0	0	0
2609	57854	0	0	800	0	0	0	0	0	0	0	0
2610	57869	0	0	75	0	0	0	0	0	0	0	0
2611	57934	0	3	15	0	0	0	0	0	0	0	0
2612	57984	0	0	40	0	0	0	0	0	0	0	0
2613	57994	0	0	0	0	0	0	0	1091987046	0	0	0
2614	58053	0	0	0	0	0	0	0	1105723392	0	0	0
2615	58054	0	0	0	0	0	0	0	1086324736	0	0	0
2616	58127	0	0	0	0	0	0	0	1101004800	0	0	0
2617	58153	0	0	0	0	0	0	0	1105723392	0	0	0
2618	58154	0	0	0	0	0	0	0	1077936128	0	0	0
2619	58187	0	0	10	2	0	0	0	0	0	0	0
2620	58270	0	0	10	2	0	0	0	0	0	0	0
2621	58291	0	0	75	0	0	0	0	0	0	0	0
2622	58455	0	0	120	0	0	0	0	0	0	0	0
2623	58456	0	0	200	0	0	0	0	0	0	0	0
2624	58457	0	0	90	0	0	0	0	0	0	0	0
2625	58458	0	0	75	0	0	0	0	0	0	0	0
2626	58462	0	0	195	0	0	0	0	0	0	0	0
2627	58463	0	0	120	0	0	0	0	0	0	0	0
2628	58464	0	0	120	0	0	0	0	0	0	0	0
2629	58529	0	0	195	0	0	0	0	0	0	0	0
2630	58534	0	0	0	0	0	0	0	1090519040	0	0	0
2631	58535	0	0	90	0	0	0	0	0	0	0	0
2632	58536	0	0	90	0	0	0	0	0	0	0	0
2633	58537	0	0	0	0	0	0	0	1092616192	0	0	0
2636	58693	0	0	300	0	0	0	0	0	0	0	0
2637	58770	0	0	75	6	0	0	0	0	0	0	0
2638	58772	0	0	75	6	0	0	0	0	0	0	0
2640	58817	0	0	0	0	0	0	0	1077936128	0	0	0
2641	58822	0	0	0	0	0	0	0	1082130432	0	0	0
2642	58827	0	0	90	0	0	0	0	0	0	0	0
2643	58849	0	0	0	0	0	0	0	1073741824	0	0	0
2644	58850	0	0	100	0	0	0	0	0	0	0	0
2645	58912	0	0	15000	0	0	0	0	0	0	0	0
2646	58916	0	0	2000	0	0	0	0	0	0	0	0
2647	58921	0	0	0	0	0	0	0	1092616192	0	0	0
2648	58940	0	0	110	0	0	0	0	0	0	0	0
2649	58958	0	0	1210	0	0	0	0	0	0	0	0
2651	58971	0	0	110	0	0	0	0	0	0	0	0
2652	58972	0	0	150	0	0	0	0	0	0	0	0
2653	58973	0	0	75	0	0	0	0	0	0	0	0
2654	58980	0	0	900	0	0	0	0	0	0	0	0
2655	58981	0	0	500	0	0	0	0	0	0	0	0
2656	59004	0	0	100	0	0	0	0	0	0	0	0
2657	59006	0	0	75	0	0	0	0	0	0	0	0
2658	59013	0	0	90	0	0	0	0	0	0	0	0
2659	59015	0	0	150	0	0	0	0	0	0	0	0
2660	59016	0	0	90	0	0	0	0	0	0	0	0
2661	59017	0	0	90	0	0	0	0	0	0	0	0
2662	59024	0	0	90	0	0	0	0	0	0	0	0
2663	59025	0	0	150	0	0	0	0	0	0	0	0
2664	59038	0	0	120	0	0	0	0	0	0	0	0
2665	59059	0	0	1	0	0	0	0	0	0	0	0
2666	59081	0	0	400	0	0	0	0	0	0	0	0
2667	59082	0	0	500	0	0	0	0	0	0	0	0
2668	59083	0	0	500	0	0	0	0	0	0	0	0
2669	59102	0	0	900	0	0	0	0	0	0	0	0
2670	59103	0	0	250	0	0	0	0	0	0	0	0
2671	59111	0	0	50	0	0	0	0	0	0	0	0
2672	59134	0	6	400	0	0	0	0	0	0	0	0
2673	59141	0	0	120	0	0	0	0	0	0	0	0
2674	59152	0	0	150	0	0	0	0	0	0	0	0
2675	59160	0	0	90	0	0	0	0	0	0	0	0
2676	59166	0	0	150	0	0	0	0	0	0	0	0
2677	59169	0	0	90	0	0	0	0	0	0	0	0
2678	59182	0	0	150	0	0	0	0	0	0	0	0
2679	59191	0	0	0	0	0	0	0	1086324736	0	0	0
2680	59199	0	0	0	0	0	0	0	1107558400	0	0	0
2681	59200	0	0	0	0	0	0	0	1077936128	0	0	0
2682	59202	0	0	0	0	0	0	0	1077936128	0	0	0
2683	59212	0	0	90	0	0	0	0	0	0	0	0
2684	59220	0	0	150	0	0	0	0	0	0	0	0
2685	59223	0	0	150	0	0	0	0	0	0	0	0
2686	59245	0	0	120	0	0	0	0	0	0	0	0
2687	59246	0	0	90	0	0	0	0	0	0	0	0
2688	59248	0	0	200	0	0	0	0	0	0	0	0
2689	59251	0	0	90	0	0	0	0	0	0	0	0
2690	59252	0	0	215	0	0	0	0	0	0	0	0
2691	59253	0	0	75	0	0	0	0	0	0	0	0
2692	59254	0	0	250	0	0	0	0	0	0	0	0
2693	59255	0	0	160	0	0	0	0	0	0	0	0
2694	59257	0	0	195	0	0	0	0	0	0	0	0
2695	59258	0	0	120	0	0	0	0	0	0	0	0
2696	59266	0	0	50	0	0	0	0	0	0	0	0
2697	59273	0	0	700	0	0	0	0	0	0	0	0
2698	59278	0	0	135	0	0	0	0	0	0	0	0
2699	59280	0	0	200	0	0	0	0	0	0	0	0
2700	59351	0	0	90	0	0	0	0	0	0	0	0
2701	59357	0	0	90	0	0	0	0	0	0	0	0
2702	59358	0	0	95	0	0	0	0	0	0	0	0
2703	59359	0	0	250	0	0	0	0	0	0	0	0
2704	59360	0	0	400	0	0	0	0	0	0	0	0
2705	59362	0	0	350	0	0	0	0	0	0	0	0
2706	59367	0	0	60	0	0	0	0	0	0	0	0
2707	59368	0	0	350	0	0	0	0	0	0	0	0
2708	59369	0	0	300	0	0	0	0	0	0	0	0
2709	59389	0	0	90	0	0	0	0	0	0	0	0
2710	59471	0	0	200	0	0	0	0	0	0	0	0
2711	59473	0	0	150	0	0	0	0	0	0	0	0
2712	59520	0	0	100	0	0	0	0	0	0	0	0
2713	59575	0	0	85	0	0	0	0	0	0	0	0
2714	59616	0	0	330	0	0	0	0	0	0	0	0
2715	59622	0	0	1	0	0	0	0	0	0	0	0
2716	59634	0	0	0	0	0	0	0	1088421888	0	0	0
2717	59637	0	0	0	0	0	0	0	1036831949	0	0	0
2718	59638	0	0	0	0	0	0	0	1036831949	0	0	0
2720	59683	0	0	250	0	0	0	0	0	0	0	0
2721	59684	0	0	110	0	0	0	0	0	0	0	0
2722	59698	0	0	400	0	0	0	0	0	0	0	0
2723	59701	0	0	315	0	0	0	0	0	0	0	0
2724	59703	0	0	75	0	0	0	0	0	0	0	0
2725	59715	0	0	135	0	0	0	0	0	0	0	0
2726	59716	0	0	150	0	0	0	0	0	0	0	0
2727	59717	0	0	135	0	0	0	0	0	0	0	0
2728	59863	0	0	90	0	0	0	0	0	0	0	0
2729	59864	0	0	95	0	0	0	0	0	0	0	0
2731	59881	0	2	20	0	0	0	0	0	0	0	0
2732	59909	0	0	150	0	0	0	0	0	0	0	0
2733	59912	0	0	0	0	0	0	0	1099431936	0	0	0
2734	59991	0	0	0	0	0	0	0	1102053376	0	0	0
2735	60103	0	0	0	0	0	0	0	1082130432	0	0	0
2736	60177	0	3	30	0	0	0	0	0	0	0	0
2737	60181	0	0	60	0	0	0	0	0	0	0	0
2738	60182	0	0	120	0	0	0	0	0	0	0	0
2739	60195	0	3	45	0	0	0	0	0	0	0	0
2740	60204	0	0	60	0	0	0	0	0	0	0	0
2741	60205	0	0	120	0	0	0	0	0	0	0	0
2742	60287	0	0	1	0	0	0	0	0	0	0	0
2744	60322	0	0	0	0	0	0	0	1101529088	0	0	0
