field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14
3940	1048	0	0	0	1.041.994	1.527.438	1370	1365	1370	1365	3	0	0	0
3941	1048	576190.9	4.240.234	710034.4	1.885.062	2.822.661	1069	1365	1069	1365	3	0	0	0
3946	1049	441277.1	5.544.664	539225.9	27543.54	34152.76	1161	1226	1161	1226	3	0	0	0
3947	1049	0	0	0	2.718.683	428.798	1371	1226	1371	1226	3	0	0	0
3948	1050	450955.9	3833.98	665300.6	17171.4	21746.81	1224	1226	1224	1226	3	0	0	0
3949	1050	0	0	0	4.863.227	6.521.949	1372	1226	1372	1226	3	0	0	0
3953	1051	0	0	0	1.340.753	1.888.059	776	9	776	9	3	0	0	0
3957	870	485351.7	9.223.731	607680.9	2.976.468	9.211.088	1344	1226	1344	1226	0	0	0	0
3958	870	491287.6	6.407.609	628706.8	2.021.542	3.877.203	1344	1226	1344	1226	0	0	0	0
3963	1048	576373	4.766.602	713163.2	1.885.062	2.822.661	1069	1365	1069	1365	3	0	0	0
3965	1048	579286.3	-4.105.859	714579.6	4.065.404	5.619.736	1069	1365	1069	1365	3	0	0	0
3966	1048	583097.9	8.492.578	717755.4	5.307.025	6.953.876	1069	1365	1069	1365	3	0	0	0
3967	1048	588394.7	1.378.281	719358	5.307.025	6.953.876	1069	1365	1069	1365	3	0	0	0
3968	1048	593414.1	1210	717238.9	5.510.306	6.528.738	1069	1365	1069	1365	3	0	0	0
3969	870	619202.1	15515	580345.5	3.946.983	6.103.862	1136	9	1136	11	3	0	0	0
3970	870	617279.4	17162.14	573189.5	3.946.983	6.103.862	1136	9	1136	11	3	0	0	0
3971	1008	0	0	0	1.524.829	2.235.778	1375	9	1375	0	3	0	0	0
3972	860	467395.8	6971.52	597182.4	5.495.727	8.729.051	1063	1053	1063	11	3	0	0	0
