ID	Race	Gender	SkinColor	FaceType	HairType	HairStyle	BeardStyle	Helm	Shoulders	Shirt	Cuirass	Belt	Legs	Boots	Rings	Gloves	Wrist	Cape	CanEquip	Tecture	
272	5	0	0	4	3	7	2	0	0	6040	0	6041	6042	6043	6044	6045	0	0	0	CreatureDisplayExtra-00272.blp	
273	5	0	3	3	4	3	13	0	0	6040	0	6041	6042	6043	6044	6045	0	0	0	CreatureDisplayExtra-00273.blp	
274	5	0	4	2	2	7	0	0	0	6040	0	6041	6042	6043	6044	6045	0	0	0	CreatureDisplayExtra-00274.blp	
275	5	0	0	1	1	2	16	0	0	6040	0	6041	6042	6043	6044	6045	0	0	0	CreatureDisplayExtra-00275.blp	
276	5	0	1	5	5	3	16	0	0	5783	0	0	2299	0	0	0	0	0	0	CreatureDisplayExtra-00276.blp	
277	3	0	5	1	0	3	5	15913	0	6048	0	6049	6050	6051	6052	0	0	0	0	CreatureDisplayExtra-00277.blp	
278	5	0	4	0	8	8	16	0	0	0	6054	6055	3058	6056	6057	6058	0	0	0	CreatureDisplayExtra-00278.blp	
279	5	0	0	3	8	2	5	0	0	3552	5864	5904	4617	4921	0	0	0	0	0	CreatureDisplayExtra-00279.blp	
281	5	0	5	4	2	4	0	0	0	3552	5440	5904	4617	4921	0	0	0	0	0	CreatureDisplayExtra-00281.blp	
282	3	0	2	6	0	6	6	0	0	1817	0	5867	1818	5633	0	2213	0	0	0	CreatureDisplayExtra-00282.blp	
283	5	0	5	3	6	2	1	0	0	5857	0	5858	6059	6060	0	0	0	0	0	CreatureDisplayExtra-00283.blp	
284	3	0	0	0	6	4	2	0	0	6061	0	6062	1882	6063	6064	6065	0	0	0	CreatureDisplayExtra-00284.blp	
285	5	0	1	7	8	5	0	0	6066	4412	6067	4342	4346	4343	6068	6069	0	0	0	CreatureDisplayExtra-00285.blp	
286	5	0	0	9	5	1	0	0	0	6070	0	6071	6072	5744	0	0	0	0	0	CreatureDisplayExtra-00286.blp	
287	1	1	2	10	14	9	1	0	0	5490	0	5457	5622	5366	0	0	0	0	0	CreatureDisplayExtra-00287.blp	
288	5	0	0	5	7	1	10	0	0	5362	8167	5725	7942	23325	5572	22335	0	0	0	CreatureDisplayExtra-00288.blp	
289	3	0	6	4	0	3	3	15360	0	14952	12809	5858	2308	6060	6078	3218	0	0	0	CreatureDisplayExtra-00289.blp	
290	5	0	0	8	0	3	13	15488	0	0	13638	5670	5824	13940	0	0	0	0	0	CreatureDisplayExtra-00290.blp	
291	5	0	4	2	1	1	1	0	0	6082	0	4599	3201	3066	6083	6084	0	0	0	CreatureDisplayExtra-00291.blp	
292	1	0	4	5	3	4	0	0	0	5624	0	0	5589	5786	0	0	0	0	0	CreatureDisplayExtra-00292.blp	
293	5	0	5	6	9	5	15	0	0	4635	5334	5725	6085	5463	0	0	0	0	0	CreatureDisplayExtra-00293.blp	
294	5	0	0	0	0	0	9	15929	0	0	13639	6131	5765	13940	0	0	0	0	0	CreatureDisplayExtra-00294.blp	
295	5	0	0	8	1	1	10	0	2953	10359	0	6041	6042	6043	6044	6045	0	0	0	CreatureDisplayExtra-00295.blp	
296	5	0	4	3	6	8	4	0	0	6090	0	5788	6091	5744	0	0	0	0	0	CreatureDisplayExtra-00296.blp	
298	5	0	3	5	1	6	13	0	12832	19608	17340	9024	6237	19609	0	12201	0	0	0	CreatureDisplayExtra-00298.blp	
299	5	0	1	6	3	3	0	0	0	5491	5334	4506	5492	6092	0	0	0	0	0	CreatureDisplayExtra-00299.blp	
300	5	1	2	0	7	1	5	0	0	3686	5334	4882	5626	6094	0	6095	0	0	0	CreatureDisplayExtra-00300.blp	
301	5	1	0	4	4	5	5	0	0	11826	5334	9914	8818	5463	0	0	0	0	0	CreatureDisplayExtra-00301.blp	
302	5	1	3	8	2	4	4	0	0	6102	0	6103	8349	6092	0	0	0	0	0	CreatureDisplayExtra-00302.blp	
304	3	0	2	6	1	0	2	0	0	6116	0	14953	3065	3066	6118	8848	0	0	0	CreatureDisplayExtra-00304.blp	
305	3	0	0	7	5	5	4	0	0	6120	0	6121	6122	6123	0	0	0	0	0	CreatureDisplayExtra-00305.blp	
306	3	0	0	0	0	0	0	15366	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00306.blp	
307	3	1	0	0	0	0	0	15366	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00307.blp	
308	5	0	0	0	0	0	10	15319	0	0	6040	6041	6042	6134	6044	6045	3454	0	0	CreatureDisplayExtra-00308.blp	
309	5	0	4	3	7	4	6	0	0	0	6133	0	5346	3710	0	0	0	0	0	CreatureDisplayExtra-00309.blp	
310	5	1	0	0	0	0	0	15319	0	0	6040	6041	6042	6136	6044	6045	3454	0	0	CreatureDisplayExtra-00310.blp	
311	5	0	2	2	6	7	9	0	0	0	6137	0	5870	945	0	0	0	0	0	CreatureDisplayExtra-00311.blp	
312	1	0	0	0	0	0	0	14957	6141	6142	0	5319	5320	6143	6144	6145	3865	0	0	CreatureDisplayExtra-00312.blp	
313	1	1	0	0	0	0	0	14957	6141	6147	0	5319	5320	6143	6144	6145	3865	0	0	CreatureDisplayExtra-00313.blp	
314	1	0	0	0	0	0	0	0	0	6151	6152	6153	6154	6155	6156	6157	0	0	0	CreatureDisplayExtra-00314.blp	
315	4	1	8	6	0	7	4	0	5678	7958	6029	5838	6030	6031	0	7959	0	0	0	CreatureDisplayExtra-00315.blp	
316	1	0	0	0	0	0	0	0	0	0	6161	6162	6163	6164	0	7720	0	0	0	CreatureDisplayExtra-00316.blp	
317	1	1	0	0	0	0	0	0	0	0	6161	6162	6163	6164	0	7720	0	0	0	CreatureDisplayExtra-00317.blp	
318	1	0	2	4	3	0	7	0	0	10652	0	5588	7797	5786	0	0	13909	0	0	CreatureDisplayExtra-00318.blp	
319	1	1	0	0	0	0	0	0	0	6151	6152	6153	6154	6155	6156	6157	0	0	0	CreatureDisplayExtra-00319.blp	
320	7	0	0	0	0	0	0	15366	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00320.blp	
321	5	1	1	4	4	9	5	0	0	0	6169	6170	8985	6024	6173	0	0	0	0	CreatureDisplayExtra-00321.blp	
322	5	0	0	4	9	7	1	0	0	0	6174	0	3201	6175	3841	3454	0	0	0	CreatureDisplayExtra-00322.blp	
323	1	0	2	0	6	9	7	0	0	4270	0	0	5346	3755	0	0	0	0	0	CreatureDisplayExtra-00323.blp	
325	2	0	9	6	4	7	4	0	12520	10991	22174	22175	22176	13304	0	13305	0	0	0	CreatureDisplayExtra-00325.blp	
326	5	1	3	3	5	4	7	0	0	0	6187	6170	2629	2366	6173	0	0	0	0	CreatureDisplayExtra-00326.blp	
327	3	1	5	4	1	5	0	0	0	6188	0	3553	6189	6190	0	0	0	0	0	CreatureDisplayExtra-00327.blp	
328	1	0	0	2	10	0	6	15308	8847	6082	0	6049	8129	3066	0	8848	0	0	0	CreatureDisplayExtra-00328.blp	
329	3	0	2	4	3	1	6	0	0	0	6191	3418	6192	5387	6193	6194	0	0	0	CreatureDisplayExtra-00329.blp	
330	5	1	0	0	7	8	2	0	0	6195	6196	5670	6197	6198	6199	6200	0	0	0	CreatureDisplayExtra-00330.blp	
331	1	1	1	4	13	3	0	0	0	4640	0	4905	6074	4835	0	0	0	0	0	CreatureDisplayExtra-00331.blp	
332	3	0	1	7	0	7	3	15907	0	9918	0	0	2610	2166	0	3999	0	0	0	CreatureDisplayExtra-00332.blp	
333	6	0	11	4	1	1	7	0	0	6201	0	0	6202	6203	6204	6205	0	0	0	CreatureDisplayExtra-00333.blp	
334	1	0	3	1	4	2	8	0	0	6206	5864	4989	2656	4272	0	0	0	0	0	CreatureDisplayExtra-00334.blp	
335	5	1	4	8	8	6	1	0	0	10861	10698	0	9671	11480	0	9556	0	0	0	CreatureDisplayExtra-00335.blp	
336	3	0	1	2	0	2	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00336.blp	
338	3	0	5	4	1	6	6	15299	7541	15362	15363	7224	12453	7255	0	7698	0	0	0	CreatureDisplayExtra-00338.blp	
339	3	0	2	4	0	1	7	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00339.blp	
340	5	1	2	9	9	2	3	0	0	6213	6214	6215	6074	6024	0	0	0	0	0	CreatureDisplayExtra-00340.blp	
341	3	0	6	3	0	3	10	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00341.blp	
342	3	0	1	5	0	5	1	15353	0	0	6034	6035	6127	6037	6038	6039	0	0	0	CreatureDisplayExtra-00342.blp	
343	5	1	3	8	3	6	6	0	0	15435	5334	5788	6218	5463	0	0	0	0	0	CreatureDisplayExtra-00343.blp	
344	5	0	5	9	9	7	7	0	0	0	6219	0	5848	6220	0	0	0	0	0	CreatureDisplayExtra-00344.blp	
345	1	1	0	0	0	0	0	0	0	0	6221	4634	5652	5463	6224	3528	3865	0	0	CreatureDisplayExtra-00345.blp	
346	1	0	0	0	0	0	0	14964	7541	7223	0	7224	7225	7255	0	7698	6255	0	0	CreatureDisplayExtra-00346.blp	
347	1	0	1	5	4	2	2	0	0	6221	0	4634	5652	5463	6224	3528	3865	0	0	CreatureDisplayExtra-00347.blp	
348	10	0	13	0	10	1	10	0	0	4637	0	5461	6237	5463	0	0	0	0	0	CreatureDisplayExtra-00348.blp	
349	5	1	4	3	0	0	7	15319	0	0	6040	6041	6042	6136	6044	6045	58388	0	0	CreatureDisplayExtra-00349.blp	
351	10	1	13	0	11	0	11	0	0	12223	0	5867	5236	6242	0	6243	0	0	0	CreatureDisplayExtra-00351.blp	
354	5	0	3	1	0	0	8	15319	0	0	6040	6041	6042	6134	6044	6045	3454	0	0	CreatureDisplayExtra-00354.blp	
355	5	0	5	9	0	0	0	15361	0	0	6040	6041	63157	0	6044	6045	0	0	0	CreatureDisplayExtra-00355.blp	
356	5	0	2	3	0	0	0	15319	0	0	6040	6041	6042	6134	6044	6045	3454	0	0	CreatureDisplayExtra-00356.blp	
357	5	0	3	6	7	9	13	35789	2953	37724	6040	6041	6042	6043	6044	6045	58388	70943	0	CreatureDisplayExtra-00357.blp	
358	1	0	2	2	2	0	2	2457	5818	5819	5386	5679	4333	5387	0	5389	0	0	0	CreatureDisplayExtra-00358.blp	
359	5	1	4	7	3	9	2	0	0	6195	6196	5670	6197	6198	6199	6200	0	0	0	CreatureDisplayExtra-00359.blp	
360	3	0	1	5	3	1	0	0	0	5343	0	5344	1818	4487	0	0	0	0	0	CreatureDisplayExtra-00360.blp	
361	3	1	2	2	9	6	0	0	0	5733	0	5734	5735	5736	0	0	0	0	0	CreatureDisplayExtra-00361.blp	
364	2	0	7	7	1	1	5	0	0	6370	0	0	6362	6363	0	0	0	0	0	CreatureDisplayExtra-00364.blp	
365	2	0	0	2	5	3	0	0	0	11122	0	8149	10098	11123	0	11124	0	0	0	CreatureDisplayExtra-00365.blp	
366	3	0	2	6	5	2	6	0	0	6461	0	0	6462	6463	0	0	0	0	0	CreatureDisplayExtra-00366.blp	
367	3	0	1	5	10	8	0	0	0	6481	0	4633	6482	4623	0	0	0	0	0	CreatureDisplayExtra-00367.blp	
368	3	0	1	8	2	8	5	0	0	6048	0	0	6050	8262	6052	0	0	0	0	CreatureDisplayExtra-00368.blp	
369	4	1	5	1	5	2	0	0	0	7172	7173	6559	7174	2373	3406	5332	0	0	0	CreatureDisplayExtra-00369.blp	
370	1	1	1	3	14	5	4	0	0	5727	0	5728	2311	5489	0	0	0	0	0	CreatureDisplayExtra-00370.blp	
371	1	0	4	9	5	2	1	0	0	6177	0	3335	5782	5594	6178	6179	0	0	0	CreatureDisplayExtra-00371.blp	
372	4	1	3	5	2	7	4	0	0	0	5796	3335	8329	13927	6610	0	0	0	0	CreatureDisplayExtra-00372.blp	
373	5	0	2	2	9	1	5	0	73115	73023	73434	73024	73435	73436	73026	73437	3454	60222	0	CreatureDisplayExtra-00373.blp	
374	5	0	1	8	0	3	8	0	0	0	5625	5670	5626	13940	0	0	0	0	0	CreatureDisplayExtra-00374.blp	
375	4	0	2	8	3	5	4	0	0	6647	3278	0	5521	6648	6649	6650	0	0	0	CreatureDisplayExtra-00375.blp	
376	1	0	1	1	10	9	5	0	0	6653	0	0	4619	6654	0	0	0	0	0	CreatureDisplayExtra-00376.blp	
378	1	0	6	3	3	0	7	0	0	5857	0	5858	6059	6077	6078	6079	0	0	0	CreatureDisplayExtra-00378.blp	
379	3	0	6	7	6	7	6	1170	0	11437	3719	5865	7622	7623	0	0	0	0	0	CreatureDisplayExtra-00379.blp	
380	4	1	5	3	6	5	8	0	0	0	6662	6035	3065	3066	6083	6084	0	0	0	CreatureDisplayExtra-00380.blp	
381	5	0	3	5	0	0	4	15319	0	0	6040	6041	6042	6043	6044	6045	3454	0	0	CreatureDisplayExtra-00381.blp	
382	6	0	4	3	0	1	3	5325	0	4640	0	5372	3179	4307	0	0	0	0	0	CreatureDisplayExtra-00382.blp	
383	3	0	6	0	7	7	0	0	0	0	6034	6035	6127	6037	6038	6039	0	0	0	CreatureDisplayExtra-00383.blp	
384	4	0	1	1	2	0	1	0	0	6695	2564	0	5236	703	2561	6696	0	0	0	CreatureDisplayExtra-00384.blp	
385	5	0	5	9	0	0	0	15293	0	4635	0	5725	5601	5463	0	5268	0	0	0	CreatureDisplayExtra-00385.blp	
386	5	0	1	4	7	9	7	0	0	0	3686	5670	7788	13940	0	0	0	0	0	CreatureDisplayExtra-00386.blp	
387	3	1	1	6	6	3	0	0	0	0	5367	5368	5369	5370	0	0	0	0	0	CreatureDisplayExtra-00387.blp	
388	4	1	2	2	6	2	8	0	5678	0	6029	0	6030	6031	6032	6033	0	0	0	CreatureDisplayExtra-00388.blp	
389	4	1	6	8	4	6	1	0	6910	6800	6801	0	6802	6803	6804	6805	0	0	0	CreatureDisplayExtra-00389.blp	
390	4	0	3	7	4	5	3	0	0	6815	6816	0	3078	2990	3377	6021	0	0	0	CreatureDisplayExtra-00390.blp	
391	4	1	8	6	4	3	3	0	5678	0	6029	0	6030	6031	6032	6033	0	0	0	CreatureDisplayExtra-00391.blp	
392	4	0	2	2	4	4	2	0	0	6824	3888	0	5479	5868	6825	6826	0	0	0	CreatureDisplayExtra-00392.blp	
393	3	0	2	3	2	7	8	0	0	0	6034	6035	6127	6037	6038	6039	0	0	0	CreatureDisplayExtra-00393.blp	
394	4	1	6	7	0	2	4	0	0	0	6848	4315	6849	13927	6610	0	0	0	0	CreatureDisplayExtra-00394.blp	
395	4	0	1	1	6	2	3	0	0	0	4100	6035	6865	6866	6867	6868	0	0	0	CreatureDisplayExtra-00395.blp	
396	3	0	8	3	0	5	3	15353	0	0	6034	6035	6127	6037	6038	6039	0	0	0	CreatureDisplayExtra-00396.blp	
397	3	0	4	5	0	1	2	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00397.blp	
398	3	0	1	0	7	6	4	0	0	7658	7674	6035	6127	7675	0	0	0	0	0	CreatureDisplayExtra-00398.blp	
399	3	0	2	8	0	9	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00399.blp	
400	4	1	6	5	1	4	3	0	0	4305	6908	0	6882	6909	0	0	0	0	0	CreatureDisplayExtra-00400.blp	
401	3	0	1	8	0	5	9	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00401.blp	
402	3	0	1	2	3	1	3	0	0	0	3265	4300	1882	4463	0	0	0	0	0	CreatureDisplayExtra-00402.blp	
403	4	0	3	3	3	5	4	0	0	0	6916	6917	6918	15444	0	0	0	0	0	CreatureDisplayExtra-00403.blp	
404	4	1	1	7	5	6	8	0	0	4305	6950	4954	6951	6220	0	0	0	0	0	CreatureDisplayExtra-00404.blp	
405	4	0	3	3	5	3	5	0	0	5440	3900	5912	6957	5840	0	0	0	0	0	CreatureDisplayExtra-00405.blp	
406	4	1	1	1	5	5	0	0	0	0	2564	6978	704	4622	4302	7584	0	0	0	CreatureDisplayExtra-00406.blp	
407	6	0	6	4	6	0	3	7009	0	7010	0	0	7011	0	0	0	0	0	0	CreatureDisplayExtra-00407.blp	
409	4	1	0	4	4	2	5	0	0	7027	7028	5838	5236	7029	0	0	0	0	0	CreatureDisplayExtra-00409.blp	
410	4	0	1	4	4	0	1	0	0	10047	9009	0	7033	5451	5382	10048	0	0	0	CreatureDisplayExtra-00410.blp	
411	4	0	0	3	6	4	2	0	0	7031	7055	5838	4148	7056	7057	7058	0	0	0	CreatureDisplayExtra-00411.blp	
412	3	0	2	8	1	7	2	7724	0	7725	0	0	3442	3709	0	3846	0	0	0	CreatureDisplayExtra-00412.blp	
413	4	1	4	2	1	1	9	0	0	7091	0	4989	7080	7081	7082	0	0	0	0	CreatureDisplayExtra-00413.blp	
414	3	0	1	5	1	1	5	0	0	4299	0	0	2185	5363	0	0	0	0	0	CreatureDisplayExtra-00414.blp	
415	3	0	2	3	3	7	3	4651	0	6206	5864	4989	2656	4272	0	0	0	0	0	CreatureDisplayExtra-00415.blp	
419	4	1	3	7	0	6	7	0	0	7114	7115	5827	1978	5480	7116	3454	0	0	0	CreatureDisplayExtra-00419.blp	
420	1	0	0	3	2	3	0	0	7541	7664	0	7224	7665	7255	0	7698	6255	0	0	CreatureDisplayExtra-00420.blp	
421	1	0	3	10	3	9	1	2457	0	2317	0	5827	8265	4272	0	0	0	0	0	CreatureDisplayExtra-00421.blp	
422	1	0	3	9	7	8	4	0	5384	6226	0	6227	6228	6229	0	7703	0	0	0	CreatureDisplayExtra-00422.blp	
423	1	1	1	9	18	4	0	0	0	6073	13032	0	6074	7029	0	0	0	0	0	CreatureDisplayExtra-00423.blp	
424	1	1	1	7	16	7	0	0	0	5733	0	5734	5735	5736	0	0	0	0	0	CreatureDisplayExtra-00424.blp	
425	4	1	2	5	5	5	4	0	0	0	11874	0	7179	7180	0	0	0	0	0	CreatureDisplayExtra-00425.blp	
426	4	0	3	2	1	5	5	0	0	7181	0	4989	7182	6648	3153	0	0	0	0	CreatureDisplayExtra-00426.blp	
427	4	1	1	0	6	4	5	0	0	7190	7191	3872	5782	4921	6178	6179	0	0	0	CreatureDisplayExtra-00427.blp	
428	4	1	5	4	0	7	2	0	0	9583	14992	12983	7193	6229	0	12090	0	0	0	CreatureDisplayExtra-00428.blp	
429	4	0	2	6	2	5	2	0	0	5783	5497	7200	2308	7056	7201	0	0	0	0	CreatureDisplayExtra-00429.blp	
430	4	1	4	2	0	7	4	0	0	7211	3700	7212	7213	7214	0	0	0	0	0	CreatureDisplayExtra-00430.blp	
431	4	1	5	6	0	2	3	0	0	0	7237	0	4377	7238	0	5842	0	0	0	CreatureDisplayExtra-00431.blp	
432	4	0	3	1	0	0	4	0	0	7306	0	0	2308	7307	0	0	0	0	0	CreatureDisplayExtra-00432.blp	
433	1	0	1	1	4	3	8	0	0	5787	5440	5788	5855	7307	0	0	0	0	0	CreatureDisplayExtra-00433.blp	
434	1	0	2	2	5	2	1	0	0	5787	5440	5788	5874	5875	0	0	0	0	0	CreatureDisplayExtra-00434.blp	
435	1	0	1	7	5	4	2	0	0	0	4640	2849	4310	7458	0	0	0	0	0	CreatureDisplayExtra-00435.blp	
436	1	0	4	11	8	8	7	0	0	7877	0	5873	5870	4272	0	0	0	0	0	CreatureDisplayExtra-00436.blp	
437	1	0	3	0	3	1	5	0	0	5783	0	4989	5731	4614	0	0	0	0	0	CreatureDisplayExtra-00437.blp	
438	4	1	6	7	6	6	6	0	4971	6800	7515	5728	6127	7509	0	7516	0	0	0	CreatureDisplayExtra-00438.blp	
439	1	0	1	11	5	6	1	0	0	0	3265	4300	1882	4463	0	0	0	0	0	CreatureDisplayExtra-00439.blp	
440	1	0	3	10	0	7	3	0	0	10038	0	8958	3173	4272	0	3299	0	0	0	CreatureDisplayExtra-00440.blp	
441	4	1	0	4	4	2	5	0	0	7027	7028	5838	5236	7029	0	0	0	0	0	CreatureDisplayExtra-00441.blp	
442	1	0	5	1	8	8	5	0	0	3552	5864	5904	4617	4921	0	0	0	0	0	CreatureDisplayExtra-00442.blp	
443	1	0	0	0	9	9	4	15908	0	3552	5440	5904	4617	4921	0	0	0	0	0	CreatureDisplayExtra-00443.blp	
444	2	0	3	4	3	5	7	0	0	7727	0	7728	7729	7730	2881	7731	0	0	0	CreatureDisplayExtra-00444.blp	
445	1	0	5	3	1	2	2	0	0	7507	0	4300	4304	4301	0	0	0	0	0	CreatureDisplayExtra-00445.blp	
446	1	0	0	10	5	3	2	0	6141	6142	0	5319	5320	6143	0	7732	3865	0	0	CreatureDisplayExtra-00446.blp	
447	1	0	2	9	9	5	6	0	6141	6142	0	5319	5320	6143	0	7732	3865	0	0	CreatureDisplayExtra-00447.blp	
448	1	0	9	3	0	0	7	0	6141	6142	0	5319	5320	6143	0	7732	3865	0	0	CreatureDisplayExtra-00448.blp	
449	1	0	2	4	9	8	2	1166	0	5757	5623	4306	2185	4307	0	0	0	0	0	CreatureDisplayExtra-00449.blp	
450	1	0	2	8	2	0	8	1166	0	7510	0	7511	3201	7512	0	7513	0	0	0	CreatureDisplayExtra-00450.blp	
451	1	1	4	10	7	0	4	0	0	13176	14966	5734	2185	14949	0	0	0	0	0	CreatureDisplayExtra-00451.blp	
452	1	1	4	7	9	0	0	0	0	13439	14962	14963	2185	14949	0	0	0	0	0	CreatureDisplayExtra-00452.blp	
453	1	0	3	4	3	1	0	0	0	3552	5864	5904	4617	4921	0	0	0	0	0	CreatureDisplayExtra-00453.blp	
454	4	1	2	7	1	6	6	8380	5678	6029	7631	7632	7633	6031	7634	7635	0	0	0	CreatureDisplayExtra-00454.blp	
455	4	0	5	1	0	7	5	0	4971	0	0	0	7527	0	6052	0	0	0	0	CreatureDisplayExtra-00455.blp	
456	1	0	0	8	3	9	4	1170	0	7518	0	7519	7520	15455	7522	7523	0	0	0	CreatureDisplayExtra-00456.blp	
457	1	0	1	0	3	3	5	0	0	5783	0	4989	5731	4614	0	0	0	0	0	CreatureDisplayExtra-00457.blp	
458	4	0	5	7	5	3	1	0	0	0	0	7542	7543	5786	0	0	0	0	0	CreatureDisplayExtra-00458.blp	
459	1	0	2	8	3	1	2	0	0	0	7621	7700	5855	7307	0	0	0	0	0	CreatureDisplayExtra-00459.blp	
462	1	0	0	10	10	0	6	0	4925	0	7534	0	7535	7536	0	0	0	0	0	CreatureDisplayExtra-00462.blp	
463	3	1	0	0	0	0	0	0	0	2490	0	0	2299	6060	0	2186	0	0	0	CreatureDisplayExtra-00463.blp	
464	1	0	4	8	10	0	5	0	0	4305	6028	4306	4310	7458	0	0	0	0	0	CreatureDisplayExtra-00464.blp	
465	1	1	3	4	13	1	0	0	0	4305	6028	4306	4310	7458	0	0	0	0	0	CreatureDisplayExtra-00465.blp	
466	1	0	4	4	11	5	7	0	7541	7223	0	7224	7225	7255	0	7698	6255	0	0	CreatureDisplayExtra-00466.blp	
467	5	0	0	0	0	0	0	0	0	0	7546	0	2656	6005	0	0	0	0	0	CreatureDisplayExtra-00467.blp	
468	4	0	0	1	4	2	5	0	0	0	0	7548	7549	0	0	0	0	0	0	CreatureDisplayExtra-00468.blp	
469	1	1	1	6	3	0	0	0	0	0	4407	4329	4333	4330	4331	7567	0	0	0	CreatureDisplayExtra-00469.blp	
470	3	0	0	2	0	5	6	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00470.blp	
471	3	0	1	1	0	6	8	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00471.blp	
472	3	0	2	3	0	7	0	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00472.blp	
473	3	0	5	5	0	4	1	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00473.blp	
474	3	0	6	7	0	3	5	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00474.blp	
475	3	0	5	8	0	4	1	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00475.blp	
476	3	0	1	6	0	2	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00476.blp	
477	3	0	5	9	0	1	3	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00477.blp	
478	3	0	1	2	0	2	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00478.blp	
479	3	1	0	1	0	0	0	15352	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00479.blp	
480	3	0	2	4	0	5	1	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00480.blp	
481	3	1	0	2	0	0	0	15352	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00481.blp	
482	3	1	0	7	0	0	0	15352	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00482.blp	
483	3	1	0	8	0	0	0	15352	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00483.blp	
484	3	0	5	7	0	2	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00484.blp	
485	3	0	5	6	0	1	2	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00485.blp	
486	3	0	2	5	0	5	8	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00486.blp	
487	3	0	2	4	0	4	7	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00487.blp	
488	3	0	3	3	0	3	5	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00488.blp	
489	3	0	4	2	0	2	6	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00489.blp	
490	3	0	5	1	0	6	2	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00490.blp	
491	3	0	2	0	0	7	3	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00491.blp	
492	3	0	1	9	0	6	5	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00492.blp	
493	3	0	0	8	0	7	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00493.blp	
494	3	0	5	7	0	5	8	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00494.blp	
495	3	0	4	6	0	4	7	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00495.blp	
496	3	1	0	9	0	0	0	15352	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00496.blp	
497	3	0	2	5	0	5	1	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00497.blp	
498	3	0	0	4	0	4	6	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00498.blp	
499	3	0	0	3	0	7	5	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00499.blp	
500	3	0	2	2	0	8	7	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00500.blp	
501	3	0	0	1	0	9	4	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00501.blp	
502	3	0	5	9	0	8	6	15353	0	0	6034	6035	6127	6037	6038	6039	0	27752	0	CreatureDisplayExtra-00502.blp	
