m_ID	m_modalNextSpell	m_spellClassMask_1	m_spellClassMask_2	m_spellClassMask_3	m_spellClassSet	m_description
1001	0	32	0	0	0	8
1002	0	0	0	0	0	3
1003	0	-2147483646	0	0	0	6
1004	0	0	0	0	0	3
1005	0	0	0	0	0	3
1006	0	0	0	0	0	3
1007	0	0	0	0	0	3
1008	0	0	0	0	0	3
1009	0	0	0	0	0	3
1010	0	0	0	0	0	4
1011	0	0	0	0	0	4
1012	0	1	0	0	0	9
1013	0	41943040	0	0	0	8
1014	0	0	0	0	0	8
1015	0	0	0	0	0	8
1016	0	0	0	0	0	8
1017	0	0	0	0	0	11
1018	0	0	0	0	0	3
1019	0	8388608	0	0	0	6
1020	0	0	0	0	0	11
1021	0	0	0	0	0	11
1022	0	0	0	0	0	11
1023	0	0	0	0	0	11
1024	0	0	0	0	0	11
1025	0	1	0	0	0	4
1026	0	1048576	0	0	0	7
1027	0	0	0	0	0	3
1028	0	0	0	0	0	3
1029	0	0	0	0	0	3
1030	0	0	0	0	0	3
1031	0	0	0	0	0	3
1032	0	0	0	0	0	3
1033	0	0	0	0	0	3
1034	0	131072	0	0	0	3
1035	0	0	0	0	0	7
1036	0	0	0	0	0	7
1037	0	0	0	0	0	7
1038	0	0	0	0	0	7
1039	0	0	0	0	0	7
1040	0	0	0	0	0	7
1041	0	0	0	0	0	7
1042	0	0	0	0	0	7
1043	0	0	0	0	0	7
1044	0	524288	0	0	0	9
1045	0	0	0	0	0	7
1046	0	0	0	0	0	7
1047	0	0	0	0	0	7
1048	0	0	0	0	0	7
1049	0	0	0	0	0	7
1050	0	0	0	0	0	7
1051	0	0	0	0	0	7
1052	0	0	0	0	0	7
1053	0	0	0	0	0	7
1054	0	0	0	0	0	7
1055	0	1024	0	0	0	7
1056	0	0	0	0	0	7
1057	0	0	0	0	0	7
1058	0	0	0	0	0	7
1059	0	0	0	0	0	7
1060	0	0	0	0	0	7
1061	0	0	0	0	0	7
1062	0	0	0	0	0	7
1068	0	0	0	0	0	7
1069	0	0	0	0	0	7
1070	0	0	0	0	0	7
1071	0	0	0	0	0	7
1072	0	0	0	0	0	7
1073	0	0	0	0	0	3
1074	0	0	0	0	0	7
1075	0	0	0	0	0	7
1076	0	0	0	0	0	7
1077	0	0	0	0	0	7
1078	0	0	0	0	0	7
1079	0	4194304	0	0	0	7
1080	0	0	0	0	0	7
1081	0	0	0	0	0	7
1082	0	0	0	0	0	3
1083	0	0	0	0	0	7
1084	0	0	0	0	0	7
1085	0	0	0	0	0	7
1086	0	0	0	0	0	7
1087	0	0	0	0	0	7
1088	0	0	0	0	0	7
1089	0	0	0	0	0	7
1090	0	0	0	0	0	7
1091	0	0	0	0	0	7
1092	0	0	0	0	0	7
1093	0	0	0	0	0	7
1094	0	0	0	0	0	7
1095	0	0	0	0	0	7
1096	0	0	0	0	0	7
1097	0	0	0	0	0	7
1098	0	0	0	0	0	7
1099	0	0	0	32	0	7
1100	0	0	0	0	0	7
1101	0	0	0	0	0	7
1102	0	0	0	0	0	7
1103	0	0	0	0	0	7
1104	0	524288	0	0	0	3
1105	0	1048576	0	0	0	3
1106	0	4	0	0	0	11
1107	0	0	0	0	0	13
1111	0	0	0	0	0	7
1112	0	0	0	0	0	7
1113	0	0	0	0	0	7
1114	0	0	0	0	0	7
1115	0	0	0	0	0	7
1116	0	0	0	0	0	7
1117	0	0	0	0	0	7
1118	0	0	0	0	0	7
1119	0	0	0	0	0	7
1120	0	0	0	0	0	7
1121	0	0	0	0	0	7
1122	0	0	0	0	0	7
1123	0	0	0	0	0	7
1124	0	0	0	0	0	7
1125	0	0	0	0	0	7
1126	0	0	0	0	0	7
1127	0	0	0	0	0	7
1128	0	0	0	0	0	7
1129	0	0	0	0	0	7
1130	0	0	0	0	0	7
1131	0	0	0	0	0	7
1132	0	0	0	0	0	7
1133	0	0	0	0	0	7
1134	0	0	0	0	0	7
1135	0	0	0	0	0	7
1136	0	0	0	0	0	7
1137	0	0	0	0	0	7
1138	0	0	0	0	0	7
1139	0	0	0	0	0	7
1140	0	0	524288	0	0	7
1141	0	0	0	8192	0	7
1142	0	0	0	8192	0	7
1143	0	0	0	0	0	7
1144	0	0	0	0	0	7
1145	0	0	0	0	0	7
1146	0	268437504	0	0	0	6
1147	0	268437504	0	0	0	6
1149	0	1048576	0	0	0	6
1150	0	1048576	0	0	0	6
1151	0	0	0	0	0	7
1153	0	0	0	0	0	3
1155	0	0	0	0	0	7
1156	0	8388608	0	0	0	6
1157	75	0	0	0	0	0
1158	75	0	0	0	0	0
1159	0	0	0	0	0	6
1160	0	131088	0	0	0	3
1161	0	4	0	0	0	4
1162	0	-1073741824	0	0	0	6
1163	0	0	0	0	0	17
1164	0	524288	0	0	0	9
1165	0	0	0	0	0	3
1166	0	0	0	0	0	3
1167	0	131074	0	0	0	3
1169	0	0	0	0	0	6
1170	0	0	0	0	0	6
1171	0	0	0	0	0	9
1172	0	1	0	0	0	9
1173	0	0	16777232	0	0	11
1174	0	0	0	0	0	1
1176	0	32768	0	0	0	1
1177	0	131074	0	0	0	3
1179	0	0	0	0	0	13
1180	0	0	0	0	0	13
1181	0	0	0	0	0	13
1184	0	0	0	0	0	13
1187	0	0	0	0	0	13
1188	0	0	0	0	0	13
1189	0	0	0	0	0	13
1190	0	0	0	0	0	13
1191	0	0	0	0	0	13
1192	0	0	0	0	0	13
1194	0	0	0	0	0	13
1195	0	0	0	0	0	13
1196	0	0	0	0	0	13
1197	0	0	0	0	0	13
1198	0	0	0	0	0	13
1199	0	524288	0	0	0	57
1200	0	0	0	0	0	3
1201	0	0	0	0	0	3
1202	0	4194304	0	0	0	57
1203	0	0	0	0	0	7
1205	0	0	0	0	0	5
1206	0	0	0	0	0	5
1207	0	0	0	0	0	5
1208	0	0	0	0	0	5
1209	0	0	0	0	0	5
1210	0	0	0	0	0	5
1211	0	0	0	0	0	5
1212	0	0	0	0	0	5
1213	0	0	0	0	0	5
1214	0	0	0	0	0	5
1215	0	0	0	0	0	5
1216	0	0	0	0	0	5
1217	0	0	0	0	0	5
1218	0	0	0	0	0	5
1219	0	0	0	0	0	5
1220	0	0	0	0	0	5
1221	0	0	0	0	0	5
1222	0	0	0	0	0	5
1223	0	0	0	0	0	5
1224	0	0	0	0	0	5
1225	0	0	0	0	0	5
1226	0	0	0	0	0	5
1227	0	0	0	0	0	5
1228	0	0	0	0	0	5
1229	0	0	0	0	0	5
1230	0	0	0	0	0	5
1231	0	0	0	0	0	5
1232	0	0	0	0	0	5
1233	0	0	0	0	0	5
1234	0	0	0	0	0	5
1235	0	0	0	0	0	5
1236	0	268437504	0	0	0	6
1237	0	128	0	0	0	5
1238	0	0	0	0	0	5
1239	0	0	0	0	0	5
1240	0	0	0	0	0	5
1241	0	0	0	0	0	5
1242	0	0	0	0	0	5
1243	0	0	0	0	0	5
1244	0	0	0	0	0	5
1245	0	0	0	0	0	5
1246	0	0	0	0	0	5
1247	0	0	0	0	0	5
1248	0	0	0	0	0	5
1249	0	0	0	0	0	5
1250	0	0	8388608	0	0	5
1251	0	0	0	0	0	5
1252	0	0	0	0	0	3
1253	0	0	0	0	0	3
1254	0	0	0	0	0	3
1255	0	0	0	0	0	3
1256	0	0	0	0	0	3
1257	0	0	0	0	0	5
1258	0	0	0	0	0	5
1259	0	0	0	0	0	5
1260	0	524288	0	0	0	3
1261	0	1048576	0	0	0	3
1262	0	0	0	0	0	7
1263	0	0	0	0	0	3
1264	0	0	0	0	0	3
1265	0	0	0	0	0	5
1266	0	0	0	0	0	5
1267	0	0	0	0	0	6
1268	0	0	0	0	0	5
1269	0	0	0	0	0	5
1270	0	0	0	0	0	5
1271	0	0	0	0	0	5
1272	0	0	0	0	0	5
1273	0	0	0	0	0	6
1274	0	524288	0	0	0	3
1275	0	1048576	0	0	0	6
1276	0	1048576	0	0	0	6
1277	0	0	0	0	0	5
1278	0	0	0	0	0	5
1279	0	0	0	0	0	5
1280	0	0	0	0	0	5
1281	0	0	0	0	0	5
1282	0	0	0	0	0	5
1283	0	0	0	0	0	5
1285	0	0	0	0	0	13
1286	0	0	0	0	0	13
1287	0	0	0	0	0	13
1288	0	0	0	0	0	13
1289	0	0	0	0	0	3
1290	0	0	0	0	0	3
1291	0	0	0	0	0	5
1292	0	0	0	0	0	5
1293	0	0	0	0	0	5
1294	0	-2147483648	0	32768	0	5
1295	0	0	0	0	0	13
1296	0	4194560	0	0	0	5
1297	0	0	0	0	0	5
1298	0	0	0	0	0	5
1299	0	0	0	0	0	5
1300	0	0	0	0	0	5
1301	0	0	0	0	0	5
1302	0	0	0	0	0	3
1303	0	0	0	0	0	5
1304	0	131072	0	0	0	4
1305	0	0	0	0	0	5
1307	0	0	0	0	0	4
1308	0	0	0	0	0	6
1309	0	0	0	0	0	3
1310	0	0	0	0	0	8
1311	0	0	0	0	0	8
1312	0	0	0	0	0	8
1313	0	0	0	0	0	8
1314	0	0	0	0	0	3
1315	0	0	0	0	0	3
1317	0	0	1073741824	0	0	3
1318	0	0	0	0	0	8
1319	0	268435456	67108864	0	0	4
1320	0	0	0	0	0	6
1321	0	0	0	0	0	6
1322	0	0	0	0	0	6
1323	0	0	0	0	0	6
1324	0	0	0	0	0	6
1325	0	0	524288	0	0	5
1326	75	0	0	0	0	0
1327	0	1	0	0	0	9
1328	0	0	2	0	0	7
1329	75	0	0	0	0	0
1331	0	0	0	0	0	5
1332	0	0	0	0	0	5
1333	0	0	0	0	0	5
1334	0	0	0	0	0	5
1335	0	0	0	0	0	5
1336	0	0	0	0	0	5
1337	0	0	0	0	0	5
1338	0	0	0	0	0	5
1339	0	0	0	0	0	5
1340	0	0	0	0	0	5
1341	0	0	0	128	0	5
1342	0	0	0	0	0	5
1343	0	0	0	0	0	5
1344	0	67108864	0	0	0	5
1345	0	67108864	0	0	0	5
1346	0	67108864	0	0	0	5
1347	0	67108864	0	0	0	5
1348	0	0	0	0	0	5
1349	0	32768	0	0	0	1
1350	0	134217728	0	0	0	5
1351	0	134217728	0	0	0	5
1352	0	134217728	0	0	0	5
1353	0	134217728	0	0	0	5
1354	0	268435456	0	0	0	5
1355	0	268435456	0	0	0	5
1356	0	268435456	0	0	0	5
1357	0	268435456	0	0	0	5
1358	0	0	0	0	0	5
1359	0	0	0	0	0	5
1360	0	0	0	0	0	5
1361	0	0	0	0	0	5
1362	0	0	0	0	0	5
1363	0	0	0	0	0	5
1364	0	0	0	0	0	5
1365	0	0	0	0	0	5
1366	0	0	0	0	0	5
1367	0	0	0	0	0	5
1368	0	0	0	0	0	5
1369	0	0	0	0	0	5
1370	0	0	0	0	0	5
1371	0	0	0	0	0	5
1372	0	0	0	0	0	5
1373	0	0	0	0	0	5
1374	0	0	0	0	0	3
1375	0	0	0	0	0	5
1376	0	0	0	0	0	4
1377	0	0	0	0	0	5
1378	0	0	0	0	0	5
1379	0	0	0	0	0	13
1380	0	0	0	0	0	3
1381	0	0	0	0	0	11
1383	0	4	0	0	0	3
1384	0	4	0	0	0	3
1385	0	0	0	0	0	7
1386	0	0	0	0	0	5
1387	0	0	0	64	0	5
1388	0	0	0	0	0	4
1389	0	1	0	0	0	4
1390	0	262144	0	0	0	4
1391	0	0	0	0	0	9
1392	0	0	0	0	0	9
1393	0	0	0	0	0	9
1394	0	1	0	0	0	4
1395	0	0	0	0	0	13
1396	0	1	0	0	0	4
1397	0	16777216	0	0	0	6
1398	0	0	0	0	0	5
1399	0	0	0	0	0	9
1400	0	0	0	0	0	9
1401	0	0	0	0	0	9
1402	0	0	0	0	0	9
1403	0	0	0	0	0	9
1404	0	0	0	0	0	3
1405	0	0	2	0	0	9
1406	0	0	0	0	0	9
1407	0	0	0	0	0	9
1408	0	0	0	0	0	9
1409	0	0	0	0	0	9
1410	0	0	524288	0	0	9
1411	0	0	0	0	0	9
1412	0	0	4096	0	0	9
1413	0	0	0	0	0	9
1414	0	0	0	0	0	9
1415	0	0	0	0	0	9
1416	0	0	0	0	0	9
1417	0	0	0	0	0	9
1418	0	0	0	0	0	9
1419	0	0	0	0	0	9
1420	0	0	0	0	0	9
1421	0	0	0	0	0	9
1422	0	0	0	0	0	9
1423	0	0	0	0	0	9
1424	0	0	0	0	0	9
1427	0	131072	0	0	0	9
1428	0	0	0	0	0	9
1429	0	0	0	0	0	9
1430	0	0	0	0	0	9
1431	0	0	0	0	0	9
1432	0	0	0	0	0	9
1433	0	0	0	0	0	9
1434	0	0	0	0	0	9
1435	0	0	0	0	0	9
1436	0	1	0	0	0	4
1437	0	8388610	0	0	0	8
1438	0	32	0	0	0	5
1439	0	0	0	0	0	5
1440	0	0	0	0	0	9
1441	0	0	0	0	0	9
1442	0	0	0	0	0	9
1443	0	0	0	0	0	9
1444	0	0	0	0	0	9
1445	0	0	0	0	0	9
1446	0	0	0	0	0	9
1447	0	0	0	0	0	9
1448	0	0	0	0	0	9
1449	0	0	0	0	0	9
1450	0	0	0	0	0	9
1451	0	262144	0	32768	0	9
1452	0	-2147483648	0	1024	0	57
1453	0	0	2097152	0	0	9
1454	0	0	0	0	0	9
1455	0	0	0	0	0	9
1456	0	0	0	0	0	9
1457	0	0	0	0	0	9
1458	0	0	0	0	0	9
1459	0	0	0	0	0	9
1460	0	0	0	0	0	9
1461	0	0	0	0	0	9
1462	0	0	0	0	0	9
1463	0	0	0	0	0	9
1464	0	0	0	0	0	9
1465	0	0	0	0	0	9
1466	0	0	0	0	0	9
1467	0	0	0	0	0	9
1468	0	0	33554432	0	0	9
1469	0	0	0	0	0	9
1470	0	0	0	8	0	9
1472	0	0	0	0	0	9
1473	0	134217728	0	0	0	9
1474	0	0	0	0	0	9
1475	0	0	0	0	0	9
1476	0	0	0	0	0	9
1477	0	0	0	0	0	9
1478	0	0	0	0	0	9
1479	0	0	0	0	0	9
1480	0	0	0	0	0	9
1481	0	0	0	0	0	9
1482	0	0	0	0	0	9
1483	0	0	0	0	0	9
1484	0	0	0	0	0	9
1485	0	2048	0	0	0	9
1486	0	0	0	0	0	9
1487	0	0	0	0	0	9
1488	0	0	0	0	0	9
1489	0	0	0	0	0	9
1490	0	0	0	0	0	9
1491	0	0	0	0	0	9
1492	0	0	0	0	0	9
1493	0	0	0	0	0	9
1494	0	0	0	0	0	9
1495	0	0	0	0	0	9
1496	0	0	0	0	0	9
1497	0	0	0	0	0	9
1498	0	0	0	0	0	9
1499	0	0	0	0	0	9
1500	0	0	0	0	0	9
1501	0	0	0	0	0	9
1502	0	0	0	0	0	9
1503	0	0	0	0	0	9
1504	0	0	0	0	0	9
1505	0	0	0	0	0	9
1506	0	0	0	0	0	9
1507	0	0	0	0	0	9
1508	0	0	0	0	0	9
1509	0	0	0	0	0	7
1510	0	8	0	0	0	4
1511	0	1073741824	0	0	0	57
1512	0	0	0	0	0	7
1513	0	2048	0	0	0	9
1514	0	2048	0	0	0	9
1515	0	2048	0	0	0	9
1516	0	2048	0	0	0	9
1517	0	2048	0	0	0	9
1518	0	2048	0	0	0	9
1519	0	2048	0	0	0	9
1520	0	2048	0	0	0	9
1521	0	2048	0	0	0	9
1522	0	2048	0	0	0	9
1523	0	2048	0	0	0	9
1524	0	0	0	0	0	3
1525	0	2	0	0	0	10
1526	0	131072	0	32	0	10
1527	0	1073741824	0	0	0	10
1528	0	1	0	0	0	9
1529	0	131072	0	0	0	4
1530	0	0	0	0	0	9
1531	0	0	0	0	0	9
1532	0	0	0	256	0	9
1533	0	0	0	0	0	4
1534	0	0	0	0	0	4
1535	0	0	0	2	0	9
1536	0	0	0	2	0	9
1537	0	0	0	2	0	9
1538	0	0	0	2	0	9
1539	0	0	0	2	0	9
1540	0	0	0	2	0	9
1541	0	0	16	32	0	10
1542	0	16777216	0	0	0	5
1543	0	512	0	0	0	7
1545	0	0	0	0	0	10
1546	0	0	4194304	0	0	9
1547	0	0	0	0	0	10
1548	0	0	0	0	0	10
1549	0	0	0	0	0	10
1550	0	0	0	0	0	10
1551	0	4	0	0	0	10
1552	0	0	0	0	0	10
1553	0	0	0	0	0	10
1554	0	0	0	0	0	10
1555	0	0	0	0	0	10
1556	0	0	0	0	0	10
1557	0	32	0	0	0	10
1558	0	0	0	0	0	10
1559	0	0	0	0	0	10
1560	0	0	0	0	0	10
1561	0	0	536870912	0	0	10
1562	0	0	-2147483648	0	0	10
1563	0	0	33554432	0	0	10
1564	0	0	67108864	0	0	10
1565	0	262144	0	0	0	10
1566	0	262144	0	0	0	10
1567	0	512	0	65536	0	10
1568	0	0	0	0	0	10
1569	0	0	0	0	0	10
1570	0	1048576	0	0	0	10
1571	0	524288	0	0	0	10
1572	0	524288	0	0	0	10
1573	0	8389632	0	0	0	10
1574	0	0	0	0	0	10
1575	0	0	0	0	0	10
1576	0	0	0	0	0	10
1577	0	0	0	0	0	10
1578	0	0	0	0	0	10
1579	0	0	0	0	0	10
1580	0	0	0	0	0	10
1581	0	0	0	0	0	10
1582	0	0	0	0	0	10
1583	0	0	0	0	0	10
1584	0	0	0	0	0	10
1585	0	0	0	0	0	10
1586	0	0	256	0	0	10
1587	0	16777216	0	0	0	10
1590	0	0	0	0	0	10
1591	0	0	0	0	0	10
1592	0	0	0	0	0	3
1593	0	131072	0	0	0	3
1594	0	0	8	0	0	4
1595	0	0	-2147467264	0	0	10
1596	0	0	0	0	0	10
1597	0	0	0	0	0	10
1598	0	0	-2147467264	0	0	10
1599	0	0	0	0	0	10
1600	0	0	0	0	0	10
1601	0	0	0	0	0	10
1602	0	-2147483648	0	0	0	4
1603	0	0	64	0	0	4
1604	0	0	0	0	0	10
1605	0	0	0	0	0	10
1606	0	0	0	0	0	10
1607	0	0	0	0	0	10
1608	0	0	0	0	0	10
1609	0	1073741824	0	0	0	4
1610	0	0	0	0	0	10
1611	0	0	0	0	0	10
1612	0	0	0	0	0	10
1613	0	0	1	0	0	10
1614	0	8388608	0	0	0	10
1615	0	0	0	0	0	10
1616	0	0	0	0	0	10
1617	0	0	0	0	0	10
1618	0	0	0	0	0	10
1619	0	0	0	0	0	10
1620	0	0	0	0	0	10
1621	0	0	0	0	0	10
1622	0	0	0	0	0	10
1623	0	0	0	0	0	10
1624	0	33554432	0	0	0	10
1625	0	33554432	0	0	0	10
1626	0	0	0	0	0	10
1627	0	1	0	0	0	9
1628	0	8388608	520	0	0	10
1629	0	0	0	0	0	10
1630	0	0	0	0	0	10
1631	0	0	0	0	0	10
1632	0	2097152	0	0	0	10
1633	0	268435456	0	0	0	7
1634	0	0	0	0	0	10
1635	0	0	0	0	0	10
1636	0	0	0	0	0	4
1637	0	0	0	0	0	4
1638	0	0	0	0	0	4
1639	0	0	0	0	0	4
1640	0	0	0	0	0	4
1641	0	0	0	0	0	4
1642	0	1	0	0	0	4
1643	0	262144	0	0	0	4
1644	0	1	0	0	0	4
1645	0	0	0	0	0	3
1646	0	0	0	0	0	5
1647	0	0	0	0	0	9
1648	0	512	0	0	0	11
1649	0	131074	0	0	0	3
1650	0	131074	0	0	0	3
1653	0	-2143289344	0	0	0	6
1654	0	0	0	0	0	6
1655	0	0	0	512	0	6
1656	0	0	131072	0	0	9
1657	0	0	0	0	0	9
1658	0	-2147483648	0	0	0	9
1660	0	0	0	0	0	3
1661	0	131074	0	0	0	3
1663	0	1573376	0	0	0	3
1664	0	131074	0	0	0	3
1665	0	0	0	0	0	3
1666	0	2048	0	0	0	5
1667	0	0	0	0	0	3
1668	0	0	0	0	0	10
1669	0	0	524288	0	0	10
1670	0	0	0	0	0	6
1671	0	0	0	0	0	6
1676	0	0	0	0	0	3
1677	0	0	0	0	0	6
1678	0	0	0	0	0	6
1679	0	0	0	0	0	6
1680	0	0	0	0	0	3
1681	0	0	0	0	0	3
1682	0	0	0	0	0	3
1683	0	0	0	0	0	7
1684	0	512	0	0	0	11
1685	0	0	0	0	0	7
1686	0	0	0	0	0	10
1687	0	262144	0	0	0	7
1688	0	0	0	0	0	3
1689	0	32	0	0	0	3
1690	0	1	0	0	0	3
1691	0	256	0	0	0	7
1692	0	256	0	0	0	7
1693	0	0	0	0	0	6
1694	0	0	0	0	0	13
1695	0	0	0	0	0	13
1696	0	0	0	0	0	13
1697	0	0	0	0	0	13
1698	0	8	0	0	0	6
1699	0	0	0	0	0	9
1701	0	4	0	0	0	7
1702	0	2	0	0	0	7
1703	0	0	0	0	0	10
1704	0	128	0	0	0	7
1706	0	0	0	0	0	4
1707	0	0	0	0	0	6
1708	0	0	0	0	0	4
1710	0	0	0	0	0	7
1711	0	0	0	0	0	7
1712	0	0	0	0	0	7
1713	0	0	0	0	0	8
1714	0	32	0	0	0	8
1715	0	0	0	0	0	3
1716	0	0	0	0	0	8
1717	0	0	0	0	0	8
1718	0	0	0	0	0	4
1719	0	0	0	0	0	4
1720	0	0	0	0	0	11
1721	0	0	0	0	0	11
1722	0	0	0	0	0	11
1724	0	0	0	0	0	9
1725	0	0	0	0	0	7
1726	0	0	0	0	0	6
1727	0	0	0	0	0	6
1728	0	0	0	0	0	4
1729	0	0	0	0	0	3
1730	0	0	0	0	0	3
1731	0	0	0	0	0	6
1732	0	0	0	0	0	6
1738	0	1	0	0	0	9
1739	0	256	0	0	0	7
1740	0	8388608	0	0	0	6
1741	0	8388608	0	0	0	6
1742	0	1	0	0	0	0
1743	0	0	0	0	0	3
1744	0	0	0	0	0	3
1745	0	8388608	0	0	0	6
1746	0	1	0	0	0	9
1748	0	69206016	0	0	0	4
1749	0	4096	0	0	0	3
1750	0	8388608	0	0	0	7
1751	0	0	128	0	0	7
1753	0	0	512	0	0	57
1754	0	0	0	0	0	13
1755	0	0	0	0	0	13
1756	0	0	0	0	0	4
1757	0	1573376	0	0	0	3
1758	0	-2147483644	0	0	0	6
1759	0	536870912	0	0	0	6
1760	0	0	0	0	0	4
1761	0	256	0	0	0	7
1762	0	8388608	0	0	0	6
1763	0	0	0	0	0	11
1764	0	8388608	0	0	0	6
1766	0	0	0	0	0	11
1767	0	0	0	0	0	13
1768	0	0	262144	0	0	7
1772	0	0	1073741824	0	0	7
1773	0	0	0	0	0	9
1774	0	0	0	0	0	5
1777	0	0	0	0	0	9
1778	0	1	0	0	0	9
1779	0	8192	0	0	0	9
1781	0	1	0	0	0	4
1782	75	0	0	0	0	0
1784	0	0	8192	0	0	3
1785	0	0	0	0	0	9
1786	0	0	0	0	0	9
1787	0	0	0	0	0	3
1788	0	0	0	0	0	9
1789	0	0	0	0	0	9
1790	0	0	0	0	0	3
1792	0	0	0	0	0	6
1793	0	0	0	0	0	6
1794	0	0	0	0	0	5
1795	0	0	0	0	0	5
1796	0	0	0	0	0	8
1797	0	0	0	0	0	8
1798	0	1	0	0	0	9
1800	0	0	805306368	0	0	9
1801	0	0	0	0	0	9
1802	0	0	0	0	0	9
1803	0	0	268435456	0	0	10
1804	0	0	0	0	0	7
1805	0	0	0	0	0	6
1806	0	0	0	0	0	6
1808	0	131072	0	0	0	4
1809	0	0	0	0	0	3
1810	0	0	0	0	0	10
1811	0	0	0	0	0	10
1812	0	131072	0	0	0	3
1813	0	1	0	0	0	9
1814	0	0	0	0	0	13
1815	0	0	0	0	0	4
1816	0	0	0	0	0	7
1817	0	0	0	0	0	6
1818	0	0	0	0	0	6
1819	0	0	0	0	0	4
1820	0	0	0	0	0	4
1821	0	0	0	0	0	4
1822	0	0	0	0	0	4
1823	0	0	0	0	0	4
1824	0	268435584	0	0	0	10
1825	0	1	0	0	0	4
1826	0	0	0	0	0	4
1827	0	671088640	0	0	0	11
1828	0	536870912	0	0	0	11
1829	0	524288	0	0	0	11
1830	0	536870912	0	0	0	11
1832	0	0	0	0	0	4
1833	0	0	0	0	0	4
1835	0	0	0	0	0	4
1837	0	134217728	0	0	0	6
1838	0	0	0	0	0	1
1839	0	0	0	0	0	1
1840	0	65536	0	0	0	5
1841	0	65536	0	0	0	5
1847	0	131072	0	0	0	4
1851	0	0	0	0	0	9
1852	0	0	0	0	0	9
1854	0	0	0	0	0	3
1855	0	0	0	0	0	6
1856	0	0	0	0	0	11
1857	0	0	0	0	0	11
1858	0	0	0	0	0	5
1859	0	0	0	0	0	5
1860	0	0	0	0	0	5
1861	0	0	0	0	0	7
1862	0	0	0	0	0	7
1863	0	0	0	0	0	8
1864	0	0	0	0	0	9
1865	0	0	0	0	0	9
1866	0	0	0	0	0	4
1867	0	0	0	0	0	4
1868	0	0	0	0	0	10
1869	0	0	0	0	0	10
1870	0	0	0	0	0	9
1871	0	0	0	0	0	11
1872	0	0	0	0	0	11
1873	0	0	0	0	0	9
1874	0	0	0	0	0	8
1875	0	0	0	0	0	8
1876	0	0	0	0	0	4
1877	0	0	0	0	0	4
1878	0	0	0	0	0	4
1879	0	0	0	0	0	4
1880	0	0	0	0	0	4
1881	0	0	0	0	0	10
1882	0	0	0	0	0	4
1884	0	0	0	0	0	3
1885	0	0	0	0	0	4
1886	0	8388608	0	0	0	6
1887	23675	0	0	0	0	0
1888	23675	0	0	0	0	0
1890	0	0	0	0	0	4
1891	0	-2147483644	0	0	0	6
1892	0	0	0	0	0	4
1893	0	0	0	0	0	6
1894	0	0	0	0	0	9
1895	0	0	0	0	0	7
1896	0	0	0	0	0	8
1900	0	-2143289344	0	0	0	6
1901	0	-1073741824	0	0	0	6
1902	0	1048576	0	0	0	6
1903	0	0	134217728	0	0	4
1904	0	0	1024	0	0	4
1905	0	0	0	0	0	4
1906	0	0	2	0	0	4
1907	0	0	512	0	0	4
1908	0	8	0	0	0	6
1909	0	8	0	0	0	6
1910	0	8388608	0	0	0	6
1913	0	-2147483644	0	0	0	6
1915	0	0	0	0	0	9
1916	0	0	0	0	0	3
1917	0	-2143289344	0	0	0	6
1918	0	1	0	0	0	4
1920	0	1	0	0	0	9
1921	0	0	256	0	0	9
1922	0	4096	0	0	0	7
1923	0	0	0	0	0	10
1924	0	0	0	0	0	6
1925	0	1	0	0	0	4
1926	0	1073741824	0	0	0	57
1927	0	0	128	0	0	10
1928	0	0	0	0	0	9
1929	0	1	0	0	0	4
1930	0	4096	0	0	0	7
1931	0	4096	0	0	0	7
1934	0	8389120	0	0	0	8
1935	0	0	0	0	0	9
1936	0	0	0	0	0	8
1937	0	0	0	0	0	13
1938	0	0	0	0	0	13
1941	0	0	0	0	0	13
1942	0	0	0	0	0	13
1943	0	0	0	0	0	3
1944	0	0	0	0	0	3
1949	0	0	0	0	0	3
1950	0	0	0	0	0	9
1951	0	4	0	0	0	4
1952	0	1	0	0	0	4
1953	0	0	0	0	0	9
1954	0	0	0	0	0	13
1955	0	0	268435456	0	0	9
1956	0	0	0	0	0	6
1957	0	2	0	0	0	4
1958	0	0	0	0	0	3
1959	0	0	0	0	0	5
1960	0	0	0	0	0	4
1961	0	0	0	0	0	9
1962	0	0	0	0	0	7
1963	0	0	0	0	0	8
1964	0	0	0	0	0	11
1965	0	0	0	0	0	9
1966	0	0	268435456	0	0	9
1967	0	0	0	0	0	4
1968	0	0	0	0	0	10
1969	0	0	0	0	0	10
1970	0	0	0	0	0	11
1971	0	0	0	0	0	11
1972	0	0	0	0	0	9
1973	0	0	0	0	0	9
1974	0	0	0	0	0	8
1975	0	0	0	0	0	8
1976	0	0	0	0	0	7
1977	0	0	0	0	0	7
1978	0	0	0	0	0	6
1979	0	0	0	0	0	6
1980	0	0	0	0	0	5
1981	0	0	0	0	0	5
1982	0	0	0	0	0	3
1983	0	0	0	0	0	3
1984	0	0	0	0	0	11
1986	0	0	0	0	0	7
1987	0	0	0	0	0	5
1988	0	0	0	0	0	3
1989	0	0	0	0	0	6
1990	0	0	268435456	0	0	9
1991	0	0	268435456	0	0	9
1992	0	0	0	0	0	9
1993	0	262144	0	0	0	7
1996	0	64	0	0	0	5
1997	0	0	0	0	0	10
1998	0	0	268435456	0	0	9
1999	0	16384	0	0	0	11
2000	0	524288	0	0	0	11
2001	0	0	8192	0	0	7
