field0	field1	field2	field3	field4	field5	field6	field7	field8	field9	field10	field11	field12	field13	field14	field15	field16	field17	field18
356	3369	3356	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
357	4402	6371	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
358	3819	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
359	3357	3820	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
360	2840	2880	2318	0	0	0	0	0	12	2	2	0	0	0	0	0	0	0
361	10940	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
362	10940	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
363	6217	10940	10938	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
364	10940	10938	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
365	10938	10940	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
366	2840	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0
367	10938	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
368	10940	10938	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
369	10940	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
370	2996	2320	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
371	2996	2320	2324	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0
372	2996	2320	2604	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0
373	2996	2320	6260	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0
374	2996	2320	6260	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
375	2997	2321	2605	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
376	2997	2321	6260	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
377	2997	2321	2604	0	0	0	0	0	5	3	3	0	0	0	0	0	0	0
378	10940	10978	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
379	10940	10938	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
380	6291	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
381	6303	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
382	6289	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
383	6317	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
384	6308	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
385	10938	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
386	10940	10939	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
387	10939	10938	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
388	10940	10939	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
389	10940	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
390	10940	10939	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
391	10940	10939	10978	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
392	10939	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
393	6338	10940	10939	6218	0	0	0	0	1	6	3	1	0	0	0	0	0	0
394	2841	3470	0	0	0	0	0	0	6	6	0	0	0	0	0	0	0	0
395	2842	3470	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
396	6361	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
397	6362	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
398	6358	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
399	6359	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
400	2452	6370	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
401	6371	3356	3371	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
402	10940	10998	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
403	10998	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
404	6371	10998	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
405	10940	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
406	10940	10998	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0
407	2997	6260	4340	2321	0	0	0	0	4	2	1	1	0	0	0	0	0	0
408	2997	2605	4340	2321	0	0	0	0	4	2	1	1	0	0	0	0	0	0
409	4306	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
410	4306	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
411	1475	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
412	1288	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
413	6470	4231	2321	0	0	0	0	0	4	1	1	0	0	0	0	0	0	0
414	6470	2321	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0
415	6471	6470	2321	0	0	0	0	0	6	4	2	0	0	0	0	0	0	0
416	6522	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
417	6522	2449	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
418	4611	4377	4306	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
419	2318	4231	2320	5498	0	0	0	0	6	1	4	1	0	0	0	0	0	0
420	6714	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
421	2841	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
422	4364	2592	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
423	2840	774	3470	0	0	0	0	0	12	2	2	0	0	0	0	0	0	0
424	2840	818	3470	0	0	0	0	0	16	2	3	0	0	0	0	0	0	0
425	2841	1210	3478	0	0	0	0	0	8	3	4	0	0	0	0	0	0	0
426	2996	2320	6260	2324	0	0	0	0	2	1	1	1	0	0	0	0	0	0
427	2997	2324	2321	0	0	0	0	0	3	4	1	0	0	0	0	0	0	0
428	4305	2324	4291	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
429	4305	2604	4291	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
430	6889	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
431	3173	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
432	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
433	4305	6260	2321	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0
434	4305	6260	2321	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0
435	4305	2321	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
436	4305	7067	2321	0	0	0	0	0	3	1	2	0	0	0	0	0	0	0
437	4305	7070	6260	2321	7071	0	0	0	4	1	2	2	1	0	0	0	0	0
438	3575	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
439	4339	7067	7070	7068	7069	4291	0	0	2	2	2	2	2	2	0	0	0	0
440	4305	7071	2604	4291	0	0	0	0	4	1	2	1	0	0	0	0	0	0
441	4305	4291	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0
442	2996	2320	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
443	4305	2319	6048	2321	0	0	0	0	3	2	1	2	0	0	0	0	0	0
444	4305	4234	6048	2321	0	0	0	0	3	2	2	2	0	0	0	0	0	0
445	4305	4234	929	2321	0	0	0	0	3	2	4	1	0	0	0	0	0	0
446	4305	2605	4291	0	0	0	0	0	5	2	1	0	0	0	0	0	0	0
447	4305	6260	2321	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
448	4305	2604	6371	4291	0	0	0	0	5	2	2	1	0	0	0	0	0	0
449	4305	2604	2321	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
450	4305	6371	2604	4291	0	0	0	0	5	2	2	2	0	0	0	0	0	0
451	4305	7072	6260	4291	0	0	0	0	6	2	2	2	0	0	0	0	0	0
452	4305	7067	4234	7071	4291	0	0	0	5	4	4	1	2	0	0	0	0	0
453	4305	2604	4291	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
454	4305	7068	3827	2604	4291	0	0	0	8	4	2	4	1	0	0	0	0	0
455	4305	7068	6371	4304	2604	4291	0	0	6	2	2	2	4	2	0	0	0	0
456	2840	2880	3470	2318	0	0	0	0	6	1	1	1	0	0	0	0	0	0
457	10026	10559	4234	9061	10560	0	0	0	1	2	4	2	1	0	0	0	0	0
458	7189	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
459	7273	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
460	2318	2320	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
461	2318	2320	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
462	2318	2320	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
463	2318	2320	0	0	0	0	0	0	3	4	0	0	0	0	0	0	0	0
464	2318	2320	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0
465	2318	2320	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
466	2318	4231	2321	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0
467	7286	2319	2321	0	0	0	0	0	12	4	1	0	0	0	0	0	0	0
468	2604	2319	2321	0	0	0	0	0	6	10	1	0	0	0	0	0	0	0
469	2457	2319	2321	0	0	0	0	0	1	6	1	0	0	0	0	0	0	0
470	2319	4233	2321	0	0	0	0	0	8	4	2	0	0	0	0	0	0	0
471	2319	3356	2321	0	0	0	0	0	8	4	2	0	0	0	0	0	0	0
472	2319	7067	2321	0	0	0	0	0	6	1	2	0	0	0	0	0	0	0
473	2319	5373	2321	0	0	0	0	0	10	2	2	0	0	0	0	0	0	0
474	2319	7067	2997	2321	0	0	0	0	12	2	2	2	0	0	0	0	0	0
475	4234	2321	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0
476	4234	2321	0	0	0	0	0	0	8	2	0	0	0	0	0	0	0	0
477	4234	2325	2321	0	0	0	0	0	10	1	2	0	0	0	0	0	0	0
478	4234	3824	2321	0	0	0	0	0	10	1	2	0	0	0	0	0	0	0
479	7392	4234	2321	0	0	0	0	0	4	10	2	0	0	0	0	0	0	0
480	4234	7067	7070	2321	0	0	0	0	6	2	2	2	0	0	0	0	0	0
481	4234	2325	4291	0	0	0	0	0	16	1	2	0	0	0	0	0	0	0
482	7392	4234	4291	0	0	0	0	0	6	8	2	0	0	0	0	0	0	0
483	4234	4305	2325	7071	0	0	0	0	10	2	2	1	0	0	0	0	0	0
484	4234	10285	0	4291	0	0	0	0	8	2	0	2	0	0	0	0	0	0
485	4234	2459	4337	4291	0	0	0	0	10	2	2	1	0	0	0	0	0	0
486	2841	4375	814	818	774	0	0	0	6	1	2	1	1	0	0	0	0	0
487	2841	6530	4364	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
488	3575	4375	814	4306	1210	7191	0	0	6	2	2	2	2	1	0	0	0	0
489	2452	159	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
490	7741	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
491	7740	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
492	3575	5635	3486	0	0	0	0	0	8	4	2	0	0	0	0	0	0	0
493	3575	3486	0	0	0	0	0	0	20	4	0	0	0	0	0	0	0	0
494	3575	5637	5635	0	0	0	0	0	10	2	2	0	0	0	0	0	0	0
495	3575	5637	3486	0	0	0	0	0	12	4	2	0	0	0	0	0	0	0
496	3575	3486	5637	0	0	0	0	0	14	3	2	0	0	0	0	0	0	0
497	3859	3486	0	0	0	0	0	0	16	3	0	0	0	0	0	0	0	0
498	7912	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
499	7912	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
500	7912	4306	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
501	3860	4234	0	0	0	0	0	0	8	6	0	0	0	0	0	0	0	0
502	3860	4338	0	0	0	0	0	0	6	4	0	0	0	0	0	0	0	0
503	3860	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0
504	3860	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
505	3859	3864	7966	0	0	0	0	0	14	1	1	0	0	0	0	0	0	0
506	3860	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
507	3860	6037	7966	0	0	0	0	0	4	2	4	0	0	0	0	0	0	0
508	3860	4234	4338	0	0	0	0	0	8	6	4	0	0	0	0	0	0	0
509	3860	6037	7966	0	0	0	0	0	12	1	1	0	0	0	0	0	0	0
510	3860	4338	6037	7966	0	0	0	0	10	6	1	1	0	0	0	0	0	0
511	3860	6037	4304	0	0	0	0	0	12	1	6	0	0	0	0	0	0	0
512	3860	6037	7909	3864	5966	7966	0	0	10	8	3	3	1	2	0	0	0	0
513	3860	7067	0	0	0	0	0	0	12	1	0	0	0	0	0	0	0	0
514	3860	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
515	3860	4338	0	0	0	0	0	0	10	6	0	0	0	0	0	0	0	0
516	3860	7966	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
517	3860	4304	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0	0
518	3860	4304	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0	0
519	3860	7909	0	0	0	0	0	0	14	1	0	0	0	0	0	0	0	0
520	3860	6037	7077	7966	0	0	0	0	16	6	1	1	0	0	0	0	0	0
521	3860	6037	7910	7971	7966	0	0	0	12	12	2	2	2	0	0	0	0	0
522	7970	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
523	3860	6037	4304	7966	7909	0	0	0	14	2	4	1	1	0	0	0	0	0
524	3860	6037	7966	0	0	0	0	0	16	2	1	0	0	0	0	0	0	0
525	2840	2880	3470	2318	0	0	0	0	10	2	1	1	0	0	0	0	0	0
526	2841	3466	2319	0	0	0	0	0	8	1	1	0	0	0	0	0	0	0
527	2841	3466	2319	0	0	0	0	0	12	2	2	0	0	0	0	0	0	0
528	2841	3466	2319	0	0	0	0	0	14	1	2	0	0	0	0	0	0	0
529	3860	3864	7966	4234	0	0	0	0	12	2	1	4	0	0	0	0	0	0
530	3860	7909	7966	4304	0	0	0	0	16	2	1	4	0	0	0	0	0	0
531	3860	6037	7966	4304	0	0	0	0	14	4	1	2	0	0	0	0	0	0
533	3860	7971	1210	7966	4304	0	0	0	16	1	4	1	2	0	0	0	0	0
534	3860	7075	6037	3864	1529	7966	4304	0	24	4	6	5	5	4	4	0	0	0
535	3860	7909	1705	1206	7966	4338	0	0	14	1	2	2	1	2	0	0	0	0
536	3860	7081	6037	3823	7909	7966	4304	0	28	6	8	2	6	4	2	0	0	0
537	3860	7075	7966	4304	0	0	0	0	18	2	1	4	0	0	0	0	0	0
538	3860	7972	6037	7966	4304	0	0	0	28	10	10	6	6	0	0	0	0	0
539	3860	6037	7910	7966	4304	0	0	0	12	6	2	1	2	0	0	0	0	0
540	3860	6037	7910	7081	7966	4304	0	0	30	16	6	4	8	6	0	0	0	0
542	3858	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
543	7911	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
544	8147	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
545	8148	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
546	8169	8150	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
547	4304	4291	0	0	0	0	0	0	5	1	0	0	0	0	0	0	0	0
548	4234	4236	4291	0	0	0	0	0	12	2	2	0	0	0	0	0	0	0
549	4304	4291	0	0	0	0	0	0	7	2	0	0	0	0	0	0	0	0
550	4304	4291	0	0	0	0	0	0	5	2	0	0	0	0	0	0	0	0
551	4304	8167	8343	0	0	0	0	0	6	8	1	0	0	0	0	0	0	0
552	4304	8167	8343	0	0	0	0	0	6	12	1	0	0	0	0	0	0	0
553	4304	4338	4291	0	0	0	0	0	8	6	3	0	0	0	0	0	0	0
554	4304	8167	8343	0	0	0	0	0	8	12	1	0	0	0	0	0	0	0
555	4304	0	8343	0	0	0	0	0	10	0	1	0	0	0	0	0	0	0
556	4304	8154	4291	0	0	0	0	0	12	12	4	0	0	0	0	0	0	0
557	4304	8153	8172	0	0	0	0	0	10	1	1	0	0	0	0	0	0	0
558	4304	0	8343	0	0	0	0	0	8	0	1	0	0	0	0	0	0	0
559	4304	8154	4291	0	0	0	0	0	10	4	2	0	0	0	0	0	0	0
560	4304	8154	4291	0	0	0	0	0	6	8	2	0	0	0	0	0	0	0
561	4304	8153	8172	0	0	0	0	0	12	2	1	0	0	0	0	0	0	0
562	4304	8153	8172	0	0	0	0	0	10	2	1	0	0	0	0	0	0	0
563	4304	4291	0	0	0	0	0	0	14	4	0	0	0	0	0	0	0	0
564	4304	4291	0	0	0	0	0	0	12	4	0	0	0	0	0	0	0	0
565	4304	8167	8343	0	0	0	0	0	14	24	1	0	0	0	0	0	0	0
566	4304	8154	4291	0	0	0	0	0	12	12	6	0	0	0	0	0	0	0
567	4304	8167	8343	0	0	0	0	0	14	28	1	0	0	0	0	0	0	0
568	4304	8343	0	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0
569	4304	0	8343	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0
570	4304	0	8343	0	0	0	0	0	14	0	2	0	0	0	0	0	0	0
571	4304	8154	8343	0	0	0	0	0	12	16	2	0	0	0	0	0	0	0
572	4304	8153	8172	0	0	0	0	0	14	4	2	0	0	0	0	0	0	0
573	4304	8154	8343	0	0	0	0	0	14	8	2	0	0	0	0	0	0	0
574	4304	8154	8343	0	0	0	0	0	10	20	2	0	0	0	0	0	0	0
575	4304	8153	8172	0	0	0	0	0	16	6	2	0	0	0	0	0	0	0
576	4304	8153	8172	0	0	0	0	0	16	6	2	0	0	0	0	0	0	0
577	4304	8165	8343	8172	0	0	0	0	24	12	4	2	0	0	0	0	0	0
578	4304	8153	8172	8343	0	0	0	0	18	12	4	1	0	0	0	0	0	0
579	4304	7079	0	8172	8343	0	0	0	20	4	0	1	4	0	0	0	0	0
580	4304	7077	0	8172	8343	0	0	0	30	8	0	2	4	0	0	0	0	0
581	4304	17056	7971	8172	8343	0	0	0	25	20	2	4	4	0	0	0	0	0
582	4304	8165	8343	8172	0	0	0	0	40	30	4	4	0	0	0	0	0	0
583	4338	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
584	4338	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
585	6265	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
591	9251	9252	9253	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
592	3358	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
593	3820	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
594	3355	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
595	4625	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
596	7067	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
597	3358	8831	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
598	3860	3577	6037	0	0	0	0	0	5	1	1	0	0	0	0	0	0	0
599	4625	9260	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
600	8838	3358	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
601	8153	8831	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
602	3575	9262	8831	4625	0	0	0	0	4	1	4	4	0	0	0	0	0	0
603	8831	3371	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
604	8839	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
605	8845	8838	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
606	8839	3358	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
607	0	8839	3371	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
608	8838	3821	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
609	8831	3371	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
610	8838	8846	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
611	8845	4342	3371	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
612	8845	3371	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
613	8846	8845	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
614	8846	3371	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0
615	3575	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
616	3860	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
617	9279	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
618	9280	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
619	9282	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
620	9258	9256	9255	9257	0	0	0	0	1	1	1	1	0	0	0	0	0	0
621	9281	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
622	3859	3577	3486	0	0	0	0	0	10	4	4	0	0	0	0	0	0	0
623	0	9379	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
624	9719	3859	3466	7068	3486	0	0	0	1	4	4	2	2	0	0	0	0	0
625	2996	2320	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
626	2996	2318	2320	0	0	0	0	0	2	1	1	0	0	0	0	0	0	0
627	2996	2321	0	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0
628	2997	2604	2321	0	0	0	0	0	5	3	1	0	0	0	0	0	0	0
629	4339	4291	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
630	4339	4291	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	0
631	4339	8343	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
632	4339	10285	8343	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
633	4339	8343	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0
634	4339	10285	8343	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
635	4339	2604	8343	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
636	4339	2324	8343	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
637	4339	2604	8343	0	0	0	0	0	3	2	1	0	0	0	0	0	0	0
638	4339	6261	8343	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
639	4339	7079	8343	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
640	4339	7079	8343	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
641	4339	6261	8343	0	0	0	0	0	2	2	1	0	0	0	0	0	0	0
642	4339	4291	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
643	4339	2604	8343	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
644	4339	8153	10286	8343	0	0	0	0	4	4	2	2	0	0	0	0	0	0
645	4339	7079	8343	0	0	0	0	0	5	3	2	0	0	0	0	0	0	0
646	4339	7077	8343	0	0	0	0	0	5	2	2	0	0	0	0	0	0	0
647	4339	8153	10286	8343	0	0	0	0	6	6	2	2	0	0	0	0	0	0
648	4339	10285	8343	0	0	0	0	0	5	5	2	0	0	0	0	0	0	0
649	4339	8343	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
650	4339	8343	4304	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
651	4339	8343	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
652	4339	4342	8343	0	0	0	0	0	2	2	2	0	0	0	0	0	0	0
653	4339	10285	8343	0	0	0	0	0	5	4	2	0	0	0	0	0	0	0
654	4339	2325	8343	2324	0	0	0	0	3	1	1	1	0	0	0	0	0	0
655	4339	2604	8343	0	0	0	0	0	4	2	3	0	0	0	0	0	0	0
656	4339	2604	8343	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
657	4339	10290	8343	0	0	0	0	0	3	1	1	0	0	0	0	0	0	0
658	4339	0	8343	0	0	0	0	0	5	0	2	0	0	0	0	0	0	0
659	4339	10285	8343	4304	0	0	0	0	6	6	3	2	0	0	0	0	0	0
660	4339	7079	8343	0	0	0	0	0	4	4	2	0	0	0	0	0	0	0
661	4339	2604	8343	0	0	0	0	0	4	2	2	0	0	0	0	0	0	0
662	4339	8343	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
663	4339	10285	8343	0	0	0	0	0	2	8	2	0	0	0	0	0	0	0
664	4339	7079	8343	0	0	0	0	0	5	6	3	0	0	0	0	0	0	0
665	4339	8343	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0
666	4339	8343	0	0	0	0	0	0	4	3	0	0	0	0	0	0	0	0
667	4339	7079	8343	4304	0	0	0	0	6	6	3	2	0	0	0	0	0	0
668	4339	8343	0	2324	0	0	0	0	5	3	0	1	0	0	0	0	0	0
669	4339	8153	10286	8343	6037	1529	0	0	8	4	2	3	1	1	0	0	0	0
670	4339	8343	0	0	0	0	0	0	5	3	0	0	0	0	0	0	0	0
671	2841	2842	3478	0	0	0	0	0	12	4	2	0	0	0	0	0	0	0
672	2840	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
673	7970	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
674	5024	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
675	3577	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
676	7912	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
677	10505	4306	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
678	4234	3864	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0
679	3860	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
680	3859	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
681	3860	4338	10505	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
682	4385	3864	7068	4234	0	0	0	0	1	2	2	4	0	0	0	0	0	0
683	10559	10560	4400	3860	7068	0	0	0	1	1	1	4	2	0	0	0	0	0
684	4357	2318	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
685	10559	7909	4304	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0
686	3860	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
687	10561	10560	10505	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
688	4304	7909	10592	0	0	0	0	0	4	2	1	0	0	0	0	0	0	0
689	3821	3818	3371	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0
690	10559	10560	4400	3860	3864	0	0	0	2	1	1	6	2	0	0	0	0	0
691	4304	7910	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0
692	4339	10285	10560	10505	0	0	0	0	4	2	1	4	0	0	0	0	0	0
693	3860	10561	6037	818	774	0	0	0	8	1	1	4	4	0	0	0	0	0
694	4304	7910	0	0	0	0	0	0	6	2	0	0	0	0	0	0	0	0
695	10561	10560	10505	0	0	0	0	0	2	1	2	0	0	0	0	0	0	0
696	10559	7910	6037	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0
697	4357	2318	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
698	4304	1529	7909	10286	8153	0	0	0	8	3	3	2	2	0	0	0	0	0
699	3860	7077	6037	0	0	7910	0	0	4	2	4	0	0	1	0	0	0	0
700	10648	10647	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
701	10559	3860	10505	10558	7068	0	0	0	2	4	5	1	1	0	0	0	0	0
702	3860	3864	7067	0	0	0	0	0	8	1	4	0	0	0	0	0	0	0
703	3860	3864	7068	0	0	0	0	0	8	1	4	0	0	0	0	0	0	0
704	4357	2318	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0
